specification_id,baseline_type,baseline_label,model_family,model_label,generic_ballot_coefficient,approval_coefficient,midterm_coefficient,complexity_score,cycle,scored_races,mean_margin_error_dem_bias,mean_absolute_error,median_absolute_error,rmse,winner_accuracy,brier_score,log_loss,actual_dem_wins,predicted_dem_wins,expected_dem_wins,predicted_win_count_error,expected_win_count_error
normalized_partisan_baseline__generic_only__gb_0.00,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.0,0.0,0.0,1,2022,400,0.5189054026262505,4.60843428307225,3.4607582100000016,6.152239464693843,0.95,0.041182645728980116,0.1454454321467644,204,202,196.68806161930047,-2,-7.31193838069953
normalized_partisan_baseline__generic_only__gb_0.05,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.05,0.0,0.0,1,2016,345,0.4773361645823187,8.760212023684927,7.511705599999999,10.920045061566173,0.9391304347826087,0.04308110584526017,0.1550139321787444,149,152,156.6604335162931,3,7.6604335162930965
normalized_partisan_baseline__generic_only__gb_0.05,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.05,0.0,0.0,1,2018,393,-6.907389194447329,7.921175935738422,6.509533660000002,10.056203315985693,0.8956743002544529,0.06794799353096369,0.22207161874006942,200,163,167.5651155424307,-37,-32.4348844575693
normalized_partisan_baseline__generic_only__gb_0.05,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.05,0.0,0.0,1,2020,407,-1.7855323636805622,5.308986212844887,4.292486762999999,6.857487385748076,0.914004914004914,0.05428054281826823,0.17534229799041928,203,184,187.5523629718437,-19,-15.447637028156294
normalized_partisan_baseline__generic_only__gb_0.05,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.05,0.0,0.0,1,2022,400,0.45890540262625007,4.60558800257225,3.4067912799999993,6.1474695430413675,0.95,0.04125831472746455,0.14561702349455238,204,202,196.4406871946791,-2,-7.5593128053209
normalized_partisan_baseline__generic_only__gb_0.10,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.1,0.0,0.0,1,2016,345,0.5073361645823186,8.76012506716319,7.510530710000005,10.921397544110858,0.9391304347826087,0.04311518347551098,0.15511719485869405,149,152,156.77734758638314,3,7.777347586383144
normalized_partisan_baseline__generic_only__gb_0.10,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.1,0.0,0.0,1,2018,393,-6.5423891944473285,7.659637501692621,6.144533660000008,9.80908028412935,0.9007633587786259,0.06620736026808033,0.2175431648814544,200,165,169.05052913144652,-35,-30.949470868553476
normalized_partisan_baseline__generic_only__gb_0.10,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.1,0.0,0.0,1,2020,407,-1.445532363680563,5.208585952746609,4.104933720000005,6.776914581016291,0.9115479115479116,0.05328090794976531,0.1734452743513488,203,185,188.92775538441657,-18,-14.072244615583429
normalized_partisan_baseline__generic_only__gb_0.10,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.1,0.0,0.0,1,2022,400,0.39890540262625096,4.60335120322225,3.456606044999999,6.143281951392601,0.9525,0.04133633280997079,0.14579432355647792,204,199,196.19330633967695,-5,-7.806693660323049
normalized_partisan_baseline__generic_only__gb_0.15,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.15,0.0,0.0,1,2016,345,0.5373361645823194,8.76003811064145,7.522149630000001,10.922832255710313,0.9391304347826087,0.043149904149514105,0.1552220220260542,149,152,156.89432439738135,3,7.894324397381354
normalized_partisan_baseline__generic_only__gb_0.15,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.15,0.0,0.0,1,2018,393,-6.177389194447329,7.410004939697711,5.845565960000005,9.56950034790472,0.9083969465648855,0.06453276988126096,0.2132276406212822,200,168,170.5455723779034,-32,-29.454427622096603
normalized_partisan_baseline__generic_only__gb_0.15,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.15,0.0,0.0,1,2020,407,-1.1055323636805627,5.119976640992307,3.8884447699999996,6.712615677296624,0.9213759213759214,0.05233933652635063,0.1717254645852357,203,189,190.3101497084191,-14,-12.68985029158091
normalized_partisan_baseline__generic_only__gb_0.15,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.15,0.0,0.0,1,2022,400,0.3389054026262507,4.601263597672251,3.5166060449999996,6.139677881289126,0.9525,0.041416699769132634,0.14597733248464612,204,199,195.9459187348853,-5,-8.05408126511469
normalized_partisan_baseline__generic_only__gb_0.20,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.2,0.0,0.0,1,2016,345,0.5673361645823183,8.75995115411971,7.526985640000007,10.92434916396673,0.9391304347826087,0.043185268344408854,0.15532841452069726,149,152,157.01136402829508,3,8.011364028295077
normalized_partisan_baseline__generic_only__gb_0.20,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.2,0.0,0.0,1,2018,393,-5.812389194447328,7.167936978272774,5.6983070399999995,9.338044109801688,0.9083969465648855,0.06292655626507689,0.2091264328325367,200,168,172.05039743094318,-32,-27.94960256905682
normalized_partisan_baseline__generic_only__gb_0.20,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.2,0.0,0.0,1,2020,407,-0.7655323636805637,5.048502758928425,3.836004260000003,6.6650616819190525,0.9213759213759214,0.05145750273684471,0.1701837785675701,203,189,191.6997006596548,-14,-11.300299340345191
normalized_partisan_baseline__generic_only__gb_0.20,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.2,0.0,0.0,1,2022,400,0.2789054026262505,4.59992151647225,3.5736521199999984,6.136658360840677,0.9525,0.0414994153508668,0.14616605043837552,204,199,195.69852407455082,-5,-8.301475925449182
normalized_partisan_baseline__generic_only__gb_0.25,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.25,0.0,0.0,1,2016,345,0.5973361645823179,8.759998666873333,7.497674259999998,10.925948234644695,0.9391304347826087,0.043221276535476465,0.15543637318354878,149,152,157.1284665575784,3,8.128466557578406
normalized_partisan_baseline__generic_only__gb_0.25,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.25,0.0,0.0,1,2018,393,-5.447389194447327,6.932611925601019,5.34203003,9.115330421035512,0.9083969465648855,0.061391073881104145,0.20524094969303802,200,168,173.56515017916493,-32,-26.43484982083507
normalized_partisan_baseline__generic_only__gb_0.25,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.25,0.0,0.0,1,2020,407,-0.4255323636805626,5.003900467640956,3.820058930000002,6.634612665143524,0.9213759213759214,0.05063709601778955,0.1688211457614285,203,189,193.09655822055805,-14,-9.903441779441948
normalized_partisan_baseline__generic_only__gb_0.25,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.25,0.0,0.0,1,2022,400,0.21890540262625108,4.59883330142225,3.588032789999998,6.134224253266311,0.9525,0.041584479253645584,0.14636047758388226,204,199,195.45112206666744,-5,-8.548877933332562
normalized_partisan_baseline__generic_only__gb_0.30,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.3,0.0,0.0,1,2016,345,0.6273361645823182,8.76008562339507,7.506777050000004,10.927629431675035,0.9391304347826087,0.04325792919611779,0.1555458988565802,149,152,157.24563206312732,3,8.245632063127317
normalized_partisan_baseline__generic_only__gb_0.30,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.3,0.0,0.0,1,2018,393,-5.0823891944473285,6.720669503972521,5.1042774999999985,8.902015478121172,0.910941475826972,0.05992869255965117,0.2015726197163332,200,169,175.08996919972714,-31,-24.910030800272864
normalized_partisan_baseline__generic_only__gb_0.30,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.3,0.0,0.0,1,2020,407,-0.08553236368056345,4.983002492948081,3.6150785439999975,6.621504603123074,0.9238329238329238,0.049879817181669804,0.16763851456257986,203,190,194.500866910855,-13,-8.499133089145005
normalized_partisan_baseline__generic_only__gb_0.30,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.3,0.0,0.0,1,2022,400,0.15890540262625097,4.59793330142225,3.578800636499999,6.132376255665131,0.9525,0.041671891127770484,0.14656061409396154,204,199,195.203712433065,-5,-8.796287566935007
normalized_partisan_baseline__generic_only__gb_0.35,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.35,0.0,0.0,1,2016,345,0.6573361645823188,8.76017257991681,7.536777050000005,10.929392717158871,0.9391304347826087,0.04329522679783078,0.1556569923828013,149,152,157.3628606222751,3,8.362860622275093
normalized_partisan_baseline__generic_only__gb_0.35,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.35,0.0,0.0,1,2018,393,-4.717389194447329,6.523826943244784,4.7978417500000035,8.698790747038485,0.910941475826972,0.058541791934909666,0.1981228906293862,200,169,176.62498466492465,-31,-23.375015335075346
normalized_partisan_baseline__generic_only__gb_0.35,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.35,0.0,0.0,1,2020,407,0.2544676363194371,4.9798666824665085,3.702849693,6.625840414760778,0.9238329238329238,0.04918737428082517,0.16663685154901695,203,190,195.9127650296212,-13,-7.087234970378802
normalized_partisan_baseline__generic_only__gb_0.35,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.35,0.0,0.0,1,2022,400,0.09890540262624946,4.59726094712225,3.5364451849999945,6.1311148980206145,0.9525,0.041761650574647,0.14676646014766725,204,199,194.95629490949375,-5,-9.04370509050625
normalized_partisan_baseline__generic_only__gb_0.40,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.4,0.0,0.0,1,2016,345,0.6873361645823184,8.76025953643855,7.5667770500000024,10.931238051371873,0.9391304347826087,0.04333316981018804,0.15576965460625258,149,152,157.48015231178795,3,8.480152311787947
normalized_partisan_baseline__generic_only__gb_0.40,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.4,0.0,0.0,1,2018,393,-4.352389194447328,6.337893293534861,4.583984583,8.506379450084259,0.9134860050890585,0.05723275550079169,0.1948932280910522,200,170,178.1703172073162,-30,-21.829682792683798
normalized_partisan_baseline__generic_only__gb_0.40,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.4,0.0,0.0,1,2020,407,0.5944676363194363,4.987814050196238,3.8555933600000003,6.647585967445212,0.9238329238329238,0.048561478200741116,0.1658171406312679,203,190,197.33238386936642,-13,-5.667616130633576
normalized_partisan_baseline__generic_only__gb_0.40,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.4,0.0,0.0,1,2022,400,0.03890540262625119,4.5971534212222505,3.515248119999997,6.130440542441888,0.9525,0.041853757146060835,0.14697801592999016,204,199,194.70886924570516,-5,-9.29113075429484
normalized_partisan_baseline__generic_only__gb_0.45,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.45,0.0,0.0,1,2016,345,0.7173361645823186,8.760403463453043,7.596777050000004,10.933165392768705,0.9391304347826087,0.043371758700814236,0.15588388637199777,149,152,157.59750720786033,3,8.597507207860332
normalized_partisan_baseline__generic_only__gb_0.45,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.45,0.0,0.0,1,2018,393,-3.9873891944473288,6.166515454196438,4.3624124099999975,8.325531348620894,0.9236641221374046,0.05600396427535886,0.1918851142455688,200,174,179.72607674580752,-26,-20.273923254192482
normalized_partisan_baseline__generic_only__gb_0.45,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.45,0.0,0.0,1,2020,407,0.9344676363194373,5.007894497272405,3.833142999999996,6.686571407475711,0.9287469287469288,0.04800383797779006,0.1651803820999778,203,192,198.75984690359573,-11,-4.240153096404271
normalized_partisan_baseline__generic_only__gb_0.45,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.45,0.0,0.0,1,2022,400,-0.021094597373749142,4.59827288572225,3.5387271720000006,6.130353382644433,0.9525,0.04194821034345624,0.14719528163153364,204,199,194.4614352055293,-5,-9.538564794470688
normalized_partisan_baseline__generic_only__gb_0.50,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.5,0.0,0.0,1,2016,345,0.7473361645823179,8.760869115511015,7.626777050000005,10.93517469798769,0.9391304347826087,0.04341099393536353,0.15599968852611595,149,152,157.7149253861106,3,8.714925386110593
normalized_partisan_baseline__generic_only__gb_0.50,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.5,0.0,0.0,1,2018,393,-3.6223891944473294,6.005393956277864,4.327691100000024,8.157015577092071,0.9287531806615776,0.05485779006341158,0.1891000461057436,200,176,181.2923612765427,-24,-18.707638723457308
normalized_partisan_baseline__generic_only__gb_0.50,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.5,0.0,0.0,1,2020,407,1.2744676363194363,5.04524915883506,3.839029650000004,6.742497695955775,0.9385749385749386,0.047516155838405086,0.16472759156748948,203,196,200.19526895015565,-7,-2.8047310498443494
normalized_partisan_baseline__generic_only__gb_0.50,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.5,0.0,0.0,1,2022,400,-0.08109459737375016,4.59998032912225,3.5088340795000015,6.130853443672005,0.9525,0.04204500961721651,0.1474182574481879,204,199,194.2139925669482,-5,-9.786007433051793
normalized_partisan_baseline__generic_only__gb_0.55,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.55,0.0,0.0,1,2016,345,0.7773361645823174,8.761477811163187,7.656777050000002,10.93726592185566,0.936231884057971,0.04345087597749691,0.15611706191569408,149,153,157.83240692157636,4,8.832406921576364
normalized_partisan_baseline__generic_only__gb_0.55,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.55,0.0,0.0,1,2018,393,-3.2573891944473283,5.858822496364377,4.1145447399999995,8.001611338535266,0.9312977099236641,0.053796588309557435,0.18653953376117424,200,179,182.8692556339882,-21,-17.13074436601181
normalized_partisan_baseline__generic_only__gb_0.55,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.55,0.0,0.0,1,2020,407,1.6144676363194375,5.100901381906312,3.9200658599999976,6.814947774757056,0.9434889434889435,0.04710012195911811,0.16445979880050865,203,198,201.63875531357579,-5,-1.3612446864242145
normalized_partisan_baseline__generic_only__gb_0.55,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.55,0.0,0.0,1,2022,400,-0.14109459737374844,4.60178032912225,3.5299146500000083,6.1319405818606665,0.9525,0.0421441543659471,0.14764694358080277,204,199,193.96654112216527,-5,-10.033458877834732
normalized_partisan_baseline__generic_only__gb_0.60,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.6,0.0,0.0,1,2016,345,0.8073361645823178,8.762089875974782,7.6825747,10.939439017392989,0.936231884057971,0.04349140528885949,0.15623600738881896,149,153,157.94995188871025,4,8.949951888710245
normalized_partisan_baseline__generic_only__gb_0.60,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.6,0.0,0.0,1,2018,393,-2.892389194447328,5.734176106934351,4.028052589999998,7.8600963671592226,0.9287531806615776,0.052822690537966385,0.18420509840772234,200,180,184.45683022917524,-20,-15.543169770824761
normalized_partisan_baseline__generic_only__gb_0.60,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.6,0.0,0.0,1,2020,407,1.9544676363194362,5.17271507638297,3.9248473500000003,6.9034014199786595,0.9459459459459459,0.04675740894988507,0.1643780464414089,203,199,203.0904009105254,-4,0.09040091052540333
normalized_partisan_baseline__generic_only__gb_0.60,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.6,0.0,0.0,1,2022,400,-0.20109459737374885,4.60397919389325,3.5698513799999994,6.133614485045061,0.9525,0.042245643935761905,0.14788134023485863,204,199,193.71908067767134,-5,-10.280919322328657
normalized_partisan_baseline__generic_only__gb_0.65,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.65,0.0,0.0,1,2016,345,0.837336164582319,8.762872484670437,7.660136924999999,10.94169393581885,0.936231884057971,0.043532582329057795,0.15635652579456952,149,153,158.0675603613754,4,9.0675603613754
normalized_partisan_baseline__generic_only__gb_0.65,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.65,0.0,0.0,1,2018,393,-2.5273891944473292,5.628130136155726,4.058889830000002,7.7332332041057095,0.9312977099236641,0.0519383963800561,0.18209827019556882,200,181,186.05513977365683,-19,-13.944860226343167
normalized_partisan_baseline__generic_only__gb_0.65,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.65,0.0,0.0,1,2020,407,2.2944676363194376,5.2636381522650355,4.006083189999998,7.007252611263603,0.9434889434889435,0.04648966606663923,0.16448338861631912,203,200,204.55028938341195,-3,1.5502893834119504
normalized_partisan_baseline__generic_only__gb_0.65,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.65,0.0,0.0,1,2022,400,-0.26109459737375024,4.60667919389325,3.6262009250000005,6.13587467300624,0.9525,0.04234947761957273,0.14812144762013602,204,199,193.4716110543065,-5,-10.528388945693507
normalized_partisan_baseline__generic_only__gb_0.70,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.7,0.0,0.0,1,2016,345,0.8673361645823197,8.763655093366086,7.690136924999998,10.944030626556652,0.936231884057971,0.043574407555637004,0.15647861798300883,149,153,158.18523241284117,4,9.185232412841174
normalized_partisan_baseline__generic_only__gb_0.70,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.7,0.0,0.0,1,2018,393,-2.162389194447329,5.53653531229313,4.00863753,7.6217535172121975,0.9312977099236641,0.05114596519751105,0.18022058589451417,200,181,187.66422199928823,-19,-12.33577800071177
normalized_partisan_baseline__generic_only__gb_0.70,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.7,0.0,0.0,1,2020,407,2.634467636319436,5.365245961120071,4.05564566,7.12582817297455,0.9459459459459459,0.0462985131630347,0.16477688942884064,203,201,206.0184922080271,-2,3.018492208027112
normalized_partisan_baseline__generic_only__gb_0.70,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.7,0.0,0.0,1,2022,400,-0.32109459737375057,4.61029396166825,3.6379478099999965,6.138720498159554,0.9525,0.04245565465638277,0.14836726595038377,204,199,193.22413208731808,-5,-10.775867912681917
normalized_partisan_baseline__generic_only__gb_0.75,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.75,0.0,0.0,1,2016,345,0.897336164582319,8.76443770206174,7.7158386999999955,10.946449037239653,0.936231884057971,0.043616881424058083,0.15660228480517616,149,153,158.30296811577864,4,9.30296811577864
normalized_partisan_baseline__generic_only__gb_0.75,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.75,0.0,0.0,1,2018,393,-1.7973891944473284,5.46150834494453,3.9626262499999996,7.526340914759971,0.9312977099236641,0.05044760731525985,0.17857358637673712,200,181,189.284096385418,-19,-10.715903614582004
normalized_partisan_baseline__generic_only__gb_0.75,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.75,0.0,0.0,1,2020,407,2.9744676363194373,5.481706389129899,4.11939606,7.25840651544504,0.9459459459459459,0.04618553439581996,0.16525962133905253,203,201,207.49506780197527,-2,4.495067801975267
normalized_partisan_baseline__generic_only__gb_0.75,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.75,0.0,0.0,1,2022,400,-0.3810945973737488,4.61419396166825,3.6359256050000024,6.142151146480289,0.9525,0.042564174230583986,0.14861879544298595,204,199,192.97664362641524,-5,-11.023356373584761
normalized_partisan_baseline__generic_only__gb_0.80,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.8,0.0,0.0,1,2016,345,0.9273361645823178,8.765268458583478,7.72827172,10.948949113716798,0.936231884057971,0.04366000438767503,0.15672752711307897,149,153,158.4207675422566,4,9.420767542256613
normalized_partisan_baseline__generic_only__gb_0.80,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.8,0.0,0.0,1,2018,393,-1.4323891944473286,5.407797254221884,4.023936449999997,7.447612936588702,0.9389312977099237,0.04984547488721379,0.17715881391898022,200,184,190.9147629064218,-16,-9.0852370935782
normalized_partisan_baseline__generic_only__gb_0.80,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.8,0.0,0.0,1,2020,407,3.314467636319437,5.613735214879285,4.175191950000002,7.40423548627083,0.9459459459459459,0.04615227170315895,0.16593266342838026,203,201,208.98006064137917,-2,5.980060641379168
normalized_partisan_baseline__generic_only__gb_0.80,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.8,0.0,0.0,1,2022,400,-0.4410945973737499,4.61809396166825,3.6656299899999993,6.1461656386639945,0.9525,0.04267503547125908,0.1488760363186275,204,199,192.72914553581904,-5,-11.270854464180957
normalized_partisan_baseline__generic_only__gb_0.85,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.85,0.0,0.0,1,2016,345,0.9573361645823184,8.766224980322608,7.698271720000001,10.95153080005872,0.936231884057971,0.043703776897711905,0.1568543457596848,149,153,158.53863076373696,4,9.538630763736961
normalized_partisan_baseline__generic_only__gb_0.85,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.85,0.0,0.0,1,2018,393,-1.0673891944473293,5.368822313285497,4.2109096699999995,7.386103122844742,0.9440203562340967,0.049341652426558254,0.17597780932806378,200,186,192.55620081369247,-14,-7.44379918630753
normalized_partisan_baseline__generic_only__gb_0.85,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.85,0.0,0.0,1,2020,407,3.6544676363194366,5.762017430338744,4.472321440000016,7.56254858687529,0.9484029484029484,0.04620021808041916,0.16679709955190827,203,204,210.47350039402613,1,7.473500394026132
normalized_partisan_baseline__generic_only__gb_0.85,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.85,0.0,0.0,1,2022,400,-0.5010945973737502,4.6222617869082505,3.671338420000003,6.150762831517635,0.9525,0.04278823745148834,0.14913898880095888,204,199,192.48163769430906,-5,-11.518362305690943
normalized_partisan_baseline__generic_only__gb_0.90,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.9,0.0,0.0,1,2016,345,0.9873361645823182,8.767181502061739,7.668271720000001,10.954194038563939,0.9391304347826087,0.04374819940324001,0.15698274159891307,149,154,158.6565578510706,5,9.656557851070602
normalized_partisan_baseline__generic_only__gb_0.90,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.9,0.0,0.0,1,2018,393,-0.7023891944473285,5.355738070908906,4.151283689000002,7.3422442229437115,0.9465648854961832,0.04893814704200213,0.17503210889571869,200,187,194.20836746716205,-13,-5.791632532837951
normalized_partisan_baseline__generic_only__gb_0.90,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.9,0.0,0.0,1,2020,407,3.994467636319437,5.924049274697466,4.750283149999998,7.732579073087236,0.9508599508599509,0.046330810683377154,0.16785401638080638,203,205,211.97540107767495,2,8.975401077674945
normalized_partisan_baseline__generic_only__gb_0.90,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.9,0.0,0.0,1,2022,400,-0.5610945973737489,4.627319116118249,3.6501147950000012,6.155941419576999,0.9525,0.04290377918766167,0.1494076531162596,204,199,192.2341199952661,-5,-11.765880004733901
normalized_partisan_baseline__generic_only__gb_0.95,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.95,0.0,0.0,1,2016,345,1.0173361645823182,8.76813802380087,7.6382717200000005,10.956938769765241,0.9391304347826087,0.04379327235115495,0.15711271548562697,149,154,158.7745488744933,5,9.774548874493291
normalized_partisan_baseline__generic_only__gb_0.95,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.95,0.0,0.0,1,2018,393,-0.33738919444732857,5.364410614224937,4.083486109999997,7.3163536763475125,0.9516539440203562,0.048636878431399,0.17432324119093653,200,189,195.87119723214084,-11,-4.128802767859156
normalized_partisan_baseline__generic_only__gb_0.95,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.95,0.0,0.0,1,2020,407,4.334467636319437,6.096987308003958,4.952956710000002,7.9135717039933295,0.9484029484029484,0.04654542379434979,0.16910450133868574,203,206,213.48576025267124,3,10.485760252671241
normalized_partisan_baseline__generic_only__gb_0.95,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,0.95,0.0,0.0,1,2022,400,-0.62109459737375,4.63271911611825,3.672739175,6.161699936945042,0.9525,0.043021659638796256,0.1496820294931005,204,199,191.98659234671075,-5,-12.01340765328925
normalized_partisan_baseline__generic_only__gb_1.00,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,1.0,0.0,0.0,1,2016,345,1.0473361645823192,8.76909454554,7.613627980000004,10.959764932436261,0.9391304347826087,0.04383899618615361,0.15724426827562518,149,154,158.89260390362136,5,9.892603903621364
normalized_partisan_baseline__generic_only__gb_1.00,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,1.0,0.0,0.0,1,2018,393,0.027610805552670703,5.391738514886514,4.195903800000001,7.3086224423934505,0.9516539440203562,0.04843966869429824,0.17385272370032448,200,189,197.5446004576829,-11,-2.45539954231711
normalized_partisan_baseline__generic_only__gb_1.00,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,1.0,0.0,0.0,1,2020,407,4.674467636319436,6.279422931345481,5.247436313000001,8.104792107570749,0.9508599508599509,0.04684536169231473,0.17054964043689827,203,209,215.00455825830448,6,12.004558258304485
normalized_partisan_baseline__generic_only__gb_1.00,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,1.0,0.0,0.0,1,2022,400,-0.68109459737375,4.63861635001825,3.725271299999998,6.1680367593451795,0.9525,0.04314187770586007,0.14996211816200605,204,199,191.73905467133838,-5,-12.26094532866162
normalized_partisan_baseline__generic_only__gb_1.05,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,1.05,0.0,0.0,1,2016,345,1.0773361645823187,8.77005106727913,7.594736100000002,10.962672463598215,0.9391304347826087,0.0438853713507113,0.15737740082563345,149,154,159.01072300744764,5,10.010723007447638
normalized_partisan_baseline__generic_only__gb_1.05,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,1.05,0.0,0.0,1,2018,393,0.39261080555267114,5.4411541874921125,4.217071929999996,7.319108066800944,0.9491094147582697,0.04834823203497277,0.17362205932928,200,190,199.22846255278958,-10,-0.7715374472104202
normalized_partisan_baseline__generic_only__gb_1.05,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,1.05,0.0,0.0,1,2020,407,5.014467636319437,6.474978166750887,5.474272070000005,8.305533884082246,0.9508599508599509,0.04723185147350742,0.1721905160150163,203,209,216.53175750246305,6,13.531757502463051
normalized_partisan_baseline__generic_only__gb_1.05,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,1.05,0.0,0.0,1,2022,400,-0.7410945973737495,4.6458794980682505,3.767936654999996,6.174950106382903,0.9525,0.04326443223110184,0.15024791935511495,204,199,191.49150690654986,-5,-12.508493093450141
