cycle,district_id,forecast_source,model_margin_dem,actual_margin_dem,margin_error_dem,absolute_margin_error,dem_win_probability,actual_dem_win,probability_error_dem,party_control_fixed,presidential_baseline_dem,environment_adjustment_dem,state_adjustment_dem,elasticity_adjustment_dem,incumbency_adjustment_dem,candidate_quality_adjustment_dem,polling_adjustment_dem,fundamentals_margin_dem
2016,IN-8,calculated_from_components,-20.51,-32.01283961,11.502839609999999,11.502839609999999,0.005151761954718529,0.0,0.005151761954718529,,,,,,-2.25,0.0,,
2016,KY-1,calculated_from_components,-33.76,-45.23362798,11.473627980000003,11.473627980000003,1.2062362454415232e-05,0.0,1.2062362454415232e-05,,,,,,0.0,0.0,,
2016,KY-3,calculated_from_components,15.690000000000001,26.9983916,-11.3083916,11.3083916,0.9751518089062561,1.0,-0.02484819109374392,,,,,,2.25,0.0,,
2016,CA-23,calculated_from_components,-27.11,-38.35022187,11.24022187,11.24022187,0.0003481556261087522,0.0,0.0003481556261087522,,,,,,-2.25,0.0,,
2016,FL-18,calculated_from_components,0.54,-10.52623178,11.066231779999999,11.066231779999999,0.5269262255117764,0.0,0.5269262255117764,,,,,,0.0,0.0,,
2016,HI-2,calculated_from_components,47.49,58.52774915,-11.037749149999996,11.037749149999996,0.9999999985769704,1.0,-1.4230295830586215e-09,,,,,,2.25,0.0,,
2016,TN-8,calculated_from_components,-32.76,-43.66699324,10.906993239999998,10.906993239999998,2.0859085463078344e-05,0.0,2.0859085463078344e-05,,,,,,0.0,0.0,,
2016,NJ-1,calculated_from_components,34.09,23.19124767,10.898752330000004,10.898752330000004,0.9999899651441944,1.0,-1.0034855805640674e-05,,,,,,2.25,0.0,,
2016,WI-6,calculated_from_components,-9.01,-19.89876338,10.888763379999999,10.888763379999999,0.12986977937544966,0.0,0.12986977937544966,,,,,,-2.25,0.0,,
2016,CO-4,calculated_from_components,-21.01,-31.89387481,10.883874809999998,10.883874809999998,0.004294236335483713,0.0,0.004294236335483713,,,,,,-2.25,0.0,,
2016,AZ-2,calculated_from_components,-3.21,-13.91698529,10.706985289999999,10.706985289999999,0.34401878122940166,0.0,0.34401878122940166,,,,,,-2.25,0.0,,
2016,TX-7,calculated_from_components,-23.01,-12.34713325,-10.662866750000001,10.662866750000001,0.0019998650602132406,0.0,0.0019998650602132406,,,,,,-2.25,0.0,,
2016,OH-1,calculated_from_components,-7.81,-18.42508766,10.61508766,10.61508766,0.16430782027107824,0.0,0.16430782027107824,,,,,,-2.25,0.0,,
2016,VA-5,calculated_from_components,-6.06,-16.65536109,10.59536109,10.59536109,0.22422277104050958,0.0,0.22422277104050958,,,,,,0.0,0.0,,
2016,TX-28,calculated_from_components,24.39,34.8868479,-10.496847899999999,10.496847899999999,0.9988588332875333,1.0,-0.001141166712466668,,,,,,2.25,0.0,,
2016,VA-9,calculated_from_components,-29.91,-40.26921119,10.35921119,10.35921119,9.154901304972977e-05,0.0,9.154901304972977e-05,,,,,,-2.25,0.0,,
2016,PA-6,calculated_from_components,-4.21,-14.4754448,10.265444800000001,10.265444800000001,0.29923442022896735,0.0,0.29923442022896735,,,,,,-2.25,0.0,,
2016,MI-7,calculated_from_components,-4.8100000000000005,-15.02686622,10.21686622,10.21686622,0.2737022118512059,0.0,0.2737022118512059,,,,,,-2.25,0.0,,
2016,OK-2,calculated_from_components,-37.31,-47.40283408,10.092834079999996,10.092834079999996,1.5290067784682859e-06,0.0,1.5290067784682859e-06,,,,,,-2.25,0.0,,
2016,FL-26,calculated_from_components,-1.71,-11.78219304,10.072193039999998,10.072193039999998,0.415314994703623,0.0,0.415314994703623,,,,,,-2.25,0.0,,
2016,WV-3,calculated_from_components,-33.910000000000004,-43.906874,9.996873999999998,9.996873999999998,1.1096662130840172e-05,0.0,1.1096662130840172e-05,,,,,,-2.25,0.0,,
2016,NY-19,calculated_from_components,6.74,-3.046345855,9.786345855,9.786345855,0.800404293356079,0.0,0.800404293356079,,,,,,0.0,0.0,,
2016,IL-7,calculated_from_components,78.19000000000001,68.47908669,9.71091331000001,9.71091331000001,1.0,1.0,0.0,,,,,,2.25,0.0,,
2016,GA-12,calculated_from_components,-13.510000000000002,-23.2017056,9.691705599999999,9.691705599999999,0.04552498395157314,0.0,0.04552498395157314,,,,,,-2.25,0.0,,
2016,VA-1,calculated_from_components,-13.61,-23.25214963,9.642149630000002,9.642149630000002,0.04434082807514199,0.0,0.04434082807514199,,,,,,-2.25,0.0,,
2016,WV-1,calculated_from_components,-28.41,-37.94677705,9.536777050000001,9.536777050000001,0.0001899718643589485,0.0,0.0001899718643589485,,,,,,-2.25,0.0,,
2016,IL-10,calculated_from_components,14.689999999999998,5.209863075,9.480136924999996,9.480136924999996,0.9669307674911777,1.0,-0.03306923250882232,,,,,,-2.25,0.0,,
2016,GA-8,calculated_from_components,-25.810000000000002,-35.2858387,9.475838699999997,9.475838699999997,0.0006223841668479043,0.0,0.0006223841668479043,,,,,,-2.25,0.0,,
2016,CA-28,calculated_from_components,46.589999999999996,55.97335887,-9.383358870000002,9.383358870000002,0.9999999971895687,1.0,-2.8104313321009045e-09,,,,,,2.25,0.0,,
2016,PA-8,calculated_from_components,0.44000000000000006,-8.851472357,9.291472357,9.291472357,0.5219454921034733,0.0,0.5219454921034733,,,,,,0.0,0.0,,
2016,CA-30,calculated_from_components,35.99,45.27678306,-9.286783059999998,9.286783059999998,0.9999966305603567,1.0,-3.3694396432970564e-06,,,,,,2.25,0.0,,
2016,AZ-1,calculated_from_components,-1.96,7.293648249,-9.253648249000001,9.253648249000001,0.40316447106338926,1.0,-0.5968355289366107,,,,,,0.0,0.0,,
2016,NJ-5,calculated_from_components,-4.8100000000000005,4.411298752,-9.221298752000001,9.221298752000001,0.2737022118512059,1.0,-0.7262977881487941,,,,,,-2.25,0.0,,
2016,CA-39,calculated_from_components,-5.41,-14.46085874,9.05085874,9.05085874,0.24929673577270975,0.0,0.24929673577270975,,,,,,-2.25,0.0,,
2016,CO-5,calculated_from_components,-22.51,-31.42850829,8.918508289999998,8.918508289999998,0.002434001366761923,0.0,0.002434001366761923,,,,,,-2.25,0.0,,
2016,TN-5,calculated_from_components,16.19,25.10674699,-8.91674699,8.91674699,0.9785719694045364,1.0,-0.02142803059546361,,,,,,2.25,0.0,,
2016,CA-2,calculated_from_components,44.79,53.70019893,-8.91019893,8.91019893,0.9999999894366735,1.0,-1.0563326546808582e-08,,,,,,2.25,0.0,,
2016,CA-8,calculated_from_components,-15.61,-24.51603813,8.906038129999999,8.906038129999999,0.025435796513301946,0.0,0.025435796513301946,,,,,,-2.25,0.0,,
2016,IN-2,calculated_from_components,-13.46,-22.33727651,8.877276509999998,8.877276509999998,0.04612652635977922,0.0,0.04612652635977922,,,,,,0.0,0.0,,
2016,WY-AL,calculated_from_components,-40.06,-31.18769031,-8.872309690000002,8.872309690000002,2.7092908762877323e-07,0.0,2.7092908762877323e-07,,,,,,0.0,0.0,,
2016,CA-5,calculated_from_components,44.99,53.73702031,-8.747020309999996,8.747020309999996,0.9999999908595556,1.0,-9.140444401367631e-09,,,,,,2.25,0.0,,
2016,ME-1,calculated_from_components,24.189999999999998,15.47566975,8.714330249999998,8.714330249999998,0.9987600454700699,1.0,-0.0012399545299300874,,,,,,2.25,0.0,,
2016,NY-14,calculated_from_components,65.19,56.5004739,8.689526099999995,8.689526099999995,0.9999999999999998,1.0,-2.220446049250313e-16,,,,,,2.25,0.0,,
2016,IN-5,calculated_from_components,-18.51,-27.16657206,8.656572059999998,8.656572059999998,0.010298123511352978,0.0,0.010298123511352978,,,,,,-2.25,0.0,,
2016,CA-43,calculated_from_components,60.79,52.16840686,8.621593140000002,8.621593140000002,0.9999999999999857,1.0,-1.432187701766452e-14,,,,,,2.25,0.0,,
2016,OH-11,calculated_from_components,69.09,60.50758872,8.582411280000002,8.582411280000002,1.0,1.0,0.0,,,,,,2.25,0.0,,
2016,PA-14,calculated_from_components,40.19,48.73227457,-8.542274570000004,8.542274570000004,0.9999997510577449,1.0,-2.489422551432696e-07,,,,,,2.25,0.0,,
2016,IL-6,calculated_from_components,-9.91,-18.44803008,8.538030079999999,8.538030079999999,0.10756492489722795,0.0,0.10756492489722795,,,,,,-2.25,0.0,,
2016,SD-AL,calculated_from_components,-19.71,-28.20557176,8.49557176,8.49557176,0.006842907860833074,0.0,0.006842907860833074,,,,,,-2.25,0.0,,
2016,SC-4,calculated_from_components,-27.71,-36.17952447,8.469524469999996,8.469524469999996,0.0002640551604887957,0.0,0.0002640551604887957,,,,,,-2.25,0.0,,
2016,IA-2,calculated_from_components,15.89,7.469083755,8.420916245,8.420916245,0.9765711904018858,1.0,-0.02342880959811422,,,,,,2.25,0.0,,
2016,NY-20,calculated_from_components,23.189999999999998,31.60911762,-8.419117620000002,8.419117620000002,0.9981383382224577,1.0,-0.0018616617775423228,,,,,,2.25,0.0,,
2016,IN-4,calculated_from_components,-25.71,-34.11636621,8.406366210000002,8.406366210000002,0.0006501583750030001,0.0,0.0006501583750030001,,,,,,-2.25,0.0,,
2016,CA-14,calculated_from_components,53.39,61.72625302,-8.336253020000001,8.336253020000001,0.9999999999879081,1.0,-1.209188305040243e-11,,,,,,2.25,0.0,,
2016,MO-1,calculated_from_components,63.79,55.49862431,8.291375690000002,8.291375690000002,0.9999999999999992,1.0,-7.771561172376096e-16,,,,,,2.25,0.0,,
2016,NY-1,calculated_from_components,-1.21,-9.302774964,8.092774964,8.092774964,0.43984916400218244,0.0,0.43984916400218244,,,,,,-2.25,0.0,,
2016,FL-27,calculated_from_components,-1.71,-9.787713303,8.077713303,8.077713303,0.415314994703623,0.0,0.415314994703623,,,,,,-2.25,0.0,,
2016,TX-22,calculated_from_components,-27.11,-19.04314614,-8.066853859999998,8.066853859999998,0.0003481556261087522,0.0,0.0003481556261087522,,,,,,-2.25,0.0,,
2016,NH-2,calculated_from_components,12.489999999999998,4.435264144,8.054735855999999,8.054735855999999,0.9408912467838448,1.0,-0.05910875321615516,,,,,,2.25,0.0,,
2016,AR-2,calculated_from_components,-13.510000000000002,-21.53148804,8.021488039999998,8.021488039999998,0.04552498395157314,0.0,0.04552498395157314,,,,,,-2.25,0.0,,
2016,NY-7,calculated_from_components,80.89,72.89390916,7.996090839999994,7.996090839999994,1.0,1.0,0.0,,,,,,2.25,0.0,,
2016,TN-6,calculated_from_components,-41.31,-49.29487855,7.984878549999998,7.984878549999998,1.1880053114416959e-07,0.0,1.1880053114416959e-07,,,,,,-2.25,0.0,,
2016,CA-49,calculated_from_components,-8.41,-0.5226419049,-7.8873580951,7.8873580951,0.146409752341494,0.0,0.146409752341494,,,,,,-2.25,0.0,,
2016,WA-5,calculated_from_components,-11.510000000000002,-19.28205382,7.77205382,7.77205382,0.0749737505521964,0.0,0.0749737505521964,,,,,,-2.25,0.0,,
2016,MN-8,calculated_from_components,8.29,0.5627908149,7.7272091850999995,7.7272091850999995,0.8501195871433953,1.0,-0.1498804128566047,,,,,,2.25,0.0,,
2016,CA-26,calculated_from_components,13.09,20.75902493,-7.669024929999999,7.669024929999999,0.9492212853504989,1.0,-0.05077871464950112,,,,,,2.25,0.0,,
2016,TN-3,calculated_from_components,-29.91,-37.55028082,7.640280819999997,7.640280819999997,9.154901304972977e-05,0.0,9.154901304972977e-05,,,,,,-2.25,0.0,,
2016,NY-3,calculated_from_components,3.14,10.77625753,-7.63625753,7.63625753,0.652753022537395,1.0,-0.347246977462605,,,,,,0.0,0.0,,
2016,OK-4,calculated_from_components,-35.910000000000004,-43.54563098,7.635630979999995,7.635630979999995,3.531738356576111e-06,0.0,3.531738356576111e-06,,,,,,-2.25,0.0,,
2016,CT-4,calculated_from_components,13.89,21.41927665,-7.52927665,7.52927665,0.9588431922185625,1.0,-0.04115680778143749,,,,,,2.25,0.0,,
2016,NC-7,calculated_from_components,-14.41,-21.82763599,7.417635990000001,7.417635990000001,0.035736487690779736,0.0,0.035736487690779736,,,,,,-2.25,0.0,,
2016,RI-1,calculated_from_components,36.79,29.40688142,7.383118579999998,7.383118579999998,0.9999979061322732,1.0,-2.0938677267601236e-06,,,,,,2.25,0.0,,
2016,WV-2,calculated_from_components,-23.71,-16.36268976,-7.347310240000002,7.347310240000002,0.0015097692428466378,0.0,0.0015097692428466378,,,,,,-2.25,0.0,,
2016,NY-23,calculated_from_components,-2.91,-10.25125085,7.34125085,7.34125085,0.3579310719873873,0.0,0.3579310719873873,,,,,,-2.25,0.0,,
2016,PA-17,calculated_from_components,14.89,7.608028271,7.281971729,7.281971729,0.9687337391276323,1.0,-0.031266260872367724,,,,,,2.25,0.0,,
2016,SC-5,calculated_from_components,-13.21,-20.47464158,7.264641579999999,7.264641579999999,0.04923061829626057,0.0,0.04923061829626057,,,,,,-2.25,0.0,,
2016,CA-6,calculated_from_components,43.589999999999996,50.854031,-7.264031000000003,7.264031000000003,0.9999999751544049,1.0,-2.4845595136824272e-08,,,,,,2.25,0.0,,
2016,TX-24,calculated_from_components,-24.11,-16.85417309,-7.25582691,7.25582691,0.0012816151083960166,0.0,0.0012816151083960166,,,,,,-2.25,0.0,,
2016,CA-31,calculated_from_components,19.39,12.13507706,7.25492294,7.25492294,0.9923537918983656,1.0,-0.007646208101634411,,,,,,2.25,0.0,,
2016,MI-1,calculated_from_components,-7.760000000000001,-14.83411099,7.0741109899999985,7.0741109899999985,0.16586082550101985,0.0,0.16586082550101985,,,,,,0.0,0.0,,
2016,OK-3,calculated_from_components,-49.51,-56.58173184,7.071731840000005,7.071731840000005,2.953187263581665e-10,0.0,2.953187263581665e-10,,,,,,-2.25,0.0,,
2016,IL-14,calculated_from_components,-11.71,-18.60974809,6.899748089999999,6.899748089999999,0.07149678885087833,0.0,0.07149678885087833,,,,,,-2.25,0.0,,
2016,KY-6,calculated_from_components,-15.309999999999999,-22.17805681,6.868056810000002,6.868056810000002,0.02774394603189023,0.0,0.02774394603189023,,,,,,-2.25,0.0,,
2016,AL-3,calculated_from_components,-27.21,-33.99987461,6.789874609999998,6.789874609999998,0.0003325984094710818,0.0,0.0003325984094710818,,,,,,-2.25,0.0,,
2016,VA-4,calculated_from_components,22.34,15.6942329,6.6457671000000005,6.6457671000000005,0.9974000069865229,1.0,-0.002599993013477131,,,,,,0.0,0.0,,
2016,CT-2,calculated_from_components,16.09,22.72805724,-6.638057239999998,6.638057239999998,0.9779217253699348,1.0,-0.022078274630065176,,,,,,2.25,0.0,,
2016,CA-15,calculated_from_components,40.99,47.53359064,-6.543590639999998,6.543590639999998,0.9999998529533831,1.0,-1.4704661688291765e-07,,,,,,2.25,0.0,,
2016,CO-3,calculated_from_components,-7.71,-14.25153127,6.541531269999999,6.541531269999999,0.16742328712788504,0.0,0.16742328712788504,,,,,,-2.25,0.0,,
2016,CA-12,calculated_from_components,74.39,80.87326064,-6.4832606399999975,6.4832606399999975,1.0,1.0,0.0,,,,,,2.25,0.0,,
2016,NC-10,calculated_from_components,-19.810000000000002,-26.27807768,6.468077679999997,6.468077679999997,0.006607646054422267,0.0,0.006607646054422267,,,,,,-2.25,0.0,,
2016,OH-3,calculated_from_components,43.589999999999996,37.14797615,6.442023849999998,6.442023849999998,0.9999999751544049,1.0,-2.4845595136824272e-08,,,,,,2.25,0.0,,
2016,MN-4,calculated_from_components,29.79,23.37467502,6.415324979999998,6.415324979999998,0.9999028261766811,1.0,-9.717382331886348e-05,,,,,,2.25,0.0,,
2016,OR-4,calculated_from_components,9.49,15.81741991,-6.32741991,6.32741991,0.882395505378962,1.0,-0.11760449462103795,,,,,,2.25,0.0,,
2016,CA-33,calculated_from_components,26.59,32.87969499,-6.289694989999997,6.289694989999997,0.9995594647085952,1.0,-0.00044053529140475334,,,,,,2.25,0.0,,
2016,CA-38,calculated_from_components,34.69,40.95659891,-6.266598909999999,6.266598909999999,0.9999928487196229,1.0,-7.15128037709345e-06,,,,,,2.25,0.0,,
2016,TX-18,calculated_from_components,56.089999999999996,49.8516945,6.238305499999996,6.238305499999996,0.9999999999988581,1.0,-1.1418643808269735e-12,,,,,,2.25,0.0,,
2016,CA-53,calculated_from_components,27.79,34.01850779,-6.228507790000002,6.228507790000002,0.9997456041025242,1.0,-0.00025439589747577873,,,,,,2.25,0.0,,
2016,CA-37,calculated_from_components,74.99000000000001,81.1263023,-6.136302299999997,6.136302299999997,1.0,1.0,0.0,D,,,,,2.25,0.0,,
2016,NJ-12,calculated_from_components,36.89,30.84286674,6.047133259999999,6.047133259999999,0.9999980283538167,1.0,-1.971646183318576e-06,,,,,,2.25,0.0,,
2016,IN-7,calculated_from_components,30.29,24.28798126,6.0020187400000005,6.0020187400000005,0.9999243099971931,1.0,-7.56900028069385e-05,,,,,,2.25,0.0,,
2016,NC-11,calculated_from_components,-22.21,-28.17795432,5.9679543200000005,5.9679543200000005,0.002733756316725518,0.0,0.002733756316725518,,,,,,-2.25,0.0,,
2016,NC-13,calculated_from_components,-6.26,-12.20674446,5.94674446,5.94674446,0.21680595445139086,0.0,0.21680595445139086,,,,,,0.0,0.0,,
2016,CA-16,calculated_from_components,21.99,16.06968492,5.920315079999998,5.920315079999998,0.997025664207586,1.0,-0.002974335792414018,,,,,,2.25,0.0,,
2016,NY-25,calculated_from_components,22.189999999999998,16.29675432,5.893245679999996,5.893245679999996,0.9972451221824816,1.0,-0.0027548778175183752,,,,,,2.25,0.0,,
2016,CA-9,calculated_from_components,20.49,14.71904547,5.770954529999999,5.770954529999999,0.9948109689991865,1.0,-0.005189031000813471,,,,,,2.25,0.0,,
2016,TX-12,calculated_from_components,-36.81,-42.54560867,5.735608669999998,5.735608669999998,2.0688567646301236e-06,0.0,2.0688567646301236e-06,,,,,,-2.25,0.0,,
2016,WA-7,calculated_from_components,61.64,55.97564646,5.6643535400000005,5.6643535400000005,1.0,1.0,0.0,D,,,,,0.0,0.0,,
2016,MI-11,calculated_from_components,-7.11,-12.75692512,5.64692512,5.64692512,0.18690823006177767,0.0,0.18690823006177767,,,,,,-2.25,0.0,,
2016,MA-9,calculated_from_components,15.190000000000001,20.80729954,-5.617299539999998,5.617299539999998,0.9712851514539932,1.0,-0.02871484854600681,,,,,,2.25,0.0,,
2016,NC-8,calculated_from_components,-12.010000000000002,-17.54585274,5.535852739999999,5.535852739999999,0.06651512473819299,0.0,0.06651512473819299,,,,,,-2.25,0.0,,
2016,FL-13,calculated_from_components,-1.71,3.806183643,-5.516183643,5.516183643,0.415314994703623,1.0,-0.584685005296377,,,,,,-2.25,0.0,,
2016,MN-5,calculated_from_components,52.29,46.78328152,5.506718479999996,5.506718479999996,0.9999999999693725,1.0,-3.062750053572927e-11,,,,,,2.25,0.0,,
2016,CA-34,calculated_from_components,71.69000000000001,77.18339239,-5.493392389999983,5.493392389999983,1.0,1.0,0.0,D,,,,,2.25,0.0,,
2016,VA-3,calculated_from_components,39.089999999999996,33.63257988,5.457420119999995,5.457420119999995,0.9999994946248449,1.0,-5.053751550576635e-07,,,,,,2.25,0.0,,
2016,NJ-10,calculated_from_components,79.19000000000001,73.80044979,5.38955021000001,5.38955021000001,1.0,1.0,0.0,,,,,,2.25,0.0,,
2016,IL-2,calculated_from_components,64.99000000000001,59.61524097,5.374759030000007,5.374759030000007,0.9999999999999998,1.0,-2.220446049250313e-16,,,,,,2.25,0.0,,
2016,WA-6,calculated_from_components,17.69,23.06106139,-5.371061389999998,5.371061389999998,0.9865420775190774,1.0,-0.01345792248092259,,,,,,2.25,0.0,,
2016,MI-14,calculated_from_components,65.19,59.82236457,5.36763543,5.36763543,0.9999999999999998,1.0,-2.220446049250313e-16,,,,,,2.25,0.0,,
2016,HI-1,calculated_from_components,41.24,46.57824859,-5.338248589999999,5.338248589999999,0.9999998755083405,1.0,-1.2449165953665187e-07,,,,,,0.0,0.0,,
2016,CA-4,calculated_from_components,-20.11,-25.43977115,5.329771149999999,5.329771149999999,0.005944205661753787,0.0,0.005944205661753787,,,,,,-2.25,0.0,,
2016,PA-16,calculated_from_components,-5.56,-10.86231129,5.30231129,5.30231129,0.24338131611946814,0.0,0.24338131611946814,,,,,,0.0,0.0,,
2016,CA-10,calculated_from_components,1.8900000000000006,-3.400914817,5.290914817000001,5.290914817000001,0.593442256166019,0.0,0.593442256166019,,,,,,-2.25,0.0,,
2016,NC-12,calculated_from_components,39.29,34.04809619,5.241903809999997,5.241903809999997,0.9999995550684586,1.0,-4.4493154138791624e-07,,,,,,2.25,0.0,,
2016,CA-35,calculated_from_components,39.589999999999996,44.78182465,-5.191824650000001,5.191824650000001,0.9999996328701888,1.0,-3.6712981121844734e-07,,,,,,2.25,0.0,,
2016,MD-4,calculated_from_components,57.839999999999996,52.65273663,5.187263369999997,5.187263369999997,0.999999999999767,1.0,-2.3303581286882036e-13,,,,,,0.0,0.0,,
2016,TX-3,calculated_from_components,-31.810000000000002,-26.6264729,-5.183527100000003,5.183527100000003,3.4614180587189074e-05,0.0,3.4614180587189074e-05,,,,,,-2.25,0.0,,
2016,OH-13,calculated_from_components,30.29,35.46479916,-5.174799159999999,5.174799159999999,0.9999243099971931,1.0,-7.56900028069385e-05,,,,,,2.25,0.0,,
2016,AZ-4,calculated_from_components,-37.910000000000004,-42.9067044,4.996704399999999,4.996704399999999,1.0584340929954984e-06,0.0,1.0584340929954984e-06,,,,,,-2.25,0.0,,
2016,NY-27,calculated_from_components,-14.11,-19.0948181,4.984818100000002,4.984818100000002,0.0387873156858144,0.0,0.0387873156858144,,,,,,-2.25,0.0,,
2016,NV-4,calculated_from_components,8.989999999999998,4.008711811,4.981288188999998,4.981288188999998,0.8696006237945756,1.0,-0.1303993762054244,,,,,,-2.25,0.0,,
2016,PA-12,calculated_from_components,-18.61,-23.52368014,4.91368014,4.91368014,0.009961007434210294,0.0,0.009961007434210294,,,,,,-2.25,0.0,,
2016,SC-1,calculated_from_components,-19.810000000000002,-24.56284405,4.752844049999997,4.752844049999997,0.006607646054422267,0.0,0.006607646054422267,,,,,,-2.25,0.0,,
2016,CA-3,calculated_from_components,13.989999999999998,18.70286341,-4.712863410000001,4.712863410000001,0.9599343953183326,1.0,-0.04006560468166742,,,,,,2.25,0.0,,
2016,CA-24,calculated_from_components,11.54,6.838173313,4.701826686999999,4.701826686999999,0.9255558640578255,1.0,-0.07444413594217447,,,,,,0.0,0.0,,
2016,FL-7,calculated_from_components,-1.71,2.956553703,-4.666553703,4.666553703,0.415314994703623,1.0,-0.584685005296377,,,,,,-2.25,0.0,,
2016,DE-AL,calculated_from_components,19.14,14.56265439,4.57734561,4.57734561,0.9916695769381051,1.0,-0.00833042306189491,,,,,,0.0,0.0,,
2016,CT-1,calculated_from_components,30.49,25.99568587,4.494314129999999,4.494314129999999,0.9999315800448455,1.0,-6.841995515449728e-05,,,,,,2.25,0.0,,
2016,CA-27,calculated_from_components,30.39,34.84072265,-4.450722649999996,4.450722649999996,0.9999280314230742,1.0,-7.196857692581826e-05,,,,,,2.25,0.0,,
2016,CA-7,calculated_from_components,6.79,2.342743549,4.4472564509999994,4.4472564509999994,0.8021484876798823,1.0,-0.19785151232011766,,,,,,2.25,0.0,,
2016,TX-2,calculated_from_components,-29.01,-24.60537098,-4.404629020000002,4.404629020000002,0.00014243314526930968,0.0,0.00014243314526930968,,,,,,-2.25,0.0,,
2016,CT-3,calculated_from_components,26.84,31.18763717,-4.347637169999999,4.347637169999999,0.9996063973049468,1.0,-0.0003936026950531746,,,,,,0.0,0.0,,
2016,GA-3,calculated_from_components,-32.36,-36.69319595,4.333195950000004,4.333195950000004,2.58596473843367e-05,0.0,2.58596473843367e-05,,,,,,0.0,0.0,,
2016,SC-2,calculated_from_components,-21.41,-25.71837008,4.3083700799999995,4.3083700799999995,0.0037026235159695387,0.0,0.0037026235159695387,,,,,,-2.25,0.0,,
2016,NY-4,calculated_from_components,16.29,20.57672527,-4.286725270000002,4.286725270000002,0.9792059492547294,1.0,-0.02079405074527063,,,,,,2.25,0.0,,
2016,WA-9,calculated_from_components,41.49,45.77486305,-4.2848630499999985,4.2848630499999985,0.9999998947034908,1.0,-1.0529650917856515e-07,,,,,,2.25,0.0,,
2016,OR-5,calculated_from_components,6.1899999999999995,10.46935472,-4.279354720000001,4.279354720000001,0.7806144324323308,1.0,-0.21938556756766925,,,,,,2.25,0.0,,
2016,NC-6,calculated_from_components,-14.41,-18.45820874,4.04820874,4.04820874,0.035736487690779736,0.0,0.035736487690779736,,,,,,-2.25,0.0,,
2016,WA-2,calculated_from_components,23.99,28.03250074,-4.042500740000001,4.042500740000001,0.9986534899956,1.0,-0.0013465100044000033,,,,,,2.25,0.0,,
2016,TX-1,calculated_from_components,-45.81,-49.76287302,3.9528730199999984,3.9528730199999984,5.018619479396575e-09,0.0,5.018619479396575e-09,,,,,,-2.25,0.0,,
2016,CA-52,calculated_from_components,9.190000000000001,13.05136969,-3.8613696899999983,3.8613696899999983,0.8748296065856207,1.0,-0.1251703934143793,,,,,,2.25,0.0,,
2016,KS-4,calculated_from_components,-27.21,-31.06364736,3.85364736,3.85364736,0.0003325984094710818,0.0,0.0003325984094710818,,,,,,-2.25,0.0,,
2016,TX-30,calculated_from_components,62.79,58.94363558,3.8463644200000005,3.8463644200000005,0.999999999999998,1.0,-1.9984014443252818e-15,,,,,,2.25,0.0,,
2016,TN-4,calculated_from_components,-33.910000000000004,-30.06821293,-3.8417870700000023,3.8417870700000023,1.1096662130840172e-05,0.0,1.1096662130840172e-05,,,,,,-2.25,0.0,,
2016,PA-1,calculated_from_components,68.19000000000001,64.40319722,3.7868027800000164,3.7868027800000164,1.0,1.0,0.0,,,,,,2.25,0.0,,
2016,CT-5,calculated_from_components,8.739999999999998,12.48827172,-3.7482717200000017,3.7482717200000017,0.8628545141183421,1.0,-0.13714548588165787,,,,,,0.0,0.0,,
2016,CA-20,calculated_from_components,45.24,41.50615151,3.7338484899999997,3.7338484899999997,0.9999999923782696,1.0,-7.621730357953993e-09,,,,,,0.0,0.0,,
2016,CA-11,calculated_from_components,40.39,44.10564403,-3.71564403,3.71564403,0.999999781559888,1.0,-2.1844011199867452e-07,,,,,,2.25,0.0,,
2016,NY-22,calculated_from_components,0.14,-3.564167168,3.704167168,3.704167168,0.5069858248629772,0.0,0.5069858248629772,,,,,,0.0,0.0,,
2016,CA-45,calculated_from_components,-13.510000000000002,-17.11950335,3.609503349999997,3.609503349999997,0.04552498395157314,0.0,0.04552498395157314,,,,,,-2.25,0.0,,
2016,MD-7,calculated_from_components,56.69,53.08110074,3.608899260000001,3.608899260000001,0.9999999999993343,1.0,-6.656897255652439e-13,,,,,,2.25,0.0,,
2016,LA-4,calculated_from_components,-18.76,-15.1774253,-3.582574700000002,3.582574700000002,0.009473401150762882,0.0,0.009473401150762882,,,,,,0.0,0.0,,
2016,CA-40,calculated_from_components,67.79,71.3704897,-3.580489699999987,3.580489699999987,1.0,1.0,0.0,,,,,,2.25,0.0,,
2016,MO-2,calculated_from_components,-17.41,-20.87244977,3.462449769999999,3.462449769999999,0.014713720930696077,0.0,0.014713720930696077,,,,,,-2.25,0.0,,
2016,MN-1,calculated_from_components,4.1899999999999995,0.7583223421,3.4316776578999995,3.4316776578999995,0.6998961988903165,1.0,-0.3001038011096835,,,,,,2.25,0.0,,
2016,IL-5,calculated_from_components,36.99,40.36031671,-3.3703167099999973,3.3703167099999973,0.9999981437207708,1.0,-1.8562792292176056e-06,,,,,,2.25,0.0,,
2016,NC-4,calculated_from_components,33.09,36.43566822,-3.345668219999993,3.345668219999993,0.9999825611193112,1.0,-1.7438880688835923e-05,,,,,,2.25,0.0,,
2016,NY-9,calculated_from_components,74.09,77.43183844,-3.3418384400000036,3.3418384400000036,1.0,1.0,0.0,,,,,,2.25,0.0,,
2016,NM-3,calculated_from_components,21.59,24.83409063,-3.2440906299999988,3.2440906299999988,0.9965388963392551,1.0,-0.003461103660744924,,,,,,2.25,0.0,,
