specification_id,training_environment_mae,training_environment_max_error,training_raw_mae,complexity_score,training_simplicity_adjusted_score,held_out_cycle
lb30__hl21__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.2886222019470948,3.485603750059469,1.898648262358103,4,2.408622201947095,2020
lb30__hl21__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2.2886222019470948,3.485603750059469,1.898648262358103,3,2.3786222019470946,2020
lb30__hl21__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.2356419424617355,3.4572127965347703,1.839781307374371,5,2.3856419424617354,2020
lb30__hl21__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.2356419424617355,3.4572127965347703,1.839781307374371,5,2.3856419424617354,2020
lb30__hl21__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2.2356419424617355,3.4572127965347703,1.839781307374371,4,2.3556419424617356,2020
lb30__hl30__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2.066274827534454,3.31824216312733,1.6905527556670652,2,2.126274827534454,2020
lb30__hl30__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2.066274827534454,3.31824216312733,1.6905527556670652,2,2.126274827534454,2020
lb30__hl30__q_all__sample_equal__quality_off__partisan_include__poll_level,2.066274827534454,3.31824216312733,1.6905527556670652,1,2.0962748275344536,2020
lb30__hl30__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2.001593538735376,3.283542906323992,1.7238661245512208,3,2.091593538735376,2020
lb30__hl30__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2.001593538735376,3.283542906323992,1.7238661245512208,3,2.091593538735376,2020
lb30__hl30__q_all__sample_equal__quality_on__partisan_include__poll_level,2.001593538735376,3.283542906323992,1.7238661245512208,2,2.061593538735376,2020
lb30__hl30__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2.168528781539711,3.532976321168916,1.8155307601518749,3,2.258528781539711,2020
lb30__hl30__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2.168528781539711,3.532976321168916,1.8155307601518749,3,2.258528781539711,2020
lb30__hl30__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2.168528781539711,3.532976321168916,1.8155307601518749,2,2.228528781539711,2020
lb30__hl30__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2.101414699726732,3.496877120180096,1.849991738845385,4,2.221414699726732,2020
lb30__hl30__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2.101414699726732,3.496877120180096,1.849991738845385,4,2.221414699726732,2020
lb30__hl30__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2.101414699726732,3.496877120180096,1.849991738845385,3,2.1914146997267316,2020
lb30__hl30__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2.0023096305973427,3.462282600062157,1.921670126635885,3,2.0923096305973425,2020
lb30__hl30__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2.0023096305973427,3.462282600062157,1.921670126635885,3,2.0923096305973425,2020
lb30__hl30__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2.0023096305973427,3.462282600062157,1.921670126635885,2,2.0623096305973427,2020
lb30__hl30__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,1.922496552652724,3.445314762204617,1.9914981711770843,4,2.042496552652724,2020
lb30__hl30__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,1.922496552652724,3.445314762204617,1.9914981711770843,4,2.042496552652724,2020
lb30__hl30__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,1.922496552652724,3.445314762204617,1.9914981711770843,3,2.012496552652724,2020
lb30__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2.047554496232637,3.6417173241430074,2.0707699693531696,4,2.167554496232637,2020
lb30__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2.047554496232637,3.6417173241430074,2.0707699693531696,4,2.167554496232637,2020
lb30__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2.047554496232637,3.6417173241430074,2.0707699693531696,3,2.137554496232637,2020
lb30__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,1.9612609239670835,3.6187754873311135,2.1411607865239026,5,2.1112609239670834,2020
lb30__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,1.9612609239670835,3.6187754873311135,2.1411607865239026,5,2.1112609239670834,2020
lb30__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,1.9612609239670835,3.6187754873311135,2.1411607865239026,4,2.0812609239670836,2020
lb30__hl30__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2.091804064793764,3.131167963874075,1.6799614432988463,3,2.1818040647937638,2020
lb30__hl30__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2.091804064793764,3.131167963874075,1.6799614432988463,3,2.1818040647937638,2020
lb30__hl30__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2.091804064793764,3.131167963874075,1.6799614432988463,2,2.151804064793764,2020
lb30__hl30__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2.0307203944919276,3.0702409853776547,1.612090698519028,4,2.1507203944919278,2020
lb30__hl30__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2.0307203944919276,3.0702409853776547,1.612090698519028,4,2.1507203944919278,2020
lb30__hl30__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2.0307203944919276,3.0702409853776547,1.612090698519028,3,2.1207203944919275,2020
lb30__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.2663542207332776,3.39692378572175,1.8739060610094171,4,2.3863542207332777,2020
lb30__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.2663542207332776,3.39692378572175,1.8739060610094171,4,2.3863542207332777,2020
lb30__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2.2663542207332776,3.39692378572175,1.8739060610094171,3,2.3563542207332775,2020
lb30__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.21066117871725,3.341605250052403,1.8120249032138307,5,2.36066117871725,2020
lb30__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.21066117871725,3.341605250052403,1.8120249032138307,5,2.36066117871725,2020
lb30__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2.21066117871725,3.341605250052403,1.8120249032138307,4,2.33066117871725,2020
lb30__hl30__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2.218837700968826,3.373260101234061,1.821109927937804,3,2.3088377009688257,2020
lb30__hl30__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2.218837700968826,3.373260101234061,1.821109927937804,3,2.3088377009688257,2020
lb30__hl30__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2.218837700968826,3.373260101234061,1.821109927937804,2,2.278837700968826,2020
lb30__hl30__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2.159345683277752,3.346708298777559,1.7550076860588328,4,2.279345683277752,2020
lb30__hl30__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2.159345683277752,3.346708298777559,1.7550076860588328,4,2.279345683277752,2020
lb30__hl30__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2.159345683277752,3.346708298777559,1.7550076860588328,3,2.2493456832777516,2020
lb30__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.2940521151361297,3.5486392780556897,1.9046814992348085,4,2.41405211513613,2020
lb30__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.2940521151361297,3.5486392780556897,1.9046814992348085,4,2.41405211513613,2020
lb30__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2.2940521151361297,3.5486392780556897,1.9046814992348085,3,2.3840521151361296,2020
lb30__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.23440155757512,3.518430528012508,1.8384031019447975,5,2.38440155757512,2020
lb30__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.23440155757512,3.518430528012508,1.8384031019447975,5,2.38440155757512,2020
lb30__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2.23440155757512,3.518430528012508,1.8384031019447975,4,2.35440155757512,2020
lb45__equal__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2.31706723286766,4.122407855559307,2.305411963554588,1,2.34706723286766,2020
lb45__equal__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2.31706723286766,4.122407855559307,2.305411963554588,1,2.34706723286766,2020
lb45__equal__q_all__sample_equal__quality_off__partisan_include__poll_level,2.31706723286766,4.122407855559307,2.305411963554588,0,2.31706723286766,2020
lb45__equal__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2.2464797978440525,4.091360134907569,2.349344979523332,2,2.3064797978440525,2020
lb45__equal__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2.2464797978440525,4.091360134907569,2.349344979523332,2,2.3064797978440525,2020
lb45__equal__q_all__sample_equal__quality_on__partisan_include__poll_level,2.2464797978440525,4.091360134907569,2.349344979523332,1,2.2764797978440523,2020
lb45__equal__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2.43266297056126,4.432581919792086,2.521610104153676,2,2.49266297056126,2020
lb45__equal__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2.43266297056126,4.432581919792086,2.521610104153676,2,2.49266297056126,2020
lb45__equal__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2.43266297056126,4.432581919792086,2.521610104153676,1,2.4626629705612597,2020
lb45__equal__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2.354763087036568,4.393676687721151,2.564937494657851,3,2.4447630870365678,2020
lb45__equal__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2.354763087036568,4.393676687721151,2.564937494657851,3,2.4447630870365678,2020
lb45__equal__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2.354763087036568,4.393676687721151,2.564937494657851,2,2.414763087036568,2020
lb45__equal__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2.2944877182985173,4.239206428627951,2.4602765053743516,2,2.3544877182985173,2020
lb45__equal__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2.2944877182985173,4.239206428627951,2.4602765053743516,2,2.3544877182985173,2020
lb45__equal__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2.2944877182985173,4.239206428627951,2.4602765053743516,1,2.324487718298517,2020
lb45__equal__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2.2164566766100315,4.222588854395416,2.5285136914365185,3,2.3064566766100314,2020
lb45__equal__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2.2164566766100315,4.222588854395416,2.5285136914365185,3,2.3064566766100314,2020
lb45__equal__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2.2164566766100315,4.222588854395416,2.5285136914365185,2,2.2764566766100316,2020
lb45__equal__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2.3497128527308995,4.513354387434321,2.703524088012115,3,2.4397128527308993,2020
lb45__equal__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2.3497128527308995,4.513354387434321,2.703524088012115,3,2.4397128527308993,2020
lb45__equal__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2.3497128527308995,4.513354387434321,2.703524088012115,2,2.4097128527308995,2020
lb45__equal__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2.2605739606958988,4.484544694875915,2.7705565318749983,4,2.380573960695899,2020
lb45__equal__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2.2605739606958988,4.484544694875915,2.7705565318749983,4,2.380573960695899,2020
lb45__equal__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2.2605739606958988,4.484544694875915,2.7705565318749983,3,2.3505739606958986,2020
lb45__equal__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2.286134584726712,3.969117844515407,2.1694593381068636,2,2.346134584726712,2020
lb45__equal__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2.286134584726712,3.969117844515407,2.1694593381068636,2,2.346134584726712,2020
lb45__equal__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2.286134584726712,3.969117844515407,2.1694593381068636,1,2.316134584726712,2020
lb45__equal__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2.2121646254793887,3.9163664482265634,2.1930355191718416,3,2.3021646254793886,2020
lb45__equal__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2.2121646254793887,3.9163664482265634,2.1930355191718416,3,2.3021646254793886,2020
lb45__equal__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2.2121646254793887,3.9163664482265634,2.1930355191718416,2,2.272164625479389,2020
lb45__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.4753051799415124,4.3277907961238835,2.3577952896553924,3,2.5653051799415123,2020
lb45__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.4753051799415124,4.3277907961238835,2.3577952896553924,3,2.5653051799415123,2020
lb45__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2.4753051799415124,4.3277907961238835,2.3577952896553924,2,2.5353051799415125,2020
lb45__equal__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.4000859115811477,4.274491257361156,2.3821505447638787,4,2.520085911581148,2020
lb45__equal__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.4000859115811477,4.274491257361156,2.3821505447638787,4,2.520085911581148,2020
lb45__equal__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2.4000859115811477,4.274491257361156,2.3821505447638787,3,2.4900859115811476,2020
lb45__equal__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2.4574655151798166,4.167243516026984,2.1992312726162777,2,2.5174655151798166,2020
lb45__equal__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2.4574655151798166,4.167243516026984,2.1992312726162777,2,2.5174655151798166,2020
lb45__equal__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2.4574655151798166,4.167243516026984,2.1992312726162777,1,2.4874655151798164,2020
lb45__equal__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2.3925499552155123,4.140970608751124,2.2421675533812166,3,2.482549955215512,2020
lb45__equal__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2.3925499552155123,4.140970608751124,2.2421675533812166,3,2.482549955215512,2020
lb45__equal__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2.3925499552155123,4.140970608751124,2.2421675533812166,2,2.4525499552155123,2020
lb45__equal__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.552734849578141,4.445097843133877,2.4021034867369098,3,2.6427348495781406,2020
lb45__equal__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.552734849578141,4.445097843133877,2.4021034867369098,3,2.6427348495781406,2020
lb45__equal__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2.552734849578141,4.445097843133877,2.4021034867369098,2,2.612734849578141,2020
lb45__equal__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.4807816387873363,4.4084238265224975,2.4413025913807154,4,2.6007816387873364,2020
lb45__equal__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.4807816387873363,4.4084238265224975,2.4413025913807154,4,2.6007816387873364,2020
lb45__equal__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2.4807816387873363,4.4084238265224975,2.4413025913807154,3,2.570781638787336,2020
lb45__hl14__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2.141036608132895,3.453864626670569,1.7581757367168407,2,2.201036608132895,2020
lb45__hl14__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2.141036608132895,3.453864626670569,1.7581757367168407,2,2.201036608132895,2020
lb45__hl14__q_all__sample_equal__quality_off__partisan_include__poll_level,2.141036608132895,3.453864626670569,1.7581757367168407,1,2.1710366081328947,2020
lb45__hl14__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2.0904393916543693,3.4214929915350263,1.7784263826534885,3,2.180439391654369,2020
lb45__hl14__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2.0904393916543693,3.4214929915350263,1.7784263826534885,3,2.180439391654369,2020
lb45__hl14__q_all__sample_equal__quality_on__partisan_include__poll_level,2.0904393916543693,3.4214929915350263,1.7784263826534885,2,2.1504393916543694,2020
lb45__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2.2485939229416396,3.7164172758782197,1.9303927749378476,3,2.3385939229416395,2020
lb45__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2.2485939229416396,3.7164172758782197,1.9303927749378476,3,2.3385939229416395,2020
lb45__hl14__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2.2485939229416396,3.7164172758782197,1.9303927749378476,2,2.3085939229416397,2020
lb45__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2.195255394492806,3.6836363049722514,1.9532345055410316,4,2.315255394492806,2020
lb45__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2.195255394492806,3.6836363049722514,1.9532345055410316,4,2.315255394492806,2020
lb45__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2.195255394492806,3.6836363049722514,1.9532345055410316,3,2.285255394492806,2020
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2.0914654852425376,3.56856287587474,1.9406972612663163,3,2.1814654852425375,2020
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2.0914654852425376,3.56856287587474,1.9406972612663163,3,2.1814654852425375,2020
lb45__hl14__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2.0914654852425376,3.56856287587474,1.9406972612663163,2,2.1514654852425377,2020
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2.0236525882177623,3.5511325771731626,1.9966779260698697,4,2.1436525882177624,2020
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2.0236525882177623,3.5511325771731626,1.9966779260698697,4,2.1436525882177624,2020
lb45__hl14__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2.0236525882177623,3.5511325771731626,1.9966779260698697,3,2.113652588217762,2020
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2.154177470232095,3.8088265562961436,2.1379769228572574,4,2.274177470232095,2020
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2.154177470232095,3.8088265562961436,2.1379769228572574,4,2.274177470232095,2020
lb45__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2.154177470232095,3.8088265562961436,2.1379769228572574,3,2.2441774702320947,2020
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2.0799740079705824,3.787092997273757,2.1962768153451737,5,2.2299740079705823,2020
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2.0799740079705824,3.787092997273757,2.1962768153451737,5,2.2299740079705823,2020
lb45__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2.0799740079705824,3.787092997273757,2.1962768153451737,4,2.1999740079705825,2020
lb45__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2.162067077317656,3.3144218500535962,1.7580314572142817,3,2.2520670773176557,2020
lb45__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2.162067077317656,3.3144218500535962,1.7580314572142817,3,2.2520670773176557,2020
lb45__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2.162067077317656,3.3144218500535962,1.7580314572142817,2,2.222067077317656,2020
lb45__hl14__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2.117533669748015,3.2622125436881855,1.7085498932480143,4,2.2375336697480153,2020
lb45__hl14__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2.117533669748015,3.2622125436881855,1.7085498932480143,4,2.2375336697480153,2020
lb45__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2.117533669748015,3.2622125436881855,1.7085498932480143,3,2.207533669748015,2020
lb45__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.3206569723271993,3.6042502472025912,1.9342424516693302,4,2.4406569723271994,2020
lb45__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.3206569723271993,3.6042502472025912,1.9342424516693302,4,2.4406569723271994,2020
lb45__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2.3206569723271993,3.6042502472025912,1.9342424516693302,3,2.410656972327199,2020
lb45__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.279867915435626,3.5565973515173726,1.8889212773453599,5,2.4298679154356257,2020
lb45__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.279867915435626,3.5565973515173726,1.8889212773453599,5,2.4298679154356257,2020
lb45__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2.279867915435626,3.5565973515173726,1.8889212773453599,4,2.399867915435626,2020
lb45__hl14__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2.2838379840139442,3.4862147609757423,1.8933324646546026,3,2.373837984013944,2020
lb45__hl14__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2.2838379840139442,3.4862147609757423,1.8933324646546026,3,2.373837984013944,2020
lb45__hl14__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2.2838379840139442,3.4862147609757423,1.8933324646546026,2,2.3438379840139443,2020
lb45__hl14__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2.2360868411009998,3.4609014372609344,1.840275639195775,4,2.356086841101,2020
lb45__hl14__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2.2360868411009998,3.4609014372609344,1.840275639195775,4,2.356086841101,2020
lb45__hl14__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2.2360868411009998,3.4609014372609344,1.840275639195775,3,2.3260868411009996,2020
lb45__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.373013252224318,3.719439473171906,1.9924160959994626,4,2.4930132522243182,2020
lb45__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.373013252224318,3.719439473171906,1.9924160959994626,4,2.4930132522243182,2020
lb45__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2.373013252224318,3.719439473171906,1.9924160959994626,3,2.463013252224318,2020
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.3251449745306814,3.6923604317082157,1.9392291207843102,5,2.4751449745306813,2020
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.3251449745306814,3.6923604317082157,1.9392291207843102,5,2.4751449745306813,2020
lb45__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2.3251449745306814,3.6923604317082157,1.9392291207843102,4,2.4451449745306815,2020
lb45__hl21__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2.1876502932117727,3.6515558136467434,1.9260396277138374,2,2.247650293211773,2020
lb45__hl21__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2.1876502932117727,3.6515558136467434,1.9260396277138374,2,2.247650293211773,2020
lb45__hl21__q_all__sample_equal__quality_off__partisan_include__poll_level,2.1876502932117727,3.6515558136467434,1.9260396277138374,1,2.2176502932117725,2020
lb45__hl21__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2.128171094895472,3.618751678186144,1.9556785864423945,3,2.218171094895472,2020
lb45__hl21__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2.128171094895472,3.618751678186144,1.9556785864423945,3,2.218171094895472,2020
lb45__hl21__q_all__sample_equal__quality_on__partisan_include__poll_level,2.128171094895472,3.618751678186144,1.9556785864423945,2,2.188171094895472,2020
lb45__hl21__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2.3004592151571965,3.9337964729724293,2.1142971136919058,3,2.3904592151571964,2020
lb45__hl21__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2.3004592151571965,3.9337964729724293,2.1142971136919058,3,2.3904592151571964,2020
lb45__hl21__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2.3004592151571965,3.9337964729724293,2.1142971136919058,2,2.3604592151571966,2020
lb45__hl21__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2.236952925286716,3.898676099843234,2.1458370211822224,4,2.3569529252867163,2020
lb45__hl21__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2.236952925286716,3.898676099843234,2.1458370211822224,4,2.3569529252867163,2020
lb45__hl21__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2.236952925286716,3.898676099843234,2.1458370211822224,3,2.326952925286716,2020
lb45__hl21__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2.1425345933103412,3.769290432947593,2.1069844268274824,3,2.232534593310341,2020
lb45__hl21__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2.1425345933103412,3.769290432947593,2.1069844268274824,3,2.232534593310341,2020
lb45__hl21__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2.1425345933103412,3.769290432947593,2.1069844268274824,2,2.2025345933103413,2020
lb45__hl21__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2.069289321966711,3.751452226587049,2.1685478323642453,4,2.189289321966711,2020
lb45__hl21__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2.069289321966711,3.751452226587049,2.1685478323642453,4,2.189289321966711,2020
lb45__hl21__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2.069289321966711,3.751452226587049,2.1685478323642453,3,2.159289321966711,2020
lb45__hl21__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2.2041278161907227,4.023274036999435,2.320751517017994,4,2.324127816190723,2020
lb45__hl21__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2.2041278161907227,4.023274036999435,2.320751517017994,4,2.324127816190723,2020
lb45__hl21__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2.2041278161907227,4.023274036999435,2.320751517017994,3,2.2941278161907226,2020
lb45__hl21__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2.123049869040348,3.998960234566115,2.383822788925833,5,2.273049869040348,2020
lb45__hl21__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2.123049869040348,3.998960234566115,2.383822788925833,5,2.273049869040348,2020
lb45__hl21__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2.123049869040348,3.998960234566115,2.383822788925833,4,2.243049869040348,2020
lb45__hl21__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2.195586149741449,3.5047087099550134,1.7952748710184965,3,2.285586149741449,2020
lb45__hl21__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2.195586149741449,3.5047087099550134,1.7952748710184965,3,2.285586149741449,2020
lb45__hl21__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2.195586149741449,3.5047087099550134,1.7952748710184965,2,2.255586149741449,2020
lb45__hl21__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2.1389808091308957,3.4511639426211738,1.7574591977752898,4,2.258980809130896,2020
