district_component_sd,shrinkage_strength,multiplier_floor,multiplier_ceiling,scored_races,baseline_brier,adjusted_brier,brier_change,baseline_log_loss,adjusted_log_loss,log_loss_change,baseline_ece,adjusted_ece,ece_change,baseline_50_interval_coverage,adjusted_50_interval_coverage,baseline_80_interval_coverage,adjusted_80_interval_coverage,baseline_95_interval_coverage,adjusted_95_interval_coverage,mean_multiplier,multiplier_sd,minimum_multiplier,maximum_multiplier,mean_adjusted_total_sd,minimum_adjusted_total_sd,maximum_adjusted_total_sd,passes_primary_metrics
5.5,8.0,0.8,1.2,1545,0.045266681874496145,0.04530689935502254,4.0217480526391625e-05,0.1664436234182645,0.1633048278735099,-0.0031387955447546023,0.03434462481847309,0.03640919354662026,0.0020645687281471703,0.4110032362459547,0.4058252427184466,0.7003236245954693,0.6893203883495146,0.8634304207119741,0.8666666666666667,0.9792295197187683,0.09806864927324542,0.8535048322601214,1.2,6.409906422931304,5.834057986120311,7.45385806143369,False
5.0,2.0,0.7,1.3,1545,0.045266681874496145,0.045323782842747753,5.7100968251608264e-05,0.1664436234182645,0.1633049776859624,-0.0031386457323021033,0.03434462481847309,0.036296839047745014,0.0019522142292719216,0.4110032362459547,0.39158576051779936,0.7003236245954693,0.6776699029126214,0.8634304207119741,0.8621359223300971,0.9308973136967198,0.19713615757861105,0.7,1.3,6.270823519016638,5.431390245600108,7.713624310270756,False
4.5,8.0,0.7,1.3,1545,0.045266681874496145,0.04530630015879516,3.9618284299013096e-05,0.1664436234182645,0.16333812600420905,-0.0031054974140554414,0.03434462481847309,0.037001259353106795,0.0026566345346337034,0.4110032362459547,0.4090614886731392,0.7003236245954693,0.6957928802588996,0.8634304207119741,0.8686084142394822,0.9846529656454921,0.11169369299029247,0.8535048322601214,1.3,6.462072587095791,6.062303819382563,7.498166442537802,False
5.0,4.0,0.75,1.25,1545,0.045266681874496145,0.04530240409282328,3.572221832713607e-05,0.1664436234182645,0.1633501260471589,-0.0030934973711055913,0.03434462481847309,0.03593480255853648,0.0015901777400633907,0.4110032362459547,0.40194174757281553,0.7003236245954693,0.6906148867313916,0.8634304207119741,0.8647249190938512,0.9576786561364642,0.1456716331450646,0.7571728888819778,1.25,6.355746020218492,5.619854943986276,7.504165509901817,False
5.5,2.0,0.7,1.3,1545,0.045266681874496145,0.0453594768207125,9.279494621635548e-05,0.1664436234182645,0.16341042741283454,-0.00303319600542995,0.03434462481847309,0.034361408513655926,1.678369518283429e-05,0.4110032362459547,0.3844660194174757,0.7003236245954693,0.6757281553398058,0.8634304207119741,0.86084142394822,0.9308973136967198,0.19713615757861105,0.7,1.3,6.2098885408671345,5.179044313384468,7.9449669602837245,False
5.0,16.0,0.7,1.3,1545,0.045266681874496145,0.045289214126805644,2.2532252309498402e-05,0.1664436234182645,0.16341620007844138,-0.0030274233398231154,0.03434462481847309,0.03691987619119322,0.0025752513727201262,0.4110032362459547,0.4084142394822006,0.7003236245954693,0.6996763754045308,0.8634304207119741,0.8692556634304207,0.9950446044438102,0.07326722312308541,0.9180406906933334,1.3,6.484905845762288,6.190312410873728,7.713624310270756,False
4.5,2.0,0.7,1.3,1545,0.045266681874496145,0.045299751847992606,3.306997349646068e-05,0.1664436234182645,0.16344829133783537,-0.002995332080429125,0.03434462481847309,0.036688406950793326,0.0023437821323202337,0.4110032362459547,0.39870550161812296,0.7003236245954693,0.6854368932038835,0.8634304207119741,0.8634304207119741,0.9308973136967198,0.19713615757861105,0.7,1.3,6.321891868957479,5.65,7.498166442537802,False
6.0,4.0,0.8,1.2,1545,0.045266681874496145,0.04531253365623557,4.5851781739422726e-05,0.1664436234182645,0.16349666575095279,-0.002946957667311706,0.03434462481847309,0.03623139539274167,0.00188677057426858,0.4110032362459547,0.39158576051779936,0.7003236245954693,0.6770226537216828,0.8634304207119741,0.8614886731391586,0.9548542809817945,0.13343963283279828,0.8,1.2,6.258618235888394,5.412023651093924,7.6216796049164905,False
5.5,16.0,0.8,1.2,1545,0.045266681874496145,0.045300377270421306,3.3695395925160965e-05,0.1664436234182645,0.16351231519608656,-0.0029313082221779363,0.03434462481847309,0.03695175458841363,0.0026071297699405346,0.4110032362459547,0.4097087378640777,0.7003236245954693,0.6970873786407767,0.8634304207119741,0.8679611650485437,0.9933557462795356,0.06746987155693802,0.9180406906933334,1.2,6.4719635598915595,6.123288411507574,7.45385806143369,False
5.0,1.0,0.7,1.3,1545,0.045266681874496145,0.045346798429715576,8.011655521943106e-05,0.1664436234182645,0.16351370287307637,-0.0029299205451881194,0.03434462481847309,0.034962788769635565,0.0006181639511624731,0.4110032362459547,0.3889967637540453,0.7003236245954693,0.6763754045307443,0.8634304207119741,0.858252427184466,0.9136940838884301,0.2198162136228715,0.7,1.3,6.215765628896158,5.431390245600108,7.713624310270756,False
