shrinkage,incumbent_discount,one_sided_multiplier,observation_prior_strength,cap,cycles_tested,total_scored_rows,mean_absolute_error,rmse,winner_accuracy,brier_score,log_loss,expected_win_count_error,mean_absolute_adjustment,maximum_absolute_adjustment,mean_mae_change_vs_layer_2,mean_rmse_change_vs_layer_2,mean_brier_change_vs_layer_2,mean_log_loss_change_vs_layer_2,mean_absolute_error_rank,rmse_rank,brier_score_rank,log_loss_rank,expected_win_count_error_rank,combined_rank
0.3,0.5,0.75,1.0,3.0,1,400,4.8498684900826206,6.412875007248472,0.96,0.031295831989860176,0.10103823719879426,2.7948707043747163,0.16053201818000473,1.361735294117647,-0.04010938538539488,-0.06215938344656635,-0.0008280291589877753,-0.0023836347260038776,1738.0,1693.0,1931.0,1921.0,2091.0,9374.0
0.3,0.5,0.75,1.0,4.0,1,400,4.8498684900826206,6.412875007248472,0.96,0.031295831989860176,0.10103823719879426,2.7948707043747163,0.16053201818000473,1.361735294117647,-0.04010938538539488,-0.06215938344656635,-0.0008280291589877753,-0.0023836347260038776,1738.0,1693.0,1931.0,1921.0,2091.0,9374.0
0.5,1.0,0.25,2.0,2.0,1,400,4.846269356392067,6.408581495241876,0.96,0.03093569123285551,0.10003918791932864,2.842938153866669,0.19027751041340196,2.0,-0.04370851907594808,-0.06645289545316224,-0.001188169915992441,-0.0033826840054694968,1580.0,1588.0,1339.0,1326.0,3547.0,9380.0
0.4,0.25,0.5,0.0,2.0,1,400,4.850352369623218,6.418583945135982,0.9575,0.03097883078154655,0.10033490876548525,2.8074959639897656,0.1969641741275473,2.0,-0.03962550584479718,-0.056450445559056206,-0.0011450303673014028,-0.0030869631593128943,1759.0,1854.0,1429.0,1503.0,2838.0,9383.0
0.7,0.25,0.25,0.5,2.5,1,400,4.853649083174837,6.4259876415176205,0.955,0.030850065810954085,0.10007602700791544,2.8087040737108566,0.21062396467018477,2.5,-0.03632879229317876,-0.04904674917741758,-0.0012737953378938668,-0.0033458449168826954,1886.0,2046.0,1230.0,1363.0,2886.0,9411.0
0.1,1.0,1.0,1.0,1.5,1,400,4.859520728382846,6.4261345317660155,0.96,0.031577963541732104,0.10179034619719406,2.7720448934502713,0.10913399462457139,0.5990588235294119,-0.03045714708516911,-0.0488998589290226,-0.0005458976071158472,-0.0016315257276040829,2146.0,2054.0,2456.0,2406.0,352.0,9414.0
0.1,1.0,1.0,1.0,2.0,1,400,4.859520728382846,6.4261345317660155,0.96,0.031577963541732104,0.10179034619719406,2.7720448934502713,0.10913399462457139,0.5990588235294119,-0.03045714708516911,-0.0488998589290226,-0.0005458976071158472,-0.0016315257276040829,2146.0,2054.0,2456.0,2406.0,352.0,9414.0
0.1,1.0,1.0,1.0,2.5,1,400,4.859520728382846,6.4261345317660155,0.96,0.031577963541732104,0.10179034619719406,2.7720448934502713,0.10913399462457139,0.5990588235294119,-0.03045714708516911,-0.0488998589290226,-0.0005458976071158472,-0.0016315257276040829,2146.0,2054.0,2456.0,2406.0,352.0,9414.0
0.1,1.0,1.0,1.0,3.0,1,400,4.859520728382846,6.4261345317660155,0.96,0.031577963541732104,0.10179034619719406,2.7720448934502713,0.10913399462457139,0.5990588235294119,-0.03045714708516911,-0.0488998589290226,-0.0005458976071158472,-0.0016315257276040829,2146.0,2054.0,2456.0,2406.0,352.0,9414.0
0.1,1.0,1.0,1.0,4.0,1,400,4.859520728382846,6.4261345317660155,0.96,0.031577963541732104,0.10179034619719406,2.7720448934502713,0.10913399462457139,0.5990588235294119,-0.03045714708516911,-0.0488998589290226,-0.0005458976071158472,-0.0016315257276040829,2146.0,2054.0,2456.0,2406.0,352.0,9414.0
0.4,0.75,0.5,2.0,2.0,1,400,4.847332990927976,6.408428992780336,0.96,0.03117895170584071,0.10068851060418868,2.805612263688147,0.17142530164688252,1.517058823529412,-0.04264488454003956,-0.0666053979147021,-0.0009449094430072427,-0.0027333613206094592,1635.0,1583.0,1753.0,1722.0,2733.0,9426.0
0.4,0.75,0.5,2.0,2.5,1,400,4.847332990927976,6.408428992780336,0.96,0.03117895170584071,0.10068851060418868,2.805612263688147,0.17142530164688252,1.517058823529412,-0.04264488454003956,-0.0666053979147021,-0.0009449094430072427,-0.0027333613206094592,1635.0,1583.0,1753.0,1722.0,2733.0,9426.0
0.4,0.75,0.5,2.0,3.0,1,400,4.847332990927976,6.408428992780336,0.96,0.03117895170584071,0.10068851060418868,2.805612263688147,0.17142530164688252,1.517058823529412,-0.04264488454003956,-0.0666053979147021,-0.0009449094430072427,-0.0027333613206094592,1635.0,1583.0,1753.0,1722.0,2733.0,9426.0
0.4,0.75,0.5,2.0,4.0,1,400,4.847332990927976,6.408428992780336,0.96,0.03117895170584071,0.10068851060418868,2.805612263688147,0.17142530164688252,1.517058823529412,-0.04264488454003956,-0.0666053979147021,-0.0009449094430072427,-0.0027333613206094592,1635.0,1583.0,1753.0,1722.0,2733.0,9426.0
0.3,1.0,0.5,2.0,1.5,1,400,4.84853874319042,6.409828117983869,0.96,0.03123115073711198,0.1008094580892146,2.8014041188179704,0.16016450672795343,1.3020588235294117,-0.04143913227759555,-0.06520627271116908,-0.0008927104117359731,-0.002612413835583541,1675.0,1625.0,1840.0,1791.0,2495.0,9426.0
0.3,1.0,0.5,2.0,2.0,1,400,4.84853874319042,6.409828117983869,0.96,0.03123115073711198,0.1008094580892146,2.8014041188179704,0.16016450672795343,1.3020588235294117,-0.04143913227759555,-0.06520627271116908,-0.0008927104117359731,-0.002612413835583541,1675.0,1625.0,1840.0,1791.0,2495.0,9426.0
0.3,1.0,0.5,2.0,2.5,1,400,4.84853874319042,6.409828117983869,0.96,0.03123115073711198,0.1008094580892146,2.8014041188179704,0.16016450672795343,1.3020588235294117,-0.04143913227759555,-0.06520627271116908,-0.0008927104117359731,-0.002612413835583541,1675.0,1625.0,1840.0,1791.0,2495.0,9426.0
0.3,1.0,0.5,2.0,3.0,1,400,4.84853874319042,6.409828117983869,0.96,0.03123115073711198,0.1008094580892146,2.8014041188179704,0.16016450672795343,1.3020588235294117,-0.04143913227759555,-0.06520627271116908,-0.0008927104117359731,-0.002612413835583541,1675.0,1625.0,1840.0,1791.0,2495.0,9426.0
0.3,1.0,0.5,2.0,4.0,1,400,4.84853874319042,6.409828117983869,0.96,0.03123115073711198,0.1008094580892146,2.8014041188179704,0.16016450672795343,1.3020588235294117,-0.04143913227759555,-0.06520627271116908,-0.0008927104117359731,-0.002612413835583541,1675.0,1625.0,1840.0,1791.0,2495.0,9426.0
0.4,0.75,0.5,2.0,1.5,1,400,4.8473756379868,6.408448650245343,0.96,0.031178951705839487,0.10068851051896846,2.8056122977759514,0.17138265458805896,1.5,-0.04260223748121561,-0.06658574044969523,-0.000944909443008464,-0.002733361405829679,1643.0,1587.0,1752.0,1721.0,2737.0,9440.0
0.3,1.0,0.25,0.5,1.5,1,400,4.85092089344497,6.414066758716869,0.9575,0.030985555843843517,0.10013855718895712,2.8129895252227186,0.1776432708736904,1.5,-0.03905698202304553,-0.06096763197816912,-0.001138305305004434,-0.0032833147358410225,1780.0,1737.0,1433.0,1404.0,3089.0,9443.0
0.3,0.5,1.0,2.0,1.5,1,400,4.851789919440245,6.415649051464021,0.96,0.03142376661621839,0.10137714097553635,2.7878679099736132,0.14466515380146813,0.9735294117647059,-0.038187956027770475,-0.0593853392310173,-0.0007000945326295638,-0.0020447309492617888,1807.0,1770.0,2171.0,2126.0,1600.0,9474.0
0.3,0.5,1.0,2.0,2.0,1,400,4.851789919440245,6.415649051464021,0.96,0.03142376661621839,0.10137714097553635,2.7878679099736132,0.14466515380146813,0.9735294117647059,-0.038187956027770475,-0.0593853392310173,-0.0007000945326295638,-0.0020447309492617888,1807.0,1770.0,2171.0,2126.0,1600.0,9474.0
0.3,0.5,1.0,2.0,2.5,1,400,4.851789919440245,6.415649051464021,0.96,0.03142376661621839,0.10137714097553635,2.7878679099736132,0.14466515380146813,0.9735294117647059,-0.038187956027770475,-0.0593853392310173,-0.0007000945326295638,-0.0020447309492617888,1807.0,1770.0,2171.0,2126.0,1600.0,9474.0
0.3,0.5,1.0,2.0,3.0,1,400,4.851789919440245,6.415649051464021,0.96,0.03142376661621839,0.10137714097553635,2.7878679099736132,0.14466515380146813,0.9735294117647059,-0.038187956027770475,-0.0593853392310173,-0.0007000945326295638,-0.0020447309492617888,1807.0,1770.0,2171.0,2126.0,1600.0,9474.0
0.3,0.5,1.0,2.0,4.0,1,400,4.851789919440245,6.415649051464021,0.96,0.03142376661621839,0.10137714097553635,2.7878679099736132,0.14466515380146813,0.9735294117647059,-0.038187956027770475,-0.0593853392310173,-0.0007000945326295638,-0.0020447309492617888,1807.0,1770.0,2171.0,2126.0,1600.0,9474.0
0.2,1.0,0.25,0.0,2.0,1,400,4.853184592562656,6.419003068531161,0.9575,0.031090772683231398,0.10043081531495808,2.8034756807556676,0.1568487846967167,1.947058823529412,-0.03679328290535899,-0.05603132216387685,-0.0010330884656165537,-0.0029910566098400593,1864.0,1859.0,1585.0,1562.0,2619.0,9489.0
0.2,1.0,0.25,0.0,2.5,1,400,4.853184592562656,6.419003068531161,0.9575,0.031090772683231398,0.10043081531495808,2.8034756807556676,0.1568487846967167,1.947058823529412,-0.03679328290535899,-0.05603132216387685,-0.0010330884656165537,-0.0029910566098400593,1864.0,1859.0,1585.0,1562.0,2619.0,9489.0
0.2,1.0,0.25,0.0,3.0,1,400,4.853184592562656,6.419003068531161,0.9575,0.031090772683231398,0.10043081531495808,2.8034756807556676,0.1568487846967167,1.947058823529412,-0.03679328290535899,-0.05603132216387685,-0.0010330884656165537,-0.0029910566098400593,1864.0,1859.0,1585.0,1562.0,2619.0,9489.0
0.2,1.0,0.25,0.0,4.0,1,400,4.853184592562656,6.419003068531161,0.9575,0.031090772683231398,0.10043081531495808,2.8034756807556676,0.1568487846967167,1.947058823529412,-0.03679328290535899,-0.05603132216387685,-0.0010330884656165537,-0.0029910566098400593,1864.0,1859.0,1585.0,1562.0,2619.0,9489.0
0.4,0.5,0.75,2.0,1.5,1,400,4.849489133027298,6.412093296780192,0.96,0.0313065658172679,0.10106285111974099,2.796919772243541,0.1611749487155002,1.2980392156862746,-0.04048874244071765,-0.06294109391484604,-0.0008172953315800507,-0.0023590208050571493,1723.0,1670.0,1956.0,1941.0,2201.0,9491.0
0.4,0.5,0.75,2.0,2.0,1,400,4.849489133027298,6.412093296780192,0.96,0.0313065658172679,0.10106285111974099,2.796919772243541,0.1611749487155002,1.2980392156862746,-0.04048874244071765,-0.06294109391484604,-0.0008172953315800507,-0.0023590208050571493,1723.0,1670.0,1956.0,1941.0,2201.0,9491.0
0.4,0.5,0.75,2.0,2.5,1,400,4.849489133027298,6.412093296780192,0.96,0.0313065658172679,0.10106285111974099,2.796919772243541,0.1611749487155002,1.2980392156862746,-0.04048874244071765,-0.06294109391484604,-0.0008172953315800507,-0.0023590208050571493,1723.0,1670.0,1956.0,1941.0,2201.0,9491.0
0.4,0.5,0.75,2.0,3.0,1,400,4.849489133027298,6.412093296780192,0.96,0.0313065658172679,0.10106285111974099,2.796919772243541,0.1611749487155002,1.2980392156862746,-0.04048874244071765,-0.06294109391484604,-0.0008172953315800507,-0.0023590208050571493,1723.0,1670.0,1956.0,1941.0,2201.0,9491.0
0.4,0.5,0.75,2.0,4.0,1,400,4.849489133027298,6.412093296780192,0.96,0.0313065658172679,0.10106285111974099,2.796919772243541,0.1611749487155002,1.2980392156862746,-0.04048874244071765,-0.06294109391484604,-0.0008172953315800507,-0.0023590208050571493,1723.0,1670.0,1956.0,1941.0,2201.0,9491.0
0.3,0.5,0.25,0.0,2.5,1,400,4.855256677422242,6.425332860816534,0.9575,0.03108509906000352,0.10051821326022696,2.798890943253582,0.16101333720277886,2.427794117647059,-0.03472119804577378,-0.0497015298785044,-0.0010387620888444304,-0.0029036586645711793,1983.0,2025.0,1582.0,1607.0,2311.0,9508.0
0.3,0.5,0.25,0.0,3.0,1,400,4.855256677422242,6.425332860816534,0.9575,0.03108509906000352,0.10051821326022696,2.798890943253582,0.16101333720277886,2.427794117647059,-0.03472119804577378,-0.0497015298785044,-0.0010387620888444304,-0.0029036586645711793,1983.0,2025.0,1582.0,1607.0,2311.0,9508.0
0.3,0.5,0.25,0.0,4.0,1,400,4.855256677422242,6.425332860816534,0.9575,0.03108509906000352,0.10051821326022696,2.798890943253582,0.16101333720277886,2.427794117647059,-0.03472119804577378,-0.0497015298785044,-0.0010387620888444304,-0.0029036586645711793,1983.0,2025.0,1582.0,1607.0,2311.0,9508.0
0.6,0.25,0.75,1.0,2.5,1,400,4.843242781036381,6.4070444533844855,0.96,0.031054241975159158,0.10050193084048675,2.824678127524976,0.21390445949787804,2.3292352941176473,-0.04673509443163404,-0.06798993731055258,-0.0010696191736887933,-0.0029199410843113865,1457.0,1538.0,1539.0,1599.0,3382.0,9515.0
0.6,0.25,0.75,1.0,3.0,1,400,4.843242781036381,6.4070444533844855,0.96,0.031054241975159158,0.10050193084048675,2.824678127524976,0.21390445949787804,2.3292352941176473,-0.04673509443163404,-0.06798993731055258,-0.0010696191736887933,-0.0029199410843113865,1457.0,1538.0,1539.0,1599.0,3382.0,9515.0
0.6,0.25,0.75,1.0,4.0,1,400,4.843242781036381,6.4070444533844855,0.96,0.031054241975159158,0.10050193084048675,2.824678127524976,0.21390445949787804,2.3292352941176473,-0.04673509443163404,-0.06798993731055258,-0.0010696191736887933,-0.0029199410843113865,1457.0,1538.0,1539.0,1599.0,3382.0,9515.0
0.6,0.5,0.25,1.0,3.0,1,400,4.8488300477447295,6.4163023166320565,0.9575,0.030919230488590587,0.10010089457508763,2.8237093737827195,0.19792286005903312,2.723470588235294,-0.04114782772328596,-0.05873207406298153,-0.0012046306602573643,-0.0033209773497105133,1684.0,1782.0,1318.0,1383.0,3354.0,9521.0
0.6,0.5,0.25,1.0,4.0,1,400,4.8488300477447295,6.4163023166320565,0.9575,0.030919230488590587,0.10010089457508763,2.8237093737827195,0.19792286005903312,2.723470588235294,-0.04114782772328596,-0.05873207406298153,-0.0012046306602573643,-0.0033209773497105133,1684.0,1782.0,1318.0,1383.0,3354.0,9521.0
0.45,0.75,0.25,1.0,2.5,1,400,4.8480169215302515,6.412699859162607,0.9575,0.030952972544253044,0.10011657869183928,2.826712962485601,0.18764259901791105,2.3382794117647063,-0.04196095393776389,-0.06233453153243129,-0.0011708886045949073,-0.0033052932329588613,1664.0,1687.0,1384.0,1392.0,3400.0,9527.0
0.45,0.75,0.25,1.0,3.0,1,400,4.8480169215302515,6.412699859162607,0.9575,0.030952972544253044,0.10011657869183928,2.826712962485601,0.18764259901791105,2.3382794117647063,-0.04196095393776389,-0.06233453153243129,-0.0011708886045949073,-0.0033052932329588613,1664.0,1687.0,1384.0,1392.0,3400.0,9527.0
0.45,0.75,0.25,1.0,4.0,1,400,4.8480169215302515,6.412699859162607,0.9575,0.030952972544253044,0.10011657869183928,2.826712962485601,0.18764259901791105,2.3382794117647063,-0.04196095393776389,-0.06233453153243129,-0.0011708886045949073,-0.0033052932329588613,1664.0,1687.0,1384.0,1392.0,3400.0,9527.0
0.5,0.5,0.75,3.0,1.5,1,400,4.84900648640615,6.411258098418956,0.96,0.031306264199148746,0.10105768812562538,2.7985451742136433,0.16279378703468203,1.275577731092437,-0.04097138906186526,-0.06377629227608228,-0.000817596949699205,-0.0023641837991727616,1696.0,1659.0,1951.0,1931.0,2292.0,9529.0
0.5,0.5,0.75,3.0,2.0,1,400,4.84900648640615,6.411258098418956,0.96,0.031306264199148746,0.10105768812562538,2.7985451742136433,0.16279378703468203,1.275577731092437,-0.04097138906186526,-0.06377629227608228,-0.000817596949699205,-0.0023641837991727616,1696.0,1659.0,1951.0,1931.0,2292.0,9529.0
0.5,0.5,0.75,3.0,2.5,1,400,4.84900648640615,6.411258098418956,0.96,0.031306264199148746,0.10105768812562538,2.7985451742136433,0.16279378703468203,1.275577731092437,-0.04097138906186526,-0.06377629227608228,-0.000817596949699205,-0.0023641837991727616,1696.0,1659.0,1951.0,1931.0,2292.0,9529.0
0.5,0.5,0.75,3.0,3.0,1,400,4.84900648640615,6.411258098418956,0.96,0.031306264199148746,0.10105768812562538,2.7985451742136433,0.16279378703468203,1.275577731092437,-0.04097138906186526,-0.06377629227608228,-0.000817596949699205,-0.0023641837991727616,1696.0,1659.0,1951.0,1931.0,2292.0,9529.0
0.5,0.5,0.75,3.0,4.0,1,400,4.84900648640615,6.411258098418956,0.96,0.031306264199148746,0.10105768812562538,2.7985451742136433,0.16279378703468203,1.275577731092437,-0.04097138906186526,-0.06377629227608228,-0.000817596949699205,-0.0023641837991727616,1696.0,1659.0,1951.0,1931.0,2292.0,9529.0
0.5,0.75,0.5,3.0,2.0,1,400,4.846719814610574,6.407505148974687,0.96,0.031175088762801142,0.10067692093487868,2.8094517566383956,0.1736952652286694,1.5102415966386555,-0.04325806085744155,-0.0675292417203508,-0.0009487723860468096,-0.002744950989919462,1598.0,1559.0,1747.0,1708.0,2920.0,9532.0
0.5,0.75,0.5,3.0,2.5,1,400,4.846719814610574,6.407505148974687,0.96,0.031175088762801142,0.10067692093487868,2.8094517566383956,0.1736952652286694,1.5102415966386555,-0.04325806085744155,-0.0675292417203508,-0.0009487723860468096,-0.002744950989919462,1598.0,1559.0,1747.0,1708.0,2920.0,9532.0
0.5,0.75,0.5,3.0,3.0,1,400,4.846719814610574,6.407505148974687,0.96,0.031175088762801142,0.10067692093487868,2.8094517566383956,0.1736952652286694,1.5102415966386555,-0.04325806085744155,-0.0675292417203508,-0.0009487723860468096,-0.002744950989919462,1598.0,1559.0,1747.0,1708.0,2920.0,9532.0
0.5,0.75,0.5,3.0,4.0,1,400,4.846719814610574,6.407505148974687,0.96,0.031175088762801142,0.10067692093487868,2.8094517566383956,0.1736952652286694,1.5102415966386555,-0.04325806085744155,-0.0675292417203508,-0.0009487723860468096,-0.002744950989919462,1598.0,1559.0,1747.0,1708.0,2920.0,9532.0
0.6,0.25,0.75,1.0,1.5,1,400,4.845228138656703,6.407950253548015,0.96,0.03106980932859309,0.10053445508857906,2.819511217336185,0.21122592005937535,1.5,-0.04474973681131278,-0.06708413714702299,-0.0010540518202548609,-0.002887416836219084,1538.0,1573.0,1555.0,1616.0,3253.0,9535.0
0.7,0.25,1.0,2.0,2.0,1,400,4.840603244313289,6.401403833988229,0.96,0.031130923831921634,0.10066805083472294,2.8271646514990607,0.21467779432475204,1.8882843137254899,-0.04937463115472607,-0.07363055670680918,-0.0009929373169263178,-0.002753821090075201,1371.0,1407.0,1660.0,1698.0,3407.0,9543.0
0.7,0.25,1.0,2.0,2.5,1,400,4.840603244313289,6.401403833988229,0.96,0.031130923831921634,0.10066805083472294,2.8271646514990607,0.21467779432475204,1.8882843137254899,-0.04937463115472607,-0.07363055670680918,-0.0009929373169263178,-0.002753821090075201,1371.0,1407.0,1660.0,1698.0,3407.0,9543.0
0.7,0.25,1.0,2.0,3.0,1,400,4.840603244313289,6.401403833988229,0.96,0.031130923831921634,0.10066805083472294,2.8271646514990607,0.21467779432475204,1.8882843137254899,-0.04937463115472607,-0.07363055670680918,-0.0009929373169263178,-0.002753821090075201,1371.0,1407.0,1660.0,1698.0,3407.0,9543.0
0.7,0.25,1.0,2.0,4.0,1,400,4.840603244313289,6.401403833988229,0.96,0.031130923831921634,0.10066805083472294,2.8271646514990607,0.21467779432475204,1.8882843137254899,-0.04937463115472607,-0.07363055670680918,-0.0009929373169263178,-0.002753821090075201,1371.0,1407.0,1660.0,1698.0,3407.0,9543.0
0.5,0.75,0.5,3.0,1.5,1,400,4.846876195913095,6.407606172924721,0.96,0.0311750888712083,0.10067696538588713,2.8094339979429037,0.1735388839261484,1.5,-0.043101679554920835,-0.06742821777031693,-0.0009487722776396514,-0.0027449065389110044,1607.0,1563.0,1751.0,1712.0,2919.0,9552.0
0.6,0.5,0.25,1.0,2.5,1,400,4.849388724215318,6.4164634541172205,0.9575,0.030919230488560975,0.1001008930560161,2.8237099814053863,0.19736418358844485,2.5,-0.04058915125269724,-0.058570936577817534,-0.001204630660286976,-0.0033209788687820346,1713.0,1789.0,1317.0,1381.0,3357.0,9557.0
0.3,0.5,0.25,0.0,2.0,1,400,4.85632616271636,6.425707108355408,0.9575,0.03108509905995804,0.10051821065666877,2.798891984667762,0.1599438519086612,2.0,-0.03365171275165579,-0.0493272823396298,-0.0010387620888899114,-0.0029036612681293678,2019.0,2038.0,1581.0,1606.0,2314.0,9558.0
0.45,0.75,0.25,1.0,2.0,1,400,4.848876259765546,6.413012161180961,0.9575,0.030952972557384332,0.10011658166798884,2.8267117746555073,0.18678326078261698,2.0,-0.04110161570246973,-0.062022229514076876,-0.0011708885914636195,-0.0033052902568092984,1686.0,1699.0,1387.0,1395.0,3399.0,9566.0
0.6,0.25,0.75,1.0,2.0,1,400,4.844065869271676,6.407339633106556,0.96,0.03105424197512514,0.10050192886460149,2.8246789178722906,0.21308137126258392,2.0,-0.04591200619633984,-0.06769475758848209,-0.0010696191737228113,-0.0029199430601966475,1494.0,1554.0,1538.0,1598.0,3385.0,9569.0
0.2,1.0,0.25,0.0,1.5,1,400,4.854323480880222,6.419689290669114,0.9575,0.031090772687604167,0.10043083021280408,2.8034695835362413,0.15498603274278827,1.5,-0.035654394587793625,-0.05534510002592441,-0.0010330884612437842,-0.0029910417119940608,1935.0,1877.0,1589.0,1566.0,2618.0,9585.0
0.6,0.25,0.25,0.5,1.5,1,400,4.860769348494167,6.4328293187696275,0.9575,0.0311807661586363,0.10083192546724215,2.7862608272004934,0.17274035765289508,1.5,-0.029208526973848237,-0.042205071925410564,-0.0009430949902116507,-0.002589946457555989,2244.0,2271.0,1758.0,1802.0,1513.0,9588.0
0.7,0.25,1.0,2.0,1.5,1,400,4.841573955097602,6.401823598848568,0.96,0.03113092383189076,0.10066804879087174,2.827165469033389,0.21370708354043833,1.5,-0.04840392037041319,-0.07321079184646972,-0.0009929373169571924,-0.0027538231339264,1401.0,1421.0,1659.0,1697.0,3411.0,9589.0
0.45,0.75,0.25,1.0,1.5,1,400,4.852150895679164,6.416414917864211,0.9575,0.031009032643622134,0.10024247678551632,2.8120606660899625,0.18179896577808968,1.5,-0.037826979788851745,-0.058619472830827135,-0.0011148285052258178,-0.0031793951392818237,1821.0,1784.0,1475.0,1473.0,3047.0,9600.0
0.4,0.25,0.25,0.0,3.0,1,400,4.857328762281827,6.4323211256066735,0.9575,0.03107877963575544,0.10061756161272462,2.7946822365089474,0.1656635734695248,2.908529411764706,-0.03264911318618857,-0.042713265088364594,-0.0010450815130925127,-0.002804310312073524,2056.0,2259.0,1563.0,1650.0,2077.0,9605.0
0.4,0.25,0.25,0.0,4.0,1,400,4.857328762281827,6.4323211256066735,0.9575,0.03107877963575544,0.10061756161272462,2.7946822365089474,0.1656635734695248,2.908529411764706,-0.03264911318618857,-0.042713265088364594,-0.0010450815130925127,-0.002804310312073524,2056.0,2259.0,1563.0,1650.0,2077.0,9605.0
0.6,0.5,0.25,1.0,2.0,1,400,4.8506017923971365,6.416935631656308,0.9575,0.030919230489548394,0.10010089412548873,2.8237095538138703,0.19591475177026305,2.0,-0.03937608307087892,-0.05809875903872985,-0.0012046306592995576,-0.003320977799309413,1762.0,1799.0,1320.0,1382.0,3356.0,9619.0
0.4,0.5,0.5,1.0,2.0,1,400,4.849522342636657,6.41324542157611,0.96,0.031168095250484393,0.10071148324843726,2.805260255927635,0.17299563213968086,1.8156470588235294,-0.040455532831358276,-0.06178896911892817,-0.0009557658983635579,-0.002710388676360878,1728.0,1704.0,1730.0,1748.0,2712.0,9622.0
0.4,0.5,0.5,1.0,2.5,1,400,4.849522342636657,6.41324542157611,0.96,0.031168095250484393,0.10071148324843726,2.805260255927635,0.17299563213968086,1.8156470588235294,-0.040455532831358276,-0.06178896911892817,-0.0009557658983635579,-0.002710388676360878,1728.0,1704.0,1730.0,1748.0,2712.0,9622.0
0.4,0.5,0.5,1.0,3.0,1,400,4.849522342636657,6.41324542157611,0.96,0.031168095250484393,0.10071148324843726,2.805260255927635,0.17299563213968086,1.8156470588235294,-0.040455532831358276,-0.06178896911892817,-0.0009557658983635579,-0.002710388676360878,1728.0,1704.0,1730.0,1748.0,2712.0,9622.0
0.4,0.5,0.5,1.0,4.0,1,400,4.849522342636657,6.41324542157611,0.96,0.031168095250484393,0.10071148324843726,2.805260255927635,0.17299563213968086,1.8156470588235294,-0.040455532831358276,-0.06178896911892817,-0.0009557658983635579,-0.002710388676360878,1728.0,1704.0,1730.0,1748.0,2712.0,9622.0
0.6,1.0,0.25,3.0,3.0,1,400,4.846429773283182,6.409610633871047,0.96,0.03097817276533678,0.10016310009455313,2.8487482764236347,0.1859825395789872,2.093886554621849,-0.043548102184833404,-0.06542375682399104,-0.001145688383511173,-0.0032587718302450053,1585.0,1620.0,1422.0,1434.0,3576.0,9637.0
0.6,1.0,0.25,3.0,4.0,1,400,4.846429773283182,6.409610633871047,0.96,0.03097817276533678,0.10016310009455313,2.8487482764236347,0.1859825395789872,2.093886554621849,-0.043548102184833404,-0.06542375682399104,-0.001145688383511173,-0.0032587718302450053,1585.0,1620.0,1422.0,1434.0,3576.0,9637.0
0.7,1.0,0.25,3.0,1.5,1,400,4.849449523291267,6.411864223697014,0.9575,0.030960281945832363,0.10011003899716744,2.833093929593474,0.20332285790151944,1.5,-0.04052835217674833,-0.0631701669980238,-0.0011635792030155884,-0.003311832927630695,1717.0,1664.0,1395.0,1389.0,3474.0,9639.0
0.6,1.0,0.25,3.0,2.5,1,400,4.846471895131922,6.4096402950955085,0.96,0.030978172803142044,0.10016311500971983,2.848742317927588,0.1859404177302477,2.093886554621849,-0.043505980336093764,-0.06539409559952958,-0.0011456883457059072,-0.0032587569150783063,1591.0,1622.0,1424.0,1436.0,3575.0,9648.0
0.4,0.25,0.25,0.0,2.5,1,400,4.858350085811238,6.432600275297429,0.9575,0.03107877963569835,0.10061755876197345,2.794683376797991,0.164642249940113,2.5,-0.031627789656777594,-0.042434115397608885,-0.0010450815131496025,-0.002804313162824687,2104.0,2269.0,1562.0,1648.0,2080.0,9663.0
0.4,0.5,0.5,1.0,1.5,1,400,4.8503114602837165,6.413590500678606,0.96,0.031168095250459816,0.10071148160396033,2.8052609137134823,0.17220651449262203,1.5,-0.03966641518429892,-0.0614438900164318,-0.0009557658983881355,-0.0027103903208378077,1754.0,1719.0,1729.0,1747.0,2716.0,9665.0
0.2,1.0,0.5,1.0,1.5,1,400,4.8534230874361795,6.417685477322465,0.96,0.031331692754971115,0.10109657205779421,2.7939440561249853,0.1400787528583209,1.1706470588235296,-0.03655478803183598,-0.05734891337257331,-0.0007921683938768367,-0.00232529986700393,1869.0,1824.0,1991.0,1951.0,2033.0,9668.0
0.2,1.0,0.5,1.0,2.0,1,400,4.8534230874361795,6.417685477322465,0.96,0.031331692754971115,0.10109657205779421,2.7939440561249853,0.1400787528583209,1.1706470588235296,-0.03655478803183598,-0.05734891337257331,-0.0007921683938768367,-0.00232529986700393,1869.0,1824.0,1991.0,1951.0,2033.0,9668.0
0.2,1.0,0.5,1.0,2.5,1,400,4.8534230874361795,6.417685477322465,0.96,0.031331692754971115,0.10109657205779421,2.7939440561249853,0.1400787528583209,1.1706470588235296,-0.03655478803183598,-0.05734891337257331,-0.0007921683938768367,-0.00232529986700393,1869.0,1824.0,1991.0,1951.0,2033.0,9668.0
0.2,1.0,0.5,1.0,3.0,1,400,4.8534230874361795,6.417685477322465,0.96,0.031331692754971115,0.10109657205779421,2.7939440561249853,0.1400787528583209,1.1706470588235296,-0.03655478803183598,-0.05734891337257331,-0.0007921683938768367,-0.00232529986700393,1869.0,1824.0,1991.0,1951.0,2033.0,9668.0
