model_name,cycle,race_id,dem_candidate,gop_candidate,district_pres_margin_dem,national_environment_margin_dem,forecast_margin_dem,dem_win_probability,actual_dem_margin,actual_winner,actual_dem_win,predicted_dem_win,correct_winner,margin_error,absolute_margin_error,squared_margin_error,brier_score,boundary_compatibility,general_election_party_structure
baseline_only,2022,TX-3,SANDEEP SRIVASTAVA,KEITH SELF,-14.4,-2.136666666666667,-14.4,0.09837742755824967,-23.637818149644616,R,False,False,True,9.237818149644616,9.237818149644616,85.33728416590347,0.009678118252978662,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-4,IRO OMERE,PAT FALLON,-26.0,-2.136666666666667,-26.0,0.01798620996209156,-35.78077333218754,R,False,False,True,9.780773332187543,9.780773332187543,95.66352697563102,0.0003235037488004416,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-5,TARTISHA HILL,LANCE GOODEN,-22.4,-2.136666666666667,-22.4,0.0308837671191551,-30.03561908805699,R,False,False,True,7.635619088056991,7.635619088056991,58.302678857900275,0.0009538070714702056,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-7,LIZZIE FLETCHER,JOHNNY TEAGUE,29.7,-2.136666666666667,29.7,0.9897404196520674,27.585808644385654,D,True,True,True,2.114191355614345,2.114191355614345,4.469805088154422,0.00010525898891568517,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-8,LAURA JONES,MORGAN LUTTRELL,-27.2,-2.136666666666667,-27.2,0.014999646223448609,-37.521780875502294,R,False,False,True,10.321780875502295,10.321780875502295,106.53916044188493,0.0002249893868286161,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-9,AL GREEN,JIMMY I LEON,53.4,-2.136666666666667,53.4,0.9997296126613158,53.3504067674366,D,True,True,True,0.04959323256339587,0.04959323256339587,0.0024594887160870687,7.31093129207407e-08,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-10,LINDA NUNO,MICHAEL T MCCAUL,-18.8,-2.136666666666667,-18.8,0.05253513392058921,-29.0012979435335,R,False,False,True,10.2012979435335,10.2012979435335,104.06647973274083,0.0027599402960542425,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-12,TREY J HUNT,KAY GRANGER,-18.1,-2.136666666666667,-18.1,0.058161215573648235,-28.54327482677043,R,False,False,True,10.443274826770427,10.443274826770427,109.0619891074569,0.0033827269970043822,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-13,KATHLEEN BROWN,RONNY JACKSON,-45.5,-2.136666666666667,-45.5,0.0009110511944006454,-50.70734172733921,R,False,False,True,5.207341727339212,5.207341727339212,27.11640786528813,8.300142788188425e-07,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-14,MIKAL WILLIAMS,"RANDY K WEBER, SR",-28.5,-2.136666666666667,-28.5,0.012314153518757795,-40.31780585412083,R,False,False,True,11.817805854120827,11.817805854120827,139.6605352056925,0.000151638376883535,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-15,MICHELLE VALLEJO,MONICA DE LA CRUZ,-2.9,-2.136666666666667,-2.9,0.39027561176047004,-8.480535127626096,R,False,False,True,5.580535127626096,5.580535127626096,31.142372310668804,0.15231505313500915,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-16,VERONICA ESCOBAR,IRENE ARMENDARIZ JACKSON,35.4,-2.136666666666667,35.4,0.9957056601321526,26.92696151392728,D,True,True,True,8.473038486072717,8.473038486072717,71.79238118646944,1.8441354900583976e-05,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-17,MARY JO WOODS,PETE SESSIONS,-22.5,-2.136666666666667,-22.5,0.030426614561138085,-32.96686601383921,R,False,False,True,10.466866013839208,10.466866013839208,109.55528415166228,0.0009257788736520601,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-18,SHEILA JACKSON LEE,CARMEN MARIA MONTIEL,48.6,-2.136666666666667,48.6,0.9994343239045391,44.51967133386234,D,True,True,True,4.08032866613766,4.08032866613766,16.64908202370474,3.199894449758625e-07,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-20,JOAQUIN CASTRO,KYLE SINCLAIR,33.1,-2.136666666666667,33.1,0.9938936906423439,36.8483798836292,D,True,True,True,-3.748379883629198,3.748379883629198,14.050351751996041,3.728701397139849e-05,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-21,CLAUDIA ANDREANA ZAPATA,CHIP ROY,-19.7,-2.136666666666667,-19.7,0.04605501988385825,-25.681878084470178,R,False,False,True,5.981878084470178,5.981878084470178,35.78286541746461,0.002121064856502579,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-22,JAMIE KAYE JORDAN,TROY E NEHLS,-16.0,-2.136666666666667,-16.0,0.07859884788374215,-26.682005679580456,R,False,False,True,10.682005679580456,10.682005679580456,114.10524533858913,0.006177778888651638,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-23,JOHN LIRA,TONY GONZALES,-7.2,-2.136666666666667,-7.2,0.24830136401529498,-17.10062459286508,R,False,False,True,9.900624592865082,9.900624592865082,98.02236732884487,0.061653567371856025,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-24,JAN MCDOWELL,BETH VAN DUYNE,-12.3,-2.136666666666667,-12.3,0.13098157167747784,-19.49769159741459,R,False,False,True,7.19769159741459,7.19769159741459,51.80676433149259,0.017156172119102267,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-27,"MACLOVIO PEREZ, JR",MICHAEL CLOUD,-22.4,-2.136666666666667,-22.4,0.0308837671191551,-28.88753640829457,R,False,False,True,6.48753640829457,6.48753640829457,42.08812864894761,0.0009538070714702056,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-28,HENRY CUELLAR,CASSY GARCIA,7.0,-2.136666666666667,7.0,0.745911262710304,13.301646928089577,D,True,True,True,-6.301646928089577,6.301646928089577,39.710754006300796,0.06456108641747217,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-29,SYLVIA R GARCIA,ROBERT SCHAFRANEK,36.7,-2.136666666666667,36.7,0.9964813528593596,42.81425816584163,D,True,True,True,-6.114258165841626,6.114258165841626,37.38415291856101,1.2380877700337072e-05,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-30,JASMINE CROCKETT,JAMES RODGERS,56.7,-2.136666666666667,56.7,0.9998372409538584,52.99729105382992,D,True,True,True,3.702708946170084,3.702708946170084,13.710053540047973,2.649050710092441e-08,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-32,COLIN Z ALLRED,ANTONIO SWAD,33.0,-2.136666666666667,33.0,0.993799608049661,30.710595552651,D,True,True,True,2.289404447349,2.289404447349,5.241372723541379,3.8444860337828e-05,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-33,MARC A VEASEY,PATRICK DAVID GILLESPIE,49.9,-2.136666666666667,49.9,0.9995368160896353,46.37200736648251,D,True,True,True,3.527992633517492,3.527992633517492,12.44673202215369,2.1453933482074018e-07,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-34,VICENTE GONZALEZ,MAYRA FLORES,15.5,-2.136666666666667,15.5,0.9156466014415385,8.503484851865903,D,True,True,True,6.9965151481340975,6.9965151481340975,48.95122421806989,0.0071154958483626496,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-35,GREG CASAR,DAN MCQUEEN,45.2,-2.136666666666667,45.2,0.9990459558925339,45.15366695040544,D,True,True,True,0.04633304959456552,0.04633304959456552,0.0021467514847324683,9.102001589908528e-07,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-36,JON HAIRE,BRIAN BABIN,-31.6,-2.136666666666667,-31.6,0.007679143652397384,-38.92040168881043,R,False,False,True,7.320401688810428,7.320401688810428,53.58828088553856,5.8969247234155034e-05,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-37,LLOYD DOGGETT,JENNY GARCIA SHARON,52.8,-2.136666666666667,52.8,0.9997034733595129,55.78766152651082,D,True,True,True,-2.98766152651082,2.98766152651082,8.926121396992963,8.792804851854892e-08,authoritative_2022_boundary,D_vs_R
baseline_only,2022,TX-38,DUNCAN F KLUSSMANN,WESLEY HUNT,-18.1,-2.136666666666667,-18.1,0.058161215573648235,-27.434976853722453,R,False,False,True,9.334976853722452,9.334976853722452,87.14179285953394,0.0033827269970043822,authoritative_2022_boundary,D_vs_R
baseline_only,2022,UT-1,RICK EDWIN JONES,BLAKE D MOORE,-19.9,-2.136666666666667,-19.9,0.04472193102511202,-33.94940319795811,R,False,False,True,14.049403197958114,14.049403197958114,197.3857302187957,0.002000051114614877,authoritative_2022_boundary,D_vs_R
baseline_only,2022,UT-2,NICK MITCHELL,CHRIS STEWART,-17.1,-2.136666666666667,-17.1,0.06718422645304703,-25.69747763098547,R,False,False,True,8.59747763098547,8.59747763098547,73.91662161529553,0.004513720284094304,authoritative_2022_boundary,D_vs_R
baseline_only,2022,UT-3,GLENN J WRIGHT,JOHN R CURTIS,-19.2,-2.136666666666667,-19.2,0.04955504607573667,-34.86837462065072,R,False,False,True,15.66837462065072,15.66837462065072,245.4979632530516,0.0024557025915683847,authoritative_2022_boundary,D_vs_R
baseline_only,2022,UT-4,DARLENE MCDONALD,BURGESS OWENS,-25.9,-2.136666666666667,-25.9,0.018259968587858333,-28.7055369028454,R,False,False,True,2.8055369028454002,2.8055369028454002,7.871037313227361,0.00033342645282957305,authoritative_2022_boundary,D_vs_R
baseline_only,2022,VA-1,"HERBERT C âHERBâ JONES, JR",ROBERT J WITTMAN,-6.2,-2.136666666666667,-6.2,0.278111987573568,-13.012411668251922,R,False,False,True,6.812411668251921,6.812411668251921,46.40895273773493,0.07734627763212043,authoritative_2022_boundary,D_vs_R
baseline_only,2022,VA-2,ELAINE G LURIA,JEN A KIGGANS,1.9,-2.136666666666667,1.9,0.5725610001160457,-3.4037495454484237,R,False,True,False,5.303749545448424,5.303749545448424,28.129759240844365,0.3278260988538865,authoritative_2022_boundary,D_vs_R
baseline_only,2022,VA-3,ROBERT C âBOBBYâ SCOTT,TERRY T NAMKUNG,38.4,-2.136666666666667,38.4,0.997288916944325,34.63603560259803,D,True,True,True,3.7639643974019705,3.7639643974019705,14.16742798490958,7.349971334768221e-06,authoritative_2022_boundary,D_vs_R
baseline_only,2022,VA-4,A DONALD MCEACHIN,"LEON BENJAMIN, SR",35.7,-2.136666666666667,35.7,0.9958985617108779,30.01943031619166,D,True,True,True,5.6805696838083435,5.6805696838083435,32.26887193260242,1.682179603947705e-05,authoritative_2022_boundary,D_vs_R
baseline_only,2022,VA-5,JOSHUA M THRONEBURG,BOB GOOD,-8.3,-2.136666666666667,-8.3,0.21807443912750094,-15.3335066116508,R,False,False,True,7.0335066116507985,7.0335066116507985,49.470215256135496,0.04755646100077411,authoritative_2022_boundary,D_vs_R
baseline_only,2022,VA-6,JENNIFER LYNN LEWIS,BEN CLINE,-21.5,-2.136666666666667,-21.5,0.03530823858545562,-28.949538319825876,R,False,False,True,7.449538319825876,7.449538319825876,55.495621178554146,0.001246671712007457,authoritative_2022_boundary,D_vs_R
baseline_only,2022,VA-7,ABIGAIL DAVIS SPANBERGER,YESLI I VEGA,6.8,-2.136666666666667,6.8,0.7400356483974705,4.650934119960668,D,True,True,True,2.1490658800393314,2.1490658800393314,4.618484156749226,0.06758146410412359,authoritative_2022_boundary,D_vs_R
baseline_only,2022,VA-8,"DONALD S BEYER, JR",KARINA A LIPSMAN,56.0,-2.136666666666667,56.0,0.9998187377887393,48.77405776839099,D,True,True,True,7.225942231609011,7.225942231609011,52.21424113455061,3.285598923111537e-08,authoritative_2022_boundary,D_vs_R
baseline_only,2022,VA-9,TAYSHA LEE DEVAUGHAN,H MORGAN GRIFFITH,-41.9,-2.136666666666667,-41.9,0.0015840994529320227,-46.69764301102929,R,False,False,True,4.797643011029294,4.797643011029294,23.017378461278227,2.5093710767795335e-06,authoritative_2022_boundary,D_vs_R
baseline_only,2022,VA-10,JENNIFER WEXTON,HUNG CAO,18.1,-2.136666666666667,18.1,0.9418387844263517,6.497492782251937,D,True,True,True,11.602507217748064,11.602507217748064,134.61817373789592,0.003382726997004388,authoritative_2022_boundary,D_vs_R
baseline_only,2022,VA-11,GERALD E CONNOLLY,JAMES G âJIMâ MYLES,41.3,-2.136666666666667,41.3,0.9982629807049239,33.67762603736588,D,True,True,True,7.622373962634114,7.622373962634114,58.10058482624249,3.0172360314666055e-06,authoritative_2022_boundary,D_vs_R
baseline_only,2022,VT-AL,BECCA BALINT,LIAM MADDEN,35.6,-2.136666666666667,35.6,0.9958352396085597,33.60004110222466,D,True,True,True,1.9999588977753433,1.9999588977753433,3.9998355927907663,1.7345229118110078e-05,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WA-1,SUZAN K DELBENE,VINCENT J CAVELERI,30.6,-2.136666666666667,30.6,0.9910551506358602,27.09010617962635,D,True,True,True,3.5098938203736516,3.5098938203736516,12.319354630297147,8.00103301471513e-05,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WA-2,RICK LARSEN,DAN MATTHEWS,22.9,-2.136666666666667,22.9,0.9713372935180951,20.313799297473093,D,True,True,True,2.586200702526906,2.586200702526906,6.688434073750662,0.0008215507428678356,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WA-3,MARIE GLUESENKAMP PEREZ,JOE KENT,-4.2,-2.136666666666667,-4.2,0.3438567819539177,0.8221817055970277,D,True,False,False,-5.022181705597028,5.022181705597028,25.22230908403347,0.4305239225878686,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WA-4,DOUG WHITE,DAN NEWHOUSE,-17.0,-2.136666666666667,-17.0,0.0681548319170872,-35.257029654043514,R,False,False,True,18.257029654043514,18.257029654043514,333.31913178862425,0.004645081113646408,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WA-5,NATASHA HILL,CATHY MCMORRIS RODGERS,-10.0,-2.136666666666667,-10.0,0.17675903311877925,-19.2624114370075,R,False,False,True,9.2624114370075,9.2624114370075,85.79226562840735,0.031243755789085698,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WA-6,DEREK KILMER,ELIZABETH KREISELMAIER,17.2,-2.136666666666667,17.2,0.9337735388139482,20.109637712613512,D,True,True,True,-2.909637712613513,2.909637712613513,8.465991618662796,0.004385944161227625,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WA-7,PRAMILA JAYAPAL,CLIFF MOON,75.5,-2.136666666666667,75.5,0.999990973931266,71.19375041468699,D,True,True,True,4.306249585313012,4.306249585313012,18.543785491008485,8.146991679064029e-11,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WA-8,KIM SCHRIER,MATT LARKIN,6.7,-2.136666666666667,6.7,0.7370650000823256,6.852498824537701,D,True,True,True,-0.1524988245377008,0.1524988245377008,0.02325589148538046,0.06913481418170746,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WA-9,ADAM SMITH,DOUG BASLER,45.2,-2.136666666666667,45.2,0.9990459558925339,43.40874220339549,D,True,True,True,1.791257796604512,1.791257796604512,3.2086044938964515,9.102001589908528e-07,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WA-10,MARILYN STRICKLAND,KEITH R SWANK,17.7,-2.136666666666667,17.7,0.9383747050535894,14.105427491521878,D,True,True,True,3.5945725084781213,3.5945725084781213,12.920951518706692,0.0037976769772320946,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WI-1,ANN ROE,BRYAN STEIL,-2.0,-2.136666666666667,-2.0,0.42367812009254757,-8.902604805445595,R,False,False,True,6.902604805445595,6.902604805445595,47.64595310016062,0.17950314944515516,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WI-2,MARK POCAN,ERIK OLSEN,41.8,-2.136666666666667,41.8,0.9983913808601709,44.077593471708184,D,True,True,True,-2.2775934717081867,2.2775934717081867,5.187432022367751,2.5876555370245976e-06,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WI-3,BRAD PFAFF,DERRICK VAN ORDEN,-4.7,-2.136666666666667,-4.7,0.3267157836870811,-3.700907769830336,R,False,False,True,-0.9990922301696643,0.9990922301696643,0.9981852843853934,0.10674320331026356,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WI-4,GWEN MOORE,TIM ROGERS,53.1,-2.136666666666667,53.1,0.9997168443934412,52.66222765987483,D,True,True,True,0.4377723401251714,0.4377723401251714,0.19164462177866876,8.017709752567207e-08,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WI-5,MIKE VAN SOMEREN,SCOTT FITZGERALD,-22.9,-2.136666666666667,-22.9,0.028662706481904922,-28.838406120632037,R,False,False,True,5.938406120632038,5.938406120632038,35.264667253560056,0.0008215507428678344,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WI-7,RICHARD DICK AUSMAN,THOMAS P TIFFANY,-20.0,-2.136666666666667,-20.0,0.04406925572663452,-23.75246845696312,R,False,False,True,3.7524684569631184,3.7524684569631184,14.081019520503167,0.0019420993002995093,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WV-1,LACY WATSON,CAROL D MILLER,-40.9,-2.136666666666667,-40.9,0.0018470666979041436,-37.88931143153929,R,False,False,True,-3.010688568460708,3.010688568460708,9.064245656259986,3.411655386506517e-06,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WV-2,BARRY LEE WENDELL,ALEXANDER X MOONEY,-37.0,-2.136666666666667,-37.0,0.0033604720512659908,-31.12264482248883,R,False,False,True,-5.87735517751117,5.87735517751117,34.54330388261736,1.1292772407339855e-05,authoritative_2022_boundary,D_vs_R
baseline_only,2022,WY-AL,LYNNETTE GREYBULL,HARRIET HAGEMAN,-43.7,-2.136666666666667,-43.7,0.0012013864288210982,-42.864206500570134,R,False,False,True,-0.8357934994298688,0.8357934994298688,0.6985507736892261,1.4433293513555117e-06,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AK-AL,MARY SATTLER PELTOLA,SARAH PALIN,-10.1,-2.136666666666667,-12.236666666666666,0.1320946329504831,23.02150904745647,D,True,False,False,-35.258175714123134,35.258175714123134,1243.1389546879823,0.7532597261533567,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AL-2,PHYLLIS HARVEY-HALL,BARRY MOORE,-29.4,-2.136666666666667,-31.536666666666665,0.007753748794150464,-39.93043862867597,R,False,False,True,8.393771962009307,8.393771962009307,70.45540775021357,6.012062036278977e-05,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AL-3,LIN VEASEY,MIKE ROGERS,-34.1,-2.136666666666667,-36.23666666666667,0.003777637044931841,-46.0820562377236,R,False,False,True,9.845389571056927,9.845389571056927,96.9316958058765,1.4270541643241373e-05,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AL-4,RICK NEIGHBORS,ROBERT B ADERHOLT,-61.8,-2.136666666666667,-63.93666666666667,5.346604791721849e-05,-70.48428215988106,R,False,False,True,6.547615493214394,6.547615493214394,42.87126864698117,2.8586182798863036e-09,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AL-5,KATHY WARNER-STANTON,DALE STRONG,-27.1,-2.136666666666667,-29.236666666666668,0.011009254706089485,-37.53585440638291,R,False,False,True,8.299187739716242,8.299187739716242,68.87651713905639,0.00012120368918355347,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AL-7,TERRI A SEWELL,BEATRICE NICHOLS,32.0,-2.136666666666667,29.863333333333333,0.9899924645207389,28.780550685779108,D,True,True,True,1.0827826475542253,1.0827826475542253,1.1724182618445376,0.00010015076636867055,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AR-1,MONTE HODGES,ERIC A âRICKâ CRAWFORD,-40.9,-2.136666666666667,-43.03666666666667,0.0013302919911308707,-47.59564624805636,R,False,False,True,4.558979581389693,4.558979581389693,20.78429482352814,1.7696767816669365e-06,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AR-2,QUINTESSA HATHAWAY,J FRENCH HILL,-13.1,-2.136666666666667,-15.236666666666666,0.08753567501142258,-24.787580240701818,R,False,False,True,9.550913574035151,9.550913574035151,91.21995009868891,0.007662494399705391,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AR-3,LAUREN MALLETT-HAYS,STEVE WOMACK,-23.4,-2.136666666666667,-25.536666666666665,0.019289470750771535,-30.797717229905004,R,False,False,True,5.261050563238339,5.261050563238339,27.67865302895044,0.00037208368184487054,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AR-4,JOHN WHITE,BRUCE WESTERMAN,-35.2,-2.136666666666667,-37.33666666666667,0.003191388927824514,-44.81162550300883,R,False,False,True,7.474958836342154,7.474958836342154,55.875009605009645,1.0184963288640902e-05,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AZ-1,JEVIN HODGE,DAVID SCHWEIKERT,1.5,-2.136666666666667,-0.6366666666666672,0.47553237914929447,-0.8838736627779914,R,False,False,True,0.24720699611132424,0.24720699611132424,0.061111298926384276,0.22613104361938835,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AZ-2,TOM OâHALLERAN,ELI CRANE,-7.9,-2.136666666666667,-10.036666666666667,0.17593967390920134,-7.736026419621764,R,False,False,True,-2.300640247044903,2.300640247044903,5.292945546322834,0.030954768855276104,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AZ-3,RUBEN GALLEGO,JEFF ZINK,50.6,-2.136666666666667,48.46333333333333,0.9994223112283098,53.96033287494507,D,True,True,True,-5.496999541611736,5.496999541611736,30.21700396047963,3.337243169369053e-07,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AZ-4,GREG STANTON,KELLY COOPER,10.3,-2.136666666666667,8.163333333333334,0.7783190658408837,12.21101477223934,D,True,True,True,-4.047681438906006,4.047681438906006,16.38372503086419,0.04914243656965844,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AZ-5,JAVIER RAMOS,ANDY BIGGS,-16.4,-2.136666666666667,-18.536666666666665,0.05458861213513307,-19.34792748530738,R,False,False,True,0.8112608186407151,0.8112608186407151,0.6581441158616033,0.0029799165748399976,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AZ-6,KIRSTEN ENGEL,JUAN CISCOMANI,0.1,-2.136666666666667,-2.036666666666667,0.4223013192323213,-1.4979257507522554,R,False,False,True,-0.5387409159144116,0.5387409159144116,0.29024177448029914,0.17833840422535893,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,AZ-7,RAÃL M GRIJALVA,LUIS POZZOLO,32.8,-2.136666666666667,30.66333333333333,0.9911411140066794,29.088848270721225,D,True,True,True,1.574485062612105,1.574485062612105,2.479003212388644,7.847986104265247e-05,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-1,MAX STEINER,DOUG LAMALFA,-19.1,-2.136666666666667,-21.236666666666668,0.03671444969635973,-24.145801604223777,R,False,False,True,2.909134937557109,2.909134937557109,8.463066084915406,0.0013479508165065292,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-2,JARED HUFFMAN,DOUGLAS BROWER,49.5,-2.136666666666667,47.36333333333333,0.9993158620905797,48.80695969865489,D,True,True,True,-1.4436263653215633,1.4436263653215633,2.084057082651548,4.680446791060414e-07,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-3,KERMIT JONES,KEVIN KILEY,-1.8,-2.136666666666667,-3.9366666666666674,0.3530541789580976,-7.296591651660709,R,False,False,True,3.3599249849940414,3.3599249849940414,11.289095904787208,0.12464725327977641,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-4,MIKE THOMPSON,MATT BROCK,36.6,-2.136666666666667,34.46333333333333,0.9950433257702324,35.603874177388875,D,True,True,True,-1.1405408440555433,1.1405408440555433,1.3008334169589313,2.4568619420042662e-05,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-5,MICHAEL J âMIKEâ BARKLEY,TOM MCCLINTOCK,-12.3,-2.136666666666667,-14.436666666666667,0.09787820482460616,-22.618803660389357,R,False,False,True,8.18213699372269,8.18213699372269,66.94736578404537,0.009580142979687557,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-6,AMI BERA,TAMIKA HAMILTON,18.4,-2.136666666666667,16.263333333333332,0.9242854974195229,11.892339046967646,D,True,True,True,4.370994286365686,4.370994286365686,19.105591051441476,0.005732685901009069,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-7,DORIS O MATSUI,MAX SEMENENKO,37.2,-2.136666666666667,35.06333333333333,0.9954784065817534,36.52147508962117,D,True,True,True,-1.4581417562878372,1.4581417562878372,2.1261773814301783,2.0444807039931424e-05,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-8,JOHN GARAMENDI,RUDY RECILE,54.0,-2.136666666666667,51.86333333333333,0.9996575267107591,51.45704842948968,D,True,True,True,0.40628490384364824,0.40628490384364824,0.1650674230912425,1.17287953843456e-07,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-9,JOSH HARDER,TOM PATTI,12.6,-2.136666666666667,10.463333333333333,0.8333757841894551,9.630733944954128,D,True,True,True,0.8325993883792044,0.8325993883792044,0.6932217415294253,0.027763629294479033,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-11,NANCY PELOSI,JOHN DENNIS,74.5,-2.136666666666667,72.36333333333333,0.9999853758331954,67.90375002375839,D,True,True,True,4.459583309574938,4.459583309574938,19.887883295039362,2.1386625473005997e-10,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-12,BARBARA LEE,STEPHEN SLAUSON,80.7,-2.136666666666667,78.56333333333333,0.9999943658952757,80.94837249811434,D,True,True,True,-2.3850391647810056,2.3850391647810056,5.688411817539277,3.174313604457016e-11,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-13,ADAM GRAY,JOHN DUARTE,10.9,-2.136666666666667,8.763333333333334,0.7938360337095196,-0.4222947677378777,R,False,True,False,9.185628101071211,9.185628101071211,84.3757636111891,0.6301756484156615,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-14,ERIC SWALWELL,ALISON HAYDEN,45.5,-2.136666666666667,43.36333333333333,0.9987348290444951,38.67703966462432,D,True,True,True,4.686293668709013,4.686293668709013,21.961348349382178,1.6006575466532705e-06,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-17,RO KHANNA,RITESH TANDON,47.4,-2.136666666666667,45.26333333333333,0.9990551978262858,41.85949748409181,D,True,True,True,3.403835849241517,3.403835849241517,11.586098488581719,8.92651147455033e-07,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-18,ZOE LOFGREN,PETER HERNANDEZ,44.1,-2.136666666666667,41.96333333333333,0.9984312363146309,31.706190227901235,D,True,True,True,10.257143105432096,10.257143105432096,105.20898468531318,2.4610195005327395e-06,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-19,JIMMY PANETTA,JEFF GORMAN,39.6,-2.136666666666667,37.46333333333333,0.9968700074193821,37.30118950972433,D,True,True,True,0.16214382360900004,0.16214382360900004,0.02629061953454652,9.796853554722835e-06,authoritative_2022_boundary,D_vs_R
layer_1_baseline_plus_environment,2022,CA-20,MARISA WOOD,KEVIN MCCARTHY,-24.9,-2.136666666666667,-27.036666666666665,0.01537546725780176,-34.492811903086356,R,False,False,True,7.45614523641969,7.45614523641969,55.59410178658404,0.00023640499339573395,authoritative_2022_boundary,D_vs_R
