district_id,fundamentals_margin_dem_before,polling_margin_dem_before,model_margin_dem_before,dem_win_probability_before,fundamentals_margin_dem_after,polling_margin_dem_after,model_margin_dem_after,dem_win_probability_after,fundamentals_margin_dem_change,polling_margin_dem_change,model_margin_dem_change,dem_win_probability_change
MA-7,68.214,,68.214,0.99998845215303,68.214,,68.214,1.0,0.0,,0.0,1.154784696999478e-05
MA-8,33.20175863600218,,33.20175863600218,0.9960639212204324,33.20175863600218,,33.20175863600218,1.0,0.0,,0.0,0.003936078779567587
MA-9,18.282573096174175,,18.282573096174175,0.9546569658896852,18.282573096174175,,18.282573096174175,0.99865,0.0,,0.0,0.043993034110314855
MI-1,-17.028662694566492,,-17.028662694566492,0.055299167225577,-17.028662694566492,,-17.028662694566492,0.00211,0.0,,0.0,-0.053189167225577
MI-2,-26.183569487874724,,-26.183569487874724,0.0125683162703651,-26.183569487874724,,-26.183569487874724,0.0,0.0,,0.0,-0.0125683162703651
MI-3,13.906175516790082,,13.906175516790082,0.9103320417963762,13.906175516790082,,13.906175516790082,0.98956,0.0,,0.0,0.07922795820362383
MI-4,-0.0914824000357302,3.0,0.1357415563668959,0.496188307174544,-0.0914824000357302,3.0,0.1357415563668959,0.50903,0.0,0.0,0.0,0.012841692825455997
MI-5,-22.184030844830637,,-22.184030844830637,0.0241897662321939,-22.184030844830637,,-22.184030844830637,9e-05,0.0,,0.0,-0.0240997662321939
MI-6,28.797244011199545,,28.797244011199545,0.9918337092849536,28.797244011199545,,28.797244011199545,1.0,0.0,,0.0,0.008166290715046376
MI-7,5.792977530790062,,5.792977530790062,0.7242208963495969,5.792977530790062,,5.792977530790062,0.83325,0.0,,0.0,0.10902910365040319
MI-8,5.664457647829765,,5.664457647829765,0.719922310039674,5.664457647829765,,5.664457647829765,0.83053,0.0,,0.0,0.110607689960326
MI-9,-28.219726553720292,,-28.219726553720292,0.0089839795502208,-28.219726553720292,,-28.219726553720292,1e-05,0.0,,0.0,-0.008973979550220801
MI-10,0.2456866856059792,,0.2456866856059792,0.5102355150984901,0.2456866856059792,,0.2456866856059792,0.51345,0.0,,0.0,0.003214484901509884
MI-11,21.794894863698183,,21.794894863698183,0.9742311570193792,21.794894863698183,,21.794894863698183,0.99982,0.0,,0.0,0.025588842980620807
MI-12,43.60448938210222,,43.60448938210222,0.999302572901096,43.60448938210222,,43.60448938210222,1.0,0.0,,0.0,0.0006974270989039688
MI-13,46.52448938210222,,46.52448938210222,0.999571195931315,46.52448938210222,,46.52448938210222,1.0,0.0,,0.0,0.00042880406868495147
MN-1,-6.866900180447914,,-6.866900180447914,0.2414981613192668,-6.866900180447914,,-6.866900180447914,0.12472,0.0,,0.0,-0.1167781613192668
MN-2,12.116240108841833,,12.116240108841833,0.8828161967816227,12.116240108841833,,12.116240108841833,0.9788,0.0,,0.0,0.0959838032183773
MN-3,26.534341093864366,,26.534341093864366,0.9881369196188085,26.534341093864366,,26.534341093864366,1.0,0.0,,0.0,0.011863080381191549
MN-4,38.90658245786218,,38.90658245786218,0.998475297965489,38.90658245786218,,38.90658245786218,1.0,0.0,,0.0,0.0015247020345110496
MN-5,64.85893160536354,,64.85893160536354,0.999979800286446,64.85893160536354,,64.85893160536354,1.0,0.0,,0.0,2.0199713554047705e-05
MN-6,-14.237536971810115,,-14.237536971810115,0.0852609071862474,-14.237536971810115,,-14.237536971810115,0.00888,0.0,,0.0,-0.0763809071862474
MN-7,-32.30218687648174,,-32.30218687648174,0.0045698352656455,-32.30218687648174,,-32.30218687648174,0.0,0.0,,0.0,-0.0045698352656455
MN-8,-9.076548228671252,,-9.076548228671252,0.1805304116797231,-9.076548228671252,,-9.076548228671252,0.06382,0.0,,0.0,-0.11671041167972311
MS-1,-34.2814719387755,,-34.2814719387755,0.0032899791241517,-34.2814719387755,,-34.2814719387755,0.0,0.0,,0.0,-0.0032899791241517
MS-2,27.243801136363636,,27.243801136363636,0.989445929691471,27.243801136363636,,27.243801136363636,1.0,0.0,,0.0,0.010554070308528951
MS-3,-26.71527884615384,,-26.71527884615384,0.011514732065337,-26.71527884615384,,-26.71527884615384,0.0,0.0,,0.0,-0.011514732065337
MS-4,-40.050943181818184,,-40.050943181818184,0.0012602838877192,-40.050943181818184,,-40.050943181818184,0.0,0.0,,0.0,-0.0012602838877192
MO-1,60.55458479250602,,60.55458479250602,0.9999586100387976,60.55458479250602,,60.55458479250602,1.0,0.0,,0.0,4.138996120239824e-05
MO-2,-6.953018361979031,-3.0,-6.662471512373572,0.2388787827834971,-6.953018361979031,-3.0,-6.662471512373572,0.12085,0.0,0.0,0.0,-0.11802878278349711
MO-3,-15.703193235074004,,-15.703193235074004,0.0680396991346148,-15.703193235074004,,-15.703193235074004,0.00433,0.0,,0.0,-0.0637096991346148
MO-4,-16.588521832904316,,-16.588521832904316,0.0592588080376454,-16.588521832904316,,-16.588521832904316,0.00271,0.0,,0.0,-0.0565488080376454
MO-5,-13.322193409103958,,-13.322193409103958,0.0979365034492685,-13.322193409103958,,-13.322193409103958,0.01293,0.0,,0.0,-0.08500650344926851
MO-6,-22.849164727146363,,-22.849164727146363,0.0217065817818056,-22.849164727146363,,-22.849164727146363,4e-05,0.0,,0.0,-0.0216665817818056
MO-7,-39.03026185268461,,-39.03026185268461,0.0014936411729296,-39.03026185268461,,-39.03026185268461,0.0,0.0,,0.0,-0.0014936411729296
MO-8,-49.84427121437262,,-49.84427121437262,0.000246629044296,-49.84427121437262,,-49.84427121437262,0.0,0.0,,0.0,-0.000246629044296
MT-1,-6.1954921851537295,-1.5,-5.93665317844713,0.2625838299355632,-6.1954921851537295,-1.5,-5.93665317844713,0.14933,0.0,0.0,0.0,-0.11325382993556318
MT-2,-27.278998435728383,,-27.278998435728383,0.0104929868327681,-27.278998435728383,,-27.278998435728383,0.0,0.0,,0.0,-0.0104929868327681
NE-1,-10.276550461573148,,-10.276550461573148,0.152806279479557,-10.276550461573148,,-10.276550461573148,0.04346,0.0,,0.0,-0.109346279479557
NE-2,11.034788373591642,,11.034788373591642,0.8628459467246391,11.034788373591642,,11.034788373591642,0.96741,0.0,,0.0,0.10456405327536089
NE-3,-52.252861702127646,,-52.252861702127646,0.0001650973274476,-52.252861702127646,,-52.252861702127646,0.0,0.0,,0.0,-0.0001650973274476
NV-1,11.142616074478775,,11.142616074478775,0.8649588841468389,11.142616074478775,,11.142616074478775,0.96958,0.0,,0.0,0.10462111585316114
NV-2,-9.083632548697238,,-9.083632548697238,0.18035580281142,-9.083632548697238,,-9.083632548697238,0.06511,0.0,,0.0,-0.11524580281142
NV-3,8.499466539875838,,8.499466539875838,0.8048013559442017,8.499466539875838,,8.499466539875838,0.92296,0.0,,0.0,0.11815864405579835
NV-4,11.385885878360714,,11.385885878360714,0.8696250539075897,11.385885878360714,,11.385885878360714,0.9713,0.0,,0.0,0.10167494609241035
NH-1,8.292853509135185,,8.292853509135185,0.7993348348684856,8.292853509135185,,8.292853509135185,0.91627,0.0,,0.0,0.11693516513151447
NH-2,10.282369334307845,,10.282369334307845,0.8473192267539104,10.282369334307845,,10.282369334307845,0.9576,0.0,,0.0,0.11028077324608965
NJ-1,26.08316295400327,,26.08316295400327,0.9872223006014836,26.08316295400327,,26.08316295400327,1.0,0.0,,0.0,0.012777699398516362
NJ-2,-7.9539969243354705,,-7.9539969243354705,0.2098771377462864,-7.9539969243354705,,-7.9539969243354705,0.09036,0.0,,0.0,-0.11951713774628642
NJ-3,16.491287828570822,,16.491287828570822,0.9398312923039558,16.491287828570822,,16.491287828570822,0.99713,0.0,,0.0,0.05729870769604417
NJ-4,-25.86913415026593,,-25.86913415026593,0.0132355840718962,-25.86913415026593,,-25.86913415026593,3e-05,0.0,,0.0,-0.0132055840718962
NJ-5,12.079263936944228,,12.079263936944228,0.882177149503234,12.079263936944228,,12.079263936944228,0.97754,0.0,,0.0,0.09536285049676596
NJ-6,17.670608006619624,,17.670608006619624,0.950031452499455,17.670608006619624,,17.670608006619624,0.99847,0.0,,0.0,0.04843854750054499
NJ-7,4.79573780487805,4.0,4.737251076219513,0.6898225064806398,4.79573780487805,4.0,4.737251076219513,0.79561,0.0,0.0,0.0,0.10578749351936023
NJ-8,34.56126295400327,,34.56126295400327,0.996859445770582,34.56126295400327,,34.56126295400327,1.0,0.0,,0.0,0.0031405542294179467
NJ-9,12.711362060433926,,12.711362060433926,0.8926941008190995,12.711362060433926,,12.711362060433926,0.98328,0.0,,0.0,0.09058589918090054
NJ-10,57.91188795400326,,57.91188795400326,0.9999357060885952,57.91188795400326,,57.91188795400326,1.0,0.0,,0.0,6.429391140483354e-05
NJ-11,18.23339659000545,,18.23339659000545,0.9543008566159384,18.23339659000545,,18.23339659000545,0.99863,0.0,,0.0,0.044329143384061576
NJ-12,29.66563795400327,,29.66563795400327,0.992926301626981,29.66563795400327,,29.66563795400327,1.0,0.0,,0.0,0.007073698373018966
NM-1,19.56115909090909,,19.56115909090909,0.9630376678412912,19.56115909090909,,19.56115909090909,0.99957,0.0,,0.0,0.03653233215870877
NM-2,6.494,,6.494,0.7469352909892666,6.494,,6.494,0.86109,0.0,,0.0,0.11415470901073344
NM-3,13.1192743902439,,13.1192743902439,0.899034790135052,13.1192743902439,,13.1192743902439,0.9856,0.0,,0.0,0.08656520986494798
NY-1,-2.444357803176611,,-2.444357803176611,0.3995374031443257,-2.444357803176611,,-2.444357803176611,0.34124,0.0,,0.0,-0.05829740314432569
NY-2,-5.583405517774006,,-5.583405517774006,0.2828095777416362,-5.583405517774006,,-5.583405517774006,0.17242,0.0,,0.0,-0.11038957774163619
NY-3,7.219743298777264,,7.219743298777264,0.7691096367138244,7.219743298777264,,7.219743298777264,0.88511,0.0,,0.0,0.11600036328617558
NY-4,11.367231063366816,,11.367231063366816,0.8692721431350003,11.367231063366816,,11.367231063366816,0.97207,0.0,,0.0,0.10279785686499965
NY-5,50.711462783864995,,50.711462783864995,0.9997865534127368,50.711462783864995,,50.711462783864995,1.0,0.0,,0.0,0.00021344658726318855
NY-6,17.181914953461106,,17.181914953461106,0.9460201220151012,17.181914953461106,,17.181914953461106,0.99787,0.0,,0.0,0.05184987798489882
NY-7,52.81634914750136,,52.81634914750136,0.9998496996856204,52.81634914750136,,52.81634914750136,1.0,0.0,,0.0,0.00015030031437957003
NY-8,50.09734000115991,,50.09734000115991,0.9997635545755864,50.09734000115991,,50.09734000115991,1.0,0.0,,0.0,0.0002364454244135894
NY-9,46.88737187477409,,46.88737187477409,0.9995963513389674,46.88737187477409,,46.88737187477409,1.0,0.0,,0.0,0.0004036486610325962
NY-10,66.05634914750136,,66.05634914750136,0.9999834546931444,66.05634914750136,,66.05634914750136,1.0,0.0,,0.0,1.6545306855575426e-05
NY-11,-14.34984243617438,,-14.34984243617438,0.0838123825896861,-14.34984243617438,,-14.34984243617438,0.00841,0.0,,0.0,-0.0754023825896861
NY-12,68.49869829500273,,68.49869829500273,0.9999889872925436,68.49869829500273,,68.49869829500273,1.0,0.0,,0.0,1.1012707456403703e-05
NY-13,67.23634914750136,,67.23634914750136,0.9999864085791316,67.23634914750136,,67.23634914750136,1.0,0.0,,0.0,1.3591420868430681e-05
NY-14,41.36217795184918,,41.36217795184918,0.998986869229394,41.36217795184918,,41.36217795184918,1.0,0.0,,0.0,0.0010131307706060522
NY-15,58.25009914750136,,58.25009914750136,0.9999392297762548,58.25009914750136,,58.25009914750136,1.0,0.0,,0.0,6.077022374517682e-05
NY-16,41.261500000000005,,41.261500000000005,0.9989697434749172,41.261500000000005,,41.261500000000005,1.0,0.0,,0.0,0.0010302565250828177
NY-17,9.169404414373185,5.999999999999999,8.936453189916756,0.8217477905036538,9.169404414373185,5.999999999999999,8.936453189916756,0.94027,0.0,0.0,0.0,0.11852220949634629
NY-18,10.739965909090907,,10.739965909090907,0.8569265799110105,10.739965909090907,,10.739965909090907,0.96361,0.0,,0.0,0.10668342008898946
NY-19,8.176795498653998,,8.176795498653998,0.7962142725064836,8.176795498653998,,8.176795498653998,0.91374,0.0,,0.0,0.11752572749351642
NY-20,18.538300000000003,,18.538300000000003,0.956466569060197,18.538300000000003,,18.538300000000003,0.99897,0.0,,0.0,0.04250343093980302
NY-21,-15.993281717316512,,-15.993281717316512,0.0650372228412255,-15.993281717316512,,-15.993281717316512,0.00376,0.0,,0.0,-0.0612772228412255
NY-22,13.619448096174173,,13.619448096174173,0.9063539807818748,13.619448096174173,,13.619448096174173,0.98877,0.0,,0.0,0.08241601921812525
NY-23,-17.174084932764302,,-17.174084932764302,0.0540465581595405,-17.174084932764302,,-17.174084932764302,0.00198,0.0,,0.0,-0.0520665581595405
NY-24,-18.97633883406413,,-18.97633883406413,0.0405928679100483,-18.97633883406413,,-18.97633883406413,0.00072,0.0,,0.0,-0.0398728679100483
NY-25,22.964149456521735,,22.964149456521735,0.978696667567371,22.964149456521735,,22.964149456521735,0.99995,0.0,,0.0,0.021253332432629057
NY-26,24.080875,,24.080875,0.9822503281948912,24.080875,,24.080875,0.99999,0.0,,0.0,0.017739671805108825
NC-1,-3.873623678214451,,-3.873623678214451,0.3439808606065843,-3.873623678214451,,-3.873623678214451,0.25842,0.0,,0.0,-0.0855608606065843
NC-2,38.7553887816477,,38.7553887816477,0.9984364497427036,38.7553887816477,,38.7553887816477,1.0,0.0,,0.0,0.0015635502572963755
NC-3,-9.534130578793738,,-9.534130578793738,0.1695215725223848,-9.534130578793738,,-9.534130578793738,0.05591,0.0,,0.0,-0.11361157252238481
NC-4,49.72276960204682,,49.72276960204682,0.99974832700995,49.72276960204682,,49.72276960204682,1.0,0.0,,0.0,0.0002516729900500225
NC-5,-13.817166056841852,,-13.817166056841852,0.0908862904679909,-13.817166056841852,,-13.817166056841852,0.0102,0.0,,0.0,-0.0806862904679909
NC-6,-14.821657689530488,,-14.821657689530488,0.0779683711221962,-14.821657689530488,,-14.821657689530488,0.00658,0.0,,0.0,-0.0713883711221962
NC-7,-10.453391091667486,,-10.453391091667486,0.1490296701078581,-10.453391091667486,,-10.453391091667486,0.0392,0.0,,0.0,-0.10982967010785809
NC-8,-16.871018009452737,,-16.871018009452737,0.0566879039514011,-16.871018009452737,,-16.871018009452737,0.00221,0.0,,0.0,-0.054477903951401105
NC-9,-10.2322790378119,,-10.2322790378119,0.1537639325230904,-10.2322790378119,,-10.2322790378119,0.04355,0.0,,0.0,-0.11021393252309039
NC-10,-15.128838509646476,,-15.128838509646476,0.0743664801340962,-15.128838509646476,,-15.128838509646476,0.00564,0.0,,0.0,-0.0687264801340962
NC-11,-7.58636039339133,,-7.58636039339133,0.2202185202709472,-7.58636039339133,,-7.58636039339133,0.10192,0.0,,0.0,-0.11829852027094721
NC-12,51.392420576072794,,51.392420576072794,0.9998094496317096,51.392420576072794,,51.392420576072794,1.0,0.0,,0.0,0.00019055036829040972
NC-13,-14.75475281970455,,-14.75475281970455,0.0787737771037016,-14.75475281970455,,-14.75475281970455,0.0064,0.0,,0.0,-0.0723737771037016
NC-14,-13.26342974728908,,-13.26342974728908,0.098805162509557,-13.26342974728908,,-13.26342974728908,0.01318,0.0,,0.0,-0.085625162509557
ND-AL,-34.98493583252708,,-34.98493583252708,0.0029270681183983,-34.98493583252708,,-34.98493583252708,0.0,0.0,,0.0,-0.0029270681183983
OH-1,6.335904582138273,,6.335904582138273,0.7419223533621394,6.335904582138273,,6.335904582138273,0.85462,0.0,,0.0,0.11269764663786064
OH-2,-39.68727354901646,,-39.68727354901646,0.0013389287601914,-39.68727354901646,,-39.68727354901646,0.0,0.0,,0.0,-0.0013389287601914
OH-3,45.284844957862184,,45.284844957862184,0.9994728373700364,45.284844957862184,,45.284844957862184,1.0,0.0,,0.0,0.0005271626299635512
OH-4,-40.12236104901647,,-40.12236104901647,0.0012453902539026,-40.12236104901647,,-40.12236104901647,0.0,0.0,,0.0,-0.0012453902539026
OH-5,-20.934803137836983,,-20.934803137836983,0.0296229917456967,-20.934803137836983,,-20.934803137836983,0.00028,0.0,,0.0,-0.0293429917456967
OH-6,-31.911625,,-31.911625,0.0048756990462432,-31.911625,,-31.911625,0.0,0.0,,0.0,-0.0048756990462432
OH-7,-6.985830785993403,-2.5000000000000004,-6.738549363915516,0.2378859007358453,-6.985830785993403,-2.5000000000000004,-6.738549363915516,0.11747,0.0,0.0,0.0,-0.12041590073584531
OH-8,-12.982045426981967,,-12.982045426981967,0.1030603133173962,-12.982045426981967,,-12.982045426981967,0.01534,0.0,,0.0,-0.08772031331739619
OH-9,-0.8825773133563595,,-0.8825773133563595,0.4632921097157449,-0.8825773133563595,,-0.8825773133563595,0.44225,0.0,,0.0,-0.02104210971574494
OH-10,-3.3577826708685974,,-3.3577826708685974,0.3636329718922203,-3.3577826708685974,,-3.3577826708685974,0.28846,0.0,,0.0,-0.07517297189222033
OH-11,60.03760518513491,,60.03760518513491,0.9999548857612458,60.03760518513491,,60.03760518513491,1.0,0.0,,0.0,4.5114238754195846e-05
OH-12,-27.286322615477683,,-27.286322615477683,0.0104803200517151,-27.286322615477683,,-27.286322615477683,0.0,0.0,,0.0,-0.0104803200517151
OH-13,11.259987477279893,,11.259987477279893,0.8672275432244451,11.259987477279893,,11.259987477279893,0.97018,0.0,,0.0,0.10295245677555498
OH-14,-16.568984380759073,,-16.568984380759073,0.0594405951515447,-16.568984380759073,,-16.568984380759073,0.00276,0.0,,0.0,-0.0566805951515447
OH-15,-5.343707869544733,-4.03006225047123,-5.09103865899695,0.290982314879771,-5.343707869544733,-4.03006225047123,-5.09103865899695,0.17477,0.0,0.0,0.0,-0.11621231487977099
OK-1,-18.26204106529825,,-18.26204106529825,0.045491393273594,-18.26204106529825,,-18.26204106529825,0.00111,0.0,,0.0,-0.044381393273594
OK-2,-50.65327272727272,,-50.65327272727272,0.0002155262877957,-50.65327272727272,,-50.65327272727272,0.0,0.0,,0.0,-0.0002155262877957
OK-3,-41.49399999999999,,-41.49399999999999,0.0009911364988072,-41.49399999999999,,-41.49399999999999,0.0,0.0,,0.0,-0.0009911364988072
OK-4,-29.64307142857143,,-29.64307142857143,0.0071001640122161,-29.64307142857143,,-29.64307142857143,0.0,0.0,,0.0,-0.0071001640122161
OK-5,-14.107021341463414,,-14.107021341463414,0.0869728017768148,-14.107021341463414,,-14.107021341463414,0.00924,0.0,,0.0,-0.0777328017768148
OR-1,43.752437500000006,,43.752437500000006,0.9993195482213691,43.752437500000006,,43.752437500000006,1.0,0.0,,0.0,0.0006804517786308528
OR-2,-25.24032926829268,,-25.24032926829268,0.0146765129252079,-25.24032926829268,,-25.24032926829268,2e-05,0.0,,0.0,-0.014656512925207902
OR-3,50.17634914750136,,50.17634914750136,0.9997666470020348,50.17634914750136,,50.17634914750136,1.0,0.0,,0.0,0.00023335299796523046
OR-4,16.42131810423579,,16.42131810423579,0.9391684536262064,16.42131810423579,,16.42131810423579,0.99675,0.0,,0.0,0.057581546373793646
OR-5,14.661942388558868,,14.661942388558868,0.920096365128084,14.661942388558868,,14.661942388558868,0.99295,0.0,,0.0,0.07285363487191598
OR-6,17.55019318181818,,17.55019318181818,0.9490700860441472,17.55019318181818,,17.55019318181818,0.99821,0.0,,0.0,0.04913991395585282
PA-1,5.633959858154307,,5.633959858154307,0.7188962658213093,5.633959858154307,,5.633959858154307,0.82666,0.0,,0.0,0.10776373417869067
PA-2,42.18589701984179,,42.18589701984179,0.9991167184116124,42.18589701984179,,42.18589701984179,1.0,0.0,,0.0,0.0008832815883875744
PA-3,82.50634914750135,,82.50634914750135,0.999998933426365,82.50634914750135,,82.50634914750135,1.0,0.0,,0.0,1.066573634966872e-06
PA-4,23.31068445631137,,23.31068445631137,0.9798681340671844,23.31068445631137,,23.31068445631137,0.99997,0.0,,0.0,0.0201018659328156
PA-5,35.66395972295871,,35.66395972295871,0.9973853143449262,35.66395972295871,,35.66395972295871,1.0,0.0,,0.0,0.002614685655073834
PA-6,19.478277096841968,,19.478277096841968,0.9625427975216626,19.478277096841968,,19.478277096841968,0.99938,0.0,,0.0,0.03683720247833744
PA-7,2.5907168324331473,,2.5907168324331473,0.6063001011160402,2.5907168324331473,,2.5907168324331473,0.66755,0.0,,0.0,0.06124989888395982
PA-8,-3.596420579372588,2.0,-3.185083666788703,0.3544801914692669,-3.596420579372588,2.0,-3.185083666788703,0.28842,0.0,0.0,0.0,-0.0660601914692669
PA-9,-36.25124390243902,,-36.25124390243902,0.0023714628854847,-36.25124390243902,,-36.25124390243902,0.0,0.0,,0.0,-0.0023714628854847
PA-10,0.7853082052236756,,0.7853082052236756,0.5326745434275783,0.7853082052236756,,0.7853082052236756,0.55268,0.0,,0.0,0.020005456572421698
PA-11,-18.527115575680103,,-18.527115575680103,0.0436111136988961,-18.527115575680103,,-18.527115575680103,0.00106,0.0,,0.0,-0.0425511136988961
PA-12,20.985818181818185,,20.985818181818185,0.9706204417739376,20.985818181818185,,20.985818181818185,0.99976,0.0,,0.0,0.0291395582260624
PA-13,-44.2875909090909,,-44.2875909090909,0.0006224247813598,-44.2875909090909,,-44.2875909090909,0.0,0.0,,0.0,-0.0006224247813598
PA-14,-31.451591927378058,,-31.451591927378058,0.0052621895660096,-31.451591927378058,,-31.451591927378058,0.0,0.0,,0.0,-0.0052621895660096
PA-15,-36.553212499999994,,-36.553212499999994,0.0022553277831748,-36.553212499999994,,-36.553212499999994,0.0,0.0,,0.0,-0.0022553277831748
PA-16,-19.792843522612607,,-19.792843522612607,0.0356121301556095,-19.792843522612607,,-19.792843522612607,0.00054,0.0,,0.0,-0.035072130155609504
PA-17,11.73477852840542,,11.73477852840542,0.8760773083020545,11.73477852840542,,11.73477852840542,0.97492,0.0,,0.0,0.09884269169794546
RI-1,28.113999999999997,,28.113999999999997,0.9908577700229532,28.113999999999997,,28.113999999999997,1.0,0.0,,0.0,0.009142229977046834
RI-2,13.328456549227251,,13.328456549227251,0.9021556773157512,13.328456549227251,,13.328456549227251,0.98699,0.0,,0.0,0.08483432268424884
SC-1,-6.145999999999999,,-6.145999999999999,0.2641841796302983,-6.145999999999999,,-6.145999999999999,0.15256,0.0,,0.0,-0.11162417963029828
SC-2,-10.391430398918938,,-10.391430398918938,0.1503440630330999,-10.391430398918938,,-10.391430398918938,0.0416,0.0,,0.0,-0.10874406303309991
SC-3,-38.386,,-38.386,0.001662669692231,-38.386,,-38.386,0.0,0.0,,0.0,-0.001662669692231
SC-4,-19.96292052553121,,-19.96292052553121,0.0346513240619378,-19.96292052553121,,-19.96292052553121,0.00043,0.0,,0.0,-0.0342213240619378
SC-5,-17.942034398180194,,-17.942034398180194,0.0478642351246101,-17.942034398180194,,-17.942034398180194,0.00129,0.0,,0.0,-0.0465742351246101
SC-6,29.9147625,,29.9147625,0.9932120401928828,29.9147625,,29.9147625,1.0,0.0,,0.0,0.0067879598071172165
SC-7,-22.178863694740823,,-22.178863694740823,0.0242101026677062,-22.178863694740823,,-22.178863694740823,0.00011,0.0,,0.0,-0.0241001026677062
SD-AL,-25.628942431936707,,-25.628942431936707,0.0137687353844903,-25.628942431936707,,-25.628942431936707,0.0,0.0,,0.0,-0.0137687353844903
TN-1,-54.086,,-54.086,0.000121638749021,-54.086,,-54.086,0.0,0.0,,0.0,-0.000121638749021
TN-2,-29.779495802735383,,-29.779495802735383,0.0069416543068351,-29.779495802735383,,-29.779495802735383,0.0,0.0,,0.0,-0.0069416543068351
TN-3,-31.829769154575676,,-31.829769154575676,0.0049423412600103,-31.829769154575676,,-31.829769154575676,0.0,0.0,,0.0,-0.0049423412600103
TN-4,-17.87202506421492,,-17.87202506421492,0.0483988080782597,-17.87202506421492,,-17.87202506421492,0.00143,0.0,,0.0,-0.0469688080782597
TN-5,-15.696000000000002,-7.5,-15.244195500000002,0.0681157593783101,-15.696000000000002,-7.5,-15.244195500000002,0.0037,0.0,0.0,0.0,-0.06441575937831011
TN-6,-20.289902994609967,,-20.289902994609967,0.0328738796935889,-20.289902994609967,,-20.289902994609967,0.00035,0.0,,0.0,-0.0325238796935889
TN-7,-16.825999999999997,,-16.825999999999997,0.0570904594300459,-16.825999999999997,,-16.825999999999997,0.00236,0.0,,0.0,-0.0547304594300459
TN-8,-14.566,,-14.566,0.0810871587662605,-14.566,,-14.566,0.00795,0.0,,0.0,-0.07313715876626051
TN-9,-13.636,,-13.636,0.0934121370939806,-13.636,,-13.636,0.01066,0.0,,0.0,-0.08275213709398059
TX-1,-46.443499999999986,,-46.443499999999986,0.0004346288729395,-46.443499999999986,,-46.443499999999986,0.0,0.0,,0.0,-0.0004346288729395
TX-2,-17.856,,-17.856,0.0485219659163018,-17.856,,-17.856,0.0015,0.0,,0.0,-0.0470219659163018
TX-3,-19.610514974930823,,-19.610514974930823,0.0366706318921463,-19.610514974930823,,-19.610514974930823,0.00046,0.0,,0.0,-0.0362106318921463
TX-4,-20.641001384352467,,-20.641001384352467,0.0310634604016994,-20.641001384352467,,-20.641001384352467,0.00023,0.0,,0.0,-0.0308334604016994
TX-5,-17.805672822846,,-17.805672822846,0.0489106830534335,-17.805672822846,,-17.805672822846,0.00133,0.0,,0.0,-0.0475806830534335
TX-6,-19.71396140170103,,-19.71396140170103,0.0360664172073057,-19.71396140170103,,-19.71396140170103,0.00047,0.0,,0.0,-0.0355964172073057
TX-7,32.139326086956515,,32.139326086956515,0.9953050151293092,32.139326086956515,,32.139326086956515,1.0,0.0,,0.0,0.004694984870690755
TX-8,-20.80912696990561,,-20.80912696990561,0.0302310639852724,-20.80912696990561,,-20.80912696990561,0.00025,0.0,,0.0,-0.0299810639852724
TX-9,-11.883816118085171,,-11.883816118085171,0.1212510541543864,-11.883816118085171,,-11.883816118085171,0.02421,0.0,,0.0,-0.09704105415438641
TX-10,-15.635999999999996,,-15.635999999999996,0.0687532673894112,-15.635999999999996,,-15.635999999999996,0.00434,0.0,,0.0,-0.06441326738941121
TX-11,-30.765999999999995,,-30.765999999999995,0.0058954198092497,-30.765999999999995,,-30.765999999999995,0.0,0.0,,0.0,-0.0058954198092497
TX-12,-20.115857736478812,,-20.115857736478812,0.0338087237099006,-20.115857736478812,,-20.115857736478812,0.00032,0.0,,0.0,-0.0334887237099006
TX-13,-43.832696428571424,,-43.832696428571424,0.0006714164003237,-43.832696428571424,,-43.832696428571424,0.0,0.0,,0.0,-0.0006714164003237
TX-14,-20.59475,,-20.59475,0.0312963173699679,-20.59475,,-20.59475,0.00037,0.0,,0.0,-0.030926317369967902
TX-15,-10.500766705460013,2.0,-9.581960352608702,0.1480310814289369,-10.500766705460013,2.0,-9.581960352608702,0.0464,0.0,0.0,0.0,-0.1016310814289369
TX-16,26.335440217391305,,26.335440217391305,0.9877419672031376,26.335440217391305,,26.335440217391305,0.99998,0.0,,0.0,0.01223803279686242
TX-17,-15.163498474677544,,-15.163498474677544,0.0739698136947523,-15.163498474677544,,-15.163498474677544,0.00529,0.0,,0.0,-0.0686798136947523
TX-18,61.604,,61.604,0.9999652512890864,61.604,,61.604,1.0,0.0,,0.0,3.474871091357912e-05
TX-19,-47.046,,-47.046,0.0003931209635129,-47.046,,-47.046,0.0,0.0,,0.0,-0.0003931209635129
TX-20,36.50605357142857,,36.50605357142857,0.9977269163493784,36.50605357142857,,36.50605357142857,1.0,0.0,,0.0,0.002273083650621621
TX-21,-16.23086332215917,,-16.23086332215917,0.062670508524057,-16.23086332215917,,-16.23086332215917,0.00352,0.0,,0.0,-0.059150508524057004
TX-22,-16.905890777994085,,-16.905890777994085,0.0563779035888255,-16.905890777994085,,-16.905890777994085,0.0025,0.0,,0.0,-0.0538779035888255
TX-23,-8.433756320731437,,-8.433756320731437,0.196924859296616,-8.433756320731437,,-8.433756320731437,0.07968,0.0,,0.0,-0.11724485929661599
TX-24,-11.039539642212285,,-11.039539642212285,0.1370603671120569,-11.039539642212285,,-11.039539642212285,0.0325,0.0,,0.0,-0.1045603671120569
