race_id,state,district,dra_map_year,dra_population_dataset,dra_source_zip,total_population,white_population,hispanic_population,black_population,asian_population,native_population,pacific_population,voting_age_population,white_vap,hispanic_vap,black_vap,asian_vap,native_vap,pacific_vap,dra_composite_total_votes,dra_composite_dem_votes,dra_composite_rep_votes,white_population_share,hispanic_population_share,black_population_share,asian_population_share,native_population_share,pacific_population_share,white_vap_share,hispanic_vap_share,black_vap_share,asian_vap_share,native_vap_share,pacific_vap_share,dra_composite_dem_two_party_share,dra_composite_margin_dem
MO-1,MO,1,2026,2020 Census,MO-2026-Congressional-district-data.zip,769364,318770,34678,373011,31648,14081,887,609962,275838,24149,274562,25535,10938,665,345270,266749,69832,41.43292381759479,4.507359325364847,48.483032738729655,4.113527537030587,1.830213007107169,0.11529003176649805,45.22216138054502,3.9590990914188096,45.01296802095868,4.186326361314311,1.793226463287877,0.10902318505087202,79.2525424786307,58.5050849572614
MO-2,MO,2,2026,2020 Census,MO-2026-Congressional-district-data.zip,769364,648395,22242,31657,44611,16409,833,603006,518559,14600,21318,31414,12109,540,405453,172451,222281,84.27675326633427,2.8909592858516904,4.114697334421678,5.798425712666567,2.132800598936264,0.10827124741994687,85.9956617347091,2.4212031057734085,3.5352882060875017,5.20956673731273,2.008106055329466,0.0895513477477836,43.68812257430358,-12.623754851392844
MO-3,MO,3,2026,2020 Census,MO-2026-Congressional-district-data.zip,769364,634019,28760,56762,25692,19241,1212,594774,501879,18809,37578,18178,14093,800,368074,146075,210327,82.40819690029687,3.7381525519779975,7.37778216812848,3.3393816191035715,2.500896844666504,0.1575327153337042,84.38146253871219,3.1623776426003825,6.318030041662884,3.0562869257903,2.36947142948414,0.13450487075763232,40.98602140279797,-18.02795719440407
MO-4,MO,4,2026,2020 Census,MO-2026-Congressional-district-data.zip,769364,613869,42681,66422,18319,25444,2411,599570,489976,28651,45836,13340,18658,1447,360734,141746,208305,79.78915051913009,5.547569161021311,8.633364701233747,2.3810576008235373,3.3071472021045953,0.31337572332472013,81.72123355071135,4.778591323782043,7.644812115349334,2.224927864969895,3.1118968594159147,0.24133962673249162,40.49295674058923,-19.014086518821543
MO-5,MO,5,2026,2020 Census,MO-2026-Congressional-district-data.zip,769364,515400,65069,150123,13549,25018,3887,588634,411612,41398,105776,9492,18585,2536,321200,137338,173277,66.99039726319401,8.457505160106269,19.51261041587597,1.76106498354485,3.2517767922595806,0.5052224954637857,69.92664372088598,7.032893105053395,17.96974011015334,1.6125470156328041,3.1573099752987424,0.43082798479190804,44.21486406000998,-11.570271879980039
MO-6,MO,6,2026,2020 Census,MO-2026-Congressional-district-data.zip,769364,628405,44018,52169,19406,21880,3556,588867,493931,28485,33395,13386,16041,2084,343644,126291,206371,81.67850328323135,5.721349062342402,6.7807955662079324,2.5223431301698547,2.8439074352322176,0.4621999469691849,83.87819320831359,4.837255271563867,5.671059848828343,2.273178833250972,2.7240446484520273,0.3538999468470809,37.96375901064744,-24.072481978705113
MO-7,MO,7,2026,2020 Census,MO-2026-Congressional-district-data.zip,769365,636951,47001,25660,16582,37210,4168,594947,505834,29527,15694,11381,27157,2661,337712,94228,232969,82.78918328751632,6.109063968337525,3.335218004458222,2.1552839029589337,4.836456038421296,0.5417454654162849,85.02169100777044,4.962963087468295,2.637882029827867,1.9129435058921216,4.5646082760313105,0.44726673132228584,28.79855255396596,-42.40289489206808
MO-8,MO,8,2026,2020 Census,MO-2026-Congressional-district-data.zip,769364,668098,18619,42819,9529,24152,916,595852,526013,11554,28048,6779,18170,593,340782,87594,244127,86.83769971041016,2.420050847193266,5.565506054351387,1.2385554821904845,3.1392162877389636,0.11905937891557182,88.2791364298517,1.9390721185797815,4.707209172747595,1.13769862314803,3.0494149553916072,0.09952135765257145,26.405925461457066,-47.18814907708587
MS-1,MS,1,2022,2020 Census,MS-2022-Congressional-district-data.zip,740319,478666,28356,211581,9993,11778,711,570086,381596,17747,154218,7178,8903,476,230992,80876,147524,64.65672230484427,3.8302407475696287,28.579706856098518,1.3498235220222634,1.5909357992973299,0.09603968019191726,66.93656746525963,3.113039085330985,27.051707987917613,1.2591082748918585,1.5616942005241314,0.08349617426142722,35.40980735551664,-29.180385288966725
MS-2,MS,2,2022,2020 Census,MS-2022-Congressional-district-data.zip,740319,235188,16923,477741,5786,8335,546,571715,196358,11932,355293,4341,6097,352,243901,155585,86487,31.76846737690104,2.285906480854875,64.53177616676055,0.7815549783269105,1.1258660118138262,0.07375199069590271,34.34543435103154,2.0870538642505445,62.14512475621595,0.7592944036801553,1.0664404467260786,0.06156913846934224,64.27220000660961,28.544400013219207
MS-3,MS,3,2022,2020 Census,MS-2022-Congressional-district-data.zip,740320,438840,20969,253094,11518,16845,619,568068,350071,13512,184901,8337,11501,432,246767,94604,149752,59.27706937540523,2.8324238167279017,34.18710827750162,1.5558137021828398,2.275367408688135,0.08361249189539659,61.624840688086636,2.378588478844082,32.54909623495779,1.4676059908320835,2.0245815641789364,0.07604723378187118,38.71564438769664,-22.568711224606723
MS-4,MS,4,2022,2020 Census,MS-2022-Congressional-district-data.zip,740321,486383,38972,181197,17634,16771,1359,567730,387426,25446,128668,12861,12580,954,204682,64870,137104,65.69893330055476,5.264202960607628,24.47546402168789,2.3819397261458204,2.2653686711575114,0.18356901938483441,68.24124143518927,4.482060134218731,22.663590086837054,2.265337396297536,2.21584203758829,0.16803762351822168,32.117995385544674,-35.76400922891065
MT-1,MT,1,2022,2020 Census,MT-2022-Congressional-district-data.zip,542112,459816,22181,5120,9018,40729,1406,432021,374714,15436,3109,6308,27900,952,294993,138473,149630,84.81937311846998,4.091589929756212,0.9444542825098873,1.66349389056136,7.513023139129921,0.25935600023611355,86.73513556053989,3.5729744618895842,0.7196409433800671,1.460114207411214,6.458019401834633,0.22035965844252942,48.06371332474844,-3.8725733505031186
MT-2,MT,2,2022,2020 Census,MT-2022-Congressional-district-data.zip,542113,441502,23018,7617,7871,59849,1695,418102,352839,14472,4333,5247,38234,1016,270164,102214,161717,81.44095419220716,4.245978237009627,1.4050576171388622,1.4519113173821694,11.039949235675957,0.3126654406000225,84.3906510851419,3.461356319749726,1.0363499815834414,1.2549569243868721,9.14465848046649,0.2430029035976867,38.72754621473037,-22.54490757053927
NC-1,NC,1,2026,2020 Census,NC-2026-Congressional-district-data.zip,745671,426065,42659,251298,11397,17872,1423,596783,356476,27614,192997,7888,13381,1003,398155,186555,204892,57.13846991501614,5.720887630067415,33.700921720168814,1.5284220520846326,2.3967674752001886,0.19083483198354234,59.73293475182771,4.627142529194028,32.339560610808284,1.3217534681785508,2.2421885341908196,0.1680677901347726,47.65779275355284,-4.684414492894312
NC-2,NC,2,2026,2020 Census,NC-2026-Congressional-district-data.zip,745670,400547,96435,188408,52943,14818,1220,584067,332722,64157,140209,40031,10815,824,390782,254289,126698,53.71638928748642,12.932664583528906,25.266941140182656,7.100057666259874,1.9872061367629112,0.1636112489439028,56.966409675602286,10.98452746003455,24.00563633966651,6.853836974182756,1.851671126771415,0.14107970489686972,66.74479706656658,33.48959413313315
NC-3,NC,3,2026,2020 Census,NC-2026-Congressional-district-data.zip,745670,396511,92928,228142,17748,18697,2600,576660,323933,60800,169543,12771,13433,1813,326076,148641,170908,53.17513109016053,12.462349296605737,30.595571767672027,2.380141349390481,2.507409443855861,0.34867971086405514,56.17400201158395,10.543474491034578,29.400860125550583,2.2146498803454375,2.329448895362952,0.3143966982277252,46.515870805416384,-6.968258389167232
NC-4,NC,4,2026,2020 Census,NC-2026-Congressional-district-data.zip,745671,395824,85915,162837,91532,14955,1034,574606,320577,56330,124857,64835,10683,736,396893,281375,106823,53.08292799371304,11.521837378683092,21.837646897894647,12.27511865152326,2.0055761857441152,0.13866705289598227,55.79075053166866,9.803239089045363,21.729150061085335,11.283383744687665,1.8591869907380014,0.12808776796622381,72.48234148553058,44.96468297106116
NC-5,NC,5,2026,2020 Census,NC-2026-Congressional-district-data.zip,745671,507354,59024,146858,20317,16024,925,596194,421313,38431,111648,14529,12141,654,384842,163417,212810,68.03992645550115,7.9155552515787795,19.694744733267083,2.724660071264673,2.148936997683965,0.12404934615936519,70.66709829350849,6.446056149508381,18.72679027296484,2.436958439702513,2.0364176761255566,0.10969583726102577,43.43574490932336,-13.12851018135328
NC-6,NC,6,2026,2020 Census,NC-2026-Congressional-district-data.zip,745671,466399,80826,153914,31495,18475,1005,578293,382738,51069,111667,21727,13484,634,361402,148273,204594,62.54755783716948,10.839364813704703,20.64100655651085,4.223712602474818,2.4776342381559697,0.1347779382596346,66.18409698889663,8.830990518647122,19.30976166061149,3.757091993159177,2.3316899910598954,0.10963300610590133,42.01951443461701,-15.960971130765982
NC-7,NC,7,2026,2020 Census,NC-2026-Congressional-district-data.zip,745671,478702,61609,160874,15766,34276,2172,593673,400999,39354,119140,11043,24895,1379,389123,170926,209262,64.19748119478966,8.262222883818735,21.574394069234287,2.114337288160596,4.596665285360434,0.2912812755223148,67.54543326039756,6.628901769155747,20.068286750450163,1.860114911744344,4.193385921205782,0.23228275498464643,44.95828379643755,-10.083432407124896
NC-8,NC,8,2026,2020 Census,NC-2026-Congressional-district-data.zip,745671,453271,69986,137312,31786,57697,1013,563332,358376,44048,99678,21043,41818,685,372257,148845,215214,60.78699587351527,9.385640584118196,18.414555480902436,4.262737856239548,7.7375947301155605,0.13585079746966156,63.61719199335383,7.819190104591963,17.69436140677256,3.7354526282902443,7.423331179482082,0.12159792094182471,40.88485657544519,-18.23028684910962
NC-9,NC,9,2026,2020 Census,NC-2026-Congressional-district-data.zip,745671,437637,94277,177432,20803,25877,2651,577673,359252,60786,129182,14884,18440,1736,350917,149080,194283,58.69036076232011,12.643243467963753,23.79494441918755,2.7898362682738096,3.470297222233398,0.355518720722678,62.18950859742449,10.522562072314267,22.362478426376168,2.576544169452268,3.192117339740649,0.300516035888816,43.41760760477978,-13.164784790440438
NC-10,NC,10,2026,2020 Census,NC-2026-Congressional-district-data.zip,745670,493055,84946,130655,24131,17568,1131,581822,404468,53640,96473,16563,12711,767,376098,154379,212684,66.1224134000295,11.391902584253089,17.521826008824277,3.2361500395617364,2.3560019847922002,0.15167567422586398,69.51748129152902,9.219314498248606,16.58118806095335,2.846746943223185,2.184688787979829,0.13182725988360702,42.05790286681033,-15.88419426637934
NC-11,NC,11,2026,2020 Census,NC-2026-Congressional-district-data.zip,745670,613832,57087,33066,10934,29250,1914,609924,516985,37835,23682,7822,21489,1302,410882,178627,222117,82.31952472273258,7.655799482344737,4.434401276704172,1.4663322917644535,3.9226467472206203,0.2566819102283852,84.76219988064086,6.203231878070055,3.882778838019163,1.2824548632288613,3.5232258445314497,0.21346921911582425,44.57384265266604,-10.852314694667918
NC-12,NC,12,2026,2020 Census,NC-2026-Congressional-district-data.zip,745670,267498,131029,295073,48891,15630,1213,580319,229032,87967,222293,36903,11502,852,334024,240913,84314,35.87350972950501,17.571982244156263,39.57152627838052,6.556653747636354,2.0961014926173775,0.16267249587619187,39.466569248982026,15.158387025067247,38.305311389080835,6.359088708107093,1.982013340938346,0.14681580303247008,74.07533814843171,48.15067629686342
NC-13,NC,13,2026,2020 Census,NC-2026-Congressional-district-data.zip,745670,470899,97421,149850,13969,19679,1678,562248,372444,60116,109385,9134,13717,978,361944,147596,205976,63.15112583314335,13.064894658495044,20.096021028068716,1.873348800407687,2.639103088497593,0.22503252108841712,66.24194305715628,10.692078940254122,19.454938034461662,1.6245500206314651,2.4396707502739003,0.1739445938447091,41.74425576685937,-16.511488466281268
NC-14,NC,14,2026,2020 Census,NC-2026-Congressional-district-data.zip,745671,504554,64454,128834,33737,17461,978,579505,410318,42164,92298,23232,12850,648,370642,150130,212150,67.66442573199173,8.643758440384566,17.277592933076384,4.524381396084869,2.3416493332850545,0.13115703842579368,70.80491108791124,7.275864746637216,15.927041181698174,4.008938663169429,2.217409685852581,0.11181957015038697,41.440322402561556,-17.119355194876892
NE-1,NE,1,2022,2020 Census,NE-2022-Congressional-district-data.zip,653822,509174,71208,33246,25567,16109,1381,495560,401792,44433,19981,18138,10566,898,259731,104881,147409,77.87654743951718,10.891037621860384,5.084870194028344,3.910391513286491,2.4638204281899356,0.2112195674051959,81.07837597869077,8.966220033901042,4.032004197271774,3.660101703123739,2.1321333440955685,0.18120913713778353,41.57160410638551,-16.856791787228982
NE-2,NE,2,2022,2020 Census,NE-2022-Congressional-district-data.zip,653847,443338,83564,78430,35895,17015,1391,484492,348415,51311,50868,23937,11089,922,257031,121150,128826,67.80454754705612,12.780359931298912,11.995160947438773,5.4898164249434505,2.6022907499766763,0.2127409011588338,71.9134681274407,10.590680547872823,10.499244569569775,4.940638854717931,2.2887890821726673,0.1903024198541978,48.46465260665024,-3.0706947866995233
NE-3,NE,3,2022,2020 Census,NE-2022-Congressional-district-data.zip,653835,532175,79943,13097,7544,22136,1297,496075,419048,49553,7803,5269,14009,807,268242,61283,201755,81.39285905465447,12.226785045156653,2.003104758845886,1.153807917899776,3.3855636360855565,0.19836808980859086,84.47271077962002,9.989013758000302,1.572947638965882,1.0621377815854458,2.823968149977322,0.16267701456432998,23.298154639253642,-53.403690721492715
NH-1,NH,1,2022,2020 Census,NH-2022-Congressional-district-data.zip,688764,601086,29821,17875,22820,11912,915,560816,499334,19760,11525,16617,9099,624,389622,171723,206973,87.27024060490966,4.329639760498516,2.5952285543379157,3.313181292866642,1.72947482737193,0.13284666445981497,89.03704601865853,3.5234372771104963,2.055041225642635,2.96300390859034,1.622457276539899,0.11126644032980514,45.34587109449268,-9.30825781101464
NH-2,NH,2,2022,2020 Census,NH-2022-Congressional-district-data.zip,688765,599563,29633,15123,24041,13556,877,559864,496417,20040,10247,17205,10205,591,387691,179519,197029,87.04899348834508,4.302338243087265,2.195669059838987,3.490450298723077,1.9681604030402242,0.12732935035897586,88.66742637497678,3.5794407213180346,1.8302659217238473,3.0730677450237915,1.8227640998528214,0.10556135061372048,47.67493121726845,-4.650137565463102
NJ-1,NJ,1,2022,2020 Census adjusted,NJ-2022-Congressional-district-data.zip,773585,459821,115580,149917,48631,13847,1402,604707,381282,76390,107906,36302,9840,979,295139,180873,108076,59.44026836094288,14.940827446240556,19.379512270791185,6.28644557482371,1.7899778304905085,0.18123412423974095,63.05235428066816,12.632564200513638,17.844344451114342,6.003237931758687,1.627234346551305,0.1618965879343219,62.596859653433654,25.1937193068673
NJ-2,NJ,2,2022,2020 Census adjusted,NJ-2022-Congressional-district-data.zip,773584,494194,134110,106165,35010,16672,1509,616758,415583,91163,77944,26215,12116,1032,303242,140199,156048,63.88368942480713,17.336191027735836,13.723784359552422,4.525688225195971,2.1551634987279984,0.19506608202858383,67.38185803832297,14.781000003242763,12.637695822348475,4.250451554742703,1.9644658034431657,0.16732656892979095,47.32503620289826,-5.349927594203486
NJ-3,NJ,3,2022,2020 Census adjusted,NJ-2022-Congressional-district-data.zip,773586,491248,87333,113155,75966,11462,1205,614191,404599,60160,87116,56304,8355,861,328184,177465,144280,63.50270041081405,11.289371834547161,14.6273329662119,9.819981230270455,1.4816710747092114,0.1557680723280928,65.87511051122533,9.794998624206476,14.183861372113887,9.167180893240051,1.3603260223611222,0.14018440517689124,55.15703429734728,10.314068594694556
NJ-4,NJ,4,2022,2020 Census adjusted,NJ-2022-Congressional-district-data.zip,773586,622261,79615,35144,25309,9370,710,589130,482913,53575,24859,19149,6746,499,314584,115960,192347,80.43850328211731,10.291680562988471,4.542998451368044,3.2716465913292123,1.2112421889744645,0.0917803579692497,81.97053281958142,9.0939181504931,4.219611970193336,3.2503861626466146,1.1450783358511705,0.08470116952115832,37.61186090487728,-24.77627819024544
NJ-5,NJ,5,2022,2020 Census adjusted,NJ-2022-Congressional-district-data.zip,773585,457907,125578,56183,133911,9046,1034,610580,373723,91062,42867,101764,6469,804,322139,173600,142137,59.19284887892087,16.233251678871746,7.262679602112244,17.31044423043363,1.1693608330047764,0.13366339833373192,61.20786792885453,14.914016181335779,7.0207016279603,16.666775852468145,1.0594844246454191,0.13167807658292116,54.98246958702971,9.964939174059422
NJ-6,NJ,6,2022,2020 Census adjusted,NJ-2022-Congressional-district-data.zip,773586,323138,189896,102923,157258,12083,1179,611210,276011,134818,77733,120399,8782,912,250095,145394,98940,41.77143846967241,24.547496981589635,13.304661666576179,20.328444413420097,1.561946570904851,0.15240710147288083,45.15812895731418,22.05755795880303,12.717887469118633,19.69846697534399,1.4368220415241897,0.14921221838647927,59.50624964188365,19.0124992837673
NJ-7,NJ,7,2022,2020 Census adjusted,NJ-2022-Congressional-district-data.zip,773584,547950,94192,48691,74242,8849,863,609441,447713,65743,35818,53000,6405,599,350711,163809,178584,70.83264390163188,12.176053279281888,6.294209807855385,9.597147821051108,1.1438964611470765,0.11155866719063476,73.46289468545766,10.787426510523579,5.877189096237371,8.696494000239564,1.0509630956893283,0.09828679068195281,47.84239163767951,-4.315216724640983
NJ-8,NJ,8,2022,2020 Census adjusted,NJ-2022-Congressional-district-data.zip,773584,192335,394709,90811,99570,17962,1738,611790,164003,299470,68409,81566,13668,1364,176772,134021,39106,24.86284618089309,51.02341827131895,11.738996670044882,12.871258971230015,2.3219197915158536,0.22466855570952862,26.807074322888575,48.94980303698982,11.181778061099397,13.332352604651923,2.234099936252636,0.22295232024060543,77.41195769579558,54.82391539159114
NJ-9,NJ,9,2022,2020 Census adjusted,NJ-2022-Congressional-district-data.zip,773584,295557,321423,88057,77759,15691,1314,601128,245792,234804,65585,60860,11499,959,225835,137288,83916,38.20619350968996,41.54985108275249,11.382991375209414,10.05178493867505,2.0283511551428157,0.16985873544437322,40.888463022850374,39.06056613566495,10.91032192810849,10.12429964999135,1.912903740966982,0.15953341052155282,62.06397714327046,24.12795428654093
NJ-10,NJ,10,2022,2020 Census adjusted,NJ-2022-Congressional-district-data.zip,773584,145060,164996,413874,55759,11889,1514,597968,121366,120022,315201,44871,8731,1171,221244,180562,37271,18.75168048977228,21.32877618978676,53.50084800099278,7.2078791702000045,1.5368725309727191,0.1957124242486918,20.296403820940252,20.071642629705938,52.712018034409866,7.503913252883097,1.460111577877077,0.19582987718406336,82.89010388692255,65.7802077738451
NJ-11,NJ,11,2022,2020 Census adjusted,NJ-2022-Congressional-district-data.zip,773584,476809,127683,62124,103444,8804,906,609524,390025,92745,47561,75748,6346,669,327047,181866,139076,61.63635752549174,16.505382738009057,8.030672816397443,13.372044923369666,1.1380793811661047,0.11711721028356326,63.988456566107324,15.21597180750881,7.8029741240705865,12.42740236643676,1.0411402996436563,0.10975777820069431,56.66631353951804,13.332627079036088
NJ-12,NJ,12,2022,2020 Census adjusted,NJ-2022-Congressional-district-data.zip,773584,308278,166222,139348,160007,12190,1245,604883,263386,116047,106823,117700,8700,953,268282,171848,90727,39.85061738608865,21.48725930215723,18.013299137520942,20.68385592256303,1.5757823326232188,0.16093921280688328,43.54329680285278,19.185032477355126,17.66010947571679,19.458308466265375,1.4382946784750108,0.1575511297226075,65.4472055603161,30.8944111206322
NM-1,NM,1,2022,2020 Census,NM-2022-Congressional-district-data.zip,705832,321344,288643,29771,29953,56141,2555,564033,278556,212166,20639,22125,40712,1748,321512,174841,133746,45.52698092463929,40.89400877262578,4.21785920729012,4.243644379965771,7.9538757098006325,0.361984154869714,49.38647206812367,37.615884176989645,3.659183061983962,3.92264282409008,7.2180173855075855,0.30991094492698124,56.65857602556167,13.317152051123346
NM-2,NM,2,2022,2020 Census,NM-2022-Congressional-district-data.zip,705846,207762,423032,22640,13380,58605,1961,534358,177682,299999,15151,9810,42357,1383,232053,121272,102644,29.43446587499256,59.93261986325629,3.2074985195070878,1.8955976232775988,8.302802594333608,0.2778226411993551,33.25149057373521,56.14194977898712,2.835365054888296,1.8358478772658031,7.92670831165623,0.25881525119863463,54.159595562621696,8.319191125243394
NM-3,NM,3,2022,2020 Census,NM-2022-Congressional-district-data.zip,705844,243846,299136,15998,12664,148869,1496,540598,207824,214599,10632,9287,105408,1073,267058,147264,111475,34.546727038835776,42.37990264137685,2.2665064801854236,1.7941641495854608,21.09092094003774,0.21194484900346253,38.443353471525974,39.69659525192472,1.966710938627224,1.7179123859133774,19.498407319301958,0.19848390116130654,56.91604280761694,13.832085615233884
NV-1,NV,1,2022,2020 Census adjusted,NV-2022-Congressional-district-data.zip,775836,307272,279804,101089,79837,23651,12572,599975,263524,193093,70437,62414,17822,8557,251386,132296,106354,39.605277403987444,36.06483844523843,13.02968668636155,10.290447981274394,3.0484535391500267,1.6204455580818626,43.92249677069878,32.183507646151924,11.73998916621526,10.402766781949248,2.9704571023792656,1.4262260927538648,55.43515608631888,10.870312172637753
NV-2,NV,2,2022,2020 Census adjusted,NV-2022-Congressional-district-data.zip,776235,487839,179638,24723,48322,38061,8341,611030,408010,120841,17182,36406,27546,5473,325836,131935,175156,62.84681829600572,23.14221852918253,3.1849890819146265,6.22517665397721,4.903283155230053,1.074545723910929,66.7741354761632,19.77660671325467,2.8119732255372076,5.95813626172201,4.508125623946451,0.8957007020931869,42.9628351205343,-14.074329758931391
NV-3,NV,3,2022,2020 Census adjusted,NV-2022-Congressional-district-data.zip,776062,340837,164168,98106,164020,18584,18201,615841,290359,115953,69428,128321,14034,12016,269796,139565,117836,43.91878483935562,21.153979965518218,12.641515755184509,21.13490932425502,2.3946540353734624,2.345302308320727,47.148371089290904,18.828398888674187,11.273689150283921,20.836709475335354,2.278834959023514,1.951152976174045,54.22084607285908,8.441692145718159
NV-4,NV,4,2022,2020 Census adjusted,NV-2022-Congressional-district-data.zip,776481,289370,267296,150071,61357,25465,13419,586480,243758,179509,105783,46185,18677,8775,242704,127662,102078,37.26684877028543,34.42402325362758,19.32706659918272,7.901931921064392,3.279539357691946,1.7281813721134194,41.562883644796074,30.607863865775474,18.036932205701813,7.874948847360524,3.1845928249897693,1.4962147046787615,55.56803342909376,11.136066858187517
NY-1,NY,1,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,561390,115800,45929,47493,10979,810,624997,468355,80878,34173,35988,7943,577,341904,172019,163831,72.25366197708794,14.904031167186421,5.911288838322151,6.112583352531819,1.4130514523708093,0.10425099521088947,74.93715969836656,12.94054211460215,5.467706244989976,5.758107638916667,1.2708861002532812,0.09232044313812707,51.218996575852316,2.43799315170463
NY-2,NY,2,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,438240,212259,94649,31989,15341,954,611855,367149,149958,69976,23737,10919,675,289272,149421,134910,56.403649557061975,27.318780237615044,12.181793142858615,4.117142081235979,1.9744623673213029,0.12278450547060316,60.00588374696619,24.50874798767682,11.436696602953313,3.879513937125626,1.7845731423294735,0.1103202556161182,52.551779440159535,5.103558880319064
NY-3,NY,3,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,423148,116410,38098,194297,7883,1009,621713,355269,84660,29728,147447,5701,804,307793,177727,125037,54.461234717898094,14.982541175925485,4.903400513017861,25.00698224258048,1.014580981786965,0.12986327675035492,57.1435694605067,13.61721566060224,4.781627535534885,23.716248494080066,0.916982594862903,0.12932012037708718,58.70149687545415,17.402993750908298
NY-4,NY,4,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,393800,171562,148651,63605,10312,1092,609622,322474,123665,115479,47653,7764,811,315700,188242,122798,50.68400236302256,22.080875605395825,19.132116900115964,8.186277222702005,1.3272052624872743,0.1405457861361621,52.89736918943214,20.285521191820504,18.942721883396597,7.816811073091194,1.2735760848525808,0.1330332566738077,60.52019032921811,21.040380658436213
NY-5,NY,5,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,99311,159791,363560,136686,22110,3629,616662,81185,120717,291168,107725,17359,2961,209428,179664,27649,12.781815537516843,20.56588984659659,46.79196520848269,17.59216238443906,2.8456660544602053,0.4670701995312566,13.165234763938754,19.575877871508215,47.216789748679176,17.46905111714359,2.814994275632356,0.4801657958492659,86.66316149976123,73.32632299952246
NY-6,NY,6,2024,2020 Census,NY-2024-Congressional-district-data.zip,776972,181840,193052,44171,361581,13209,1564,632721,153492,150072,35453,296148,9986,1211,171000,121523,46004,23.403674778499095,24.8467126228487,5.6850182503359195,46.53719825167445,1.7000612634689538,0.20129425513403315,24.2590336024883,23.718511002479765,5.603259572544613,46.805464019686404,1.5782627730073762,0.1913955756170571,72.53935186566942,45.07870373133883
NY-7,NY,7,2024,2020 Census,NY-2024-Congressional-district-data.zip,776972,283418,279031,114242,113403,19088,2479,622470,229017,218073,89954,94578,15059,1986,193845,165203,23351,36.47724757134105,35.91261975978542,14.703489958454101,14.595506659184629,2.4567165869555145,0.3190591166734451,36.79165260976433,35.033495590148924,14.451138207463814,15.193985252301315,2.419233055408293,0.31905152055520747,87.61574933440818,75.23149866881636
NY-8,NY,8,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,212838,125497,382856,80630,11103,1631,617339,179732,92987,297616,63362,8609,1266,211408,174959,33093,27.39330039345098,16.152082896272834,49.27545558328432,10.377478696116071,1.4290108639833405,0.20991774467772928,29.11398761458453,15.062550721726636,48.20949267744302,10.263728680676257,1.394533635490387,0.20507371152640608,84.09388037605983,68.18776075211966
NY-9,NY,9,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,250805,88516,361627,83509,9730,1245,601315,183860,67283,294000,63166,7574,986,214886,176520,34459,32.279840560329795,11.392445792700114,46.5431785742325,10.748020196377986,1.2522989918542649,0.1602376407871079,30.576320231492645,11.189310095374305,48.892843185352106,10.50464398859167,1.2595727696797852,0.16397395707740536,83.6670948293432,67.33418965868641
NY-10,NY,10,2024,2020 Census,NY-2024-Congressional-district-data.zip,776972,378250,148760,64363,187363,12559,2375,633635,314959,116754,51557,151224,9780,2076,241708,208100,26679,48.6825780079591,19.146121095740902,8.283824899738987,24.11451120503699,1.616403165107623,0.30567382093563217,49.70669233864922,18.426065479337474,8.136703307108982,23.866105881146087,1.5434753446384748,0.3276334167146701,88.63654756174957,77.27309512349912
NY-11,NY,11,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,399675,142031,69607,171567,12439,1224,612426,331023,100842,50170,132718,8915,944,223047,115992,103209,51.4401438406324,18.28009024789857,8.95876422672146,22.08151913005762,1.6009606536151284,0.1575348372075663,54.05110168412184,16.46598936034721,8.192010136734886,21.67086309203071,1.4556860747257627,0.15414107173764668,52.915816989886,5.83163397977199
NY-12,NY,12,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,506527,87200,53070,126732,6980,2127,682247,451233,74491,44697,107918,5862,1888,297071,249223,40808,65.1925232730694,11.223070101715509,6.8303707602986465,16.31103348773635,0.8983604278666771,0.2737553911278542,66.13924282554558,10.918479670852346,6.551439581266022,15.818024850237524,0.8592196081477823,0.27673262029734097,85.92977992007751,71.85955984015501
NY-13,NY,13,2024,2020 Census,NY-2024-Congressional-district-data.zip,776971,119776,406407,265285,49320,23198,2701,632159,106775,318682,212653,42186,18398,2134,231955,213250,14017,15.415761978246293,52.30658544527402,34.143487980889894,6.347727263951937,2.985697020866931,0.3476320223019907,16.890529123211092,50.411684402183624,33.639163564862635,6.673321110669942,2.910343758453174,0.3375733003880353,93.8323645755873,87.66472915117461
NY-14,NY,14,2024,2020 Census,NY-2024-Congressional-district-data.zip,776970,142925,406921,157196,103327,25333,2429,611762,124593,308929,119221,81730,19229,1812,179725,149129,27331,18.395176132926625,52.37280718689267,20.231926586612097,13.29871166196893,3.260486247860278,0.3126246830636962,20.366253543044518,50.49823297295353,19.48813427444006,13.359770629754708,3.143215825762306,0.29619361777946324,84.51150402357474,69.02300804714949
