race_id,state,district,region,district_type,college_share_tier,white_share_tier,black_share_tier,hispanic_share_tier,median_income_tier,pres_2020_margin_dem,pres_2024_margin_dem,dra_map_year,dra_population_dataset,dra_source_zip,total_population,white_population,hispanic_population,black_population,asian_population,native_population,pacific_population,voting_age_population,white_vap,hispanic_vap,black_vap,asian_vap,native_vap,pacific_vap,dra_composite_total_votes,dra_composite_dem_votes,dra_composite_rep_votes,white_population_share,hispanic_population_share,black_population_share,asian_population_share,native_population_share,pacific_population_share,white_vap_share,hispanic_vap_share,black_vap_share,asian_vap_share,native_vap_share,pacific_vap_share,dra_composite_dem_two_party_share,dra_composite_margin_dem,dra_data_available,dra_data_status,presidential_swing_2020_to_2024_dem,dra_composite_minus_2020_margin_dem,dra_composite_minus_2024_margin_dem
ME-1,ME,1,Northeast,Urban,High,Very High,Low,Low,,22.799999999999997,21.8,2022.0,2020 Census,ME-2022-Congressional-district-data.zip,681179.0,609297.0,15016.0,20868.0,16273.0,13311.0,800.0,557050.0,507050.0,10166.0,13089.0,11477.0,10033.0,576.0,389156.0,208683.0,158625.0,89.44741396901549,2.204413230589904,3.063511940326992,2.3889462241202386,1.9541119147830452,0.1174434326366491,91.024145049816,1.824970828471412,2.3496993088591687,2.0603177452652366,1.8010950543039224,0.1034018490261197,56.81417230226404,13.62834460452808,True,available,-0.9999999999999964,-9.171655395471918,-8.171655395471921
ME-2,ME,2,Northeast,Rural,Medium,Very High,Low,Low,,-6.100000000000001,-9.5,2022.0,2020 Census,ME-2022-Congressional-district-data.zip,681180.0,618967.0,11593.0,15436.0,9200.0,20191.0,819.0,553035.0,510454.0,7490.0,8871.0,6534.0,14772.0,572.0,354291.0,145608.0,187596.0,90.86687806453509,1.701899644734138,2.26606770603952,1.3505974925863942,2.9641210840012917,0.1202325376552453,92.30048731092968,1.35434466173027,1.6040576093737289,1.1814803764680355,2.671078683989259,0.1034292585460233,43.69935534987575,-12.601289300248496,True,available,-3.3999999999999986,-6.501289300248494,-3.101289300248496
MI-1,MI,1,Midwest,Rural,Medium,Very High,Low,Low,,-19.800000000000004,-21.2,2022.0,2020 Census,MI-2022-Congressional-district-data.zip,775375.0,693536.0,15847.0,12086.0,7680.0,40338.0,1098.0,633080.0,575217.0,10255.0,8525.0,5386.0,28298.0,678.0,400854.0,159758.0,230204.0,89.44523617604385,2.043785265194261,1.5587296469450267,0.9904884733193616,5.202385942285991,0.1416088989198775,90.86008087445504,1.6198584697036709,1.3465912680861818,0.8507613571744487,4.469893220446073,0.1070954697668541,40.96758145665475,-18.0648370866905,True,available,-1.399999999999995,1.7351629133095052,3.1351629133095003
MI-2,MI,2,Midwest,Rural,Low,Very High,Low,Low,,-28.200000000000003,-29.9,2022.0,2020 Census,MI-2022-Congressional-district-data.zip,774997.0,680601.0,36060.0,22794.0,7723.0,22360.0,807.0,606868.0,541129.0,23154.0,16673.0,5161.0,15972.0,480.0,347770.0,125672.0,210837.0,87.81982381867284,4.652921237114466,2.941172675507131,0.99651998652898,2.8851724587320984,0.1041294353397497,89.16749606174655,3.8153272210760822,2.7473849337912033,0.8504320544171056,2.63187381770006,0.0790946301337358,37.345806501460586,-25.30838699707883,True,available,-1.6999999999999957,2.891613002921172,4.591613002921168
MI-3,MI,3,Midwest,Suburban,High,High,Medium,Low,,8.5,7.8,2022.0,2020 Census,MI-2022-Congressional-district-data.zip,775414.0,543947.0,82760.0,105280.0,29900.0,17973.0,1063.0,597448.0,442096.0,52640.0,70012.0,20945.0,12616.0,678.0,357127.0,179361.0,166394.0,70.14923640790597,10.673008225283526,13.577263242603308,3.856004663315338,2.3178585890891834,0.1370880587660269,73.99740228438291,8.81080863941297,11.71850939328611,3.50574443298831,2.1116482103881844,0.1134826796641716,51.87517172564388,3.750343451287762,True,available,-0.7000000000000002,-4.749656548712238,-4.049656548712238
MI-4,MI,4,Midwest,Mixed,Medium,Very High,Low,Low,,-4.0,-5.7,2022.0,2020 Census,MI-2022-Congressional-district-data.zip,774600.0,581638.0,66314.0,82080.0,25242.0,19716.0,967.0,593972.0,465772.0,41861.0,53347.0,17493.0,13886.0,642.0,357061.0,161143.0,185027.0,75.0888200361477,8.561063774851537,10.596436870642911,3.2587141750580946,2.5453137103020915,0.124838626387813,78.41649101304439,7.047638609227371,8.98139979662341,2.94508832066158,2.3378206380098727,0.1080859030392005,46.55024987722795,-6.899500245544097,True,available,-1.7000000000000002,-2.899500245544097,-1.1995002455440966
MI-5,MI,5,Midwest,Mixed,Low,Very High,Low,Low,,-24.1,-27.1,2022.0,2020 Census,MI-2022-Congressional-district-data.zip,774544.0,654497.0,40121.0,44448.0,10674.0,20861.0,708.0,606306.0,525147.0,25025.0,29565.0,7358.0,15067.0,474.0,338966.0,127920.0,200954.0,84.50094507219733,5.179951042161582,5.7386023260137575,1.3781011795327316,2.693326654134562,0.09140862236361,86.6141849165273,4.127453793958826,4.876250606129578,1.2135786220159457,2.485048803739366,0.0781783455878714,38.89635544311803,-22.207289113763935,True,available,-3.0,1.8927108862360669,4.892710886236067
MI-6,MI,6,Midwest,Mixed,Very High,High,Medium,Low,,26.700000000000003,23.2,2022.0,2020 Census,MI-2022-Congressional-district-data.zip,775273.0,536084.0,38423.0,91635.0,92062.0,14831.0,1018.0,619426.0,442928.0,26864.0,67116.0,68823.0,11145.0,730.0,393511.0,241285.0,143283.0,69.14777117221934,4.956060639284484,11.819707380496936,11.87478475324176,1.9130035484274572,0.1313085842019521,71.50620090212551,4.336918372816124,10.83519258151902,11.11077029378812,1.7992463990856051,0.1178510427395685,62.74182979343055,25.4836595868611,True,available,-3.5000000000000036,-1.2163404131389015,2.283659586861102
MI-7,MI,7,Midwest,Suburban,High,Very High,Low,Low,,0.8999999999999986,-1.3,2022.0,2020 Census,MI-2022-Congressional-district-data.zip,775238.0,619440.0,43903.0,61098.0,31172.0,18187.0,1026.0,611160.0,501351.0,29147.0,41539.0,23008.0,13356.0,722.0,386785.0,190795.0,185259.0,79.90320391931252,5.663164086383794,7.881192614397127,4.020958724933505,2.3459892316940087,0.1323464536052154,82.03269193010014,4.769127560704234,6.796747169317364,3.764644283002814,2.18535244453171,0.1181360036651613,50.736064501374806,1.472129002749605,True,available,-2.1999999999999984,0.5721290027496064,2.772129002749605
MI-8,MI,8,Midwest,Suburban,Low,Very High,Medium,Low,,2.0999999999999943,-2.0,2022.0,2020 Census,MI-2022-Congressional-district-data.zip,775229.0,569036.0,41495.0,132430.0,12571.0,18983.0,796.0,606390.0,462261.0,26926.0,91882.0,9005.0,14019.0,494.0,369139.0,188208.0,170523.0,73.40231080106652,5.352611937891901,17.08269427485298,1.6215853638086295,2.4486958047235077,0.1026793373312917,76.23163310740613,4.440376655287851,15.152294727815432,1.4850178927752766,2.31187849403849,0.0814657233793433,52.46493890965654,4.929877819313079,True,available,-4.099999999999994,2.8298778193130847,6.929877819313079
MI-9,MI,9,Midwest,Rural,Medium,Very High,Low,Low,,-29.4,-32.3,2022.0,2020 Census,MI-2022-Congressional-district-data.zip,774962.0,681480.0,29890.0,25456.0,15113.0,17123.0,576.0,606770.0,543625.0,19068.0,16550.0,10076.0,12316.0,367.0,389170.0,138689.0,240188.0,87.93721498602513,3.856963309168707,3.2848062227567287,1.950160136884131,2.209527692970752,0.0743262250278078,89.59325609374227,3.142541654992831,2.727557394070241,1.6605962720635496,2.0297641610494916,0.0604842032401074,36.60528350889603,-26.789432982207945,True,available,-2.8999999999999986,2.6105670177920537,5.510567017792052
MI-10,MI,10,Midwest,Mixed,Medium,High,Medium,Low,,-1.0,-6.5,2022.0,2020 Census,MI-2022-Congressional-district-data.zip,775218.0,563998.0,23457.0,116066.0,54707.0,13855.0,765.0,620272.0,469713.0,15848.0,81191.0,40047.0,10323.0,529.0,361151.0,178881.0,173092.0,72.75347063664672,3.0258585326966094,14.972046572706,7.056982681000699,1.787239202392101,0.0986819191504841,75.72693914927645,2.5550081254675368,13.089580055201589,6.456361080300256,1.6642698687027626,0.0852851652178399,50.82236421543698,1.6447284308739591,True,available,-5.5,2.6447284308739594,8.14472843087396
MI-11,MI,11,Midwest,Mixed,Medium,High,Medium,Low,,19.9,16.1,2022.0,2020 Census,MI-2022-Congressional-district-data.zip,775568.0,529713.0,41334.0,113756.0,76277.0,12795.0,688.0,624065.0,442233.0,27866.0,84964.0,56976.0,9546.0,508.0,399072.0,231368.0,158160.0,68.30000722051452,5.329513337321808,14.6674437315619,9.834985455820766,1.6497586285148431,0.0887091783054483,70.86329148406016,4.465239999038562,13.614607452749311,9.129818208039229,1.5296483539374903,0.0814017770584794,59.3970138218562,18.79402764371239,True,available,-3.799999999999997,-1.1059723562876087,2.6940276437123885
MI-12,MI,12,Midwest,Urban,Medium,Medium,Very High,Low,,48.5,37.7,2022.0,2020 Census,MI-2022-Congressional-district-data.zip,775247.0,356248.0,25253.0,363437.0,20578.0,12651.0,730.0,596111.0,282914.0,17013.0,272419.0,15570.0,9492.0,504.0,332755.0,244906.0,80408.0,45.95283825671044,3.257413443715358,46.88015561492015,2.654379829912273,1.631867004967449,0.0941635375564175,47.45995292822981,2.8539986680333027,45.699374780871345,2.611929657396022,1.5923208932564572,0.0845480120313163,75.28295738886122,50.56591477772245,True,available,-10.799999999999997,2.0659147777224476,12.865914777722445
MI-13,MI,13,Midwest,Urban,Low,Low,Very High,Low,,49.6,41.4,2022.0,2020 Census,MI-2022-Congressional-district-data.zip,775666.0,285433.0,79565.0,373556.0,28229.0,16785.0,1013.0,592734.0,234410.0,51978.0,277723.0,20592.0,12435.0,697.0,290572.0,216534.0,67011.0,36.79844159728543,10.257636663202977,48.159388190277774,3.639324142092086,2.1639468534137114,0.1305974478706041,39.54725053734053,8.769194950854851,46.85457557690296,3.474070999807671,2.0979056372673073,0.1175906899216174,76.3667142781569,52.73342855631381,True,available,-8.200000000000003,3.1334285563138096,11.333428556313812
MN-1,MN,1,Midwest,Rural,Medium,Very High,Low,Low,,-9.199999999999996,-12.0,2022.0,2020 Census,MN-2022-Congressional-district-data.zip,713311.0,587883.0,51121.0,34801.0,25845.0,11506.0,1278.0,549351.0,470076.0,31285.0,20105.0,17666.0,7832.0,822.0,338821.0,152809.0,168518.0,82.41608498957677,7.166719705710412,4.878797607214805,3.623244279143319,1.613041155961425,0.1791644878601339,85.56933545219722,5.694901802308542,3.659773077686215,3.2157946376724533,1.4256823051200416,0.1496311101645396,47.55560534906808,-4.8887893018638335,True,available,-2.8000000000000043,4.311210698136162,7.1112106981361665
MN-2,MN,2,Midwest,Suburban,High,Very High,Low,Low,,7.199999999999996,5.8,2022.0,2020 Census,MN-2022-Congressional-district-data.zip,713312.0,536985.0,54131.0,56813.0,48872.0,14352.0,1182.0,535271.0,422973.0,34031.0,32860.0,33070.0,9432.0,765.0,363995.0,183075.0,161560.0,75.28052240814678,7.588684895249203,7.964677448297519,6.851419855547082,2.012022789466601,0.1657058902696155,79.02034670288508,6.357714129851981,6.138946440214396,6.17817890377024,1.7620980774224646,0.1429182600962876,53.121418312127325,6.242836624254646,True,available,-1.399999999999996,-0.9571633757453499,0.442836624254646
MN-3,MN,3,Midwest,Suburban,Very High,High,Low,Low,,20.9,21.3,2022.0,2020 Census,MN-2022-Congressional-district-data.zip,713311.0,509159.0,37414.0,80728.0,72348.0,12278.0,968.0,549165.0,416013.0,23791.0,49858.0,48773.0,8405.0,638.0,383063.0,213113.0,151188.0,71.37966469043657,5.245117487323201,11.31736367447018,10.142560538110306,1.7212688434637906,0.1357051832931217,75.75373521619186,4.332213451330657,9.078874290969017,8.88130161244799,1.5305054036582812,0.1161763768630557,58.49915317278844,16.99830634557687,True,available,0.40000000000000213,-3.901693654423127,-4.301693654423129
MN-4,MN,4,Midwest,Urban,High,High,Medium,Low,,37.49999999999999,35.7,2022.0,2020 Census,MN-2022-Congressional-district-data.zip,713312.0,443863.0,52740.0,95983.0,108161.0,16493.0,1326.0,549351.0,372953.0,34272.0,60639.0,70316.0,11373.0,893.0,352307.0,228461.0,104518.0,62.22564600062805,7.393679063299089,13.45596316899197,15.163210488537976,2.312171952806066,0.1858934098963707,67.88974626422815,6.238634315765331,11.038297918816932,12.799831073393875,2.070261089904269,0.1625554517967565,68.61123374146717,37.22246748293436,True,available,-1.79999999999999,-0.2775325170656302,1.5224674829343599
MN-5,MN,5,Midwest,Urban,Very High,High,Medium,Low,,62.9,61.9,2022.0,2020 Census,MN-2022-Congressional-district-data.zip,713312.0,427555.0,72377.0,142909.0,54149.0,22548.0,1249.0,571885.0,373926.0,48922.0,94621.0,40674.0,16034.0,906.0,359413.0,276424.0,63396.0,59.93940940289803,10.14661186128931,20.034571127360817,7.591208335202548,3.161029114889417,0.1750986945403974,65.3848238719323,8.554517079482762,16.545459314372646,7.1122690750762825,2.803710536209203,0.1584234592619145,81.34424106880113,62.68848213760226,True,available,-1.0,-0.2115178623977414,0.7884821376022586
MN-6,MN,6,Midwest,Exurban,Medium,Very High,Low,Low,,-17.6,-19.7,2022.0,2020 Census,MN-2022-Congressional-district-data.zip,713312.0,599561.0,26489.0,41293.0,28577.0,12815.0,917.0,528178.0,458504.0,16060.0,22856.0,18453.0,8485.0,596.0,350301.0,137941.0,193732.0,84.05312121484008,3.7135222735633215,5.78891144408057,4.006241308151272,1.796549055672693,0.1285552465120452,86.80861376278452,3.040641601884213,4.327329044375191,3.493708560371693,1.6064660019917527,0.1128407468694265,41.589457085744094,-16.821085828511816,True,available,-2.099999999999998,0.7789141714881858,2.8789141714881836
MN-7,MN,7,Midwest,Rural,Low,Very High,Low,Low,,-33.199999999999996,-36.5,2022.0,2020 Census,MN-2022-Congressional-district-data.zip,713312.0,628503.0,37738.0,16383.0,9584.0,18421.0,1514.0,544716.0,493732.0,22080.0,8837.0,5994.0,11372.0,890.0,339981.0,119846.0,205804.0,88.11053227760083,5.290532053295052,2.2967509308689604,1.343591584047373,2.5824604100309543,0.2122493382979678,90.64026024570602,4.053488423325183,1.6223132788462244,1.1003899279624612,2.087693403535053,0.1633878938749733,36.80208813142945,-26.395823737141104,True,available,-3.3000000000000043,6.804176262858892,10.104176262858896
MN-8,MN,8,Midwest,Rural,Medium,Very High,Low,Low,,-11.200000000000005,-14.3,2022.0,2020 Census,MN-2022-Congressional-district-data.zip,713312.0,620371.0,13630.0,14736.0,10168.0,49238.0,953.0,561116.0,500876.0,8326.0,9010.0,6585.0,31414.0,581.0,366105.0,164717.0,183107.0,86.97049818312324,1.9108048091157863,2.065856175137948,1.4254631914225473,6.902729801265084,0.133602126418734,89.26425195503248,1.4838286557503262,1.6057285837509534,1.173554131409548,5.598485874578518,0.1035436522929305,47.35642163852983,-5.287156722940337,True,available,-3.099999999999996,5.912843277059667,9.012843277059662
MO-1,MO,1,Midwest,Urban,Medium,Low,High,Low,,58.8,57.5,2026.0,2020 Census,MO-2026-Congressional-district-data.zip,769364.0,318770.0,34678.0,373011.0,31648.0,14081.0,887.0,609962.0,275838.0,24149.0,274562.0,25535.0,10938.0,665.0,345270.0,266749.0,69832.0,41.43292381759479,4.507359325364847,48.483032738729655,4.113527537030587,1.830213007107169,0.115290031766498,45.22216138054502,3.9590990914188096,45.01296802095868,4.186326361314311,1.793226463287877,0.109023185050872,79.2525424786307,58.5050849572614,True,available,-1.2999999999999972,-0.2949150427385945,1.0050849572614027
MO-2,MO,2,Midwest,Rural,High,Very High,Low,Low,,-11.1,-11.3,2026.0,2020 Census,MO-2026-Congressional-district-data.zip,769364.0,648395.0,22242.0,31657.0,44611.0,16409.0,833.0,603006.0,518559.0,14600.0,21318.0,31414.0,12109.0,540.0,405453.0,172451.0,222281.0,84.27675326633427,2.8909592858516904,4.114697334421678,5.798425712666567,2.132800598936264,0.1082712474199468,85.9956617347091,2.4212031057734085,3.5352882060875017,5.20956673731273,2.008106055329466,0.0895513477477836,43.68812257430358,-12.623754851392844,True,available,-0.20000000000000107,-1.5237548513928445,-1.3237548513928434
MO-3,MO,3,Midwest,Rural,High,Very High,Low,Low,,-18.40000000000001,-19.9,2026.0,2020 Census,MO-2026-Congressional-district-data.zip,769364.0,634019.0,28760.0,56762.0,25692.0,19241.0,1212.0,594774.0,501879.0,18809.0,37578.0,18178.0,14093.0,800.0,368074.0,146075.0,210327.0,82.40819690029687,3.7381525519779975,7.37778216812848,3.3393816191035715,2.500896844666504,0.1575327153337042,84.38146253871219,3.1623776426003825,6.318030041662884,3.0562869257903,2.36947142948414,0.1345048707576323,40.98602140279797,-18.02795719440407,True,available,-1.4999999999999893,0.37204280559593883,1.8720428055959282
MO-4,MO,4,Midwest,Rural,Medium,Very High,Low,Low,,-18.799999999999997,-21.0,2026.0,2020 Census,MO-2026-Congressional-district-data.zip,769364.0,613869.0,42681.0,66422.0,18319.0,25444.0,2411.0,599570.0,489976.0,28651.0,45836.0,13340.0,18658.0,1447.0,360734.0,141746.0,208305.0,79.78915051913009,5.547569161021311,8.633364701233747,2.3810576008235373,3.3071472021045953,0.3133757233247201,81.72123355071135,4.778591323782043,7.644812115349334,2.224927864969895,3.1118968594159147,0.2413396267324916,40.49295674058923,-19.014086518821543,True,available,-2.200000000000003,-0.21408651882154572,1.9859134811784571
MO-5,MO,5,Midwest,Rural,Low,High,Medium,Low,,-14.200000000000005,-18.3,2026.0,2020 Census,MO-2026-Congressional-district-data.zip,769364.0,515400.0,65069.0,150123.0,13549.0,25018.0,3887.0,588634.0,411612.0,41398.0,105776.0,9492.0,18585.0,2536.0,321200.0,137338.0,173277.0,66.99039726319401,8.457505160106269,19.51261041587597,1.76106498354485,3.2517767922595806,0.5052224954637857,69.92664372088598,7.032893105053395,17.96974011015334,1.612547015632804,3.1573099752987424,0.430827984791908,44.21486406000998,-11.57027187998004,True,available,-4.099999999999996,2.629728120019964,6.72972812001996
MO-6,MO,6,Midwest,Rural,Medium,Very High,Low,Low,,-24.799999999999997,-26.6,2026.0,2020 Census,MO-2026-Congressional-district-data.zip,769364.0,628405.0,44018.0,52169.0,19406.0,21880.0,3556.0,588867.0,493931.0,28485.0,33395.0,13386.0,16041.0,2084.0,343644.0,126291.0,206371.0,81.67850328323135,5.721349062342402,6.7807955662079324,2.5223431301698547,2.8439074352322176,0.4621999469691849,83.87819320831359,4.837255271563867,5.671059848828343,2.273178833250972,2.7240446484520273,0.3538999468470809,37.96375901064744,-24.072481978705113,True,available,-1.8000000000000043,0.727518021294884,2.5275180212948882
MO-7,MO,7,Midwest,Rural,Medium,Very High,Low,Low,,-41.4,-42.6,2026.0,2020 Census,MO-2026-Congressional-district-data.zip,769365.0,636951.0,47001.0,25660.0,16582.0,37210.0,4168.0,594947.0,505834.0,29527.0,15694.0,11381.0,27157.0,2661.0,337712.0,94228.0,232969.0,82.78918328751632,6.109063968337525,3.335218004458222,2.1552839029589337,4.836456038421296,0.5417454654162849,85.02169100777044,4.962963087468295,2.637882029827867,1.9129435058921216,4.5646082760313105,0.4472667313222858,28.79855255396596,-42.40289489206808,True,available,-1.2000000000000028,-1.0028948920680847,0.19710510793191816
MO-8,MO,8,Midwest,Rural,Low,Very High,Low,Low,,-51.3,-53.8,2026.0,2020 Census,MO-2026-Congressional-district-data.zip,769364.0,668098.0,18619.0,42819.0,9529.0,24152.0,916.0,595852.0,526013.0,11554.0,28048.0,6779.0,18170.0,593.0,340782.0,87594.0,244127.0,86.83769971041016,2.420050847193266,5.565506054351387,1.2385554821904845,3.1392162877389636,0.1190593789155718,88.2791364298517,1.9390721185797817,4.707209172747595,1.13769862314803,3.0494149553916072,0.0995213576525714,26.405925461457063,-47.18814907708587,True,available,-2.5,4.11185092291413,6.61185092291413
MS-1,MS,1,Deep South,Rural,Low,High,High,Low,,-31.699999999999996,-37.0,2022.0,2020 Census,MS-2022-Congressional-district-data.zip,740319.0,478666.0,28356.0,211581.0,9993.0,11778.0,711.0,570086.0,381596.0,17747.0,154218.0,7178.0,8903.0,476.0,230992.0,80876.0,147524.0,64.65672230484427,3.8302407475696287,28.57970685609852,1.3498235220222634,1.59093579929733,0.0960396801919172,66.93656746525963,3.113039085330985,27.051707987917613,1.2591082748918585,1.5616942005241314,0.0834961742614272,35.40980735551664,-29.180385288966725,True,available,-5.300000000000004,2.5196147110332703,7.8196147110332745
MS-2,MS,2,Deep South,Rural,Low,Low,Very High,Low,,26.1,20.4,2022.0,2020 Census,MS-2022-Congressional-district-data.zip,740319.0,235188.0,16923.0,477741.0,5786.0,8335.0,546.0,571715.0,196358.0,11932.0,355293.0,4341.0,6097.0,352.0,243901.0,155585.0,86487.0,31.76846737690104,2.285906480854875,64.53177616676055,0.7815549783269105,1.1258660118138262,0.0737519906959027,34.34543435103154,2.0870538642505445,62.14512475621595,0.7592944036801553,1.0664404467260786,0.0615691384693422,64.27220000660961,28.544400013219207,True,available,-5.700000000000003,2.444400013219205,8.144400013219208
MS-3,MS,3,Deep South,Rural,Medium,High,High,Low,,-24.299999999999997,-29.2,2022.0,2020 Census,MS-2022-Congressional-district-data.zip,740320.0,438840.0,20969.0,253094.0,11518.0,16845.0,619.0,568068.0,350071.0,13512.0,184901.0,8337.0,11501.0,432.0,246767.0,94604.0,149752.0,59.27706937540523,2.8324238167279017,34.18710827750162,1.5558137021828398,2.275367408688135,0.0836124918953965,61.62484068808664,2.378588478844082,32.54909623495779,1.4676059908320835,2.0245815641789364,0.0760472337818711,38.71564438769664,-22.568711224606723,True,available,-4.900000000000002,1.7312887753932742,6.631288775393276
MS-4,MS,4,Deep South,Rural,Low,High,High,Low,,-37.900000000000006,-42.5,2022.0,2020 Census,MS-2022-Congressional-district-data.zip,740321.0,486383.0,38972.0,181197.0,17634.0,16771.0,1359.0,567730.0,387426.0,25446.0,128668.0,12861.0,12580.0,954.0,204682.0,64870.0,137104.0,65.69893330055476,5.264202960607628,24.47546402168789,2.3819397261458204,2.2653686711575114,0.1835690193848344,68.24124143518927,4.482060134218731,22.663590086837058,2.265337396297536,2.21584203758829,0.1680376235182216,32.117995385544674,-35.76400922891065,True,available,-4.599999999999994,2.1359907710893538,6.735990771089348
MT-1,MT,1,Mountain West,Rural,High,Very High,Low,Low,,-7.200000000000003,-11.5,2022.0,2020 Census,MT-2022-Congressional-district-data.zip,542112.0,459816.0,22181.0,5120.0,9018.0,40729.0,1406.0,432021.0,374714.0,15436.0,3109.0,6308.0,27900.0,952.0,294993.0,138473.0,149630.0,84.81937311846998,4.091589929756212,0.9444542825098872,1.66349389056136,7.513023139129921,0.2593560002361135,86.73513556053989,3.572974461889584,0.7196409433800671,1.460114207411214,6.458019401834633,0.2203596584425294,48.06371332474844,-3.8725733505031186,True,available,-4.299999999999997,3.3274266494968843,7.627426649496881
MT-2,MT,2,Mountain West,Rural,Medium,Very High,Low,Low,,-26.90000000000001,-29.5,2022.0,2020 Census,MT-2022-Congressional-district-data.zip,542113.0,441502.0,23018.0,7617.0,7871.0,59849.0,1695.0,418102.0,352839.0,14472.0,4333.0,5247.0,38234.0,1016.0,270164.0,102214.0,161717.0,81.44095419220716,4.245978237009627,1.4050576171388622,1.4519113173821694,11.039949235675955,0.3126654406000225,84.3906510851419,3.461356319749726,1.0363499815834414,1.254956924386872,9.14465848046649,0.2430029035976867,38.72754621473037,-22.54490757053927,True,available,-2.5999999999999908,4.35509242946074,6.955092429460731
NC-1,NC,1,Mid-Atlantic,Rural,Low,Medium,High,Low,,-6.899999999999999,-11.6,2026.0,2020 Census,NC-2026-Congressional-district-data.zip,745671.0,426065.0,42659.0,251298.0,11397.0,17872.0,1423.0,596783.0,356476.0,27614.0,192997.0,7888.0,13381.0,1003.0,398155.0,186555.0,204892.0,57.13846991501614,5.720887630067415,33.700921720168814,1.5284220520846326,2.3967674752001886,0.1908348319835423,59.73293475182771,4.627142529194028,32.339560610808284,1.3217534681785508,2.2421885341908196,0.1680677901347726,47.65779275355284,-4.684414492894312,True,available,-4.700000000000001,2.2155855071056862,6.915585507105687
NC-2,NC,2,Mid-Atlantic,Urban,Very High,Medium,Medium,Low,,35.300000000000004,34.3,2026.0,2020 Census,NC-2026-Congressional-district-data.zip,745670.0,400547.0,96435.0,188408.0,52943.0,14818.0,1220.0,584067.0,332722.0,64157.0,140209.0,40031.0,10815.0,824.0,390782.0,254289.0,126698.0,53.71638928748642,12.932664583528906,25.266941140182656,7.100057666259874,1.9872061367629112,0.1636112489439028,56.966409675602286,10.98452746003455,24.00563633966651,6.853836974182756,1.851671126771415,0.1410797048968697,66.74479706656658,33.48959413313315,True,available,-1.000000000000007,-1.8104058668668515,-0.8104058668668443
NC-3,NC,3,Mid-Atlantic,Rural,Low,Medium,High,Low,,-8.299999999999997,-13.6,2026.0,2020 Census,NC-2026-Congressional-district-data.zip,745670.0,396511.0,92928.0,228142.0,17748.0,18697.0,2600.0,576660.0,323933.0,60800.0,169543.0,12771.0,13433.0,1813.0,326076.0,148641.0,170908.0,53.17513109016053,12.462349296605735,30.595571767672027,2.380141349390481,2.507409443855861,0.3486797108640551,56.17400201158395,10.543474491034578,29.400860125550583,2.2146498803454375,2.329448895362952,0.3143966982277252,46.515870805416384,-6.968258389167232,True,available,-5.3000000000000025,1.3317416108327649,6.631741610832767
NC-4,NC,4,Mid-Atlantic,Urban,Very High,Medium,Medium,Low,,46.0,45.3,2026.0,2020 Census,NC-2026-Congressional-district-data.zip,745671.0,395824.0,85915.0,162837.0,91532.0,14955.0,1034.0,574606.0,320577.0,56330.0,124857.0,64835.0,10683.0,736.0,396893.0,281375.0,106823.0,53.08292799371304,11.521837378683092,21.837646897894647,12.27511865152326,2.0055761857441152,0.1386670528959822,55.79075053166866,9.803239089045364,21.729150061085335,11.283383744687663,1.8591869907380016,0.1280877679662238,72.48234148553058,44.96468297106116,True,available,-0.7000000000000028,-1.0353170289388416,-0.33531702893883875
NC-5,NC,5,Mid-Atlantic,Rural,Low,High,Medium,Low,,-15.4,-17.8,2026.0,2020 Census,NC-2026-Congressional-district-data.zip,745671.0,507354.0,59024.0,146858.0,20317.0,16024.0,925.0,596194.0,421313.0,38431.0,111648.0,14529.0,12141.0,654.0,384842.0,163417.0,212810.0,68.03992645550115,7.9155552515787795,19.694744733267083,2.724660071264673,2.148936997683965,0.1240493461593651,70.66709829350849,6.446056149508381,18.72679027296484,2.436958439702513,2.036417676125557,0.1096958372610257,43.43574490932336,-13.12851018135328,True,available,-2.4000000000000004,2.271489818646721,4.671489818646721
NC-6,NC,6,Mid-Atlantic,Rural,Medium,High,Medium,Low,,-16.299999999999997,-17.0,2026.0,2020 Census,NC-2026-Congressional-district-data.zip,745671.0,466399.0,80826.0,153914.0,31495.0,18475.0,1005.0,578293.0,382738.0,51069.0,111667.0,21727.0,13484.0,634.0,361402.0,148273.0,204594.0,62.54755783716948,10.839364813704703,20.64100655651085,4.223712602474818,2.4776342381559697,0.1347779382596346,66.18409698889663,8.830990518647122,19.30976166061149,3.757091993159177,2.3316899910598954,0.1096330061059013,42.01951443461701,-15.960971130765982,True,available,-0.7000000000000028,0.3390288692340153,1.0390288692340182
NC-7,NC,7,Mid-Atlantic,Rural,Medium,High,Medium,Low,,-11.0,-13.8,2026.0,2020 Census,NC-2026-Congressional-district-data.zip,745671.0,478702.0,61609.0,160874.0,15766.0,34276.0,2172.0,593673.0,400999.0,39354.0,119140.0,11043.0,24895.0,1379.0,389123.0,170926.0,209262.0,64.19748119478966,8.262222883818735,21.574394069234287,2.114337288160596,4.596665285360434,0.2912812755223148,67.54543326039756,6.628901769155747,20.068286750450163,1.860114911744344,4.193385921205782,0.2322827549846464,44.95828379643755,-10.083432407124896,True,available,-2.8000000000000007,0.9165675928751043,3.716567592875105
