race_id,state,boundary_regime_id,boundary_regime_status,boundary_regime_notes,regime_scorable_elections,regime_first_cycle,regime_last_cycle,regime_mean_dem_margin,regime_median_dem_margin,regime_margin_std,regime_margin_mad,regime_mean_absolute_margin,regime_margin_range,regime_democratic_wins,regime_republican_wins,regime_democratic_win_rate,regime_competitive_within_5_rate,regime_competitive_within_10_rate,regime_competitive_within_15_rate,regime_party_switch_count,regime_longest_democratic_streak,regime_longest_republican_streak,regime_current_party_streak_party,regime_current_party_streak_length,regime_consecutive_swing_count,regime_mean_swing_dem,regime_mean_absolute_swing,regime_swing_std,regime_largest_absolute_swing,regime_first_to_last_margin_change_dem,regime_trend_intercept_dem,regime_trend_slope_points_per_election,regime_trend_residual_rmse,regime_reliability
NY-13,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2012,2020,74.32597512515183,72.27200642325491,6.869723422303392,4.063282257136109,74.32597512515183,16.947697511198697,4,0,1.0,0.0,0.0,0.0,0,4,0,D,4,3,0.2017527297796041,11.096712277686194,11.701946400077285,16.342439321859885,0.6052581893388123,74.32597512515184,1.3415238669913,6.57695112867346,high
NY-14,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2012,2020,55.628681145124936,56.59200132668338,7.040396348748305,4.013721580479054,55.628681145124936,19.725112185215103,4,0,1.0,0.0,0.0,0.0,0,4,0,D,4,3,-3.9602412957306257,9.311870069702698,11.640487821154633,19.725112185215103,-11.880723887191877,55.62868114512492,-1.6985384986668146,6.576942374018821,high
NY-15,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2012,2020,82.55813715107675,82.26126437854916,5.423439772063431,3.58779585761949,82.55813715107675,15.315174563624367,4,0,1.0,0.0,0.0,0.0,0,4,0,D,4,3,-2.3173639194250057,7.892752456324573,9.742463865053525,15.315174563624367,-6.952091758275017,82.55813715107675,-0.6799683956811726,5.329380168637156,high
NY-16,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,1,2012,2012,44.37333530630364,44.37333530630364,0.0,0.0,44.37333530630364,0.0,1,0,1.0,0.0,0.0,0.0,0,1,0,D,1,0,,,,,,,,,insufficient_single_cycle
NY-17,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,3,2012,2020,18.71294030513772,18.520771867829023,3.7889292695521597,4.349233838171502,18.71294030513772,9.274972988269097,3,0,1.0,0.0,0.0,0.3333333333333333,0,3,0,D,3,2,-2.4628695750487974,6.812103413220299,6.812103413220299,9.274972988269097,-4.925739150097595,18.712940305137742,-0.6127010797748057,3.6430054311871847,medium
NY-18,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,8.958942054854415,9.348746408124766,2.7488674477412385,2.579816506571884,8.958942054854415,6.727052591476769,5,0,1.0,0.0,0.6,1.0,0,5,0,D,5,4,1.351539304318016,2.0119869914203687,2.128605771592981,4.147236084904885,5.406157217272064,8.958942054854417,1.7539367026020904,1.1847718479867955,high
NY-19,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-2.1929446205547563,-0.7689239641430355,9.618436411691711,5.30577678233148,7.24089847344874,27.852369730196187,2,3,0.4,0.6,0.8,0.8,1,2,3,D,2,4,1.3264441955828699,12.599740669515226,13.87511089850289,19.00041395200664,5.30577678233148,-2.192944620554756,3.8463923294859144,7.9325185849830016,high
NY-20,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,26.06848664801286,27.16849489124633,5.453762051396361,4.93634082290448,26.06848664801286,12.470933890736568,5,0,1.0,0.0,0.0,0.0,0,5,0,D,5,4,-3.069688131076065,9.057296030072134,9.149701968531433,12.470933890736568,-12.27875252430426,26.068486648012858,-1.702291198077641,4.893662214246691,high
NY-21,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-12.082879818098906,-14.506534723970068,10.190128476006137,4.71383111487912,14.090463327872257,31.570961296859757,1,4,0.2,0.0,0.4,0.8,1,1,4,R,4,4,-4.8813733746008605,13.261022831268578,13.557870507902749,19.601075783873885,-19.525493498403446,-12.082879818098904,-3.426157359645734,8.964463723581122,high
NY-22,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2012,2020,-4.475882665018188,-2.454684695996275,6.613577673605491,2.951613701811613,5.645412783006183,17.67228174003218,1,3,0.25,0.75,0.75,0.75,2,1,2,R,1,3,4.662673093236959,7.118848066784493,6.3694835611055005,11.769054336408953,13.988019279710878,-4.4758826650181875,3.976112166904677,3.025921095135215,high
NY-23,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-9.827455246087919,-10.251250852470308,5.952766765821477,4.506869180575677,9.827455246087919,16.82679349259577,0,5,0.0,0.2,0.4,0.8,0,0,5,R,5,4,-3.260884564406334,9.34730913406583,9.87511912702182,16.82679349259577,-13.043538257625338,-9.827455246087919,-1.3914227375931696,5.618124037335431,high
NY-24,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-3.0380146990501515,-2.3701170739729447,7.943888786723724,8.076404111572018,7.1331989681287995,21.94179084595562,2,3,0.4,0.4,0.6,1.0,3,1,2,R,1,4,-2.9251280028747733,9.684608824674747,11.780207204145931,19.77691612307111,-11.700512011499093,-3.0380146990501506,-1.2046937102282747,7.759046022863107,high
NY-25,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,16.1811260119426,18.425145619035817,5.439060489056643,2.128391295134108,16.1811260119426,15.23041039501632,5,0,1.0,0.0,0.2,0.2,0,5,0,D,5,4,0.2635748004879721,7.3516303970201875,8.605968444697627,12.688208168650098,1.0542992019518884,16.181126011942595,1.7339008798920104,4.854951542604367,high
NY-26,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,39.92755180729169,41.39372157649905,4.8982690868482965,3.8140262994588596,39.92755180729169,12.44515194323882,5,0,1.0,0.0,0.0,0.0,0,5,0,D,5,4,-3.111287985809705,7.4993897636965965,7.2813965728986005,9.459002828203595,-12.44515194323882,39.92755180729168,-1.9245327357732867,4.072516119679279,high
NY-27,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-10.919367502449797,-14.060512516276942,12.019572471219343,13.0056329563534,13.169222933214012,31.854438497516426,2,3,0.4,0.4,0.4,0.6,3,1,2,R,1,4,-3.7242145170753496,19.651433765833563,20.689927729006634,27.902491024654797,-14.896858068301396,-10.919367502449797,0.2060722360913618,12.016038900482906,high
OH-1,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-15.311778791313875,-18.425087657981667,8.270338050015967,8.008293129624157,15.311778791313875,22.0158729520218,0,5,0.0,0.2,0.4,0.4,0,0,5,R,5,4,3.247011262160264,7.760925213850637,8.143843832201084,14.007579822397645,12.988045048641057,-15.311778791313875,4.79919630493039,4.725877814229529,high
OH-2,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-23.980492263103645,-22.173477394181017,6.88158004543529,5.81608029895591,23.980492263103645,15.82178528158921,0,5,0.0,0.0,0.0,0.0,0,0,5,R,5,4,-1.226557176159453,9.137449816954058,11.102439807494905,15.82178528158921,-4.906228704637812,-23.98049226310364,0.5755301255253802,6.833276964309192,high
OH-3,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,39.22844692058139,41.6861833991504,6.406161853644543,4.538207246674524,39.22844692058139,19.115652877992712,5,0,1.0,0.0,0.0,0.0,0,5,0,D,5,4,-0.06341620019007621,9.621242639186432,10.061607670563136,13.813561213222076,-0.25366480076030484,39.22844692058138,1.8608323276472125,5.840677682585869,high
OH-4,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-32.448129995052724,-35.33148458661164,5.892980260784405,3.2093610348320993,32.448129995052724,16.678405605852586,0,5,0.0,0.0,0.0,0.0,0,0,5,R,5,4,-4.169601401463146,6.8943852585463565,7.17968429394329,13.469044571020486,-16.678405605852586,-32.448129995052724,-2.8553482643818926,4.291991254904572,high
OH-5,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-32.11186981775789,-35.99572465282647,8.479658590825686,5.804496222500717,32.11186981775789,23.695082162477846,0,5,0.0,0.0,0.0,0.0,0,0,5,R,5,4,-4.472646484994282,11.813273534849667,12.350706449125646,19.434159359320702,-17.89058593997713,-32.111869817757885,-2.5360840583400646,7.683824901377613,high
OH-6,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-30.96690278375514,-38.501743556855985,15.557375521824186,10.325435190481905,30.96690278375514,42.32449248932766,0,5,0.0,0.0,0.2,0.2,0,0,5,R,5,4,-10.581123122331915,12.006210452754312,8.813422534579612,21.700931078829957,-42.32449248932766,-30.96690278375514,-10.349974139664049,5.271432797980569,high
OH-7,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2012,2020,-25.919336450755353,-26.282293729808337,10.967395307617133,10.417185063496493,25.919336450755353,25.53044988140835,0,4,0.0,0.0,0.0,0.25,0,0,4,R,4,3,-8.51014996046945,20.23689628632916,18.465192497211483,22.286199243204933,-25.53044988140835,-25.91933645075535,-4.871862548282845,8.268213203320599,high
OH-9,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,36.94039052390512,35.591130350051955,7.626355659784486,1.781301466037391,36.94039052390512,23.8454932217729,5,0,1.0,0.0,0.0,0.0,0,5,0,D,5,4,-5.961373305443225,6.8626904797044945,6.356525940398149,14.437245636228418,-23.8454932217729,36.94039052390512,-4.766965356106062,3.5655831552350614,high
OH-10,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-23.51793735939695,-22.050441700913144,7.856920741928049,8.289198507171708,23.51793735939695,19.888298694337685,0,5,0.0,0.0,0.0,0.2,0,0,5,R,5,4,1.3342069266476662,8.609942420521175,10.63929913541619,17.653602826187143,5.336827706590665,-23.51793735939695,3.0561954107519003,6.561291242395604,high
OH-12,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-24.340303463226004,-26.93921416436438,13.70657367024139,13.41386909471261,24.340303463226004,36.13059630616946,0,5,0.0,0.2,0.2,0.4,0,0,5,R,5,4,3.3679557646740523,14.697342388410677,17.953253790512715,32.49685488120542,13.471823058696208,-24.340303463226,6.307424242356185,10.406870837654779,high
OH-13,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,29.514335948355058,35.464799158452486,13.323514773674923,10.074921247465703,29.514335948355058,37.98744577555129,5,0,1.0,0.0,0.2,0.2,0,5,0,D,5,4,-9.496861443887823,9.496861443887823,5.1037055785506675,14.437620742987123,-37.98744577555129,29.514335948355054,-9.100998635143224,3.4437905875032846,high
OH-14,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-20.287875430128718,-20.198263932570136,6.9836654523353,5.006364510141037,20.287875430128718,19.7399056888246,0,5,0.0,0.0,0.0,0.2,0,0,5,R,5,4,-1.2233731112471777,11.093325955659477,11.755259293161902,14.931038000721307,-4.893492444988711,-20.28787543012871,0.9952920798847144,6.840348711986775,high
OH-15,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-26.593972172101694,-26.846758016595324,5.257717274599114,5.200657216087684,26.593972172101694,13.699584141382108,0,5,0.0,0.0,0.0,0.0,0,0,5,R,5,4,-0.9324702827682838,7.782262353459338,9.104339434233054,13.699584141382108,-3.7298811310731352,-26.59397217210169,0.5958039678373799,5.1897616711595145,high
OH-16,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-20.414654785061604,-26.382835214585366,10.05099573965128,4.275915335144976,20.414654785061604,26.564755918442835,0,5,0.0,0.2,0.2,0.4,0,0,5,R,5,4,-5.5722101458244655,14.170411953004207,14.960605697693588,23.381351963046427,-22.28884058329786,-20.414654785061597,-3.0564681507632665,9.074057540330443,high
OK-1,OK,OK_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,3,2012,2020,-27.014655490622577,-31.01877658575555,5.953168855573019,0.40752164214934083,27.014655490622577,12.82740656969759,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,0.20376082107467042,12.62364574862292,12.62364574862292,12.82740656969759,0.40752164214934083,-27.014655490622538,1.0650931288516103,5.671242927704859,medium
OK-2,OK,OK_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-39.958938243728575,-45.42791669560057,12.008915507157086,7.613566423830193,39.958938243728575,34.039998753159395,0,5,0.0,0.0,0.0,0.0,0,0,5,R,5,4,-8.509999688289849,14.7509302530058,14.972691737610049,26.426432329329206,-34.039998753159395,-39.95893824372857,-5.7573053764672375,8.827282779102575,high
OK-3,OK,OK_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-54.77328601939274,-56.581731844536584,3.573392780755935,0.6483026473710822,54.77328601939274,9.482186671857683,0,5,0.0,0.0,0.0,0.0,0,0,5,R,5,4,-0.4143270714261078,5.155420407354949,6.4550744304876835,9.234214293036977,-1.6573082857044312,-54.77328601939273,0.6167570100448766,3.4653077131301946,high
OK-4,OK,OK_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-39.811324627508895,-40.2925506374577,5.476545943558467,3.2530803377835227,39.811324627508895,16.081803118761954,0,5,0.0,0.0,0.0,0.0,0,0,5,R,5,4,0.3201649340003492,7.720736625380628,8.695919022065695,13.483257222927563,1.2806597360013967,-39.81132462750889,1.8643122590764698,4.8001286517364345,high
OK-5,OK,OK_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-13.646058876870054,-20.284064582813556,10.241348608914457,3.4960438799188758,14.204813480150941,25.176994970934643,1,4,0.2,0.4,0.4,0.4,2,1,3,R,1,4,4.328378875119781,8.26011861034754,10.527573107406289,21.680951091015764,17.313515500479127,-13.646058876870056,5.980402597189286,5.775360671021101,high
OR-1,OR,OR_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,26.604129037512173,26.551599493945417,3.532175377787828,3.7074402548324983,26.604129037512173,8.941382050448539,5,0,1.0,0.0,0.0,0.0,0,5,0,D,5,4,0.7084413883994074,3.762249636824862,4.913917394000322,8.941382050448539,2.8337655535976296,26.60412903751217,1.4413823596786361,2.8846311178147346,high
OR-2,OR,OR_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-33.55574732397378,-39.51844216038886,11.430373749141093,5.219837390798411,33.55574732397378,27.84175681916825,0,5,0.0,0.0,0.0,0.0,0,0,5,R,5,4,4.14357925245509,9.777299157129034,13.357471216862637,26.784844293686252,16.57431700982036,-33.555747323973776,6.0990390838808946,7.50045922271699,high
OR-3,OR,OR_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2012,2020,52.42733841954722,52.74502715466491,1.8572457702285803,0.9916348866586375,52.42733841954722,5.175291428471468,4,0,1.0,0.0,0.0,0.0,0,4,0,D,4,3,-1.7250971428238226,1.7664325152463836,1.3660160753617867,3.2540247137880343,-5.175291428471468,52.427338419547226,-1.0288579798309094,0.896097089816501,high
OR-4,OR,OR_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,15.45991125300634,15.817419913071475,5.5683092533989935,4.265726428933814,15.45991125300634,15.667416677992772,5,0,1.0,0.0,0.2,0.2,0,5,0,D,5,4,-3.6914764434245857,4.1422318955718005,4.158408352570067,9.779851627041317,-14.765905773698343,15.459911253006334,-3.541937659834814,2.43216429732381,high
OR-5,OR,OR_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,11.287385501561914,11.588255023325305,2.649629165469908,1.6067492866708175,11.287385501561914,7.71197524992027,5,0,1.0,0.0,0.2,1.0,0,5,0,D,5,4,-1.2130214799689525,4.005790941154805,4.100907443093496,6.4588352065466275,-4.85208591987581,11.287385501561912,-1.0957311883125254,2.1492512743807315,high
PA-1,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,3,2012,2016,66.6581638347693,65.6742888520017,2.3482603019410133,1.271091634517333,66.6581638347693,5.493808217337474,3,0,1.0,0.0,0.0,0.0,0,3,0,D,3,2,-2.746904108668737,2.746904108668737,1.4758124741514038,4.222716582820141,-5.493808217337474,66.6581638347693,-2.7469041086687334,0.6957046721547694,medium
PA-2,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,3,2012,2016,78.55771940552903,79.91194940317521,2.2352383314243762,0.44231250458247473,78.55771940552903,4.947315002103522,3,0,1.0,0.0,0.0,0.0,0,3,0,D,3,2,0.22115625229123737,4.726158749812285,4.726158749812285,4.947315002103522,0.44231250458247473,78.55771940552904,0.22115625229123884,2.2279326006376015,medium
PA-3,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,2,2012,2014,-17.555166369930603,-17.555166369930603,3.706881662445989,3.706881662445989,17.555166369930603,7.413763324891978,0,2,0.0,0.0,0.0,0.5,0,0,2,R,2,1,-7.413763324891978,7.413763324891978,0.0,7.413763324891978,-7.413763324891978,-17.555166369930596,-7.413763324891979,5.617333549722722e-15,low
PA-4,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,3,2012,2016,-35.5008988033334,-32.1125748502994,9.989596962022626,6.79511975456942,35.5008988033334,23.75521136824083,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,-3.39755987728471,20.35765149095612,20.35765149095612,23.75521136824083,-6.79511975456942,-35.500898803333406,-3.397559877284707,9.596688945525,medium
PA-5,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,3,2012,2016,-29.123428090205383,-27.192201573618934,3.721407420004285,1.3429813162419144,29.123428090205383,8.479642182243175,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,-4.239821091121588,4.239821091121588,2.8968397748796733,7.136660866001261,-8.479642182243175,-29.12342809020538,-4.239821091121593,1.3655833658855523,medium
PA-6,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,3,2012,2016,-13.7799579332984,-14.282563601249374,0.8508309953894465,0.19288119540909854,13.7799579332984,1.8935793946711197,0,3,0.0,0.0,0.0,1.0,0,0,3,R,3,2,-0.09644059770454927,1.7971387969665704,1.7971387969665704,1.8935793946711197,-0.19288119540909854,-13.7799579332984,-0.09644059770455123,0.8471793533789973,medium
PA-7,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,3,2012,2016,-20.602374895509048,-18.93376055989165,2.458166355205191,0.138227374244984,20.602374895509048,5.282297755342171,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,-0.069113687122492,5.213184068219679,5.213184068219679,5.282297755342171,-0.138227374244984,-20.60237489550905,-0.0691136871224934,2.457518537474539,medium
PA-8,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,3,2012,2016,-15.287570214487568,-13.206979371901951,6.27923032181315,4.3555070150280635,15.287570214487568,14.952786557812985,0,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0,0,3,R,3,2,2.1777535075140317,12.775033050298953,12.775033050298953,14.952786557812985,4.3555070150280635,-15.287570214487575,2.1777535075140326,6.02220833316577,medium
PA-9,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,3,2012,2016,-25.691594376159106,-26.68171710827831,1.662644637626897,0.3617927609209026,25.691594376159106,3.6939537181994133,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,-1.6660804786392553,2.027873239560158,2.027873239560158,3.6939537181994133,-3.3321609572785107,-25.69159437615911,-1.666080478639257,0.9559486127198134,medium
PA-10,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,3,2012,2016,-36.42656937598884,-37.77353844788767,3.8626375517984415,2.5642174844283048,36.42656937598884,9.169342184553088,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,-4.584671092276544,4.584671092276544,2.020453607848239,6.605124700124783,-9.169342184553088,-36.42656937598885,-4.584671092276544,0.9524509647882102,medium
PA-11,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,3,2012,2016,-25.67947615547358,-27.33565118558462,6.445668040132792,5.278647213912922,25.67947615547358,15.525819518158965,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,-5.123586152123021,10.402233366035944,10.402233366035944,15.525819518158965,-10.247172304246043,-25.679476155473587,-5.12358615212302,4.903659835072655,medium
PA-12,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,3,2012,2016,-15.18319774353582,-18.555397575965284,8.52686544981992,4.968282561226953,15.18319774353582,20.053164619742297,0,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,3,R,3,2,-10.026582309871149,10.026582309871149,5.058299748644195,15.084882058515344,-20.053164619742297,-15.183197743535825,-10.026582309871149,2.384505369027013,medium
PA-13,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,2,2012,2014,36.20725526523597,36.20725526523597,1.9677765793820434,1.9677765793820434,36.20725526523597,3.935553158764087,2,0,1.0,0.0,0.0,0.0,0,2,0,D,2,1,-3.935553158764087,3.935553158764087,0.0,3.935553158764087,-3.935553158764087,36.20725526523595,-3.9355531587640824,1.8115356374411762e-14,low
PA-14,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,2,2012,2016,51.260476697869834,51.260476697869834,2.52820213277656,2.52820213277656,51.260476697869834,5.05640426555312,2,0,1.0,0.0,0.0,0.0,0,2,0,D,2,1,-5.05640426555312,5.05640426555312,0.0,5.05640426555312,-5.05640426555312,51.26047669786981,-2.5282021327765594,1.8115356374411762e-14,low
PA-15,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,2,2012,2016,-16.933441071109364,-16.933441071109364,3.4323460972409485,3.4323460972409485,16.933441071109364,6.864692194481897,0,2,0.0,0.0,0.0,0.5,0,0,2,R,2,1,-6.864692194481897,6.864692194481897,0.0,6.864692194481897,-6.864692194481897,-16.933441071109357,-3.4323460972409503,6.764165321960921e-15,low
PA-16,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,3,2012,2016,-14.035143251388286,-15.43904445768434,2.24847483723732,0.3650295500619656,14.035143251388286,4.941762719012093,0,3,0.0,0.0,0.0,0.3333333333333333,0,0,3,R,3,2,2.4708813595060466,2.4708813595060466,2.105851809444081,4.576733168950128,4.941762719012093,-14.03514325138829,2.470881359506047,0.9927080630879139,medium
PA-17,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,3,2012,2016,13.915525590853926,13.516428255508904,5.320470311156369,5.90839998464345,13.915525590853926,13.014091975321968,3,0,1.0,0.0,0.3333333333333333,0.6666666666666666,0,3,0,D,3,2,-6.507045987660984,6.507045987660984,0.5986460030175338,7.105691990678517,-13.014091975321968,13.915525590853926,-6.507045987660982,0.28220443217594704,medium
PA-18,PA,PA_2012_2016,stable_within_regime,2011 plan used through 2016,1,2012,2012,-27.910456129582467,-27.910456129582467,0.0,0.0,27.910456129582467,0.0,0,1,0.0,0.0,0.0,0.0,0,0,1,R,1,0,,,,,,,,,insufficient_single_cycle
RI-1,RI,RI_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2012,2018,23.603532937812965,24.33187333560651,8.43602193036682,7.183088315932206,23.603532937812965,21.495698684602146,4,0,1.0,0.0,0.0,0.25,0,4,0,D,4,3,7.165232894867383,7.165232894867383,2.4226180523299825,10.150016170300841,21.495698684602146,23.603532937812965,7.463711222410729,1.2380365484124938,high
RI-2,RI,RI_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,23.31476872985679,24.64450513231001,4.117343400123079,2.764418358185214,23.31476872985679,10.704772778172359,5,0,1.0,0.0,0.0,0.0,0,5,0,D,5,4,-0.9750896011791417,4.377296787907038,5.714214842958093,10.507604484793557,-3.9003584047165667,23.314768729856784,-0.5233466744626702,4.050275693233091,high
SC-1,SC,SC_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2012,2020,-13.158767208584871,-12.91533217990526,13.312686395063361,12.974105189826503,13.851450373009277,29.57513713222659,1,3,0.25,0.5,0.5,0.5,2,1,2,R,1,3,8.97398349812382,10.74277459002724,12.273365192382554,25.948210379653005,26.921950494371455,-13.158767208584873,7.815775374420182,6.603123504420693,high
SC-3,SC,SC_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-40.16193141288941,-42.41230664170869,4.488574083506283,3.366427497936634,40.16193141288941,12.501923927801371,0,5,0.0,0.0,0.0,0.0,0,0,5,R,5,4,-2.3108414565844075,6.789393509873319,6.821534224746176,9.135496429864737,-9.24336582633763,-40.1619314128894,-1.2896055044034105,4.1013574081210145,high
SC-4,SC,SC_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2012,2020,-29.323910246882157,-29.051806977840034,5.581902568551002,5.189017075289419,29.323910246882157,13.16702190784773,0,4,0.0,0.0,0.0,0.0,0,0,4,R,4,3,2.8924864898261426,5.885528115405677,7.278769094575843,13.16702190784773,8.677459469478428,-29.32391024688215,2.7047230427244107,3.892932255480649,high
SC-5,SC,SC_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-18.295453977005543,-20.21170868622665,2.6819204623370694,0.500272814815343,18.295453977005543,6.172570055841762,0,5,0.0,0.0,0.0,0.2,0,0,5,R,5,4,-1.4180743102566047,4.004301725982627,4.367432207206678,6.172570055841762,-5.672297241026419,-18.295453977005536,-0.6172139650600814,2.5359004730020285,high
SC-7,SC,SC_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-20.41130948564497,-19.97213217975327,3.9226995781399006,3.684041688867488,20.41130948564497,11.270848767943354,0,5,0.0,0.0,0.0,0.2,0,0,5,R,5,4,-2.4257683654281874,5.412147053808142,4.882381957226357,6.019031772845262,-9.70307346171275,-20.411309485644967,-1.8685206541763701,2.8991090200562626,high
SD-AL,SD,SD_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2012,2018,-25.12431175216154,-26.26926226590016,6.663916640103245,4.363150602165327,25.12431175216154,18.159785479537923,0,4,0.0,0.0,0.0,0.25,0,0,4,R,4,3,-3.1444947584024234,8.96202889462286,10.62496550107362,18.159785479537923,-9.433484275207269,-25.124311752161535,-2.344677060536904,6.126654620466618,high
TN-1,TN,TN_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2012,2020,-56.84730900287826,-56.09983618604236,3.8571733475119605,1.9559430810055574,56.84730900287826,10.702344274809406,0,4,0.0,0.0,0.0,0.0,0,0,4,R,4,3,1.303962054003705,5.830934129202565,5.861973794378563,6.901777429354709,3.9118861620111147,-56.847309002878255,0.9859319770441515,3.5709103750529203,high
