cycle,race_id,district_id,state,district,actual_dem_margin,actual_winner,model_margin_dem,total_error_sd_used,party_control_fixed,held_out_cycle,training_bias_dem,loo_corrected_margin_dem,raw_margin_error,corrected_margin_error
2018,WV-2,WV-2,WV,2,-10.98333919,R,-28.861666667,3.553167600887974,,2018,4.927134075300859,-33.78880074230086,-17.878327477,-22.805461552300855
2018,WV-3,WV-3,WV,3,-12.74680687,R,-41.661666667000006,3.553167600887974,,2018,4.927134075300859,-46.58880074230086,-28.914859797000005,-33.84199387230086
2018,WY-AL,WY-AL,WY,AL,-33.81947378,R,-40.061666667,3.553167600887974,,2018,4.927134075300859,-44.98880074230085,-6.2421928869999945,-11.16932696230085
2020,AK-AL,AK-AL,AK,AL,-9.13737205,R,-9.586666667,3.553167600887974,,2020,3.831396041789175,-13.418062708789174,-0.4492946169999996,-4.280690658789174
2020,AL-1,AL-1,AL,1,-28.83111753,R,-23.786666667,3.553167600887974,,2020,3.831396041789175,-27.618062708789175,5.044450863000002,1.2130548212108252
2020,AL-2,AL-2,AL,2,-30.54000903,R,-26.286666667,3.553167600887974,,2020,3.831396041789175,-30.118062708789175,4.253342363000002,0.4219463212108252
2020,AL-3,AL-3,AL,3,-35.00220337,R,-27.386666667,3.553167600887974,,2020,3.831396041789175,-31.218062708789176,7.6155367029999965,3.78414066121082
2020,AL-4,AL-4,AL,4,-64.55889243,R,-57.386666667,3.553167600887974,,2020,3.831396041789175,-61.218062708789176,7.172225763,3.3408297212108238
2020,AL-5,AL-5,AL,5,-95.8108722,R,-27.786666667,3.553167600887974,R,2020,3.831396041789175,-31.618062708789175,68.02420553300001,64.19280949121082
2020,AL-6,AL-6,AL,6,-97.12996128,R,-39.086666667,3.553167600887974,R,2020,3.831396041789175,-42.91806270878918,58.043294613,54.211898571210824
2020,AL-7,AL-7,AL,7,97.16396004,D,46.813333333,3.553167600887974,D,2020,3.831396041789175,42.981937291210826,-50.350626707,-54.18202274878918
2020,AR-1,AR-1,AR,1,-100.0,R,-29.186666666999997,3.553167600887974,R,2020,3.831396041789175,-33.018062708789174,70.813333333,66.98193729121083
2020,AR-2,AR-2,AR,2,-10.7316325,R,-5.086666666999999,3.553167600887974,,2020,3.831396041789175,-8.918062708789174,5.6449658330000005,1.813569791210826
2020,AR-3,AR-3,AR,3,-32.49995513,R,-25.786666667,3.553167600887974,,2020,3.831396041789175,-29.618062708789175,6.713288462999998,2.8818924212108215
2020,AR-4,AR-4,AR,4,-42.12809279,R,-27.286666667,3.553167600887974,,2020,3.831396041789175,-31.118062708789175,14.841426122999998,11.010030081210822
2020,AZ-1,AZ-1,AZ,1,3.220347337,D,4.513333333,3.553167600887974,,2020,3.831396041789175,0.6819372912108252,1.292985996,-2.538410045789175
2020,AZ-2,AZ-2,AZ,2,10.22689698,D,10.513333333,3.553167600887974,,2020,3.831396041789175,6.681937291210826,0.2864363530000009,-3.5449596887891737
2020,AZ-3,AZ-3,AZ,3,29.14685532,D,35.513333333,3.553167600887974,,2020,3.831396041789175,31.681937291210822,6.366478012999998,2.535081971210822
2020,AZ-4,AZ-4,AZ,4,-39.51553222,R,-34.586666667,3.553167600887974,,2020,3.831396041789175,-38.41806270878918,4.928865552999994,1.097469511210818
2020,AZ-5,AZ-5,AZ,5,-17.78116354,R,-15.486666667,3.553167600887974,,2020,3.831396041789175,-19.318062708789174,2.2944968730000017,-1.5368991687891729
2020,AZ-6,AZ-6,AZ,6,-4.345430458,R,-4.386666667,3.553167600887974,,2020,3.831396041789175,-8.218062708789175,-0.041236209000000024,-3.8726322507891746
2020,AZ-7,AZ-7,AZ,7,53.41164037,D,54.813333333,3.553167600887974,,2020,3.831396041789175,50.981937291210826,1.4016929630000021,-2.4297030787891742
2020,AZ-8,AZ-8,AZ,8,-19.12977818,R,-15.486666667,3.553167600887974,,2020,3.831396041789175,-19.318062708789174,3.643111512999999,-0.18828452878917545
2020,AZ-9,AZ-9,AZ,9,23.25292244,D,21.913333333,3.553167600887974,,2020,3.831396041789175,18.081937291210824,-1.3395891069999983,-5.170985148789175
2020,CA-1,CA-1,CA,1,-13.98888526,R,-14.086666667,3.553167600887974,,2020,3.831396041789175,-17.918062708789176,-0.09778140699999938,-3.9291774487891757
2020,CA-10,CA-10,CA,10,10.32615523,D,8.613333333,3.553167600887974,,2020,3.831396041789175,4.781937291210825,-1.7128218969999995,-5.544217938789174
2020,CA-11,CA-11,CA,11,45.98552333,D,54.413333333,3.553167600887974,,2020,3.831396041789175,50.58193729121082,8.427810002999998,4.596413961210821
2020,CA-12,CA-12,CA,12,77.63493594,D,83.113333333,3.553167600887974,D,2020,3.831396041789175,79.28193729121082,5.4783973929999945,1.6470013512108181
2020,CA-13,CA-13,CA,13,80.73138598,D,86.213333333,3.553167600887974,,2020,3.831396041789175,82.38193729121082,5.481947352999995,1.650551311210819
2020,CA-14,CA-14,CA,14,58.5732397,D,64.313333333,3.553167600887974,,2020,3.831396041789175,60.481937291210826,5.740093633000001,1.9086975912108244
2020,CA-15,CA-15,CA,15,41.80933233,D,51.313333333,3.553167600887974,,2020,3.831396041789175,47.481937291210826,9.504001003000006,5.67260496121083
2020,CA-16,CA-16,CA,16,18.75660387,D,27.213333333,3.553167600887974,,2020,3.831396041789175,23.381937291210825,8.456729463000002,4.625333421210826
2020,CA-17,CA-17,CA,17,42.69176958,D,59.013333333,3.553167600887974,,2020,3.831396041789175,55.18193729121082,16.321563753,12.490167711210823
2020,CA-18,CA-18,CA,18,63.1686615,D,58.813333333,3.553167600887974,D,2020,3.831396041789175,54.981937291210826,-4.355328166999996,-8.186724208789173
2020,CA-19,CA-19,CA,19,43.36462989,D,57.013333333,3.553167600887974,,2020,3.831396041789175,53.18193729121082,13.648703442999995,9.817307401210819
2020,CA-2,CA-2,CA,2,51.47586526,D,51.313333333,3.553167600887974,,2020,3.831396041789175,47.481937291210826,-0.1625319269999963,-3.9939279687891727
2020,CA-20,CA-20,CA,20,53.55237657,D,52.813333333,3.553167600887974,,2020,3.831396041789175,48.981937291210826,-0.7390432369999971,-4.570439278789173
2020,CA-21,CA-21,CA,21,-0.8935385771,R,21.113333333,3.553167600887974,,2020,3.831396041789175,17.281937291210824,22.0068719101,18.175475868310823
2020,CA-22,CA-22,CA,22,-8.45246066,R,-3.886666667,3.553167600887974,,2020,3.831396041789175,-7.718062708789175,4.565793993,0.7343979512108252
2020,CA-23,CA-23,CA,23,-24.28017954,R,-16.386666667,3.553167600887974,,2020,3.831396041789175,-20.218062708789176,7.893512872999999,4.0621168312108225
2020,CA-24,CA-24,CA,24,17.326857,D,25.813333333,3.553167600887974,,2020,3.831396041789175,21.981937291210823,8.486476332999999,4.6550802912108225
2020,CA-25,CA-25,CA,25,-0.09824660784,R,12.313333333,3.553167600887974,,2020,3.831396041789175,8.481937291210825,12.41157994084,8.580183899050825
2020,CA-26,CA-26,CA,26,21.16971685,D,27.513333333,3.553167600887974,,2020,3.831396041789175,23.681937291210822,6.343616482999998,2.5122204412108218
2020,CA-27,CA-27,CA,27,39.55149093,D,43.213333333,3.553167600887974,,2020,3.831396041789175,39.381937291210825,3.6618424030000014,-0.16955363878917495
2020,CA-28,CA-28,CA,28,45.31334121,D,55.413333333,3.553167600887974,,2020,3.831396041789175,51.58193729121082,10.099992123,6.2685960812108235
2020,CA-29,CA-29,CA,29,56.61218143,D,66.51333333299999,3.553167600887974,D,2020,3.831396041789175,62.681937291210815,9.901151902999992,6.069755861210815
2020,CA-3,CA-3,CA,3,9.347553325,D,18.213333333,3.553167600887974,,2020,3.831396041789175,14.381937291210827,8.865780008000002,5.034383966210827
2020,CA-30,CA-30,CA,30,38.96556515,D,49.013333333,3.553167600887974,,2020,3.831396041789175,45.18193729121082,10.047768182999995,6.216372141210819
2020,CA-31,CA-31,CA,31,22.57647264,D,26.713333333,3.553167600887974,,2020,3.831396041789175,22.881937291210825,4.136860693000003,0.30546465121082633
2020,CA-32,CA-32,CA,32,33.1552202,D,44.513333333,3.553167600887974,,2020,3.831396041789175,40.68193729121082,11.358113132999996,7.52671709121082
2020,CA-33,CA-33,CA,33,35.16039829,D,46.913333333,3.553167600887974,,2020,3.831396041789175,43.08193729121082,11.752935042999994,7.921539001210817
2020,CA-34,CA-34,CA,34,52.97984865,D,78.513333333,3.553167600887974,D,2020,3.831396041789175,74.68193729121083,25.533484683000005,21.70208864121083
2020,CA-35,CA-35,CA,35,38.65993305,D,46.413333333,3.553167600887974,,2020,3.831396041789175,42.58193729121082,7.753400282999998,3.9220042412108214
2020,CA-36,CA-36,CA,36,20.6789007,D,14.413333333,3.553167600887974,,2020,3.831396041789175,10.581937291210826,-6.265567366999999,-10.096963408789174
2020,CA-37,CA-37,CA,37,71.87994107,D,81.713333333,3.553167600887974,,2020,3.831396041789175,77.88193729121082,9.833392262999993,6.001996221210817
2020,CA-38,CA-38,CA,38,74.34135032,D,45.213333333,3.553167600887974,D,2020,3.831396041789175,41.381937291210825,-29.128016987000002,-32.95941302878918
2020,CA-39,CA-39,CA,39,-1.195230712,R,14.213333333,3.553167600887974,,2020,3.831396041789175,10.381937291210825,15.408564045,11.577168003210826
2020,CA-4,CA-4,CA,4,-11.89081086,R,-9.086666667,3.553167600887974,,2020,3.831396041789175,-12.918062708789174,2.804144193000001,-1.0272518487891737
2020,CA-40,CA-40,CA,40,45.47834811,D,75.013333333,3.553167600887974,,2020,3.831396041789175,71.18193729121083,29.534985223000007,25.70358918121083
2020,CA-41,CA-41,CA,41,28.06038702,D,33.513333333,3.553167600887974,,2020,3.831396041789175,29.681937291210822,5.452946312999998,1.6215502712108218
2020,CA-42,CA-42,CA,42,-14.26475423,R,-6.386666667,3.553167600887974,,2020,3.831396041789175,-10.218062708789175,7.878087562999999,4.046691521210825
2020,CA-43,CA-43,CA,43,43.36914983,D,67.313333333,3.553167600887974,,2020,3.831396041789175,63.481937291210826,23.944183503000005,20.11278746121083
2020,CA-44,CA-44,CA,44,67.78475606,D,76.313333333,3.553167600887974,D,2020,3.831396041789175,72.48193729121083,8.528577272999996,4.69718123121082
2020,CA-45,CA-45,CA,45,6.928006285,D,11.013333333,3.553167600887974,,2020,3.831396041789175,7.181937291210826,4.085327048,0.2539310062108253
2020,CA-46,CA-46,CA,46,37.50757018,D,44.013333333,3.553167600887974,,2020,3.831396041789175,40.18193729121082,6.505763152999997,2.6743671112108203
2020,CA-47,CA-47,CA,47,26.54375897,D,37.213333333,3.553167600887974,,2020,3.831396041789175,33.381937291210825,10.669574363000002,6.838178321210826
2020,CA-48,CA-48,CA,48,-2.119969628,R,7.313333333,3.553167600887974,,2020,3.831396041789175,3.481937291210825,9.433302961,5.601906919210825
2020,CA-49,CA-49,CA,49,6.25915251,D,13.113333333,3.553167600887974,,2020,3.831396041789175,9.281937291210825,6.854180823,3.0227847812108255
2020,CA-5,CA-5,CA,5,52.18145093,D,50.513333333,3.553167600887974,,2020,3.831396041789175,46.68193729121082,-1.6681175969999984,-5.499513638789175
2020,CA-50,CA-50,CA,50,-7.906399183,R,-9.386666667,3.553167600887974,,2020,3.831396041789175,-13.218062708789175,-1.4802674839999996,-5.311663525789174
2020,CA-51,CA-51,CA,51,36.60951092,D,54.613333333,3.553167600887974,,2020,3.831396041789175,50.781937291210824,18.003822413,14.172426371210825
2020,CA-52,CA-52,CA,52,23.15161604,D,28.113333333,3.553167600887974,,2020,3.831396041789175,24.281937291210824,4.9617172929999995,1.1303212512108232
2020,CA-53,CA-53,CA,53,59.50104223,D,40.513333333,3.553167600887974,D,2020,3.831396041789175,36.68193729121082,-18.987708897000005,-22.81910493878918
2020,CA-6,CA-6,CA,6,46.68651034,D,50.413333333,3.553167600887974,,2020,3.831396041789175,46.58193729121082,3.726822992999999,-0.10457304878917739
2020,CA-7,CA-7,CA,7,13.24782207,D,17.013333333,3.553167600887974,,2020,3.831396041789175,13.181937291210824,3.7655112629999987,-0.06588477878917587
2020,CA-8,CA-8,CA,8,-12.11927477,R,-9.486666667,3.553167600887974,,2020,3.831396041789175,-13.318062708789174,2.632608103000001,-1.1987879387891738
2020,CA-9,CA-9,CA,9,15.16605532,D,24.213333333,3.553167600887974,,2020,3.831396041789175,20.381937291210825,9.047278013000001,5.215881971210825
2020,CO-1,CO-1,CO,1,50.11570321,D,51.413333333,3.553167600887974,,2020,3.831396041789175,47.58193729121082,1.2976301229999976,-2.533765918789179
2020,CO-2,CO-2,CO,2,26.05926739,D,26.913333333,3.553167600887974,,2020,3.831396041789175,23.081937291210824,0.8540659430000019,-2.9773300987891744
2020,CO-3,CO-3,CO,3,-6.175361445,R,-6.386666667,3.553167600887974,,2020,3.831396041789175,-10.218062708789175,-0.21130522200000001,-4.042701263789175
2020,CO-4,CO-4,CO,4,-23.50228475,R,-17.486666667,3.553167600887974,,2020,3.831396041789175,-21.318062708789178,6.015618083,2.1842220412108233
2020,CO-5,CO-5,CO,5,-20.21544517,R,-18.386666667,3.553167600887974,,2020,3.831396041789175,-22.218062708789176,1.8287785029999988,-2.0026175387891776
2020,CO-6,CO-6,CO,6,17.13263987,D,14.513333333,3.553167600887974,,2020,3.831396041789175,10.681937291210826,-2.619306536999998,-6.450702578789173
2020,CO-7,CO-7,CO,7,21.53078541,D,17.613333333,3.553167600887974,,2020,3.831396041789175,13.781937291210825,-3.917452077,-7.748848118789175
2020,CT-1,CT-1,CT,1,26.0253066,D,28.713333333,3.553167600887974,,2020,3.831396041789175,24.881937291210825,2.688026733000001,-1.1433693087891754
2020,CT-2,CT-2,CT,2,18.22445807,D,8.513333333,3.553167600887974,,2020,3.831396041789175,4.681937291210826,-9.711124737,-13.542520778789175
2020,CT-3,CT-3,CT,3,18.11339399,D,21.113333333,3.553167600887974,,2020,3.831396041789175,17.281937291210824,2.999939343000001,-0.8314566987891752
2020,CT-4,CT-4,CT,4,26.00522295,D,28.613333333,3.553167600887974,,2020,3.831396041789175,24.781937291210824,2.6081103829999996,-1.2232856587891767
2020,CT-5,CT-5,CT,5,9.100662615,D,9.713333333,3.553167600887974,,2020,3.831396041789175,5.881937291210825,0.6126707180000004,-3.218725323789174
2020,DE-AL,DE-AL,DE,AL,17.40635304,D,17.113333333,3.553167600887974,,2020,3.831396041789175,13.281937291210825,-0.29301970699999913,-4.124415748789174
2020,FL-1,FL-1,FL,1,-30.59544603,R,-33.686666667,3.553167600887974,,2020,3.831396041789175,-37.518062708789174,-3.0912206369999957,-6.922616678789172
2020,FL-10,FL-10,FL,10,27.24384094,D,32.513333333,3.553167600887974,,2020,3.831396041789175,28.681937291210822,5.269492393,1.4380963512108238
2020,FL-11,FL-11,FL,11,-33.44433382,R,-26.686666666999997,3.553167600887974,,2020,3.831396041789175,-30.518062708789174,6.757667153,2.9262711112108235
2020,FL-12,FL-12,FL,12,-25.76428658,R,-12.986666667,3.553167600887974,,2020,3.831396041789175,-16.818062708789174,12.777619913,8.946223871210826
2020,FL-13,FL-13,FL,13,6.079901508,D,8.813333333,3.553167600887974,,2020,3.831396041789175,4.981937291210825,2.7334318249999994,-1.0979642167891752
2020,FL-14,FL-14,FL,14,20.51508051,D,23.813333333,3.553167600887974,,2020,3.831396041789175,19.981937291210823,3.2982528229999986,-0.5331432187891778
2020,FL-15,FL-15,FL,15,-10.77044367,R,-4.386666667,3.553167600887974,,2020,3.831396041789175,-8.218062708789175,6.3837770030000005,2.552380961210826
2020,FL-16,FL-16,FL,16,-11.00056944,R,-5.086666666999999,3.553167600887974,,2020,3.831396041789175,-8.918062708789174,5.913902773,2.0825067312108256
2020,FL-17,FL-17,FL,17,-30.55963065,R,-21.586666667,3.553167600887974,,2020,3.831396041789175,-25.418062708789176,8.972963983,5.141567941210823
2020,FL-18,FL-18,FL,18,-14.81188295,R,-3.5866666669999994,3.553167600887974,,2020,3.831396041789175,-7.418062708789174,11.225216283,7.393820241210825
2020,FL-19,FL-19,FL,19,-22.55881275,R,-16.486666667,3.553167600887974,,2020,3.831396041789175,-20.318062708789178,6.072146083,2.2407500412108234
2020,FL-2,FL-2,FL,2,-97.86473675,R,-29.986666667,3.553167600887974,,2020,3.831396041789175,-33.81806270878918,67.87807008300001,64.04667404121082
2020,FL-20,FL-20,FL,20,57.35354782,D,67.71333333300001,3.553167600887974,,2020,3.831396041789175,63.88193729121083,10.359785513000006,6.528389471210829
2020,FL-21,FL-21,FL,21,19.92418623,D,25.113333333,3.553167600887974,,2020,3.831396041789175,21.281937291210824,5.189147103,1.3577510612108235
2020,FL-22,FL-22,FL,22,17.20310104,D,21.413333333,3.553167600887974,,2020,3.831396041789175,17.581937291210824,4.210232293000001,0.3788362512108243
2020,FL-23,FL-23,FL,23,16.40338141,D,31.713333333,3.553167600887974,,2020,3.831396041789175,27.881937291210825,15.309951923,11.478555881210823
2020,FL-24,FL-24,FL,24,55.15194829,D,73.113333333,3.553167600887974,,2020,3.831396041789175,69.28193729121082,17.961385043,14.129989001210824
2020,FL-25,FL-25,FL,25,-100.0,R,3.813333333,3.553167600887974,R,2020,3.831396041789175,-0.01806270878917493,103.813333333,99.98193729121083
2020,FL-26,FL-26,FL,26,-3.448618043,R,21.913333333,3.553167600887974,,2020,3.831396041789175,18.081937291210824,25.361951376,21.530555334210824
2020,FL-27,FL-27,FL,27,-2.735767913,R,25.213333333,3.553167600887974,,2020,3.831396041789175,21.381937291210825,27.949101246,24.117705204210825
2020,FL-3,FL-3,FL,3,-14.27993268,R,-10.386666667,3.553167600887974,,2020,3.831396041789175,-14.218062708789175,3.893266013,0.06186997121082527
2020,FL-4,FL-4,FL,4,-22.19550838,R,-22.386666667,3.553167600887974,,2020,3.831396041789175,-26.218062708789176,-0.19115828700000037,-4.022554328789177
2020,FL-5,FL-5,FL,5,30.25553976,D,31.013333333,3.553167600887974,,2020,3.831396041789175,27.181937291210822,0.7577935729999972,-3.073602468789179
2020,FL-6,FL-6,FL,6,-21.25995761,R,-11.386666667,3.553167600887974,,2020,3.831396041789175,-15.218062708789175,9.873290943,6.041894901210826
2020,FL-7,FL-7,FL,7,12.10385559,D,12.913333333,3.553167600887974,,2020,3.831396041789175,9.081937291210826,0.8094777430000004,-3.021918298789174
2020,FL-8,FL-8,FL,8,-22.70568175,R,-15.086666667,3.553167600887974,,2020,3.831396041789175,-18.918062708789176,7.619015083000001,3.7876190412108244
2020,FL-9,FL-9,FL,9,12.06480805,D,18.513333333,3.553167600887974,,2020,3.831396041789175,14.681937291210824,6.448525282999999,2.617129241210824
2020,GA-1,GA-1,GA,1,-16.69844007,R,-9.886666667,3.553167600887974,,2020,3.831396041789175,-13.718062708789175,6.811773403,2.9803773612108255
2020,GA-10,GA-10,GA,10,-24.62015717,R,-19.886666667,3.553167600887974,,2020,3.831396041789175,-23.718062708789176,4.733490502999999,0.9020944612108224
2020,GA-11,GA-11,GA,11,-20.85236596,R,-19.386666667,3.553167600887974,,2020,3.831396041789175,-23.218062708789176,1.4656992930000001,-2.3656967487891762
2020,GA-12,GA-12,GA,12,-16.76142135,R,-10.586666667,3.553167600887974,,2020,3.831396041789175,-14.418062708789174,6.174754683,2.343358641210825
2020,GA-13,GA-13,GA,13,54.79169787,D,50.013333333,3.553167600887974,,2020,3.831396041789175,46.18193729121082,-4.778364537000002,-8.609760578789178
2020,GA-14,GA-14,GA,14,-49.42023568,R,-47.286666667,3.553167600887974,,2020,3.831396041789175,-51.118062708789175,2.133569012999999,-1.6978270287891775
2020,GA-2,GA-2,GA,2,18.2310628,D,17.313333333,3.553167600887974,,2020,3.831396041789175,13.481937291210825,-0.9177294670000009,-4.7491255087891755
2020,GA-3,GA-3,GA,3,-30.09118868,R,-25.886666667,3.553167600887974,,2020,3.831396041789175,-29.718062708789176,4.204522012999998,0.3731259712108219
2020,GA-4,GA-4,GA,4,60.1532017,D,58.713333333,3.553167600887974,,2020,3.831396041789175,54.881937291210825,-1.4398683669999954,-5.271264408789172
2020,GA-5,GA-5,GA,5,70.29869987,D,78.713333333,3.553167600887974,,2020,3.831396041789175,74.88193729121082,8.414633463000001,4.583237421210825
2020,GA-6,GA-6,GA,6,9.177948346,D,4.113333333,3.553167600887974,,2020,3.831396041789175,0.2819372912108249,-5.064615013000001,-8.896011054789176
2020,GA-7,GA-7,GA,7,2.782503823,D,-0.6866666669999999,3.553167600887974,,2020,3.831396041789175,-4.518062708789175,-3.4691704899999998,-7.300566531789175
2020,GA-8,GA-8,GA,8,-29.03676144,R,-23.286666667,3.553167600887974,,2020,3.831396041789175,-27.118062708789175,5.750094773000001,1.9186987312108243
2020,GA-9,GA-9,GA,9,-57.1613783,R,-52.886666667,3.553167600887974,,2020,3.831396041789175,-56.718062708789176,4.274711633000003,0.4433155912108262
2020,HI-1,HI-1,HI,1,39.53910969,D,38.213333333,3.553167600887974,,2020,3.831396041789175,34.381937291210825,-1.3257763569999952,-5.1571723987891716
2020,HI-2,HI-2,HI,2,29.51993414,D,37.413333333,3.553167600887974,,2020,3.831396041789175,33.58193729121082,7.893399192999997,4.062003151210821
2020,IA-1,IA-1,IA,1,-2.533427994,R,2.113333333,3.553167600887974,,2020,3.831396041789175,-1.718062708789175,4.646761327,0.8153652852108251
2020,IA-2,IA-2,IA,2,-0.001449313871,R,1.5133333330000005,3.553167600887974,,2020,3.831396041789175,-2.3180627087891743,1.5147826468710004,-2.3166133949181744
2020,IA-3,IA-3,IA,3,1.347184216,D,2.113333333,3.553167600887974,,2020,3.831396041789175,-1.718062708789175,0.7661491169999999,-3.065246924789175
2020,IA-4,IA-4,IA,4,-23.0657916,R,-21.786666667,3.553167600887974,,2020,3.831396041789175,-25.618062708789175,1.279124933000002,-2.5522711087891743
2020,ID-1,ID-1,ID,1,-39.11151041,R,-32.686666667,3.553167600887974,,2020,3.831396041789175,-36.518062708789174,6.424843743000004,2.5934477012108275
2020,ID-2,ID-2,ID,2,-32.3300105,R,-19.086666667,3.553167600887974,,2020,3.831396041789175,-22.918062708789176,13.243343833,9.411947791210824
2020,IL-1,IL-1,IL,1,47.64842844,D,59.613333333,3.553167600887974,,2020,3.831396041789175,55.781937291210824,11.964904892999996,8.13350885121082
2020,IL-10,IL-10,IL,10,27.75866748,D,35.013333333,3.553167600887974,,2020,3.831396041789175,31.181937291210822,7.254665852999999,3.4232698112108224
2020,IL-11,IL-11,IL,11,26.59600426,D,29.113333333,3.553167600887974,,2020,3.831396041789175,25.281937291210824,2.517329072999999,-1.3140669687891773
2020,IL-12,IL-12,IL,12,-20.8618679,R,-9.186666667,3.553167600887974,,2020,3.831396041789175,-13.018062708789175,11.675201233,7.843805191210825
2020,IL-13,IL-13,IL,13,-8.925863534,R,0.1133333329999999,3.553167600887974,,2020,3.831396041789175,-3.718062708789175,9.039196867,5.207800825210825
2020,IL-14,IL-14,IL,14,1.339975863,D,1.713333333,3.553167600887974,,2020,3.831396041789175,-2.118062708789175,0.37335746999999997,-3.4580385717891753
2020,IL-15,IL-15,IL,15,-46.89210989,R,-40.586666667,3.553167600887974,,2020,3.831396041789175,-44.41806270878918,6.3054432229999975,2.474047181210821
2020,IL-16,IL-16,IL,16,-29.43171703,R,-11.586666667,3.553167600887974,,2020,3.831396041789175,-15.418062708789174,17.845050363000002,14.013654321210828
2020,IL-17,IL-17,IL,17,4.050751096,D,4.913333333,3.553167600887974,,2020,3.831396041789175,1.0819372912108247,0.8625822369999998,-2.9688138047891752
2020,IL-18,IL-18,IL,18,-40.8199979,R,-21.686666667,3.553167600887974,,2020,3.831396041789175,-25.518062708789177,19.133331232999996,15.30193519121082
2020,IL-2,IL-2,IL,2,57.6282219,D,64.51333333299999,3.553167600887974,,2020,3.831396041789175,60.681937291210815,6.885111432999992,3.0537153912108153
2020,IL-3,IL-3,IL,3,12.75745646,D,20.913333333,3.553167600887974,,2020,3.831396041789175,17.081937291210824,8.155876873,4.324480831210824
2020,IL-4,IL-4,IL,4,68.10767856,D,74.513333333,3.553167600887974,,2020,3.831396041789175,70.68193729121083,6.405654773000009,2.5742587312108327
2020,IL-5,IL-5,IL,5,44.13888743,D,52.213333333,3.553167600887974,,2020,3.831396041789175,48.381937291210825,8.074445903000004,4.243049861210828
2020,IL-6,IL-6,IL,6,7.3838719,D,12.613333333,3.553167600887974,,2020,3.831396041789175,8.781937291210825,5.229461433,1.3980653912108254
2020,IL-7,IL-7,IL,7,67.06682402,D,83.813333333,3.553167600887974,,2020,3.831396041789175,79.98193729121083,16.746509313000004,12.915113271210828
2020,IL-8,IL-8,IL,8,73.1606816,D,27.313333333,3.553167600887974,,2020,3.831396041789175,23.481937291210823,-45.847348267,-49.67874430878918
2020,IL-9,IL-9,IL,9,41.96440664,D,50.813333333,3.553167600887974,,2020,3.831396041789175,46.981937291210826,8.848926693000003,5.017530651210826
2020,IN-1,IN-1,IN,1,16.19003634,D,18.213333333,3.553167600887974,,2020,3.831396041789175,14.381937291210827,2.0232969930000024,-1.8080990487891722
2020,IN-2,IN-2,IN,2,-22.98772809,R,-17.586666667,3.553167600887974,,2020,3.831396041789175,-21.418062708789176,5.401061423000002,1.5696653812108252
2020,IN-3,IN-3,IN,3,-35.67970628,R,-29.386666667,3.553167600887974,,2020,3.831396041789175,-33.218062708789176,6.293039612999998,2.4616435712108213
2020,IN-4,IN-4,IN,4,-33.24727117,R,-28.486666667,3.553167600887974,,2020,3.831396041789175,-32.31806270878918,4.760604502999996,0.9292084612108198
2020,IN-5,IN-5,IN,5,-4.080956019,R,-6.186666667000001,3.553167600887974,,2020,3.831396041789175,-10.018062708789175,-2.1057106480000005,-5.937106689789175
2020,IN-6,IN-6,IN,6,-40.89295671,R,-34.686666667,3.553167600887974,,2020,3.831396041789175,-38.518062708789174,6.206290043000003,2.3748940012108264
2020,IN-7,IN-7,IN,7,24.87047366,D,28.413333333,3.553167600887974,,2020,3.831396041789175,24.581937291210824,3.5428596730000024,-0.288536368789174
2020,IN-8,IN-8,IN,8,-37.1009647,R,-28.086666667000003,3.553167600887974,,2020,3.831396041789175,-31.91806270878918,9.014298032999996,5.182901991210819
2020,IN-9,IN-9,IN,9,-27.71043734,R,-21.286666667,3.553167600887974,,2020,3.831396041789175,-25.118062708789175,6.423770673,2.5923746312108236
2020,KS-1,KS-1,KS,1,-42.31944283,R,-39.386666667,3.553167600887974,,2020,3.831396041789175,-43.218062708789176,2.9327761629999998,-0.8986198787891766
2020,KS-2,KS-2,KS,2,-14.51436897,R,-12.786666667,3.553167600887974,,2020,3.831396041789175,-16.618062708789175,1.7277023029999992,-2.1036937387891754
2020,KS-3,KS-3,KS,3,10.05706377,D,6.813333333,3.553167600887974,,2020,3.831396041789175,2.981937291210825,-3.243730436999999,-7.0751264787891746
2020,KS-4,KS-4,KS,4,-27.30492681,R,-21.586666667,3.553167600887974,,2020,3.831396041789175,-25.418062708789176,5.718260143000002,1.8868641012108256
2020,KY-1,KY-1,KY,1,-49.98569124,R,-42.886666667,3.553167600887974,,2020,3.831396041789175,-46.718062708789176,7.099024573000001,3.267628531210825
2020,KY-2,KY-2,KY,2,-44.69823723,R,-34.286666667,3.553167600887974,,2020,3.831396041789175,-38.118062708789175,10.411570562999998,6.580174521210822
2020,KY-3,KY-3,KY,3,25.33218146,D,20.613333333,3.553167600887974,,2020,3.831396041789175,16.781937291210824,-4.718848127000001,-8.550244168789177
2020,KY-4,KY-4,KY,4,-34.173575,R,-30.286666667,3.553167600887974,,2020,3.831396041789175,-34.118062708789175,3.886908333000001,0.05551229121082457
2020,KY-5,KY-5,KY,5,-68.41561231,R,-56.486666667,3.553167600887974,,2020,3.831396041789175,-60.31806270878918,11.928945642999999,8.097549601210822
2020,KY-6,KY-6,KY,6,-16.36596644,R,-9.686666667,3.553167600887974,,2020,3.831396041789175,-13.518062708789175,6.679299773,2.8479037312108257
