held_out_cycle,selection_metric,uncertainty_scale,brier_score,log_loss,expected_dem_seats,actual_dem_seats,expected_seat_error,absolute_expected_seat_error
2018,brier_score,3.700000000000003,0.05284405622508984,0.18522747938441253,689.5004064122611,631,58.5004064122611,58.5004064122611
2018,brier_score,3.7500000000000027,0.05313382502186308,0.18647078363418046,689.7331237810147,631,58.73312378101468,58.73312378101468
2018,brier_score,3.8000000000000025,0.05342684700831388,0.1877270942132091,689.963789502083,631,58.963789502083046,58.963789502083046
2018,brier_score,3.8500000000000028,0.05372301185425409,0.1889955166156304,690.1923410401474,631,59.192341040147426,59.192341040147426
2018,brier_score,3.900000000000003,0.05402221251968727,0.1902752052212046,690.4187188957251,631,59.41871889572508,59.41871889572508
2018,brier_score,3.950000000000003,0.05432434511856673,0.19156536001118074,690.6428665288628,631,59.64286652886278,59.64286652886278
2018,brier_score,4.000000000000003,0.05462930879043072,0.192865223558078,690.8647302845318,631,59.86473028453179,59.86473028453179
2018,brier_score,4.0500000000000025,0.054937005579385766,0.19417407826278105,691.0842593195218,631,60.084259319521834,60.084259319521834
2018,brier_score,4.100000000000003,0.05524734031994069,0.19549124381519623,691.3014055306828,631,60.301405530682814,60.301405530682814
2018,brier_score,4.150000000000003,0.05556022052922581,0.19681607485724392,691.5161234844159,631,60.51612348441586,60.51612348441586
2018,brier_score,4.200000000000003,0.055875556305161785,0.19814795882919226,691.7283703473404,631,60.72837034734039,60.72837034734039
2018,brier_score,4.2500000000000036,0.0561932602301736,0.19948631398231714,691.9381058180944,631,60.938105818094414,60.938105818094414
2018,brier_score,4.300000000000003,0.05651324728007287,0.2008305875426288,692.1452920602457,631,61.14529206024565,61.14529206024565
2018,brier_score,4.350000000000003,0.05683543473775962,0.2021802540119669,692.349893636298,631,61.34989363629802,61.34989363629802
2018,brier_score,4.400000000000003,0.05715974211141975,0.20353481359415249,692.5518774427936,631,61.551877442793625,61.551877442793625
2018,brier_score,4.450000000000003,0.057486091056918945,0.20489379073512504,692.751212646512,631,61.751212646512045,61.751212646512045
2018,brier_score,4.5000000000000036,0.05781440530411633,0.20625673276709489,692.9478706217708,631,61.94787062177079,61.94787062177079
2018,log_loss,0.8,0.04839221351253761,0.3437581373903967,678.5072463744841,631,47.50724637448411,47.50724637448411
