race_id,shrinkage,incumbent_discount,one_sided_multiplier,observation_prior_strength,cap,layer_2_margin_dem,candidate_war_adjustment_dem,war_adjusted_margin_dem,actual_dem_margin,layer_2_absolute_error,war_adjusted_absolute_error,absolute_error_change
TN-2,0.7,1.0,1.0,0.0,4.0,-33.336666666666666,-0.7969230769230768,-34.133589743589745,-35.81790702823423,2.481240361567565,1.6843172846444858,-0.7969230769230791
TN-3,0.7,1.0,1.0,0.0,4.0,-36.03666666666667,0.34176470588235286,-35.694901960784314,-38.184957213631584,2.1482905469649154,2.49005525284727,0.34176470588235475
TN-4,0.7,1.0,1.0,0.0,4.0,-41.83666666666667,3.281764705882353,-38.55490196078432,-44.830687800181046,2.994021133514373,6.275785839396725,3.2817647058823525
TN-5,0.7,1.0,1.0,0.0,4.0,-13.436666666666667,0.0,-13.436666666666667,-13.517116709976271,0.08045004330960381,0.08045004330960381,0.0
TN-6,0.7,1.0,1.0,0.0,4.0,-33.236666666666665,0.8346153846153845,-32.40205128205128,-32.66278074263187,0.5738859240347978,0.26072946058058477,-0.313156463454213
TN-7,0.7,1.0,1.0,0.0,4.0,-19.236666666666668,-0.6569230769230768,-19.893589743589747,-21.815929477607813,2.5792628109411453,1.9223397340180668,-0.6569230769230785
TN-8,0.7,1.0,1.0,0.0,4.0,-41.43666666666667,-1.0849999999999997,-42.52166666666667,-49.68737370135273,8.250707034686066,7.165707034686065,-1.0850000000000009
TN-9,0.7,1.0,1.0,0.0,4.0,47.96333333333333,-0.428235294117647,47.53509803921568,43.81561851282128,4.14771482051205,3.7194795263944016,-0.4282352941176484
TX-1,0.7,1.0,1.0,0.0,4.0,-48.03666666666667,0.0,-48.03666666666667,-56.15992363484501,8.123256968178339,8.123256968178339,0.0
TX-2,0.7,1.0,1.0,0.0,4.0,-26.936666666666667,-0.5626923076923076,-27.499358974358977,-31.827675900072517,4.89100923340585,4.3283169257135405,-0.5626923076923092
TX-3,0.7,1.0,1.0,0.0,4.0,-16.53666666666667,0.0,-16.53666666666667,-23.637818149644616,7.101151482977947,7.101151482977947,0.0
TX-4,0.7,1.0,1.0,0.0,4.0,-30.136666666666667,-0.13999999999999999,-30.276666666666667,-35.78077333218754,5.6441066655208765,5.504106665520876,-0.14000000000000057
TX-5,0.7,1.0,1.0,0.0,4.0,-26.536666666666665,0.7673076923076925,-25.769358974358973,-30.03561908805699,3.4989524213903245,4.266260113698017,0.7673076923076927
TX-7,0.7,1.0,1.0,0.0,4.0,29.563333333333333,0.883076923076923,30.446410256410257,27.585808644385654,1.9775246889476783,2.8606016120246025,0.8830769230769242
TX-8,0.7,1.0,1.0,0.0,4.0,-29.336666666666666,0.0,-29.336666666666666,-37.521780875502294,8.185114208835628,8.185114208835628,0.0
TX-9,0.7,1.0,1.0,0.0,4.0,53.26333333333333,0.4390909090909091,53.702424242424236,53.3504067674366,0.0870734341032744,0.35201747498763325,0.26494404088435886
TX-10,0.7,1.0,1.0,0.0,4.0,-22.936666666666667,1.8549999999999998,-21.081666666666667,-29.0012979435335,6.064631276866834,7.919631276866834,1.8550000000000004
TX-12,0.7,1.0,1.0,0.0,4.0,-22.236666666666668,-0.26764705882352946,-22.5043137254902,-28.54327482677043,6.30660816010376,6.038961101280229,-0.2676470588235311
TX-13,0.7,1.0,1.0,0.0,4.0,-49.63666666666667,0.9099999999999999,-48.726666666666674,-50.70734172733921,1.0706750606725421,1.9806750606725387,0.9099999999999966
TX-14,0.7,1.0,1.0,0.0,4.0,-32.63666666666667,0.5620588235294117,-32.07460784313726,-40.31780585412083,7.681139187454157,8.24319801098357,0.5620588235294122
TX-15,0.7,1.0,1.0,0.0,4.0,-5.036666666666667,-0.56,-5.596666666666668,-8.480535127626096,3.443868460959429,2.8838684609594285,-0.5600000000000005
TX-16,0.7,1.0,1.0,0.0,4.0,35.26333333333333,-2.872692307692308,32.39064102564102,26.92696151392728,8.336371819406047,5.463679511713735,-2.8726923076923114
TX-17,0.7,1.0,1.0,0.0,4.0,-26.636666666666667,0.7925,-25.844166666666666,-32.96686601383921,6.330199347172542,7.122699347172542,0.7925000000000004
TX-18,0.7,1.0,1.0,0.0,4.0,48.46333333333333,-1.0705882352941176,47.392745098039214,44.51967133386234,3.94366199947099,2.8730737641768727,-1.0705882352941174
TX-20,0.7,1.0,1.0,0.0,4.0,32.96333333333334,1.505,34.46833333333334,36.8483798836292,3.8850465502958613,2.3800465502958588,-1.5050000000000026
TX-21,0.7,1.0,1.0,0.0,4.0,-23.836666666666666,1.0257692307692305,-22.810897435897434,-25.681878084470178,1.8452114178035117,2.8709806485727434,1.0257692307692317
TX-22,0.7,1.0,1.0,0.0,4.0,-20.136666666666667,-0.84,-20.976666666666667,-26.682005679580456,6.545339012913789,5.7053390129137895,-0.8399999999999999
TX-23,0.7,1.0,1.0,0.0,4.0,-11.336666666666668,-0.42,-11.756666666666668,-17.10062459286508,5.7639579261984135,5.343957926198414,-0.41999999999999993
TX-24,0.7,1.0,1.0,0.0,4.0,-16.436666666666667,1.938125,-14.498541666666668,-19.49769159741459,3.061024930747923,4.999149930747922,1.9381249999999994
TX-27,0.7,1.0,1.0,0.0,4.0,-26.536666666666665,0.03769230769230766,-26.49897435897436,-28.88753640829457,2.3508697416279034,2.3885620493202104,0.037692307692307025
TX-28,0.7,1.0,1.0,0.0,4.0,6.863333333333333,3.8404545454545453,10.703787878787878,13.301646928089577,6.438313594756243,2.5978590493016984,-3.840454545454545
TX-29,0.7,1.0,1.0,0.0,4.0,36.56333333333333,3.292692307692308,39.85602564102564,42.81425816584163,6.2509248325082964,2.9582325248159904,-3.292692307692306
TX-30,0.7,1.0,1.0,0.0,4.0,54.56333333333333,0.0,54.56333333333333,52.99729105382992,1.5660422795034137,1.5660422795034137,0.0
TX-32,0.7,1.0,1.0,0.0,4.0,32.86333333333333,0.26923076923076916,33.132564102564096,30.710595552651,2.1527377806823296,2.421968549913096,0.2692307692307665
TX-33,0.7,1.0,1.0,0.0,4.0,49.76333333333333,0.0,49.76333333333333,46.37200736648251,3.3913259668508218,3.3913259668508218,0.0
TX-34,0.7,1.0,1.0,0.0,4.0,13.363333333333333,0.5753124999999999,13.938645833333332,8.503484851865903,4.859848481467431,5.43516098146743,0.575312499999999
TX-35,0.7,1.0,1.0,0.0,4.0,43.06333333333333,0.0,43.06333333333333,45.15366695040544,2.0903336170721047,2.0903336170721047,0.0
TX-36,0.7,1.0,1.0,0.0,4.0,-35.73666666666667,0.07499999999999996,-35.66166666666667,-38.92040168881043,3.1837350221437575,3.2587350221437603,0.07500000000000284
TX-37,0.7,1.0,1.0,0.0,4.0,50.66333333333333,1.025294117647059,51.688627450980384,55.78766152651082,5.12432819317749,4.099034075530433,-1.0252941176470571
TX-38,0.7,1.0,1.0,0.0,4.0,-20.236666666666668,-0.945,-21.18166666666667,-27.434976853722453,7.198310187055785,6.253310187055785,-0.9450000000000003
UT-1,0.7,1.0,1.0,0.0,4.0,-24.036666666666665,-0.7,-24.736666666666665,-33.94940319795811,9.912736531291447,9.212736531291448,-0.6999999999999993
UT-2,0.7,1.0,1.0,0.0,4.0,-21.236666666666668,0.04323529411764703,-21.19343137254902,-25.69747763098547,4.460810964318803,4.50404625843645,0.043235294117646816
UT-3,0.7,1.0,1.0,0.0,4.0,-23.336666666666666,-3.133846153846154,-26.47051282051282,-34.86837462065072,11.531707953984053,8.3978618001379,-3.1338461538461537
UT-4,0.7,1.0,1.0,0.0,4.0,-30.036666666666665,2.625,-27.411666666666665,-28.7055369028454,1.3311297638212665,1.2938702361787335,-0.03725952764253293
VA-1,0.7,1.0,1.0,0.0,4.0,-10.336666666666668,-1.3773529411764707,-11.714019607843138,-13.012411668251922,2.6757450015852537,1.2983920604087835,-1.3773529411764702
VA-2,0.7,1.0,1.0,0.0,4.0,1.7633333333333328,0.4873076923076923,2.250641025641025,-3.4037495454484237,5.167082878781756,5.654390571089449,0.48730769230769244
VA-3,0.7,1.0,1.0,0.0,4.0,38.26333333333333,-1.3299999999999998,36.93333333333333,34.63603560259803,3.6272977307353003,2.297297730735302,-1.3299999999999983
VA-4,0.7,1.0,1.0,0.0,4.0,35.56333333333333,-1.4568749999999997,34.106458333333336,30.01943031619166,5.543903017141673,4.087028017141677,-1.4568749999999966
VA-5,0.7,1.0,1.0,0.0,4.0,-12.436666666666667,1.68,-10.756666666666668,-15.3335066116508,2.8968399449841318,4.5768399449841315,1.6799999999999997
VA-6,0.7,1.0,1.0,0.0,4.0,-25.636666666666667,-1.4753846153846153,-27.112051282051283,-28.949538319825876,3.3128716531592097,1.8374870377745935,-1.4753846153846162
VA-7,0.7,1.0,1.0,0.0,4.0,6.663333333333332,0.8723076923076921,7.5356410256410244,4.650934119960668,2.012399213372664,2.884706905680356,0.8723076923076922
VA-8,0.7,1.0,1.0,0.0,4.0,55.86333333333333,-2.3058823529411763,53.557450980392154,48.77405776839099,7.089275564942341,4.783393212001165,-2.3058823529411754
VA-9,0.7,1.0,1.0,0.0,4.0,-46.03666666666667,0.879375,-45.157291666666666,-46.69764301102929,0.6609763443626235,1.5403513443626267,0.8793750000000031
VA-10,0.7,1.0,1.0,0.0,4.0,17.963333333333335,-1.1765384615384615,16.786794871794875,6.497492782251937,11.465840551081397,10.289302089542938,-1.1765384615384598
VA-11,0.7,1.0,1.0,0.0,4.0,41.16333333333333,-0.22499999999999995,40.938333333333325,33.67762603736588,7.485707295967444,7.260707295967443,-0.22500000000000142
VT-AL,0.7,1.0,1.0,0.0,4.0,33.46333333333333,0.0,33.46333333333333,33.60004110222466,0.13670776889132696,0.13670776889132696,0.0
WA-1,0.7,1.0,1.0,0.0,4.0,30.463333333333335,-2.188529411764706,28.27480392156863,27.09010617962635,3.373227153706985,1.18469774194228,-2.188529411764705
WA-2,0.7,1.0,1.0,0.0,4.0,22.763333333333332,-0.44624999999999987,22.317083333333333,20.313799297473093,2.449534035860239,2.00328403586024,-0.44624999999999915
WA-3,0.7,1.0,1.0,0.0,4.0,-6.336666666666668,0.0,-6.336666666666668,0.8221817055970277,7.158848372263695,7.158848372263695,0.0
WA-4,0.7,1.0,1.0,0.0,4.0,-21.136666666666667,-2.2669230769230766,-23.403589743589745,-35.257029654043514,14.120362987376847,11.853439910453769,-2.266923076923078
WA-5,0.7,1.0,1.0,0.0,4.0,-14.136666666666667,-1.3217647058823527,-15.45843137254902,-19.2624114370075,5.125744770340834,3.8039800644584805,-1.3217647058823534
WA-6,0.7,1.0,1.0,0.0,4.0,17.063333333333333,0.6855882352941175,17.74892156862745,20.109637712613512,3.04630437928018,2.360716143986064,-0.6855882352941158
WA-7,0.7,1.0,1.0,0.0,4.0,75.36333333333333,-4.0,71.36333333333333,71.19375041468699,4.169582918646341,0.16958291864634134,-4.0
WA-8,0.7,1.0,1.0,0.0,4.0,6.563333333333333,-1.4296153846153847,5.133717948717948,6.852498824537701,0.2891654912043684,1.7187808758197534,1.429615384615385
WA-9,0.7,1.0,1.0,0.0,4.0,45.06333333333333,-1.2891666666666663,43.774166666666666,43.40874220339549,1.6545911299378417,0.36542446327117517,-1.2891666666666666
WA-10,0.7,1.0,1.0,0.0,4.0,17.563333333333333,0.0,17.563333333333333,14.105427491521878,3.4579058418114546,3.4579058418114546,0.0
WI-1,0.7,1.0,1.0,0.0,4.0,-6.136666666666667,-2.487692307692307,-8.624358974358973,-8.902604805445595,2.765938138778928,0.2782458310866218,-2.4876923076923063
WI-2,0.7,1.0,1.0,0.0,4.0,41.66333333333333,-1.082083333333333,40.58125,44.077593471708184,2.414260138374857,3.4963434717081867,1.0820833333333297
WI-3,0.7,1.0,1.0,0.0,4.0,-6.836666666666668,2.135,-4.701666666666668,-3.700907769830336,3.135758896836332,1.0007588968363321,-2.135
WI-4,0.7,1.0,1.0,0.0,4.0,52.96333333333333,-2.503269230769231,50.460064102564104,52.66222765987483,0.30110567345850114,2.202163557310726,1.901057883852225
WI-5,0.7,1.0,1.0,0.0,4.0,-27.036666666666665,-0.735,-27.771666666666665,-28.838406120632037,1.8017394539653715,1.066739453965372,-0.7349999999999994
WI-7,0.7,1.0,1.0,0.0,4.0,-24.136666666666667,0.6649999999999999,-23.471666666666668,-23.75246845696312,0.38419820970354834,0.2808017902964508,-0.10339641940709754
WV-1,0.7,1.0,1.0,0.0,4.0,-45.03666666666667,4.0,-41.03666666666667,-37.88931143153929,7.147355235127378,3.147355235127378,-4.0
WV-2,0.7,1.0,1.0,0.0,4.0,-41.13666666666667,4.0,-37.13666666666667,-31.12264482248883,10.01402184417784,6.01402184417784,-4.0
WY-AL,0.7,1.0,1.0,0.0,4.0,-45.83666666666667,0.0,-45.83666666666667,-42.864206500570134,2.972460166096539,2.972460166096539,0.0
