cycle,house_environment_multiplier,districts,actual_dem_seats,deterministic_dem_seats,expected_dem_seats,deterministic_seat_error,absolute_deterministic_seat_error,deterministic_seat_error_rate,expected_seat_error,absolute_expected_seat_error,expected_seat_error_rate,winner_accuracy,winner_error_rate,brier_score,margin_mae,margin_rmse,margin_bias_dem
2020,0.6,407,203,197,200.73551566856054,-6,6,0.014742014742014743,-2.264484331439462,2.264484331439462,0.005563843566190324,0.941031941031941,0.05896805896805901,0.04637651319820154,5.0886275357638056,6.79915947556216,1.5464676363194363
2020,0.61,407,203,198,200.99541857207515,-5,5,0.012285012285012284,-2.0045814279248475,2.0045814279248475,0.004925261493672844,0.9434889434889435,0.05651105651105648,0.04629393829087423,5.099648310653242,6.813340051165229,1.6076676363194369
2020,0.62,407,203,198,201.2556117696178,-5,5,0.012285012285012284,-1.7443882303822136,1.7443882303822136,0.004285966168015267,0.9434889434889435,0.05651105651105648,0.046213836157767925,5.110925951930881,6.828039734176839,1.6688676363194375
2020,0.63,407,203,198,201.51609605546741,-5,5,0.012285012285012284,-1.4839039445325852,1.4839039445325852,0.0036459556376721995,0.9434889434889435,0.05651105651105648,0.04613621830163289,5.122584774043903,6.8432551793852605,1.730067636319437
2020,0.64,407,203,198,201.7768715394061,-5,5,0.012285012285012284,-1.2231284605938981,1.2231284605938981,0.0030052296329088407,0.9434889434889435,0.05651105651105648,0.04606109620579258,5.135203465984936,6.8589829544086705,1.7912676363194373
2020,0.65,407,203,198,202.03793790224563,-5,5,0.012285012285012284,-0.9620620977543695,0.9620620977543695,0.0023637889379714235,0.9434889434889435,0.05651105651105648,0.045988481332457413,5.148478161513192,6.875219543225817,1.8524676363194372
2020,0.66,407,203,199,202.29929768361578,-4,4,0.009828009828009828,-0.7007023163842234,0.7007023163842234,0.0017216273129833498,0.9459459459459459,0.05405405405405406,0.045918385117494666,5.162730976898941,6.891961349734899,1.9136676363194371
2020,0.67,407,203,199,202.56095160924525,-4,4,0.009828009828009828,-0.4390483907547491,0.4390483907547491,0.0010787429748273934,0.9459459459459459,0.05405405405405406,0.0458508189745466,5.177877729945625,6.9092047013332305,1.9748676363194377
2020,0.68,407,203,199,202.8228980012874,-4,4,0.009828009828009828,-0.17710199871260102,0.17710199871260102,0.0004351400459769067,0.9459459459459459,0.05405405405405406,0.04578579429429602,5.193651838446852,6.926945852510376,2.0360676363194368
2020,0.69,407,203,199,203.08514002065286,-4,4,0.009828009828009828,0.08514002065285808,0.08514002065285808,0.00020918923993331224,0.9459459459459459,0.05405405405405406,0.04572332243450768,5.209954568422282,6.94518098844776,2.0972676363194367
2020,0.7,407,203,199,203.34767836719737,-4,4,0.009828009828009828,0.3476783671973749,0.3476783671973749,0.0008542466024505526,0.9459459459459459,0.05405405405405406,0.045663414727226494,5.226344740412455,6.963906228617794,2.1584676363194366
2020,0.71,407,203,200,203.61051372643146,-3,3,0.007371007371007371,0.6105137264314635,0.6105137264314635,0.0015000337258758317,0.9434889434889435,0.05651105651105648,0.045606082474424194,5.242734912402627,6.983117630375934,2.2196676363194365
2020,0.72,407,203,200,203.87364676928496,-3,3,0.007371007371007371,0.8736467692849601,0.8736467692849601,0.0021465522586854055,0.9434889434889435,0.05651105651105648,0.04555133694653659,5.259771226024247,7.0028111925392285,2.280867636319436
2020,0.73,407,203,200,204.1370781518714,-3,3,0.007371007371007371,1.1370781518714068,1.1370781518714068,0.0027938038129518596,0.9434889434889435,0.05651105651105648,0.04549918938098741,5.277487760225722,7.022982858945207,2.342067636319437
2020,0.74,407,203,200,204.40080851525138,-3,3,0.007371007371007371,1.4008085152513843,1.4008085152513843,0.003441789963762615,0.9434889434889435,0.05651105651105648,0.04544965098069882,5.295381617719579,7.04362852198522,2.403267636319437
2020,0.75,407,203,200,204.6648384851956,-3,3,0.007371007371007371,1.6648384851955882,1.6648384851955882,0.004090512248637808,0.9434889434889435,0.05651105651105648,0.04540273291258869,5.313275475213437,7.064744026106621,2.4644676363194367
2020,0.76,407,203,200,204.92916867194745,-3,3,0.007371007371007371,1.9291686719474512,1.9291686719474512,0.0047399721669470546,0.9434889434889435,0.05651105651105648,0.045358446306054734,5.331335151547589,7.086325171278459,2.5256676363194375
2020,0.77,407,203,201,205.1937996699856,-2,2,0.004914004914004914,2.1937996699855944,2.1937996699855944,0.005390171179325785,0.9459459459459459,0.05405405405405406,0.04531680225144575,5.350053026486165,7.108367716415646,2.586867636319438
2020,0.78,407,203,201,205.45873205778577,-2,2,0.004914004914004914,2.4587320577857668,2.4587320577857668,0.006041110707090336,0.9459459459459459,0.05405405405405406,0.04527781179852006,5.369623356697468,7.130867382756861,2.6480676363194373
2020,0.79,407,203,201,205.72396779510288,-2,2,0.004914004914004914,2.7239677951028796,2.7239677951028796,0.006692795565363341,0.9459459459459459,0.05405405405405406,0.04524148595654638,5.389588186328916,7.153819857191764,2.7092676363194377
2020,0.8,407,203,201,205.98950711009866,-2,2,0.004914004914004914,2.989507110098657,2.989507110098657,0.007345226314738715,0.9459459459459459,0.05405405405405406,0.04520783568907435,5.410107210987393,7.177220795533372,2.7704676363194376
2020,0.81,407,203,201,206.25534491818644,-2,2,0.004914004914004914,3.255344918186438,3.255344918186438,0.00799839046237454,0.9459459459459459,0.05405405405405406,0.04517687191883237,5.431183211429655,7.201065825731785,2.8316676363194375
2020,0.82,407,203,201,206.52148675775499,-2,2,0.004914004914004914,3.5214867577549853,3.5214867577549853,0.008652301616105616,0.9459459459459459,0.05405405405405406,0.04514860551332924,5.452574358810489,7.225350551025721,2.8928676363194366
2020,0.83,407,203,201,206.78793443876918,-2,2,0.004914004914004914,3.7879344387691845,3.7879344387691845,0.009306964223020108,0.9459459459459459,0.05405405405405406,0.04512304729663198,5.474343859547589,7.250070553028652,2.954067636319437
2020,0.84,407,203,201,207.0546867309977,-2,2,0.004914004914004914,4.054686730997702,4.054686730997702,0.009962375260436614,0.9459459459459459,0.05405405405405406,0.0451002080398827,5.496617332864542,7.275221394746601,3.0152676363194364
2020,0.85,407,203,201,207.32174409426796,-2,2,0.004914004914004914,4.321744094267956,4.321744094267956,0.010618535858152226,0.9459459459459459,0.05405405405405406,0.04508009846450763,5.519438797876829,7.300798623524975,3.0764676363194363
2020,0.86,407,203,201,207.58910697051294,-2,2,0.004914004914004914,4.589106970512944,4.589106970512944,0.011275447101997405,0.9459459459459459,0.05405405405405406,0.04506272923857041,5.5432397107515206,7.326797773922089,3.137667636319437
2020,0.87,407,203,201,207.8567757835347,-2,2,0.004914004914004914,4.856775783534687,4.856775783534687,0.011933110033254759,0.9459459459459459,0.05405405405405406,0.045048110975123595,5.567449047360856,7.353214370507307,3.1988676363194366
2020,0.88,407,203,201,208.12475093876873,-2,2,0.004914004914004914,5.124750938768727,5.124750938768727,0.012591525648080411,0.9459459459459459,0.05405405405405406,0.04503625423054954,5.591658383970194,7.380043930582031,3.260067636319437
2020,0.89,407,203,201,208.393032823049,-2,2,0.004914004914004914,5.393032823048998,5.393032823048998,0.013250694896926284,0.9459459459459459,0.05405405405405406,0.045027169502890846,5.616525386869458,7.407281966821985,3.3212676363194378
2020,0.9,407,203,202,208.6616214842483,-1,1,0.002457002457002457,5.661621484248286,5.661621484248286,0.013910617897415937,0.9484029484029484,0.051597051597051635,0.04502086723054826,5.641729483287148,7.434923989839552,3.3824676363194373
2020,0.91,407,203,202,208.93051547665243,-1,1,0.002457002457002457,5.930515476652431,5.930515476652431,0.014571291097426121,0.9484029484029484,0.051597051597051635,0.04501735779193671,5.667503886825232,7.462965510665125,3.4436676363194367
2020,0.92,407,203,204,209.19971726935512,1,1,0.002457002457002457,6.199717269355119,6.199717269355119,0.015232720563526092,0.9484029484029484,0.051597051597051635,0.045016651497424114,5.694243993650784,7.491402043146709,3.5048676363194375
2020,0.93,407,203,204,209.46922717220062,1,1,0.002457002457002457,6.469227172200618,6.469227172200618,0.015894907057003978,0.9484029484029484,0.051597051597051635,0.04501875859479888,5.721633367881741,7.520229106267187,3.5660676363194375
2020,0.94,407,203,204,209.73904759883303,1,1,0.002457002457002457,6.739047598833025,6.739047598833025,0.01655785650818925,0.9484029484029484,0.051597051597051635,0.045023689267532814,5.7494515496999234,7.549442226378957,3.627267636319437
2020,0.95,407,203,204,210.00917705711174,1,1,0.002457002457002457,7.009177057111742,7.009177057111742,0.0172215652508888,0.9484029484029484,0.051597051597051635,0.045031453625955134,5.777806128127442,7.579036939355763,3.688467636319437
2020,0.96,407,203,204,210.27961546105243,1,1,0.002457002457002457,7.27961546105243,7.27961546105243,0.017886033073838892,0.9484029484029484,0.051597051597051635,0.04504206171176515,5.806445465179039,7.609008792661806,3.7496676363194363
2020,0.97,407,203,204,210.55036304035104,1,1,0.002457002457002457,7.550363040351044,7.550363040351044,0.018551260541403058,0.9484029484029484,0.051597051597051635,0.045055523495019394,5.83542062571958,7.639353347338384,3.8108676363194367
2020,0.98,407,203,204,210.82142000403886,1,1,0.002457002457002457,7.821420004038856,7.821420004038856,0.019217248167171637,0.9484029484029484,0.051597051597051635,0.04507184887198455,5.864500571518106,7.670066179908468,3.8720676363194366
2020,0.99,407,203,205,211.09278654025988,2,2,0.004914004914004914,8.09278654025988,8.09278654025988,0.01988399641341494,0.9508599508599509,0.0491400491400491,0.045091047663379714,5.893956889306803,7.701142884199797,3.933267636319436
2020,1.0,407,203,205,211.3644628160498,2,2,0.004914004914004914,8.364462816049809,8.364462816049809,0.02055150569054007,0.9508599508599509,0.0491400491400491,0.04511312961261163,5.924049274697467,7.732579073087236,3.994467636319437
2020,1.01,407,203,205,211.63644897711688,2,2,0.004914004914004914,8.636448977116885,8.636448977116885,0.021219776356552544,0.9508599508599509,0.0491400491400491,0.045138104384003626,5.954273353321545,7.764370380155249,4.055667636319438
2020,1.02,407,203,206,211.90874514762456,3,3,0.007371007371007371,8.908745147624558,8.908745147624558,0.021888808716522254,0.9484029484029484,0.051597051597051635,0.045165981561018226,5.984844367350395,7.796512461281496,4.116867636319436
2020,1.03,407,203,206,212.18135128586738,3,3,0.007371007371007371,9.181351285867379,9.181351285867379,0.02255860266797882,0.9484029484029484,0.051597051597051635,0.045196770644644266,6.015944937178405,7.829000996142686,4.178067636319438
2020,1.04,407,203,206,212.45426532381566,3,3,0.007371007371007371,9.454265323815662,9.454265323815662,0.02322915312976821,0.9484029484029484,0.051597051597051635,0.04523048105378928,6.0473324537877415,7.861831689643875,4.239267636319438
2020,1.05,407,203,206,212.7274865204553,3,3,0.007371007371007371,9.727486520455301,9.727486520455301,0.023900458281216955,0.9484029484029484,0.051597051597051635,0.045267122119538254,6.078899879994131,7.895000273272583,4.300467636319437
2022,0.5,400,204,199,194.40721945348622,-5,5,0.0125,-9.59278054651378,9.59278054651378,0.02398195136628445,0.9525,0.04749999999999999,0.040987743936222606,4.59827288572225,6.130353382644433,-0.021094597373748813
2022,0.51,400,204,199,194.36271358854128,-5,5,0.0125,-9.637286411458717,9.637286411458717,0.024093216028646794,0.9525,0.04749999999999999,0.041005759762302585,4.59854288572225,6.130400058675071,-0.03189459737374976
2022,0.52,400,204,199,194.3182067011595,-5,5,0.0125,-9.68179329884049,9.68179329884049,0.024204483247101224,0.9525,0.04749999999999999,0.041023855707624665,4.5988283291222505,6.130465760666686,-0.04269459737374877
2022,0.53,400,204,199,194.2736987894368,-5,5,0.0125,-9.726301210563207,9.726301210563207,0.024315753026408017,0.9525,0.04749999999999999,0.04104203177165053,4.5991523291222505,6.13055048800757,-0.05349459737375013
2022,0.54,400,204,199,194.22918985149008,-5,5,0.0125,-9.770810148509923,9.770810148509923,0.024427025371274808,0.9525,0.04749999999999999,0.041060287953778474,4.5994763291222505,6.130654239908912,-0.06429459737374921
2022,0.55,400,204,199,194.18467988545737,-5,5,0.0125,-9.81532011454263,9.81532011454263,0.024538300286356573,0.9525,0.04749999999999999,0.04107862425334313,4.59980032912225,6.13077701540485,-0.07509459737374993
2022,0.56,400,204,199,194.14016888949772,-5,5,0.0125,-9.859831110502284,9.859831110502284,0.02464957777625571,0.9525,0.04749999999999999,0.04109704066961539,4.6001243291222496,6.130918813352504,-0.08589459737374922
2022,0.57,400,204,199,194.0956568617913,-5,5,0.0125,-9.904343138208702,9.904343138208702,0.024760857845521754,0.9525,0.04749999999999999,0.04111553720180206,4.6004483291222495,6.131079632432035,-0.09669459737374993
2022,0.58,400,204,199,194.0511438005393,-5,5,0.0125,-9.948856199460693,9.948856199460693,0.024872140498651732,0.9525,0.04749999999999999,0.04113411384904575,4.6007723291222495,6.131259471146709,-0.10749459737374903
2022,0.59,400,204,199,194.00662970396417,-5,5,0.0125,-9.993370296035835,9.993370296035835,0.024983425740089587,0.9525,0.04749999999999999,0.04115277061042468,4.6010963291222495,6.1314583278229575,-0.11829459737374996
2022,0.6,400,204,199,193.96211457030938,-5,5,0.0125,-10.037885429690618,10.037885429690618,0.025094713574226546,0.9525,0.04749999999999999,0.04117150748495239,4.6014203291222495,6.131676200610463,-0.1290945973737508
2022,0.61,400,204,199,193.91759839783967,-5,5,0.0125,-10.082401602160331,10.082401602160331,0.02520600400540083,0.9525,0.04749999999999999,0.04119032447157764,4.60174432912225,6.131913087482245,-0.13989459737374899
2022,0.62,400,204,199,193.87308118484077,-5,5,0.0125,-10.126918815159229,10.126918815159229,0.025317297037898073,0.9525,0.04749999999999999,0.04120922156918413,4.6020683291222495,6.132168986234749,-0.1506945973737501
2022,0.63,400,204,199,193.82856292961975,-5,5,0.0125,-10.17143707038025,10.17143707038025,0.025428592675950625,0.9525,0.04749999999999999,0.04122819877659036,4.60239767416825,6.132443894487953,-0.16149459737374908
2022,0.64,400,204,199,193.7840436305048,-5,5,0.0125,-10.215956369495188,10.215956369495188,0.02553989092373797,0.9525,0.04749999999999999,0.04124725609254938,4.60279496551825,6.13273780968548,-0.17229459737374936
2022,0.65,400,204,199,193.73952328584534,-5,5,0.0125,-10.260476714154663,10.260476714154663,0.02565119178538666,0.9525,0.04749999999999999,0.04126639351574861,4.60322696551825,6.133050729094708,-0.18309459737374922
2022,0.66,400,204,199,193.69500189401214,-5,5,0.0125,-10.304998105987863,10.304998105987863,0.025762495264969657,0.9525,0.04749999999999999,0.041285611044809635,4.6036589655182505,6.133382649806908,-0.19389459737375034
2022,0.67,400,204,199,193.65047945339694,-5,5,0.0125,-10.34952054660306,10.34952054660306,0.02587380136650765,0.9525,0.04749999999999999,0.041304908678288024,4.604141193893249,6.1337335687373695,-0.20469459737374948
2022,0.68,400,204,199,193.60595596241302,-5,5,0.0125,-10.39404403758698,10.39404403758698,0.02598511009396745,0.9525,0.04749999999999999,0.041324286414673096,4.60462719389325,6.134103482625554,-0.21549459737374982
2022,0.69,400,204,199,193.5614314194948,-5,5,0.0125,-10.438568580505205,10.438568580505205,0.02609642145126301,0.9525,0.04749999999999999,0.04134374425238773,4.605113193893249,6.134492388035234,-0.22629459737374905
2022,0.7,400,204,199,193.51690582309794,-5,5,0.0125,-10.483094176902057,10.483094176902057,0.02620773544225514,0.9525,0.04749999999999999,0.04136328218978818,4.605599193893251,6.1349002813546605,-0.23709459737375
2022,0.71,400,204,199,193.47237917169957,-5,5,0.0125,-10.527620828300428,10.527620828300428,0.02631905207075107,0.9525,0.04749999999999999,0.04138290022516387,4.60608519389325,6.135327158796731,-0.24789459737375089
2022,0.72,400,204,199,193.42785146379794,-5,5,0.0125,-10.572148536202064,10.572148536202064,0.02643037134050516,0.9525,0.04749999999999999,0.04140259835673715,4.60657119389325,6.13577301639916,-0.25869459737374967
2022,0.73,400,204,199,193.38332269791275,-5,5,0.0125,-10.616677302087254,10.616677302087254,0.026541693255218136,0.9525,0.04749999999999999,0.04142237658266319,4.60710984566825,6.136237850024664,-0.26949459737375053
2022,0.74,400,204,199,193.338792872585,-5,5,0.0125,-10.661207127414997,10.661207127414997,0.026653017818537492,0.9525,0.04749999999999999,0.04144223490102972,4.60770384566825,6.136721655361158,-0.2802945973737488
2022,0.75,400,204,199,193.29426198637708,-5,5,0.0125,-10.70573801362292,10.70573801362292,0.0267643450340573,0.9525,0.04749999999999999,0.04146217330985677,4.60834396166825,6.137224427921947,-0.2910945973737496
2022,0.76,400,204,199,193.24973003787272,-5,5,0.0125,-10.750269962127277,10.750269962127277,0.02687567490531819,0.9525,0.04749999999999999,0.04148219180709663,4.60904596166825,6.137746163045938,-0.3018945973737489
2022,0.77,400,204,199,193.205197025677,-5,5,0.0125,-10.794802974323005,10.794802974323005,0.026987007435807512,0.9525,0.04749999999999999,0.041502290390633474,4.60974796166825,6.138286855897857,-0.31269459737375027
2022,0.78,400,204,199,193.16066294841647,-5,5,0.0125,-10.839337051583527,10.839337051583527,0.027098342628958817,0.9525,0.04749999999999999,0.041522469058283315,4.61044996166825,6.13884650146847,-0.323494597373749
2022,0.79,400,204,199,193.116127804739,-5,5,0.0125,-10.883872195261006,10.883872195261006,0.027209680488152515,0.9525,0.04749999999999999,0.04154272780779368,4.61115196166825,6.139425094574812,-0.33429459737375
2022,0.8,400,204,199,193.07159159331394,-5,5,0.0125,-10.92840840668606,10.92840840668606,0.02732102101671515,0.9525,0.04749999999999999,0.04156306663684351,4.61185396166825,6.140022629860433,-0.3450945973737493
2022,0.81,400,204,199,193.0270543128321,-5,5,0.0125,-10.972945687167908,10.972945687167908,0.02743236421791977,0.9525,0.04749999999999999,0.041583485543042906,4.61255596166825,6.140639101795634,-0.3558945973737497
2022,0.82,400,204,199,192.98251618613804,-5,5,0.0125,-11.017483813861958,11.017483813861958,0.027543709534654893,0.9525,0.04749999999999999,0.04160398452420213,4.61325796166825,6.141274504677735,-0.3666945973737485
2022,0.83,400,204,199,192.93797719536605,-5,5,0.0125,-11.062022804633955,11.062022804633955,0.027655057011584886,0.9525,0.04749999999999999,0.041624563577772396,4.61395996166825,6.14192883263133,-0.37749459737374963
2022,0.84,400,204,199,192.89343713096227,-5,5,0.0125,-11.106562869037731,11.106562869037731,0.027766407172594328,0.9525,0.04749999999999999,0.04164522270090574,4.61466196166825,6.142602079608553,-0.3882945973737509
2022,0.85,400,204,199,192.8488959917047,-5,5,0.0125,-11.151104008295306,11.151104008295306,0.027877760020738263,0.9525,0.04749999999999999,0.04166596189093502,4.61536396166825,6.143294239389367,-0.39909459737374897
2022,0.86,400,204,199,192.80435377639282,-5,5,0.0125,-11.195646223607184,11.195646223607184,0.027989115559017962,0.9525,0.04749999999999999,0.04168678114512324,4.61606596166825,6.144005305581846,-0.40989459737374984
2022,0.87,400,204,199,192.75981048384756,-5,5,0.0125,-11.24018951615244,11.24018951615244,0.0281004737903811,0.9525,0.04749999999999999,0.041707680460663435,4.61676796166825,6.1447352716224595,-0.42069459737374887
2022,0.88,400,204,199,192.71526611291148,-5,5,0.0125,-11.284733887088521,11.284733887088521,0.028211834717721304,0.9525,0.04749999999999999,0.041728659834678404,4.61746996166825,6.145484130776388,-0.4314945973737494
2022,0.89,400,204,199,192.67072066244847,-5,5,0.0125,-11.329279337551526,11.329279337551526,0.028323198343878815,0.9525,0.04749999999999999,0.041749719264220574,4.618171961668249,6.14625187613782,-0.44229459737374943
2022,0.9,400,204,199,192.6261741313441,-5,5,0.0125,-11.3738258686559,11.3738258686559,0.02843456467163975,0.9525,0.04749999999999999,0.04177085874627177,4.61887396166825,6.147038500630279,-0.4530945973737501
2022,0.91,400,204,199,192.5816265185054,-5,5,0.0125,-11.418373481494598,11.418373481494598,0.028545933703736495,0.9525,0.04749999999999999,0.041792078277743006,4.61960700340825,6.1478439970069365,-0.4638945973737492
2022,0.92,400,204,199,192.53707782286097,-5,5,0.0125,-11.462922177139035,11.462922177139035,0.028657305442847586,0.9525,0.04749999999999999,0.041813377855474364,4.62036300340825,6.14866835785095,-0.47469459737374997
2022,0.93,400,204,199,192.49252804336098,-5,5,0.0125,-11.507471956639023,11.507471956639023,0.028768679891597558,0.9525,0.04749999999999999,0.04183475747623467,4.62111900340825,6.149511575575801,-0.48549459737374917
2022,0.94,400,204,199,192.4479771789771,-5,5,0.0125,-11.552022821022888,11.552022821022888,0.02888005705255722,0.9525,0.04749999999999999,0.041856217136721455,4.62190178690825,6.150373642425642,-0.4962945973737499
2022,0.95,400,204,199,192.40342522870264,-5,5,0.0125,-11.596574771297355,11.596574771297355,0.028991436928243387,0.9525,0.04749999999999999,0.04187775683356062,4.62273927430825,6.151254550475644,-0.5070945973737505
2022,0.96,400,204,199,192.35887219155248,-5,5,0.0125,-11.641127808447521,11.641127808447521,0.029102819521118803,0.9525,0.04749999999999999,0.04189937656330634,4.62360327430825,6.15215429163237,-0.5178945973737492
2022,0.97,400,204,199,192.3143180665631,-5,5,0.0125,-11.68568193343691,11.68568193343691,0.029214204833592276,0.9525,0.04749999999999999,0.04192107632244081,4.62446779175825,6.1530728576341325,-0.52869459737375
2022,0.98,400,204,199,192.26976285279244,-5,5,0.0125,-11.73023714720756,11.73023714720756,0.0293255928680189,0.9525,0.04749999999999999,0.04194285610737411,4.625385791758251,6.154010240051371,-0.5394945973737492
2022,0.99,400,204,199,192.22520654932032,-5,5,0.0125,-11.774793450679681,11.774793450679681,0.029436983626699203,0.9525,0.04749999999999999,0.041964715914443944,4.62634711611825,6.1549664302870415,-0.5502945973737493
2022,1.0,400,204,199,192.18064915524792,-5,5,0.0125,-11.81935084475208,11.81935084475208,0.0295483771118802,0.9525,0.04749999999999999,0.04198665573991549,4.62731911611825,6.155941419576999,-0.561094597373749
2022,1.01,400,204,199,192.1360906696982,-5,5,0.0125,-11.863909330301794,11.863909330301794,0.029659773325754486,0.9525,0.04749999999999999,0.042008675579981204,4.62829111611825,6.1569351989904,-0.5718945973737504
2022,1.02,400,204,199,192.09153109181568,-5,5,0.0125,-11.908468908184318,11.908468908184318,0.029771172270460795,0.9525,0.04749999999999999,0.04203077543076063,4.62926311611825,6.157947759430103,-0.5826945973737493
2022,1.03,400,204,199,192.0469704207665,-5,5,0.0125,-11.953029579233487,11.953029579233487,0.029882573948083718,0.9525,0.04749999999999999,0.042052955288300185,4.63023511611825,6.1589790916330855,-0.5934945973737499
2022,1.04,400,204,199,192.00240865573852,-5,5,0.0125,-11.99759134426148,11.99759134426148,0.0299939783606537,0.9525,0.04749999999999999,0.042075215148573,4.63120711611825,6.160029186170856,-0.604294597373749
2022,1.05,400,204,199,191.95784579594127,-5,5,0.0125,-12.042154204058733,12.042154204058733,0.030105385510146833,0.9525,0.04749999999999999,0.042097555007478686,4.63217911611825,6.1610980334498855,-0.6150945973737499
