target_cycle,target_race_id,history_cycle,history_race_id,history_state,history_district,history_actual_dem_margin,history_actual_winner,history_boundary_regime_id,target_boundary_regime_id,history_selection_method
2020,TX-22,2012,TX-22,TX,22,-32.06914005364452,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-22,2014,TX-22,TX,22,-34.97948088621459,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-22,2016,TX-22,TX,22,-19.043146136550337,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-22,2018,TX-22,TX,22,-4.9081219212857885,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-23,2012,TX-23,TX,23,4.75050606497406,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-23,2014,TX-23,TX,23,-2.0982595361650884,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-23,2016,TX-23,TX,23,-1.3325180704474484,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-23,2018,TX-23,TX,23,-0.4408075441878621,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-24,2012,TX-24,TX,24,-25.028235361761723,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-24,2014,TX-24,TX,24,-32.73618235200211,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-24,2016,TX-24,TX,24,-16.854173091225714,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-24,2018,TX-24,TX,24,-3.069645961931227,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-25,2012,TX-25,TX,25,-20.99707500416774,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-25,2014,TX-25,TX,25,-23.98036911902767,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-25,2016,TX-25,TX,25,-20.604714438613005,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-25,2018,TX-25,TX,25,-8.74658926360929,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-26,2012,TX-26,TX,26,-39.58094177943206,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-26,2016,TX-26,TX,26,-36.737808700012536,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-26,2018,TX-26,TX,26,-20.355834306651097,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-27,2012,TX-27,TX,27,-17.53530432492676,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-27,2014,TX-27,TX,27,-29.905301151495262,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-27,2016,TX-27,TX,27,-23.385376008326823,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-27,2018,TX-27,TX,27,-23.714570848660458,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-28,2012,TX-28,TX,28,38.121887168341935,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-28,2016,TX-28,TX,28,34.88684789798419,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-29,2016,TX-29,TX,29,48.49373399402949,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-29,2018,TX-29,TX,29,51.14303709125572,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-30,2012,TX-30,TX,30,59.82885896762421,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-30,2016,TX-30,TX,30,58.94363558260901,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-31,2012,TX-31,TX,31,-26.296129214501637,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-31,2014,TX-31,TX,31,-32.0860251139637,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-31,2016,TX-31,TX,31,-21.858968052061226,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-31,2018,TX-31,TX,31,-2.9083204257238457,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-32,2012,TX-32,TX,32,-18.82282344338648,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-32,2014,TX-32,TX,32,-26.37479499794998,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-32,2018,TX-32,TX,32,6.518394891517306,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-33,2012,TX-33,TX,33,46.740788072417466,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-33,2016,TX-33,TX,33,47.42064905158702,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-33,2018,TX-33,TX,33,54.255015768637186,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-34,2012,TX-34,TX,34,25.66550166461755,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-34,2014,TX-34,TX,34,20.897129336354645,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-34,2016,TX-34,TX,34,25.344242068507015,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-34,2018,TX-34,TX,34,19.977912601000924,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-35,2012,TX-35,TX,35,31.924155007597815,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-35,2014,TX-35,TX,35,29.185762535723565,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-35,2016,TX-35,TX,35,31.495728226100336,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-35,2018,TX-35,TX,35,45.20346066049354,D,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-36,2012,TX-36,TX,36,-44.16076499367067,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-36,2014,TX-36,TX,36,-53.884430896131256,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,TX-36,2018,TX-36,TX,36,-45.11705022617095,R,TX_2012_2020_default,TX_2012_2020_default,same_boundary_regime_only
2020,UT-1,2012,UT-1,UT,1,-46.78733179107882,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-1,2014,UT-1,UT,1,-36.76653798237384,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-1,2016,UT-1,UT,1,-39.482647386385345,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-1,2018,UT-1,UT,1,-36.71721719163459,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-2,2012,UT-2,UT,2,-28.705868152648417,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-2,2014,UT-2,UT,2,-28.271814376008976,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-2,2016,UT-2,UT,2,-27.724253031764437,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-2,2018,UT-2,UT,2,-17.196456873694657,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-3,2012,UT-3,UT,3,-53.21155705902977,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-3,2014,UT-3,UT,3,-49.72155982606256,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-3,2016,UT-3,UT,3,-46.92276686353201,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-3,2018,UT-3,UT,3,-40.242140478563535,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-4,2012,UT-4,UT,4,0.3131153756772954,D,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-4,2014,UT-4,UT,4,-5.10369101978691,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-4,2016,UT-4,UT,4,-12.45005809104451,R,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,UT-4,2018,UT-4,UT,4,0.257732915909994,D,UT_2012_2020_default,UT_2012_2020_default,same_boundary_regime_only
2020,VA-1,2016,VA-1,VA,1,-23.252149630396175,R,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-1,2018,VA-1,VA,1,-10.474524316397725,R,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-2,2016,VA-2,VA,2,-22.87268125718444,R,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-2,2018,VA-2,VA,2,2.2359180687637163,D,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-3,2016,VA-3,VA,3,33.63257988089902,D,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-4,2016,VA-4,VA,4,15.69423289947383,D,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-4,2018,VA-4,VA,4,26.65830704276081,D,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-5,2016,VA-5,VA,5,-16.655361087129577,R,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-5,2018,VA-5,VA,5,-6.528563066453111,R,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-6,2016,VA-6,VA,6,-33.480492540092015,R,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-6,2018,VA-6,VA,6,-19.484179588239265,R,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-7,2016,VA-7,VA,7,-15.269949863251425,R,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-7,2018,VA-7,VA,7,1.9393773066554605,D,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-8,2016,VA-8,VA,8,41.10780867038561,D,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-8,2018,VA-8,VA,8,52.421569955781095,D,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-9,2016,VA-9,VA,9,-40.26921118608893,R,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-9,2018,VA-9,VA,9,-30.407320430804113,R,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-10,2016,VA-10,VA,10,-5.768553025247261,R,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-10,2018,VA-10,VA,10,12.375100259655516,D,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VA-11,2018,VA-11,VA,11,44.174533657745336,D,VA_2016_2020,VA_2016_2020,same_boundary_regime_only
2020,VT-AL,2012,VT-AL,VT,AL,48.65192062939113,D,VT_2012_2020_default,VT_2012_2020_default,same_boundary_regime_only
2020,VT-AL,2014,VT-AL,VT,AL,33.37632634305289,D,VT_2012_2020_default,VT_2012_2020_default,same_boundary_regime_only
2020,VT-AL,2018,VT-AL,VT,AL,43.252548164624095,D,VT_2012_2020_default,VT_2012_2020_default,same_boundary_regime_only
2020,WA-1,2012,WA-1,WA,1,7.872350797655174,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-1,2014,WA-1,WA,1,10.07318943696,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-1,2016,WA-1,WA,1,10.830056268209892,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-1,2018,WA-1,WA,1,18.535326062456612,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-2,2012,WA-2,WA,2,22.283495042856057,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-2,2014,WA-2,WA,2,21.14868784427664,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-2,2016,WA-2,WA,2,28.03250073753565,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-3,2012,WA-3,WA,3,-20.75921111731159,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-3,2014,WA-3,WA,3,-23.0644827280168,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-3,2016,WA-3,WA,3,-23.50539618293076,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-3,2018,WA-3,WA,3,-5.341995794626757,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-4,2012,WA-4,WA,4,-32.440123411885025,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-4,2018,WA-4,WA,4,-25.63549543792381,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-5,2012,WA-5,WA,5,-23.83643681662335,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-5,2014,WA-5,WA,5,-21.36605119108411,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-5,2016,WA-5,WA,5,-19.28205381814585,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-5,2018,WA-5,WA,5,-9.519989261644405,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-6,2012,WA-6,WA,6,17.995739381641414,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-6,2014,WA-6,WA,6,25.966382807971826,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-6,2016,WA-6,WA,6,23.061061390825845,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-6,2018,WA-6,WA,6,27.77341017561887,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-7,2012,WA-7,WA,7,59.30802498798654,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-7,2014,WA-7,WA,7,61.94858560794045,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-7,2018,WA-7,WA,7,67.12230890263275,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-8,2012,WA-8,WA,8,-19.304842927604355,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-8,2014,WA-8,WA,8,-26.53564384333615,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-8,2016,WA-8,WA,8,-20.390195253455506,R,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-8,2018,WA-8,WA,8,4.83011081049138,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-9,2012,WA-9,WA,9,43.234665602541966,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-9,2014,WA-9,WA,9,41.65017926304304,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-9,2016,WA-9,WA,9,45.774863046304915,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-10,2012,WA-10,WA,10,17.116411713365203,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-10,2014,WA-10,WA,10,9.403169285698544,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-10,2016,WA-10,WA,10,17.330433226414833,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WA-10,2018,WA-10,WA,10,23.088031102471536,D,WA_2012_2020_default,WA_2012_2020_default,same_boundary_regime_only
2020,WI-1,2012,WI-1,WI,1,-11.507486481600184,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-1,2014,WI-1,WI,1,-26.638442585973557,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-1,2016,WI-1,WI,1,-34.741210179395615,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-1,2018,WI-1,WI,1,-12.290780992078496,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-2,2012,WI-2,WI,2,36.004021509447476,D,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-2,2014,WI-2,WI,2,36.88675888787187,D,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-2,2016,WI-2,WI,2,37.55539365924735,D,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-3,2012,WI-3,WI,3,28.254612024817227,D,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-3,2014,WI-3,WI,3,13.020740584603196,D,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-3,2018,WI-3,WI,3,19.336548260415444,D,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-4,2012,WI-4,WI,4,47.41426940218793,D,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-4,2014,WI-4,WI,4,43.373271817083314,D,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-4,2018,WI-4,WI,4,53.974008283074625,D,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-5,2012,WI-5,WI,5,-35.66941871537396,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-5,2014,WI-5,WI,5,-39.050434761707315,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-5,2016,WI-5,WI,5,-37.41364841215421,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-5,2018,WI-5,WI,5,-23.946437983134224,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-6,2012,WI-6,WI,6,-24.333625206743665,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-6,2014,WI-6,WI,6,-15.902927101691118,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-6,2016,WI-6,WI,6,-19.8987633789962,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-6,2018,WI-6,WI,6,-11.005491209450415,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-7,2012,WI-7,WI,7,-12.287964767605771,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-7,2014,WI-7,WI,7,-19.867900894268377,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-7,2016,WI-7,WI,7,-23.400989866702,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-7,2018,WI-7,WI,7,-21.606368479742287,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-8,2012,WI-8,WI,8,-11.980678774784508,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-8,2014,WI-8,WI,8,-30.066747572815533,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-8,2016,WI-8,WI,8,-25.347737643630765,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WI-8,2018,WI-8,WI,8,-27.41853066240031,R,WI_2012_2020_default,WI_2012_2020_default,same_boundary_regime_only
2020,WV-1,2012,WV-1,WV,1,-24.96696256379844,R,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2020,WV-1,2014,WV-1,WV,1,-27.90026047244312,R,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2020,WV-1,2016,WV-1,WV,1,-37.946777045016304,R,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2020,WV-1,2018,WV-1,WV,1,-29.150312288738434,R,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2020,WV-2,2012,WV-2,WV,2,-39.53238139756401,R,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2020,WV-2,2014,WV-2,WV,2,-3.1974068071312804,R,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2020,WV-2,2016,WV-2,WV,2,-16.36268976174932,R,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2020,WV-2,2018,WV-2,WV,2,-10.983339192937224,R,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2020,WV-3,2012,WV-3,WV,3,7.963100625134082,D,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2020,WV-3,2014,WV-3,WV,3,-10.701490730123004,R,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2020,WV-3,2016,WV-3,WV,3,-43.906873999189706,R,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2020,WV-3,2018,WV-3,WV,3,-12.746806869160212,R,WV_2012_2020_default,WV_2012_2020_default,same_boundary_regime_only
2020,WY-AL,2012,WY-AL,WY,AL,-43.429996011168726,R,WY_2012_2020_default,WY_2012_2020_default,same_boundary_regime_only
2020,WY-AL,2014,WY-AL,WY,AL,-43.95774540907843,R,WY_2012_2020_default,WY_2012_2020_default,same_boundary_regime_only
2020,WY-AL,2016,WY-AL,WY,AL,-31.187690310215313,R,WY_2012_2020_default,WY_2012_2020_default,same_boundary_regime_only
2020,WY-AL,2018,WY-AL,WY,AL,-33.81947377574598,R,WY_2012_2020_default,WY_2012_2020_default,same_boundary_regime_only
2022,AK-AL,2012,AK-AL,AK,AL,-35.323529005810826,R,AK_2012_2020_default,AK_2022_post_redistricting,same_district_label_approximation
2022,AK-AL,2014,AK-AL,AK,AL,-9.998534358567388,R,AK_2012_2020_default,AK_2022_post_redistricting,same_district_label_approximation
2022,AK-AL,2016,AK-AL,AK,AL,-14.298924717227235,R,AK_2012_2020_default,AK_2022_post_redistricting,same_district_label_approximation
2022,AK-AL,2018,AK-AL,AK,AL,-6.584776337333343,R,AK_2012_2020_default,AK_2022_post_redistricting,same_district_label_approximation
2022,AK-AL,2020,AK-AL,AK,AL,-9.137372049891692,R,AK_2012_2020_default,AK_2022_post_redistricting,same_district_label_approximation
2022,AL-1,2014,AL-1,AL,1,-36.4438955818017,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-1,2018,AL-1,AL,1,-26.379849721989803,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-1,2020,AL-1,AL,1,-28.83111752639976,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-2,2012,AL-2,AL,2,-27.29289706395073,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-2,2014,AL-2,AL,2,-34.778389063541965,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-2,2016,AL-2,AL,2,-8.242342290226476,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-2,2018,AL-2,AL,2,-22.962471820713432,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-2,2020,AL-2,AL,2,-30.54000902595456,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-3,2012,AL-3,AL,3,-28.1696053736356,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-3,2014,AL-3,AL,3,-32.398161154386415,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-3,2016,AL-3,AL,3,-33.99987460989746,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-3,2018,AL-3,AL,3,-27.498868119785268,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-3,2020,AL-3,AL,3,-35.00220336773897,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-4,2012,AL-4,AL,4,-48.06999160219681,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-4,2018,AL-4,AL,4,-59.645666734496835,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-4,2020,AL-4,AL,4,-64.55889242804902,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-5,2012,AL-5,AL,5,-30.008616753578018,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-5,2016,AL-5,AL,5,-33.54014906300474,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-5,2018,AL-5,AL,5,-22.125421505104097,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-6,2012,AL-6,AL,6,-42.516763928828766,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-6,2014,AL-6,AL,6,-52.48222181127381,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-6,2016,AL-6,AL,6,-49.07411343856474,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-6,2018,AL-6,AL,6,-38.40720301227329,R,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AL-7,2012,AL-7,AL,7,51.76345096197131,D,AL_2012_2020_default,AL_2022_post_redistricting,same_district_label_approximation
2022,AR-1,2012,AR-1,AR,1,-17.095481743456368,R,AR_2012_2020_default,AR_2022_post_redistricting,same_district_label_approximation
2022,AR-1,2014,AR-1,AR,1,-30.869884232838743,R,AR_2012_2020_default,AR_2022_post_redistricting,same_district_label_approximation
2022,AR-1,2018,AR-1,AR,1,-40.174911177917465,R,AR_2012_2020_default,AR_2022_post_redistricting,same_district_label_approximation
2022,AR-2,2012,AR-2,AR,2,-15.708064955093894,R,AR_2012_2020_default,AR_2022_post_redistricting,same_district_label_approximation
2022,AR-2,2014,AR-2,AR,2,-8.256857540133991,R,AR_2012_2020_default,AR_2022_post_redistricting,same_district_label_approximation
2022,AR-2,2016,AR-2,AR,2,-21.531488044858232,R,AR_2012_2020_default,AR_2022_post_redistricting,same_district_label_approximation
2022,AR-2,2018,AR-2,AR,2,-6.3088619980824845,R,AR_2012_2020_default,AR_2022_post_redistricting,same_district_label_approximation
2022,AR-2,2020,AR-2,AR,2,-10.731632496548904,R,AR_2012_2020_default,AR_2022_post_redistricting,same_district_label_approximation
2022,AR-3,2018,AR-3,AR,3,-32.11250805370296,R,AR_2012_2020_default,AR_2022_post_redistricting,same_district_label_approximation
2022,AR-3,2020,AR-3,AR,3,-32.49995512502169,R,AR_2012_2020_default,AR_2022_post_redistricting,same_district_label_approximation
2022,AR-4,2012,AR-4,AR,4,-22.83657652160817,R,AR_2012_2020_default,AR_2022_post_redistricting,same_district_label_approximation
2022,AR-4,2014,AR-4,AR,4,-11.180753986542538,R,AR_2012_2020_default,AR_2022_post_redistricting,same_district_label_approximation
2022,AR-4,2018,AR-4,AR,4,-35.509439119145696,R,AR_2012_2020_default,AR_2022_post_redistricting,same_district_label_approximation
2022,AR-4,2020,AR-4,AR,4,-42.12809278819059,R,AR_2012_2020_default,AR_2022_post_redistricting,same_district_label_approximation
2022,AZ-1,2012,AZ-1,AZ,1,3.648721159005545,D,AZ_2012_2020_default,AZ_2022_post_redistricting,same_district_label_approximation
2022,AZ-1,2014,AZ-1,AZ,1,5.2227276164957805,D,AZ_2012_2020_default,AZ_2022_post_redistricting,same_district_label_approximation
