race_id,party_code,mit_candidate_name,fec_candidate_name,fec_candidate_id,incumbent_challenger_status,match_method,match_score,second_best_score,candidate_count_considered,match_reason
LA-6,R,"ROBERT LAMAR \""BOB\"" BELL","BELL, ROBERT LAMAR ""BOB""",H6LA06125,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
MD-2,D,C A DUTCH RUPPERSBERGER,"RUPPERSBERGER, C.A. DUTCH",H2MD02160,I,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
MD-3,D,JOHN P SARBANES,"SARBANES, JOHN P. MR.",H6MD03292,I,high_confidence_automatic,100.0,0.0,4,last_exact+first_match+token_overlap+scope_same_race
MD-6,R,AMIE HOEBER,"HOEBER, AMIE",H6MD06212,C,high_confidence_automatic,100.0,2.0,8,last_exact+first_match+token_overlap+scope_same_race
MD-6,D,JOHN K DELANEY,"DELANEY, JOHN K",H2MD06195,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MD-7,D,ELIJAH E CUMMINGS,"CUMMINGS, ELIJAH E",H6MD07160,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MD-8,R,DAN COX,"COX, DAN",H6MD08564,O,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
MD-8,D,JAMIE RASKIN,"RASKIN, JAMIE",H6MD08457,O,high_confidence_automatic,100.0,2.0,11,last_exact+first_match+token_overlap+scope_same_race
MA-1,D,RICHARD E NEAL,"NEAL, RICHARD E MR.",H8MA02041,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MA-2,D,JAMES P MCGOVERN,"MCGOVERN, JAMES P",H4MA03022,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MA-4,R,DAVID A ROSA,"ROSA, DAVID A",H0MA09027,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MA-4,D,JOSEPH P KENNEDY III,"KENNEDY, JOSEPH P III",H2MA04073,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MA-6,D,SETH MOULTON,"MOULTON, SETH",H4MA06090,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MA-7,D,MICHAEL E CAPUANO,"CAPUANO, MICHAEL E",H8MA08071,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MA-9,R,MARK C ALLIEGRO,"ALLIEGRO, MARK C",H4MA09052,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
MI-2,D,DENNIS B MURPHY,"MURPHY, DENNIS B",H6MI02182,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-3,R,JUSTIN AMASH,"AMASH, JUSTIN",H0MI03126,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-5,D,DANIEL T KILDEE,"KILDEE, DANIEL T.",H2MI05119,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-8,R,MIKE BISHOP,"BISHOP, MIKE",H4MI08135,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-8,D,SUZANNA SHKRELI,"SHKRELI, SUZANNA",H6MI08262,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MI-9,D,SANDER M LEVIN,"LEVIN, SANDER M MR",H2MI17023,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-10,D,FRANK ACCAVITTI JR,"ACCAVITTI, FRANK MR. JR",H6MI10227,O,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-10,R,PAUL MITCHELL,"MITCHELL, PAUL III",H4MI04118,O,high_confidence_automatic,100.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
MI-11,D,ANIL KUMAR,"KUMAR, ANIL",H4MI11089,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-11,R,DAVID A TROTT,"TROTT, DAVID A",H4MI11097,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MI-12,D,DEBBIE DINGELL,"DINGELL, DEBBIE",H4MI12079,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-12,R,JEFF JONES,"JONES, JEFF",H6MI12264,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-13,R,JEFF GORMAN,"GORMAN, JEFF",H4MI13200,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-13,D,JOHN CONYERS JR,"CONYERS, JOHN JR.",H6MI01028,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MN-1,D,TIMOTHY J WALZ,"WALZ, TIMOTHY J",H6MN01174,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MN-3,R,ERIK PAULSEN,"PAULSEN, ERIK",H8MN03077,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MN-4,D,BETTY MCCOLLUM,"MCCOLLUM, BETTY",H0MN04049,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MN-5,R,FRANK NELSON DRAKE,"DRAKE, FRANK NELSON",H6MN05332,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MN-6,D,DAVID SNYDER,"SNYDER, DAVID",H6MN06181,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MN-8,D,RICHARD M NOLAN,"NOLAN, RICHARD M.",H2MN08111,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MN-8,R,STEWART MILLS,"MILLS, STEWART MR.",H4MN08083,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MS-1,D,JACOB OWENS,"OWENS, JACOB",H6MS01263,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MS-2,D,BENNIE G THOMPSON,"THOMPSON, BENNIE G.",H4MS02068,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MS-2,R,JOHN BOUIE II,"BOUIE II, JOHN MR",H6MS02162,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MS-3,R,GREGG HARPER,"HARPER, GREGG",H8MS03067,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MO-1,R,STEVEN G BAILEY,"BAILEY, STEVEN G",H8MO03131,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MO-2,D,BILL OTTO,"OTTO, BILL MR.",H6MO02301,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MO-3,D,KEVIN MILLER,"MILLER, KEVIN",H6MO03341,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MO-4,D,GORDON CHRISTENSEN,"CHRISTENSEN, GORDON DR.",H6MO04224,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MO-4,R,VICKY HARTZLER,"HARTZLER, VICKY",H0MO04086,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
MO-5,D,EMANUEL CLEAVER,"CLEAVER, EMANUEL II",H4MO05234,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MO-5,R,JACOB TURK,"TURK, JACOB",H6MO05189,C,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
MO-6,D,DAVID M BLACKWELL,"BLACKWELL, DAVID M.",H6MO06229,C,high_confidence_automatic,100.0,0.0,5,last_exact+first_match+token_overlap+scope_same_race
MO-7,R,BILLY LONG,"LONG, BILLY MR.",H0MO07113,I,high_confidence_automatic,100.0,2.0,10,last_exact+first_match+token_overlap+scope_same_race
MT-AL,D,DENISE JUNEAU,"JUNEAU, DENISE",H6MT01095,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
MT-AL,R,RYAN K ZINKE,"ZINKE, RYAN K",H4MT01041,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NE-2,D,BRAD ASHFORD,"ASHFORD, BRAD",H4NE02054,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NE-3,R,ADRIAN SMITH,"SMITH, ADRIAN",H6NE03115,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NV-1,D,DINA TITUS,"TITUS, DINA",H8NV03036,I,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
NV-3,R,DANNY TARKANIAN,"TARKANIAN, DANNY",H2NV04045,O,high_confidence_automatic,100.0,2.0,8,last_exact+first_match+token_overlap+scope_same_race
NV-3,D,JACKY ROSEN,"ROSEN, JACKY",H6NV03139,O,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
NV-4,R,CRESENT HARDY,"HARDY, CRESENT",H4NV04017,I,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
NV-4,D,RUBEN KIHUEN,"KIHUEN, RUBEN",H2NV00050,C,high_confidence_automatic,100.0,2.0,9,last_exact+first_match+token_overlap+scope_same_race
NH-1,D,CAROL SHEA-PORTER,"SHEA-PORTER, CAROL",H6NH01230,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NH-2,R,JIM LAWRENCE,"LAWRENCE, JIM",H6NH02238,C,high_confidence_automatic,100.0,90.0,9,last_exact+first_match+token_overlap+scope_same_race
NJ-2,R,FRANK A LOBIONDO,"LOBIONDO, FRANK A.",H2NJ02037,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NJ-3,D,FREDERICK JOHN LAVERGNE,"LAVERGNE, FREDERICK JOHN",H4NJ03163,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NJ-3,R,THOMAS MACARTHUR,"MACARTHUR, THOMAS",H4NJ03130,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NJ-4,R,CHRISTOPHER H SMITH,"SMITH, CHRISTOPHER H",H8NJ04014,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-4,D,LORNA PHILLIPSON,"PHILLIPSON, LORNA",H6NJ04158,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-6,D,FRANK PALLONE JR,"PALLONE, FRANK JR",H8NJ03073,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-7,R,LEONARD LANCE,"LANCE, LEONARD",H6NJ12136,I,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
NJ-7,D,PETER JACOB,"JACOB, PETER MR.",H6NJ07151,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NJ-8,R,AGHA KHAN,"KHAN, AGHA",H6NJ08167,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NJ-8,D,ALBIO SIRES,"SIRES, ALBIO",H6NJ13191,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-10,D,DONALD M PAYNE JR,"PAYNE, DONALD M., JR.",H2NJ10154,I,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
NJ-11,D,JOSEPH M WENZEL,"WENZEL, JOSEPH M.",H6NJ11138,C,high_confidence_automatic,100.0,0.0,4,last_exact+first_match+token_overlap+scope_same_race
NJ-11,R,RODNEY P FRELINGHUYSEN,"FRELINGHUYSEN, RODNEY P.",H2NJ05014,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-12,D,BONNIE WATSON COLEMAN,"COLEMAN, BONNIE WATSON",H4NJ12149,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-12,R,STEVEN J UCCIO,"UCCIO, STEVEN J.",H6NJ12201,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NM-1,D,MICHELLE LUJAN GRISHAM,"LUJAN GRISHAM, MICHELLE",H8NM01257,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NM-2,D,MERRIE LEE SOULES,"SOULES, MERRIE LEE MS.",H6NM02101,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NM-3,R,MICHAEL H ROMERO,"ROMERO, MICHAEL H",H6NM03067,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NY-1,R,LEE M ZELDIN,"ZELDIN, LEE M",H8NY01148,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-2,D,DUWAYNE GREGORY,"GREGORY, DUWAYNE",H6NY02124,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-2,R,PETER T KING,"KING, PETER T. HON.",H2NY03089,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-5,D,GREGORY W MEEKS,"MEEKS, GREGORY W.",H8NY06048,I,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
NY-6,D,GRACE MENG,"MENG, GRACE",H2NY06116,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-7,R,ALLAN E ROMAGUERA,"ROMAGUERA, ALLAN E.",H6NY12115,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-7,D,NYDIA M VELAZQUEZ,"VELAZQUEZ, NYDIA M",H2NY00010,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NY-9,D,YVETTE D CLARKE,"CLARKE, YVETTE D",H4NY11138,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-12,D,CAROLYN B MALONEY,"MALONEY, CAROLYN B.",H2NY14037,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NY-12,R,ROBERT ARDINI,"ARDINI, ROBERT",H6NY12149,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-13,D,ADRIANO ESPAILLAT,"ESPAILLAT, ADRIANO",H2NY13096,O,high_confidence_automatic,100.0,2.0,13,last_exact+first_match+token_overlap+scope_same_race
NY-14,D,JOSEPH CROWLEY,"CROWLEY, JOSEPH",H8NY07046,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-15,R,ALEJANDRO VEGA,"VEGA, ALEJANDRO",H6NY15142,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-15,D,JOSE E SERRANO,"SERRANO, JOSE E.",H0NY18065,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NY-17,D,NITA M LOWEY,"LOWEY, NITA M",H8NY20056,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-18,R,PHIL OLIVA,"OLIVA JR, PHIL",H6NY18203,C,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
NY-18,D,SEAN PATRICK MALONEY,"MALONEY, SEAN PATRICK",H2NY22139,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
NY-19,R,JOHN J FASO,"FASO, JOHN J. MR.",H6NY19169,O,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
NY-19,D,ZEPHYR TEACHOUT,"TEACHOUT, ZEPHYR",H6NY19243,O,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NY-21,R,ELISE M STEFANIK,"STEFANIK, ELISE M.",H4NY21079,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NY-22,R,CLAUDIA TENNEY,"TENNEY, CLAUDIA",H4NY22051,O,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
NY-24,D,COLLEEN DEACON,"DEACON, COLLEEN",H6NY24177,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NY-25,R,MARK W ASSINI,"ASSINI, MARK W",H4NY29098,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-26,D,BRIAN HIGGINS,"HIGGINS, BRIAN",H4NY27076,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NC-1,D,G K BUTTERFIELD,"BUTTERFIELD, G K",H4NC01046,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NC-2,D,JOHN P MCNEIL,"MCNEIL, JOHN P",H6NC13046,C,high_confidence_automatic,100.0,0.0,5,last_exact+first_match+token_overlap+scope_same_race
NC-3,D,ERNEST T REEVES,"REEVES, ERNEST T",H6NC03161,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NC-3,R,WALTER B JONES,"JONES, WALTER B.",H2NC01081,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NC-4,D,DAVID E PRICE,"PRICE, DAVID E.",H6NC04037,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
NC-4,R,SUE GOOGE,"GOOGE, SUE",H6NC04151,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NC-7,D,J WESLEY CASTEEN,"CASTEEN, J WESLEY",H4NC07100,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
ND-AL,D,CHASE IRON EYES,"IRON EYES, CHASE MR.",H6ND01015,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
ND-AL,R,KEVIN CRAMER,"CRAMER, KEVIN MR.",H0ND01026,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-1,R,STEVE CHABOT,"CHABOT, STEVE",H8OH01043,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-3,R,JOHN ADAMS,"ADAMS, JOHN",H0OH15099,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-3,D,JOYCE BEATTY,"BEATTY, JOYCE",H2OH03125,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-5,D,JAMES NEU JR,"NEU, JAMES, JR.",H6OH05097,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-6,R,BILL JOHNSON,"JOHNSON, BILL",H0OH06189,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-6,D,MICHAEL L LORENTZ,"LORENTZ, MICHAEL L",H6OH06152,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
OH-7,D,ROY RICH,"RICH, ROY",H6OH07127,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-8,R,WARREN DAVIDSON,"DAVIDSON, WARREN",H6OH08315,I,high_confidence_automatic,100.0,2.0,21,last_exact+first_match+token_overlap+scope_same_race
OH-10,R,MICHAEL R TURNER,"TURNER, MICHAEL R",H2OH03067,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-11,R,BEVERLY A GOLDSTEIN,"GOLDSTEIN, BEVERLY A.",H6OH11160,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-11,D,MARCIA L FUDGE,"FUDGE, MARCIA L",H8OH11141,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-12,D,ED ALBERTSON,"ALBERTSON, ED",H6OH12127,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-12,R,PATRICK J TIBERI,"TIBERI, PATRICK J.",H0OH12062,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-13,R,RICHARD A MORCKEL,"MORCKEL, RICHARD A.",H6OH13240,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-14,R,DAVID P JOYCE,"JOYCE, DAVID P",H2OH14064,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
OH-14,D,MICHAEL WAGER,"WAGER, MICHAEL",H4OH14102,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
OH-15,R,STEVE STIVERS,"STIVERS, STEVE MR.",H8OH15076,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OH-16,R,JAMES B RENACCI,"RENACCI, JAMES B.",H0OH16097,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OK-2,R,MARKWAYNE MULLIN,"MULLIN, MARKWAYNE MR.",H2OK02083,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
OK-3,R,FRANK D LUCAS,"LUCAS, FRANK D.",H4OK06056,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
OK-3,D,FRANKIE ROBBINS,"ROBBINS, FRANKIE",H6OK03215,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OK-4,D,CHRISTINA OWEN,"OWEN, CHRISTINA",H6OK04130,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
OK-4,R,TOM COLE,"COLE, TOM",H2OK04055,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
OR-1,R,BRIAN J HEINRICH,"HEINRICH, BRIAN J",H6OR01274,C,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
OR-1,D,SUZANNE BONAMICI,"BONAMICI, SUZANNE MS.",H2OR01133,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
OR-2,D,"JAMES \""JIM\"" CRARY","CRARY, JAMES ""JIM""",H6OR02181,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OR-3,D,EARL BLUMENAUER,"BLUMENAUER, EARL",H6OR03064,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
OR-4,R,ART ROBINSON,"ROBINSON, ART DR.",H0OR04081,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
OR-4,D,PETER A DEFAZIO,"DEFAZIO, PETER A",H6OR04047,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
OR-5,R,COLM WILLIS,"WILLIS, COLM",H6OR05143,C,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
OR-5,D,KURT SCHRADER,"SCHRADER, KURT",H8OR05107,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
PA-1,R,DEBORAH WILLIAMS,"WILLIAMS, DEBORAH",H6PA01173,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
PA-1,D,ROBERT A BRADY,"BRADY, ROBERT A",H8PA01153,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
PA-2,D,DWIGHT EVANS,"EVANS, DWIGHT",H6PA02171,C,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
PA-3,R,MIKE KELLY,"KELLY, MIKE",H4PA03117,C,high_confidence_automatic,100.0,50.75,2,last_exact+first_match+token_overlap+scope_same_race
PA-4,D,JOSHUA BURKHOLDER,"BURKHOLDER, JOSHUA",H6PA04128,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
PA-4,R,SCOTT PERRY,"PERRY, SCOTT",H2PA04135,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
PA-5,R,GLENN THOMPSON,"THOMPSON, GLENN MR",H8PA05071,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
PA-5,D,KERITH STRANO TAYLOR,"TAYLOR, KERITH STRANO",H4PA05062,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
PA-6,R,RYAN A COSTELLO,"COSTELLO, RYAN A",H0PA06076,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
PA-7,D,MARY ELLEN BALCHUNIS,"BALCHUNIS, MARY ELLEN",H4PA07092,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
PA-8,R,BRIAN FITZPATRICK,"FITZPATRICK, BRIAN",H6PA08277,O,high_confidence_automatic,100.0,48.75,6,last_exact+first_match+token_overlap+scope_same_race
PA-10,D,MIKE MOLESEVICH,"MOLESEVICH, MIKE",H6PA10141,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
PA-11,R,LOU BARLETTA,"BARLETTA, LOU",H2PA11098,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
PA-13,D,BRENDAN F BOYLE,"BOYLE, BRENDAN F",H4PA13199,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
PA-14,R,LENNY MCALLISTER,"MCALLISTER, LENNY MR",H6PA14192,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
PA-16,R,LLOYD K SMUCKER,"SMUCKER, LLOYD K",H6PA16320,O,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
PA-17,D,MATT CARTWRIGHT,"CARTWRIGHT, MATT",H2PA17079,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
PA-17,R,MATT CONNOLLY,"CONNOLLY, MATT",H4PA17141,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
RI-1,D,DAVID N CICILLINE,"CICILLINE, DAVID N",H0RI01073,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
SC-1,D,DIMITRI CHERNY,"CHERNY, DIMITRI",H4SC01271,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
SC-2,D,ARIK BJORN,"BJORN, ARIK",H6SC02100,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
SC-4,R,TREY GOWDY,"GOWDY, TREY",H0SC04257,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
SC-6,D,JAMES E CLYBURN,"CLYBURN, JAMES E.",H2SC02042,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
SC-7,D,MAL HYMAN,"HYMAN, MAL",H6SC07018,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
SC-7,R,TOM RICE,"RICE, TOM",H2SC07066,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
SD-AL,D,PAULA HAWKS,"HAWKS, PAULA",H6SD01091,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
