candidate_uid,cycle,chamber,race_id,state,district,party_code,candidate_name_canonical,candidate_name_mit,candidate_name_fec,fec_candidate_id,principal_campaign_committee_id,incumbent_challenger_status,is_incumbent,is_challenger,is_open_seat_candidate,fec_candidate_status,candidate_vote_total,candidate_vote_share,match_method,match_score,match_reason,second_best_score,candidate_count_considered,source_results,source_candidate_identity
HOUSE_2020_FL_11_D_DANA_MARIE_COTTRELL,2020,House,FL-11,FL,11,D,DANA MARIE COTTRELL,DANA MARIE COTTRELL,"COTTRELL, DANA",H8FL11130,C00673145,C,False,True,False,C,158094,0.3327783309091445,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_11_R_DANIEL_WEBSTER,2020,House,FL-11,FL,11,R,DANIEL WEBSTER,DANIEL WEBSTER,"WEBSTER, DANIEL",H0FL08208,C00481911,I,True,False,False,C,316979,0.6672216690908556,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_12_D_KIMBERLY_WALKER,2020,House,FL-12,FL,12,D,KIMBERLY WALKER,KIMBERLY WALKER,"WALKER, KIMBERLY H MS",H6FL13197,C00591388,C,False,True,False,C,168194,0.37117856709369174,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_12_R_GUS_M_BILIRAKIS,2020,House,FL-12,FL,12,R,GUS M BILIRAKIS,GUS M BILIRAKIS,"BILIRAKIS, GUS M",H6FL09070,C00408534,I,True,False,False,C,284941,0.6288214329063083,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_13_D_CHARLIE_CRIST,2020,House,FL-13,FL,13,D,CHARLIE CRIST,CHARLIE CRIST,"CRIST, CHARLIE JOSEPH",H6FL13205,C00590067,I,True,False,False,C,215405,0.5303908895044629,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_13_R_ANNA_PAULINA_LUNA,2020,House,FL-13,FL,13,R,ANNA PAULINA LUNA,ANNA PAULINA LUNA,"PAULINA LUNA, ANNA",H0FL13158,C00718239,C,False,True,False,C,190713,0.46959187442289935,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,7,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_14_D_KATHY_CASTOR,2020,House,FL-14,FL,14,D,KATHY CASTOR,KATHY CASTOR,"CASTOR, KATHY",H6FL11126,C00410761,I,True,False,False,C,224240,0.6025754025410065,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_14_R_CHRISTINE_Y_QUINN,2020,House,FL-14,FL,14,R,CHRISTINE Y QUINN,CHRISTINE Y QUINN,"QUINN, CHRISTINE YVONNE",H6FL14112,C00744698,C,False,True,False,C,147896,0.3974245974589935,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_15_D_ALAN_COHN,2020,House,FL-15,FL,15,D,ALAN COHN,ALAN COHN,"COHN, ALAN",H4FL15155,C00718650,O,False,False,True,C,174297,0.4461477816372344,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_15_R_SCOTT_FRANKLIN,2020,House,FL-15,FL,15,R,SCOTT FRANKLIN,SCOTT FRANKLIN,"FRANKLIN, SCOTT MR.",H0FL15104,C00742247,O,False,False,True,C,216374,0.5538522183627655,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_16_D_MARGARET_GOOD,2020,House,FL-16,FL,16,D,MARGARET GOOD,MARGARET GOOD,"GOOD, MARGARET ELIZABETH ROWELL",H0FL16094,C00713222,C,False,True,False,C,215683,0.444997152784082,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_16_R_VERN_BUCHANAN,2020,House,FL-16,FL,16,R,VERN BUCHANAN,VERN BUCHANAN,"BUCHANAN, VERNON",H6FL13148,C00412759,I,True,False,False,C,269001,0.555002847215918,probable_automatic,72.0,last_exact+first_initial+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_17_D_ALLEN_ELLISON,2020,House,FL-17,FL,17,D,ALLEN ELLISON,ALLEN ELLISON,"ELLISON, ALLEN",H0FL17159,C00574236,C,False,True,False,C,140487,0.340659607126143,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_17_R_W_GREGORY_STEUBE,2020,House,FL-17,FL,17,R,W GREGORY STEUBE,W GREGORY STEUBE,"STEUBE, GREG",H8FL17053,C00671891,I,True,False,False,C,266514,0.6462559135978195,high_confidence_automatic,85.75,last_exact+alternate_given_name_match+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_18_D_PAM_KEITH,2020,House,FL-18,FL,18,D,PAM KEITH,PAM KEITH,"KEITH, PAMELA M.",H0FL18207,C00743286,C,False,True,False,C,186674,0.4150893889531264,probable_automatic,70.75,last_exact+first_initial+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_18_R_BRIAN_J_MAST,2020,House,FL-18,FL,18,R,BRIAN J MAST,BRIAN J MAST,"MAST, BRIAN",H6FL18097,C00632257,I,True,False,False,C,253286,0.5632082184470337,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_19_D_CINDY_LYN_BANYAI,2020,House,FL-19,FL,19,D,CINDY LYN BANYAI,CINDY LYN BANYAI,"BANYAI, CINDY LYN",H0FL19106,C00718155,O,False,False,True,C,172146,0.3872025623665903,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_19_R_BYRON_DONALDS,2020,House,FL-19,FL,19,R,BYRON DONALDS,BYRON DONALDS,,,,,False,False,False,,272440,0.6127906898281335,unmatched,0.0,last_name_mismatch+scope_same_race,2.0,12,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_2_R_NEAL_P_DUNN,2020,House,FL-2,FL,2,R,NEAL P DUNN,NEAL P DUNN,"DUNN, NEAL PATRICK MD, FACS",H6FL02208,C00582304,I,True,False,False,C,305337,0.9786473674595111,high_confidence_automatic,90.0,last_exact+first_match+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_20_D_ALCEE_L_HASTINGS,2020,House,FL-20,FL,20,D,ALCEE L HASTINGS,ALCEE L HASTINGS,"HASTINGS, ALCEE L",H2FL23021,C00269837,I,True,False,False,C,253661,0.7867677391139826,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_20_R_GREG_MUSSELWHITE,2020,House,FL-20,FL,20,R,GREG MUSSELWHITE,GREG MUSSELWHITE,"MUSSELWHITE, GREGORY WAYNE SR.",H0FL20120,C00700195,C,False,True,False,C,68748,0.21323226088601746,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_21_D_LOIS_FRANKEL,2020,House,FL-21,FL,21,D,LOIS FRANKEL,LOIS FRANKEL,"FRANKEL, LOIS J.",H2FL14053,C00494856,I,True,False,False,C,237925,0.590248404214412,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_21_R_LAURA_LOOMER,2020,House,FL-21,FL,21,R,LAURA LOOMER,LAURA LOOMER,"LOOMER, LAURA",H0FL21078,C00714543,C,False,True,False,C,157612,0.391006541914645,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,10,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_22_D_THEODORE_E_DEUTCH,2020,House,FL-22,FL,22,D,THEODORE E DEUTCH,THEODORE E DEUTCH,"DEUTCH, THEODORE ELIOT",H0FL19080,C00469163,I,True,False,False,C,235764,0.5860155051862089,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_22_R_JAMES_JIM_PRUDEN,2020,House,FL-22,FL,22,R,"JAMES \""JIM\"" PRUDEN","JAMES \""JIM\"" PRUDEN","PRUDEN, JAMES L.",H0FL22118,C00721340,C,False,True,False,C,166553,0.4139844948137911,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,2.0,7,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_23_D_DEBBIE_WASSERMAN_SCHULTZ,2020,House,FL-23,FL,23,D,DEBBIE WASSERMAN SCHULTZ,DEBBIE WASSERMAN SCHULTZ,"WASSERMAN SCHULTZ, DEBBIE",H4FL20023,C00385773,I,True,False,False,C,221239,0.5819077528432703,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_23_R_CARLA_SPALDING,2020,House,FL-23,FL,23,R,CARLA SPALDING,CARLA SPALDING,"SPALDING, CARLA A",H0FL23090,C00727164,C,False,True,False,C,158874,0.4178739387052994,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,9,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_24_D_FREDERICA_S_WILSON,2020,House,FL-24,FL,24,D,FREDERICA S WILSON,FREDERICA S WILSON,"WILSON, FREDERICA S",H0FL17068,C00460055,I,True,False,False,C,218825,0.7555120529764741,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_24_R_LAVERN_SPICER,2020,House,FL-24,FL,24,R,LAVERN SPICER,LAVERN SPICER,"SPICER, LAVERN",H0FL24205,C00736264,C,False,True,False,C,59084,0.20399257003569973,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_25_R_MARIO_DIAZ_BALART,2020,House,FL-25,FL,25,R,MARIO DIAZ-BALART,MARIO DIAZ-BALART,"DIAZ-BALART, MARIO",H2FL25018,C00376087,I,True,False,False,C,-1,,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_26_D_DEBBIE_MUCARSEL_POWELL,2020,House,FL-26,FL,26,D,DEBBIE MUCARSEL-POWELL,DEBBIE MUCARSEL-POWELL,"MUCARSEL-POWELL, DEBBIE",H8FL26039,C00652065,I,True,False,False,C,165407,0.4827569097860666,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_26_R_CARLOS_GIMENEZ,2020,House,FL-26,FL,26,R,CARLOS GIMENEZ,CARLOS GIMENEZ,"GIMENEZ, CARLOS",H0FL26036,C00735985,C,False,True,False,C,177223,0.5172430902139334,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_27_D_DONNA_E_SHALALA,2020,House,FL-27,FL,27,D,DONNA E SHALALA,DONNA E SHALALA,"SHALALA, DONNA",H8FL27193,C00672311,I,True,False,False,C,166758,0.486210365186967,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_27_R_MARIA_ELVIRA_SALAZAR,2020,House,FL-27,FL,27,R,MARIA ELVIRA SALAZAR,MARIA ELVIRA SALAZAR,"SALAZAR, MARIA ELVIRA",H8FL27185,C00714261,C,False,True,False,C,176141,0.513568044318099,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,7,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_3_D_ADAM_CHRISTENSEN,2020,House,FL-3,FL,3,D,ADAM CHRISTENSEN,ADAM CHRISTENSEN,"CHRISTENSEN, ADAM J",H0FL03183,C00732719,O,False,False,True,C,167326,0.42860033657700675,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_3_R_KAT_CAMMACK,2020,House,FL-3,FL,3,R,KAT CAMMACK,KAT CAMMACK,"CAMMACK, KAT",H0FL03175,C00730895,O,False,False,True,C,223075,0.5713996634229933,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,14,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_4_D_DONNA_DEEGAN,2020,House,FL-4,FL,4,D,DONNA DEEGAN,DONNA DEEGAN,"DEEGAN, DONNA",H0FL04157,C00726968,C,False,True,False,C,196423,0.3890026537806472,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_4_R_JOHN_H_RUTHERFORD,2020,House,FL-4,FL,4,R,JOHN H RUTHERFORD,JOHN H RUTHERFORD,"RUTHERFORD, JOHN",H6FL04105,C00615294,I,True,False,False,C,308497,0.6109577375529766,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_5_D_AL_LAWSON,2020,House,FL-5,FL,5,D,AL LAWSON JR,AL LAWSON JR,"LAWSON, ALFRED JR",H0FL02086,C00460261,I,True,False,False,C,219463,0.6512776988067294,probable_automatic,72.0,last_exact+first_initial+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_5_R_GARY_ADLER,2020,House,FL-5,FL,5,R,GARY ADLER,GARY ADLER,"ADLER, GARY",H0FL05170,C00739839,C,False,True,False,C,117510,0.3487223011932707,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_6_D_CLINT_CURTIS,2020,House,FL-6,FL,6,D,CLINT CURTIS,CLINT CURTIS,"CURTIS, CLINT",H0FL06103,C00709535,C,False,True,False,C,172305,0.3935197873273405,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_6_R_MICHAEL_WALTZ,2020,House,FL-6,FL,6,R,MICHAEL WALTZ,MICHAEL WALTZ,"WALTZ, MICHAEL",H8FL06148,C00666396,I,True,False,False,C,265393,0.6061193634436892,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_7_D_STEPHANIE_N_MURPHY,2020,House,FL-7,FL,7,D,STEPHANIE N MURPHY,STEPHANIE N MURPHY,"MURPHY, STEPHANIE",H6FL07140,C00620443,I,True,False,False,C,224946,0.553442129270831,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_7_R_LEO_VALENTIN,2020,House,FL-7,FL,7,R,LEO VALENTIN,LEO VALENTIN,"VALENTIN, LEO",H0FL07143,C00726000,C,False,True,False,C,175750,0.43240357338805113,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,10,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_8_D_JIM_KENNEDY,2020,House,FL-8,FL,8,D,JIM KENNEDY,JIM KENNEDY,"KENNEDY, JAMES",H0FL08224,C00707257,C,False,True,False,C,177695,0.38647159125510017,high_confidence_automatic,90.0,last_exact+first_match+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_8_R_BILL_POSEY,2020,House,FL-8,FL,8,R,BILL POSEY,BILL POSEY,"POSEY, BILL",H8FL15107,C00444968,I,True,False,False,C,282093,0.6135284087448998,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_9_D_DARREN_SOTO,2020,House,FL-9,FL,9,D,DARREN SOTO,DARREN SOTO,"SOTO, DARREN",H6FL09179,C00581074,I,True,False,False,C,240724,0.5602949459777766,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_FL_9_R_WILLIAM_P_BILL_OLSON,2020,House,FL-9,FL,9,R,"WILLIAM P \""BILL\"" OLSON","WILLIAM P \""BILL\"" OLSON","OLSON, WILLIAM",H0FL09081,C00699694,C,False,True,False,C,188889,0.43964686550072385,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_1_D_JOYCE_MARIE_GRIGGS,2020,House,GA-1,GA,1,D,JOYCE MARIE GRIGGS,JOYCE MARIE GRIGGS,"GRIGGS, JOYCE MARIE",H0GA01029,C00741397,,False,False,False,P,135238,0.4165077996273426,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_1_R_EARL_L_BUDDY_CARTER,2020,House,GA-1,GA,1,R,"EARL L \""BUDDY\"" CARTER","EARL L \""BUDDY\"" CARTER","CARTER, EARL LEROY",H4GA01039,C00543967,I,True,False,False,C,189457,0.5834922003726574,high_confidence_automatic,91.0,last_exact+first_match+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_10_D_TABITHA_JOHNSON_GREEN,2020,House,GA-10,GA,10,D,TABITHA JOHNSON-GREEN,TABITHA JOHNSON-GREEN,"JOHNSON-GREEN, TABITHA",H8GA10197,C00731166,C,False,True,False,C,142636,0.3768992141547275,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_10_R_JODY_B_HICE,2020,House,GA-10,GA,10,R,JODY B HICE,JODY B HICE,"HICE, JODY",H0GA07125,C00544445,I,True,False,False,C,235810,0.6231007858452725,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_11_D_DANA_BARRETT,2020,House,GA-11,GA,11,D,DANA BARRETT,DANA BARRETT,"BARRETT, DANA",H0GA11036,C00721183,C,False,True,False,C,160623,0.3957381702071045,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_11_R_BARRY_LOUDERMILK,2020,House,GA-11,GA,11,R,BARRY LOUDERMILK,BARRY LOUDERMILK,"LOUDERMILK, BARRY",H4GA11061,C00543892,I,True,False,False,C,245259,0.6042618297928954,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_12_D_LIZ_JOHNSON,2020,House,GA-12,GA,12,D,LIZ JOHNSON,LIZ JOHNSON,"JOHNSON, ELIZABETH (LIZ)",H0GA12059,C00722991,C,False,True,False,C,129061,0.416192893237321,high_confidence_automatic,90.0,last_exact+first_match+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_12_R_RICK_W_ALLEN,2020,House,GA-12,GA,12,R,RICK W ALLEN,RICK W ALLEN,"ALLEN, RICHARD W",H2GA12121,C00504019,I,True,False,False,C,181038,0.583807106762679,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_13_D_DAVID_SCOTT,2020,House,GA-13,GA,13,D,DAVID SCOTT,DAVID SCOTT,"SCOTT, DAVID ALBERT",H2GA13012,C00369801,I,True,False,False,C,279045,0.7738739038554338,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_13_R_BECKY_E_HITES,2020,House,GA-13,GA,13,R,BECKY E HITES,BECKY E HITES,"HITES, BECKY E",H0GA13131,C00736074,C,False,True,False,C,81476,0.22595692519315994,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_14_D_KEVIN_VAN_AUSDAL,2020,House,GA-14,GA,14,D,KEVIN VAN AUSDAL,KEVIN VAN AUSDAL,"VAN AUSDAL, KEVIN",H0GA14097,C00732669,O,False,False,True,C,77798,0.25289882161722876,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_14_R_MARJORIE_TAYLOR_GREENE,2020,House,GA-14,GA,14,R,MARJORIE TAYLOR GREENE,MARJORIE TAYLOR GREENE,"GREENE, MARJORIE TAYLOR MRS.",H0GA06192,C00708289,O,False,False,True,C,229827,0.7471011783827712,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,11,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_2_D_SANFORD_D_BISHOP,2020,House,GA-2,GA,2,D,SANFORD D BISHOP JR,SANFORD D BISHOP JR,"BISHOP, SANFORD",H2GA02031,C00266940,I,True,False,False,C,161397,0.5911241823362658,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_2_R_DON_COLE,2020,House,GA-2,GA,2,R,DON COLE,DON COLE,"COLE, DONALD EUGENE",H0GA02258,C00737692,C,False,True,False,C,111620,0.40881355435586775,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_3_D_VAL_ALMONORD,2020,House,GA-3,GA,3,D,VAL ALMONORD,VAL ALMONORD,"ALMONORD, VALBRUN",H0GA03074,C00743724,C,False,True,False,C,129792,0.3495440565768425,probable_automatic,72.0,last_exact+first_initial+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_3_R_A_DREW_FERGUSON,2020,House,GA-3,GA,3,R,A DREW FERGUSON IV,A DREW FERGUSON IV,"FERGUSON, ANDERSON DREW IV",H6GA03113,C00607838,I,True,False,False,C,241526,0.6504559434231575,probable_automatic,74.5,last_exact+first_initial+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_4_D_HENRY_C_HANK_JOHNSON,2020,House,GA-4,GA,4,D,"HENRY C \""HANK\"" JOHNSON JR","HENRY C \""HANK\"" JOHNSON JR","JOHNSON, HENRY C. 'HANK",H6GA04129,C00418293,I,True,False,False,C,278906,0.8007660085156719,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_4_R_JOHSIE_CRUZ_EZAMMUDEEN,2020,House,GA-4,GA,4,R,JOHSIE CRUZ EZAMMUDEEN,JOHSIE CRUZ EZAMMUDEEN,,,,,False,False,False,,69393,0.19923399148432813,unmatched,0.0,last_name_mismatch+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_5_D_NIKEMA_WILLIAMS,2020,House,GA-5,GA,5,D,NIKEMA WILLIAMS,NIKEMA WILLIAMS,"WILLIAMS, NIKEMA NATASSHA",H0GA05301,C00752584,C,False,True,False,C,301857,0.8514934993497939,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,8,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_5_R_ANGELA_STANTON_KING,2020,House,GA-5,GA,5,R,ANGELA STANTON-KING,ANGELA STANTON-KING,"STANTON KING, ANGELA",H0GA05277,C00741538,C,False,True,False,C,52646,0.14850650065020607,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_6_D_LUCY_MCBATH,2020,House,GA-6,GA,6,D,LUCY MCBATH,LUCY MCBATH,"MCBATH, LUCIA KAY MS.",H8GA06393,C00672295,I,True,False,False,C,216775,0.5458897417301262,probable_automatic,70.75,last_exact+first_initial+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_6_R_KAREN_HANDEL,2020,House,GA-6,GA,6,R,KAREN HANDEL,KAREN HANDEL,"HANDEL, KAREN CHRISTINE",H8GA06286,C00633362,C,False,True,False,C,180329,0.4541102582698739,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,8,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_7_D_CAROLYN_BOURDEAUX,2020,House,GA-7,GA,7,D,CAROLYN BOURDEAUX,CAROLYN BOURDEAUX,"BOURDEAUX, CAROLYN",H8GA07201,C00649376,O,False,False,True,C,190900,0.5139125191135615,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,8,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_7_R_RICH_MCCORMICK,2020,House,GA-7,GA,7,R,RICH MCCORMICK,RICH MCCORMICK,"MCCORMICK, RICHARD DEAN DR.",H0GA07273,C00706747,O,False,False,True,C,180564,0.48608748088643855,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,2.0,11,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_8_D_LINDSAY_HOLLIDAY,2020,House,GA-8,GA,8,D,LINDSAY HOLLIDAY,LINDSAY HOLLIDAY,"HOLLIDAY, LINDSAY DOZIER DR",H0GA08115,C00743096,C,False,True,False,C,109264,0.3547382740338882,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_8_R_AUSTIN_SCOTT,2020,House,GA-8,GA,8,R,AUSTIN SCOTT,AUSTIN SCOTT,"SCOTT, JAMES AUSTIN",H0GA08099,C00482737,I,True,False,False,C,198701,0.6451058883878278,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_GA_9_D_DEVIN_PANDY,2020,House,GA-9,GA,9,D,DEVIN PANDY,DEVIN PANDY,"PANDY, DEVIN D MR SR",H0GA09170,C00730853,O,False,False,True,C,79797,0.21419310852053566,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
