candidate_uid,cycle,chamber,race_id,state,district,party_code,candidate_name_canonical,candidate_name_mit,candidate_name_fec,fec_candidate_id,principal_campaign_committee_id,incumbent_challenger_status,is_incumbent,is_challenger,is_open_seat_candidate,fec_candidate_status,candidate_vote_total,candidate_vote_share,match_method,match_score,match_reason,second_best_score,candidate_count_considered,source_results,source_candidate_identity
HOUSE_2018_FL_10_D_VAL_DEMINGS,2018,House,FL-10,FL,10,D,VAL DEMINGS,VAL DEMINGS,"DEMINGS, VALDEZ VAL",H2FL08063,C00590489,I,True,False,False,C,1,1.0,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_11_D_DANA_COTTRELL,2018,House,FL-11,FL,11,D,DANA COTTRELL,DANA COTTRELL,"COTTRELL, DANA",H8FL11130,C00673145,C,False,True,False,C,128053,0.3484378486337638,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_11_R_DANIEL_WEBSTER,2018,House,FL-11,FL,11,R,DANIEL WEBSTER,DANIEL WEBSTER,"WEBSTER, DANIEL",H0FL08208,C00481911,I,True,False,False,C,239395,0.6514043308136466,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_12_D_CHRIS_HUNTER,2018,House,FL-12,FL,12,D,CHRIS HUNTER,CHRIS HUNTER,"HUNTER, CHRISTOPHER J.",H8FL12088,C00664417,C,False,True,False,C,132844,0.39664634328402776,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_12_R_GUS_MICHAEL_BILIRAKIS,2018,House,FL-12,FL,12,R,GUS MICHAEL BILIRAKIS,GUS MICHAEL BILIRAKIS,"BILIRAKIS, GUS M",H6FL09070,C00408534,I,True,False,False,C,194564,0.5809302575555808,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_13_D_CHARLIE_CRIST,2018,House,FL-13,FL,13,D,CHARLIE CRIST,CHARLIE CRIST,"CRIST, CHARLIE JOSEPH",H6FL13205,C00590067,I,True,False,False,C,182717,0.5764470566707995,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_13_R_GEORGE_BUCK,2018,House,FL-13,FL,13,R,GEORGE BUCK,GEORGE BUCK,"BUCK, GEORGE WILLIAM PHD",H8FL13136,C00667808,C,False,True,False,C,134254,0.42355294332920046,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_14_D_KATHY_CASTOR,2018,House,FL-14,FL,14,D,KATHY CASTOR,KATHY CASTOR,"CASTOR, KATHY",H6FL11126,C00410761,I,True,False,False,C,1,1.0,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_15_D_KRISTEN_CARLSON,2018,House,FL-15,FL,15,D,KRISTEN CARLSON,KRISTEN CARLSON,"CARLSON, KRISTEN",H8FL15271,C00677096,O,False,False,True,C,134132,0.46976170796968464,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,8,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_15_R_ROSS_SPANO,2018,House,FL-15,FL,15,R,ROSS SPANO,ROSS SPANO,"SPANO, VINCENT ROSS",H8FL15230,C00676668,O,False,False,True,C,151380,0.5301682473418041,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,9,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_16_D_DAVID_SHAPIRO,2018,House,FL-16,FL,16,D,DAVID SHAPIRO,DAVID SHAPIRO,"SHAPIRO, M. DAVID",H8FL16055,C00658419,C,False,True,False,C,164463,0.45438546081459663,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_16_R_VERN_BUCHANAN,2018,House,FL-16,FL,16,R,VERN BUCHANAN,VERN BUCHANAN,"BUCHANAN, VERNON",H6FL13148,C00412759,I,True,False,False,C,197483,0.5456145391854034,probable_automatic,72.0,last_exact+first_initial+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_17_D_ALLEN_ELLISON,2018,House,FL-17,FL,17,D,ALLEN ELLISON,ALLEN ELLISON,"ELLISON, ALLEN L",H4FL17037,C00574236,C,False,True,False,N,117194,0.37741208295761947,review_required,95.0,last_exact+first_match+token_overlap+scope_same_race,95.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_17_R_GREG_STEUBE,2018,House,FL-17,FL,17,R,GREG STEUBE,GREG STEUBE,"STEUBE, W. GREG",H8FL17053,C00671891,O,False,False,True,C,193326,0.6225879170423805,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_18_D_LAUREN_BAER,2018,House,FL-18,FL,18,D,LAUREN BAER,LAUREN BAER,"BAER, LAUREN",H8FL18028,C00652594,C,False,True,False,C,156454,0.4569881323406132,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_18_R_BRIAN_MAST,2018,House,FL-18,FL,18,R,BRIAN MAST,BRIAN MAST,"MAST, BRIAN",H6FL18097,C00632257,I,True,False,False,C,185905,0.5430118676593868,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_19_D_DAVID_HOLDEN,2018,House,FL-19,FL,19,D,DAVID HOLDEN,DAVID HOLDEN,"HOLDEN, DAVID",H8FL19067,C00649079,C,False,True,False,C,128106,0.37721837300173433,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_19_R_FRANCIS_ROONEY,2018,House,FL-19,FL,19,R,FRANCIS ROONEY,FRANCIS ROONEY,"ROONEY, FRANCIS",H6FL19087,C00618223,I,True,False,False,C,211465,0.6226756221161519,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_2_D_BOB_RACKLEFF,2018,House,FL-2,FL,2,D,BOB RACKLEFF,BOB RACKLEFF,"RACKLEFF, ROBERT BRUCE",H8FL02097,C00648519,C,False,True,False,C,96233,0.32558666702755373,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_2_R_NEAL_DUNN,2018,House,FL-2,FL,2,R,NEAL DUNN,NEAL DUNN,"DUNN, NEAL PATRICK MD, FACS",H6FL02208,C00582304,I,True,False,False,C,199335,0.6744133329724463,high_confidence_automatic,91.0,last_exact+first_match+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_20_D_ALCEE_L_HASTINGS,2018,House,FL-20,FL,20,D,ALCEE L HASTINGS,ALCEE L HASTINGS,"HASTINGS, ALCEE L",H2FL23021,C00269837,I,True,False,False,C,202659,0.9991864868062951,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_21_D_LOIS_FRANKEL,2018,House,FL-21,FL,21,D,LOIS FRANKEL,LOIS FRANKEL,"FRANKEL, LOIS J.",H2FL14053,C00494856,I,True,False,False,C,1,1.0,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_22_D_TED_DEUTCH,2018,House,FL-22,FL,22,D,TED DEUTCH,TED DEUTCH,"DEUTCH, THEODORE ELIOT",H0FL19080,C00469163,I,True,False,False,C,184634,0.6202369634812871,probable_automatic,70.75,last_exact+first_initial+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_22_R_NICOLAS_KIMAZ,2018,House,FL-22,FL,22,R,NICOLAS KIMAZ,NICOLAS KIMAZ,"KIMAZ, NICOLAS T MR.",H8FL22061,C00661629,C,False,True,False,C,113049,0.37976303651871285,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_23_D_DEBBIE_WASSERMAN_SCHULTZ,2018,House,FL-23,FL,23,D,DEBBIE WASSERMAN SCHULTZ,DEBBIE WASSERMAN SCHULTZ,"WASSERMAN SCHULTZ, DEBBIE",H4FL20023,C00385773,I,True,False,False,C,161611,0.5847716434004183,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_23_R_JOSEPH_JOE_KAUFMAN,2018,House,FL-23,FL,23,R,"JOSEPH \""JOE\"" KAUFMAN","JOSEPH \""JOE\"" KAUFMAN","KAUFMAN, JOSEPH ""JOE""",H2FL20043,C00501205,C,False,True,False,C,99446,0.3598344224687552,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_24_D_FREDERICA_WILSON,2018,House,FL-24,FL,24,D,FREDERICA WILSON,FREDERICA WILSON,"WILSON, FREDERICA S.",H0FL17068,C00460055,I,True,False,False,C,1,1.0,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_25_D_MARY_BARZEE_FLORES,2018,House,FL-25,FL,25,D,MARY BARZEE FLORES,MARY BARZEE FLORES,"BARZEE FLORES, MARY",H8FL27086,C00651471,O,False,False,True,C,84173,0.3954661843125279,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_25_R_MARIO_DIAZ_BALART,2018,House,FL-25,FL,25,R,MARIO DIAZ-BALART,MARIO DIAZ-BALART,"DIAZ-BALART, MARIO",H2FL25018,C00376087,I,True,False,False,C,128672,0.6045338156874721,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_26_D_DEBBIE_MUCARSEL_POWELL,2018,House,FL-26,FL,26,D,DEBBIE MUCARSEL-POWELL,DEBBIE MUCARSEL-POWELL,"MUCARSEL-POWELL, DEBBIE",H8FL26039,C00652065,C,False,True,False,C,119797,0.5087461513961142,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_26_R_CARLOS_CURBELO,2018,House,FL-26,FL,26,R,CARLOS CURBELO,CARLOS CURBELO,"CURBELO, CARLOS MR.",H4FL26038,C00546846,I,True,False,False,C,115678,0.49125384860388577,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_27_D_DONNA_SHALALA,2018,House,FL-27,FL,27,D,DONNA SHALALA,DONNA SHALALA,"SHALALA, DONNA",H8FL27193,C00672311,O,False,False,True,C,130743,0.5176177618712042,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,10,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_27_R_MARIA_ELVIRA_SALAZAR,2018,House,FL-27,FL,27,R,MARIA ELVIRA SALAZAR,MARIA ELVIRA SALAZAR,"SALAZAR, MARIA ELVIRA",H8FL27185,C00671859,O,False,False,True,C,115588,0.4576183953188221,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,13,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_3_D_YVONNE_HAYES_HINSON,2018,House,FL-3,FL,3,D,YVONNE HAYES HINSON,YVONNE HAYES HINSON,"HINSON, YVONNE HAYES MS",H8FL03038,C00655811,C,False,True,False,C,129880,0.42375756942994364,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_3_R_TED_YOHO,2018,House,FL-3,FL,3,R,TED YOHO,TED YOHO,"YOHO, THEODORE SCOTT",H2FL06109,C00494583,I,True,False,False,C,176616,0.5762424305700564,probable_automatic,70.75,last_exact+first_initial+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_4_D_GEORGE_GES_SELMONT,2018,House,FL-4,FL,4,D,"GEORGE \""GES\"" SELMONT","GEORGE \""GES\"" SELMONT","SELMONT, GEORGE AUSTIN",H8FL04085,C00671446,C,False,True,False,C,123351,0.323544455198571,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_4_R_JOHN_H_RUTHERFORD,2018,House,FL-4,FL,4,R,JOHN H RUTHERFORD,JOHN H RUTHERFORD,"RUTHERFORD, JOHN",H6FL04105,C00615294,I,True,False,False,C,248420,0.6515951517249882,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_5_D_AL_LAWSON,2018,House,FL-5,FL,5,D,AL LAWSON,AL LAWSON,"LAWSON, ALFRED JR",H0FL02086,C00460261,I,True,False,False,C,180527,0.6678121971249529,probable_automatic,72.0,last_exact+first_initial+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_5_R_VIRGINIA_FULLER,2018,House,FL-5,FL,5,R,VIRGINIA FULLER,VIRGINIA FULLER,"FULLER, VIRGINIA",H8FL05157,C00672568,C,False,True,False,C,89799,0.3321878028750472,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_6_D_NANCY_SODERBERG,2018,House,FL-6,FL,6,D,NANCY SODERBERG,NANCY SODERBERG,"SODERBERG, NANCY",H8FL06098,C00649798,O,False,False,True,C,145758,0.4368602933022428,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_6_R_MICHAEL_WALTZ,2018,House,FL-6,FL,6,R,MICHAEL WALTZ,MICHAEL WALTZ,"WALTZ, MICHAEL",H8FL06148,C00666396,O,False,False,True,C,187891,0.5631397066977573,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_7_D_STEPHANIE_MURPHY,2018,House,FL-7,FL,7,D,STEPHANIE MURPHY,STEPHANIE MURPHY,"MURPHY, STEPHANIE",H6FL07140,C00620443,I,True,False,False,C,183113,0.5769191992388106,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_7_R_MIKE_MILLER,2018,House,FL-7,FL,7,R,MIKE MILLER,MIKE MILLER,"MILLER, MIKE",H8FL07062,C00648816,C,False,True,False,C,134285,0.4230808007611894,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_8_D_SANJAY_PATEL,2018,House,FL-8,FL,8,D,SANJAY PATEL,SANJAY PATEL,"PATEL, SANJAY SOMABHAI",H8FL08102,C00666404,C,False,True,False,C,142415,0.39501895835818124,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_8_R_BILL_POSEY,2018,House,FL-8,FL,8,R,BILL POSEY,BILL POSEY,"POSEY, BILL",H8FL15107,C00444968,I,True,False,False,C,218112,0.6049810416418188,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_9_D_DARREN_SOTO,2018,House,FL-9,FL,9,D,DARREN SOTO,DARREN SOTO,"SOTO, DARREN",H6FL09179,C00581074,I,True,False,False,C,172172,0.5802174989974287,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_FL_9_R_WAYNE_LIEBNITZKY,2018,House,FL-9,FL,9,R,WAYNE LIEBNITZKY,WAYNE LIEBNITZKY,"LIEBNITZKY, WAYNE",H6FL09195,C00582015,C,False,True,False,C,124565,0.4197825010025713,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_1_D_LISA_M_RING,2018,House,GA-1,GA,1,D,LISA M RING,LISA M RING,"RING, LISA M.",H8GA01063,C00648287,C,False,True,False,C,105942,0.4226134201361879,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_1_R_EARL_L_BUDDY_CARTER,2018,House,GA-1,GA,1,R,"EARL L \""BUDDY\"" CARTER","EARL L \""BUDDY\"" CARTER","CARTER, EARL LEROY",H4GA01039,C00543967,I,True,False,False,C,144741,0.577386579863812,high_confidence_automatic,91.0,last_exact+first_match+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_10_D_TABITHA_A_JOHNSON_GREEN,2018,House,GA-10,GA,10,D,TABITHA A JOHNSON-GREEN,TABITHA A JOHNSON-GREEN,"JOHNSON-GREEN, TABITHA",H8GA10197,C00674143,C,False,True,False,C,112339,0.37108031776966655,high_confidence_automatic,96.25,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_10_R_JODY_HICE,2018,House,GA-10,GA,10,R,JODY HICE,JODY HICE,"HICE, JODY",H0GA07125,C00544445,I,True,False,False,C,190396,0.6289196822303335,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_11_D_FLYNN_D_BROADY,2018,House,GA-11,GA,11,D,FLYNN D BROADY JR,FLYNN D BROADY JR,"BROADY, FLYNN D. JR.",H8GA11062,C00675959,C,False,True,False,C,118653,0.38208604366587234,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_11_R_BARRY_LOUDERMILK,2018,House,GA-11,GA,11,R,BARRY LOUDERMILK,BARRY LOUDERMILK,"LOUDERMILK, BARRY",H4GA11061,C00543892,I,True,False,False,C,191887,0.6179139563341276,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_12_D_FRANCYS_JOHNSON,2018,House,GA-12,GA,12,D,FRANCYS JOHNSON,FRANCYS JOHNSON,"JOHNSON, FRANCYS",H8GA12078,C00666941,C,False,True,False,C,101503,0.4052193908714554,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_12_R_RICK_W_ALLEN,2018,House,GA-12,GA,12,R,RICK W ALLEN,RICK W ALLEN,"ALLEN, RICHARD W",H2GA12121,C00504019,I,True,False,False,C,148986,0.5947806091285446,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_13_D_DAVID_SCOTT,2018,House,GA-13,GA,13,D,DAVID SCOTT,DAVID SCOTT,"SCOTT, DAVID ALBERT",H2GA13012,C00369801,I,True,False,False,C,223157,0.7618437987552787,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_13_R_DAVID_CALLAHAN,2018,House,GA-13,GA,13,R,DAVID CALLAHAN,DAVID CALLAHAN,"CALLAHAN, DAVID ALAN",H8GA13035,C00673202,C,False,True,False,C,69760,0.2381562012447212,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_14_D_STEVEN_LAMAR_FOSTER,2018,House,GA-14,GA,14,D,STEVEN LAMAR FOSTER,STEVEN LAMAR FOSTER,"FOSTER, STEVEN",H8GA14025,C00675686,C,False,True,False,C,53981,0.23498197837404886,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_14_R_TOM_GRAVES,2018,House,GA-14,GA,14,R,TOM GRAVES,TOM GRAVES,"GRAVES, TOM",H8GA14033,,C,False,True,False,N,175743,0.7650180216259511,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,87.75,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_2_D_SANFORD_BISHOP,2018,House,GA-2,GA,2,D,SANFORD BISHOP,SANFORD BISHOP,"BISHOP, SANFORD D",H2GA02031,C00266940,I,True,False,False,C,136699,0.59649344812389,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_2_R_HERMAN_WEST,2018,House,GA-2,GA,2,R,HERMAN WEST JR,HERMAN WEST JR,"WEST, HERMAN JR.",H8GA02087,C00670380,C,False,True,False,C,92472,0.40350655187610995,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_3_D_CHUCK_ENDERLIN,2018,House,GA-3,GA,3,D,CHUCK ENDERLIN,CHUCK ENDERLIN,"ENDERLIN, CHARLES JOSEPH JR.",H8GA03051,C00647446,C,False,True,False,C,101010,0.3447369678436619,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_3_R_DREW_FERGUSON,2018,House,GA-3,GA,3,R,DREW FERGUSON,DREW FERGUSON,"FERGUSON, ANDERSON DREW IV",H6GA03113,C00607838,I,True,False,False,C,191996,0.6552630321563381,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_4_D_HENRY_C_HANK_JOHNSON,2018,House,GA-4,GA,4,D,"HENRY C \""HANK\"" JOHNSON JR","HENRY C \""HANK\"" JOHNSON JR","JOHNSON, HENRY C. 'HANK",H6GA04129,C00418293,I,True,False,False,C,227717,0.7884691959045598,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_4_R_JOE_PROFIT,2018,House,GA-4,GA,4,R,JOE PROFIT,JOE PROFIT,"PROFIT, JOSEPH",H8GA04125,C00675777,C,False,True,False,C,61092,0.21153080409544023,high_confidence_automatic,90.0,last_exact+first_match+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_5_D_JOHN_R_LEWIS,2018,House,GA-5,GA,5,D,JOHN R LEWIS,JOHN R LEWIS,"LEWIS, JOHN R.",H6GA05217,C00202416,I,True,False,False,C,275406,1.0,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_6_D_LUCY_MCBATH,2018,House,GA-6,GA,6,D,LUCY MCBATH,LUCY MCBATH,"MCBATH, LUCIA KAY MS.",H8GA06393,C00672295,C,False,True,False,C,160139,0.5051480376260985,probable_automatic,70.75,last_exact+first_initial+scope_same_race,2.0,9,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_6_R_KAREN_HANDEL,2018,House,GA-6,GA,6,R,KAREN HANDEL,KAREN HANDEL,"HANDEL, KAREN CHRISTINE",H8GA06286,C00633362,I,True,False,False,C,156875,0.49485196237390144,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_7_D_CAROLYN_BOURDEAUX,2018,House,GA-7,GA,7,D,CAROLYN BOURDEAUX,CAROLYN BOURDEAUX,"BOURDEAUX, CAROLYN",H8GA07201,C00649376,C,False,True,False,C,140011,0.49925296229866534,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_7_R_ROB_WOODALL,2018,House,GA-7,GA,7,R,ROB WOODALL,ROB WOODALL,"WOODALL, ROB REP.",H0GA07133,C00482307,I,True,False,False,C,140430,0.5007470377013347,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_8_R_AUSTIN_SCOTT,2018,House,GA-8,GA,8,R,AUSTIN SCOTT,AUSTIN SCOTT,"SCOTT, JAMES AUSTIN",H0GA08099,C00482737,I,True,False,False,C,198152,1.0,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_9_D_JOSH_MCCALL,2018,House,GA-9,GA,9,D,JOSH MCCALL,JOSH MCCALL,"MCCALL, JOSHUA BRAXTON",H8GA09058,C00647222,C,False,True,False,C,57912,0.20494527077958616,probable_automatic,70.75,last_exact+first_initial+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_GA_9_R_DOUG_COLLINS,2018,House,GA-9,GA,9,R,DOUG COLLINS,DOUG COLLINS,"COLLINS, DOUGLAS ALLEN",H2GA09150,C00502039,I,True,False,False,C,224661,0.7950547292204139,probable_automatic,70.75,last_exact+first_initial+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_HI_1_D_ED_CASE,2018,House,HI-1,HI,1,D,ED CASE,ED CASE,"CASE, EDWARD",H2HI02128,C00680918,,False,False,False,C,134650,0.7309552632578945,high_confidence_automatic,90.0,last_exact+first_match+scope_same_race,2.0,8,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_HI_1_R_CAM_CAVASSO,2018,House,HI-1,HI,1,R,CAM CAVASSO,CAM CAVASSO,"CAVASSO, CAMPBELL",H8HI00012,C00680876,O,False,False,True,C,42498,0.2307028353355663,probable_automatic,72.0,last_exact+first_initial+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
