candidate_uid,cycle,chamber,race_id,state,district,party_code,candidate_name_canonical,candidate_name_mit,candidate_name_fec,fec_candidate_id,principal_campaign_committee_id,incumbent_challenger_status,is_incumbent,is_challenger,is_open_seat_candidate,fec_candidate_status,candidate_vote_total,candidate_vote_share,match_method,match_score,match_reason,second_best_score,candidate_count_considered,source_results,source_candidate_identity
HOUSE_2022_MD_8_D_JAMIE_RASKIN,2022,House,MD-8,MD,8,D,JAMIE RASKIN,JAMIE RASKIN,"RASKIN, JAMIE",H6MD08457,C00575126,I,True,False,False,F,211842,0.8018061664004602,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MD_8_R_GREGORY_THOMAS_COLL,2022,House,MD-8,MD,8,R,GREGORY THOMAS COLL,GREGORY THOMAS COLL,"COLL, GREGORY THOMAS",H0MD08203,C00734426,C,False,True,False,C,47965,0.1815439467688092,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_ME_1_D_CHELLIE_PINGREE,2022,House,ME-1,ME,1,D,CHELLIE PINGREE,CHELLIE PINGREE,"PINGREE, CHELLIE M",H8ME01120,C00433391,I,True,False,False,C,219753,0.613598668669619,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_ME_1_R_EDWIN_THELANDER,2022,House,ME-1,ME,1,R,EDWIN THELANDER,EDWIN THELANDER,"THELANDER, EDWIN F MR.",H2ME01131,C00788299,C,False,True,False,C,129263,0.36093070269002453,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_ME_2_D_JARED_F_GOLDEN,2022,House,ME-2,ME,2,D,JARED F GOLDEN,JARED F GOLDEN,"GOLDEN, JARED",H8ME02185,C00653816,I,True,False,False,C,165136,0.2516918049577506,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_ME_2_R_BRUCE_POLIQUIN,2022,House,ME-2,ME,2,R,BRUCE POLIQUIN,BRUCE POLIQUIN,"POLIQUIN, BRUCE",H4ME02234,C00788968,C,False,True,False,C,146142,0.22274212624827772,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_1_D_BOB_LORINSER,2022,House,MI-1,MI,1,D,BOB LORINSER,BOB LORINSER,"LORINSER, ROBERT JAMES",H2MI01142,C00787101,C,False,True,False,C,145403,0.3741723473297667,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_1_R_JACK_BERGMAN,2022,House,MI-1,MI,1,R,JACK BERGMAN,JACK BERGMAN,"BERGMAN, JOHN",H6MI01226,C00614214,I,True,False,False,C,233094,0.5998317031181244,high_confidence_automatic,90.0,last_exact+first_match+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_10_D_CARL_J_MARLINGA,2022,House,MI-10,MI,10,D,CARL J MARLINGA,CARL J MARLINGA,"MARLINGA, CARL",H2MI10176,C00807727,C,False,True,False,C,157602,0.48309051395151376,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_10_R_JOHN_JAMES,2022,House,MI-10,MI,10,R,JOHN JAMES,JOHN JAMES,"JAMES, JOHN",H2MI10150,C00803502,C,False,True,False,C,159202,0.4879949239356664,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_11_D_HALEY_M_STEVENS,2022,House,MI-11,MI,11,D,HALEY M STEVENS,HALEY M STEVENS,"STEVENS, HALEY",H8MI11254,C00638650,I,True,False,False,C,224537,0.6131891779703369,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_11_R_MARK_AMBROSE,2022,House,MI-11,MI,11,R,MARK AMBROSE,MARK AMBROSE,"AMBROSE, MARK",H2MI11265,C00813402,C,False,True,False,C,141642,0.3868108220296631,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_12_D_RASHIDA_TLAIB,2022,House,MI-12,MI,12,D,RASHIDA TLAIB,RASHIDA TLAIB,"TLAIB, RASHIDA",H8MI13250,C00668608,I,True,False,False,C,196643,0.7084268509278506,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_12_R_STEVEN_ELLIOTT,2022,House,MI-12,MI,12,R,STEVEN ELLIOTT,STEVEN ELLIOTT,"ELLIOTT, STEVEN",H2MI13311,C00806844,C,False,True,False,C,72888,0.26258659759274006,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_13_D_SHRI_THANEDAR,2022,House,MI-13,MI,13,D,SHRI THANEDAR,SHRI THANEDAR,"THANEDAR, SHRI",H2MI13204,C00798132,C,False,True,False,C,166650,0.7108307314326662,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,15,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_13_R_MARTELL_D_BIVINGS,2022,House,MI-13,MI,13,R,MARTELL D BIVINGS,MARTELL D BIVINGS,"BIVINGS, MARTELL DE'ANGELO",H2MI13360,C00813048,C,False,True,False,C,56187,0.23966064390643393,high_confidence_automatic,91.0,last_exact+first_match+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_2_D_JERRY_HILLIARD,2022,House,MI-2,MI,2,D,JERRY HILLIARD,JERRY HILLIARD,"HILLIARD, JEROME C",H8MI04101,C00815217,C,False,True,False,C,116452,0.3429890934581366,probable_automatic,70.75,last_exact+first_initial+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_2_R_JOHN_R_MOOLENAAR,2022,House,MI-2,MI,2,R,JOHN R MOOLENAAR,JOHN R MOOLENAAR,"MOOLENAAR, JOHN MR.",H4MI04126,C00561530,I,True,False,False,C,216222,0.6368442600015904,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_3_D_HILLARY_SCHOLTEN,2022,House,MI-3,MI,3,D,HILLARY SCHOLTEN,HILLARY SCHOLTEN,"SCHOLTEN, HILLARY",H0MI03316,C00711317,C,False,True,False,C,185989,0.5486595395707222,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_3_R_JOHN_GIBBS,2022,House,MI-3,MI,3,R,JOHN GIBBS,JOHN GIBBS,"GIBBS, JOHN",H2MI03197,C00793166,C,False,True,False,C,142229,0.4195694242864054,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_4_D_JOSEPH_ALFONSO,2022,House,MI-4,MI,4,D,JOSEPH ALFONSO,JOSEPH ALFONSO,"ALFONSO, JOSEPH",H2MI04260,C00801118,C,False,True,False,C,143690,0.42468109756818423,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_4_R_BILL_HUIZENGA,2022,House,MI-4,MI,4,R,BILL HUIZENGA,BILL HUIZENGA,"HUIZENGA, WILLIAM P",H0MI02094,C00459297,I,True,False,False,C,183936,0.5436296357596321,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_5_D_BART_GOLDBERG,2022,House,MI-5,MI,5,D,BART GOLDBERG,BART GOLDBERG,"GOLDBERG, BARTLEY F.",H2MI05176,C00806901,C,False,True,False,C,110946,0.34970276557249935,probable_automatic,70.75,last_exact+first_initial+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_5_R_TIM_WALBERG,2022,House,MI-5,MI,5,R,TIM WALBERG,TIM WALBERG,"WALBERG, TIMOTHY L REP",H4MI07103,C00390724,I,True,False,False,C,198020,0.624160777663605,probable_state_fallback,88.0,last_exact+first_match+scope_same_state_party,2.0,46,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_6_D_DEBBIE_DINGELL,2022,House,MI-6,MI,6,D,DEBBIE DINGELL,DEBBIE DINGELL,"DINGELL, DEBBIE",H4MI12079,C00558213,I,True,False,False,C,241759,0.6588749260752139,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_6_R_WHITTNEY_WILLIAMS,2022,House,MI-6,MI,6,R,WHITTNEY WILLIAMS,WHITTNEY WILLIAMS,"WILLIAMS, WHITTNEY",H2MI06158,C00806927,O,False,False,True,C,125167,0.34112234858704865,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_7_D_ELISSA_SLOTKIN,2022,House,MI-7,MI,7,D,ELISSA SLOTKIN,ELISSA SLOTKIN,"SLOTKIN, ELISSA",H8MI08102,C00650150,I,True,False,False,C,192809,0.5173191882116831,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_7_R_TOM_BARRETT,2022,House,MI-7,MI,7,R,TOM BARRETT,TOM BARRETT,"BARRETT, THOMAS MORE",H2MI07123,C00793976,C,False,True,False,C,172624,0.4631615098146538,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_8_D_DANIEL_T_KILDEE,2022,House,MI-8,MI,8,D,DANIEL T KILDEE,DANIEL T KILDEE,"KILDEE, DANIEL T DANIEL T.",H2MI05119,C00499947,I,True,False,False,C,178322,0.5309904743187753,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_8_R_PAUL_JUNGE,2022,House,MI-8,MI,8,R,PAUL JUNGE,PAUL JUNGE,"JUNGE, PAUL",H0MI08141,C00726687,C,False,True,False,C,143850,0.42834299598903014,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_9_D_BRIAN_JAYE,2022,House,MI-9,MI,9,D,BRIAN JAYE,BRIAN JAYE,"JAYE, BRIAN STEVEN",H2MI08154,C00757633,C,False,True,False,C,123702,0.33171011632459335,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MI_9_R_LISA_MCCLAIN,2022,House,MI-9,MI,9,R,LISA MCCLAIN,LISA MCCLAIN,"MCCLAIN, LISA",H0MI10287,C00726042,I,True,False,False,C,238300,0.639007620896595,high_confidence_state_fallback,100.0,last_exact+first_match+token_overlap+scope_same_state_party,2.0,46,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_1_D_JEFF_ETTINGER,2022,House,MN-1,MN,1,D,JEFF ETTINGER,JEFF ETTINGER,"ETTINGER, JEFFREY M.",H2MN01249,C00808329,O,False,False,True,C,125457,0.42305941385345325,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,2.0,8,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_1_R_BRAD_FINSTAD,2022,House,MN-1,MN,1,R,BRAD FINSTAD,BRAD FINSTAD,"FINSTAD, BRAD",H2MN01223,C00807743,I,True,False,False,C,159621,0.5382654351586764,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,13,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_2_D_ANGIE_CRAIG,2022,House,MN-2,MN,2,D,ANGIE CRAIG,ANGIE CRAIG,"CRAIG, ANGELA DAWN",H6MN02131,C00575209,I,True,False,False,C,165583,0.5087472962343919,probable_automatic,70.75,last_exact+first_initial+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_2_R_TYLER_KISTNER,2022,House,MN-2,MN,2,R,TYLER KISTNER,TYLER KISTNER,"KISTNER, TYLER",H0MN02134,C00732925,C,False,True,False,C,148576,0.4564939533969128,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_3_D_DEAN_PHILLIPS,2022,House,MN-3,MN,3,D,DEAN PHILLIPS,DEAN PHILLIPS,"PHILLIPS, DEAN",H8MN03143,C00640714,I,True,False,False,C,198883,0.5955989590352209,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_3_R_TOM_WEILER,2022,House,MN-3,MN,3,R,TOM WEILER,TOM WEILER,"WEILER, TOM",H2MN03104,C00792002,C,False,True,False,C,134797,0.40367931337052776,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_4_D_BETTY_MCCOLLUM,2022,House,MN-4,MN,4,D,BETTY MCCOLLUM,BETTY MCCOLLUM,"MCCOLLUM, BETTY",H0MN04049,C00354688,I,True,False,False,F,200055,0.6759231416379197,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_4_R_MAY_LOR_XIONG,2022,House,MN-4,MN,4,R,MAY LOR XIONG,MAY LOR XIONG,"LOR XIONG, MAY",H2MN04177,C00805432,C,False,True,False,C,95493,0.32264091657009253,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_5_D_ILHAN_OMAR,2022,House,MN-5,MN,5,D,ILHAN OMAR,ILHAN OMAR,"OMAR, ILHAN",H8MN05239,C00680934,I,True,False,False,C,214224,0.7433016661693372,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_5_R_CICELY_DAVIS,2022,House,MN-5,MN,5,R,CICELY DAVIS,CICELY DAVIS,"DAVIS, CICELY",H2MN05166,C00784843,C,False,True,False,C,70702,0.245317585338265,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_6_D_JEANNE_HENDRICKS,2022,House,MN-6,MN,6,D,JEANNE HENDRICKS,JEANNE HENDRICKS,"HENDRICKS, JEANNE",H2MN06214,C00795682,C,False,True,False,C,120852,0.37793768587752957,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_6_R_TOM_EMMER,2022,House,MN-6,MN,6,R,TOM EMMER,TOM EMMER,"EMMER, THOMAS EARL JR.",H4MN06087,C00545749,I,True,False,False,C,198145,0.6196543107950476,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_7_D_JILL_ABAHSAIN,2022,House,MN-7,MN,7,D,JILL ABAHSAIN,JILL ABAHSAIN,"ABAHSAIN, JILL",H2MN07162,C00817437,C,False,True,False,C,84455,0.27611764628955165,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_7_R_MICHELLE_FISCHBACH,2022,House,MN-7,MN,7,R,MICHELLE FISCHBACH,MICHELLE FISCHBACH,"FISCHBACH, MICHELLE",H0MN07091,C00717959,I,True,False,False,C,204766,0.6694630982194817,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_8_D_JEN_SCHULTZ,2022,House,MN-8,MN,8,D,JEN SCHULTZ,JEN SCHULTZ,"SCHULTZ, JENNIFER",H2MN08152,C00810416,C,False,True,False,C,141009,0.42719643722733885,high_confidence_automatic,90.0,last_exact+first_match+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MN_8_R_PETE_STAUBER,2022,House,MN-8,MN,8,R,PETE STAUBER,PETE STAUBER,"STAUBER, PETER ALLEN",H8MN08043,C00650697,I,True,False,False,C,188755,0.5718462190984004,probable_automatic,70.75,last_exact+first_initial+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_1_D_CORI_BUSH,2022,House,MO-1,MO,1,D,CORI BUSH,CORI BUSH,"BUSH, CORI",H8MO01143,C00638767,I,True,False,False,C,160999,0.7286407371536672,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_1_R_ANDREW_JONES,2022,House,MO-1,MO,1,R,ANDREW JONES,ANDREW JONES,"JONES, ANDREW M JR",H2MO01179,C00786475,C,False,True,False,C,53767,0.24333583757999258,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_2_D_TRISH_GUNBY,2022,House,MO-2,MO,2,D,TRISH GUNBY,TRISH GUNBY,"GUNBY, PATRICIA WASHBURN",H2MO02201,C00785923,C,False,True,False,C,135895,0.430502493141485,review_required,48.75,last_exact+first_mismatch+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_2_R_ANN_WAGNER,2022,House,MO-2,MO,2,R,ANN WAGNER,ANN WAGNER,"WAGNER, ANN L.",H2MO02102,C00495846,I,True,False,False,C,173277,0.5489251297257227,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_3_D_BETHANY_MANN,2022,House,MO-3,MO,3,D,BETHANY MANN,BETHANY MANN,"MANN, BETHANY EILEEN",H2MO03167,C00806190,C,False,True,False,C,96851,0.3488906580402526,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_3_R_BLAINE_LUETKEMEYER,2022,House,MO-3,MO,3,R,BLAINE LUETKEMEYER,BLAINE LUETKEMEYER,"LUETKEMEYER, W BLAINE",H8MO09153,C00458679,I,True,False,False,C,180746,0.6511093419597475,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_4_D_JACK_TRUMAN,2022,House,MO-4,MO,4,D,JACK TRUMAN,JACK TRUMAN,"TRUMAN, JACK",H6MO07169,,O,False,False,True,N,67069,0.2629342282194928,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_4_R_MARK_ALFORD,2022,House,MO-4,MO,4,R,MARK ALFORD,MARK ALFORD,"ALFORD, MARK",H2MO04207,C00792598,O,False,False,True,C,181890,0.713073204771855,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,11,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_5_D_EMANUEL_CLEAVER,2022,House,MO-5,MO,5,D,EMANUEL CLEAVER,EMANUEL CLEAVER,"CLEAVER II, EMANUEL",H4MO05234,C00395848,I,True,False,False,C,140688,0.610214482444536,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_5_R_JACOB_TURK,2022,House,MO-5,MO,5,R,JACOB TURK,JACOB TURK,"TURK, JACOB",H6MO05189,C00821033,C,False,True,False,C,84008,0.36437292619982214,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_6_D_HENRY_MARTIN,2022,House,MO-6,MO,6,D,HENRY MARTIN,HENRY MARTIN,"MARTIN, HENRY ROBERT",H8MO06092,C00659367,C,False,True,False,C,72253,0.2748390974240372,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_6_R_SAM_GRAVES,2022,House,MO-6,MO,6,R,SAM GRAVES,SAM GRAVES,"GRAVES, SAMUEL B. JR.",H0MO06073,C00359034,I,True,False,False,C,184865,0.7031975107648768,probable_automatic,70.75,last_exact+first_initial+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_7_D_KRISTEN_RADAKER_SHEAFER,2022,House,MO-7,MO,7,D,KRISTEN RADAKER-SHEAFER,KRISTEN RADAKER-SHEAFER,"RADAKER-SHEAFER, KRISTEN",H2MO07200,C00812339,O,False,False,True,C,67485,0.2678539534108364,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_7_R_ERIC_BURLISON,2022,House,MO-7,MO,7,R,ERIC BURLISON,ERIC BURLISON,"BURLISON, ERIC",H2MO07143,C00788414,O,False,False,True,C,178592,0.7088474957034614,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,10,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_8_D_RANDI_MCCALLIAN,2022,House,MO-8,MO,8,D,RANDI MCCALLIAN,RANDI MCCALLIAN,"MCCALLIAN, RANDI MCCALLIAN",H2MO08091,C00810861,C,False,True,False,C,53738,0.21898571690539742,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MO_8_R_JASON_SMITH,2022,House,MO-8,MO,8,R,JASON SMITH,JASON SMITH,"SMITH, JASON T",H4MO08162,C00541862,I,True,False,False,C,186472,0.7598850832331547,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MS_1_D_DIANNE_BLACK,2022,House,MS-1,MS,1,D,DIANNE BLACK,DIANNE BLACK,"BLACK, DIANNE DODSON",H2MS01148,C00808105,C,False,True,False,C,45238,0.2702567074299984,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MS_1_R_TRENT_KELLY,2022,House,MS-1,MS,1,R,TRENT KELLY,TRENT KELLY,"KELLY, JOHN TRENT",H6MS01131,C00573980,I,True,False,False,C,122151,0.7297432925700016,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MS_2_D_BENNIE_G_THOMPSON,2022,House,MS-2,MS,2,D,BENNIE G THOMPSON,BENNIE G THOMPSON,"THOMPSON, BENNIE G.",H4MS02068,C00279851,I,True,False,False,C,108285,0.6010190432316326,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MS_2_R_BRIAN_FLOWERS,2022,House,MS-2,MS,2,R,BRIAN FLOWERS,BRIAN FLOWERS,"FLOWERS, BRIAN WESLEY",H0MS02082,C00736223,C,False,True,False,C,71884,0.3989809567683675,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MS_3_D_SHUWASKI_A_YOUNG,2022,House,MS-3,MS,3,D,SHUWASKI A YOUNG,SHUWASKI A YOUNG,"YOUNG, SHUWASKI",H2MS03136,C00783639,C,False,True,False,C,54803,0.2926197646355268,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MS_3_R_MICHAEL_GUEST,2022,House,MS-3,MS,3,R,MICHAEL GUEST,MICHAEL GUEST,"GUEST, MICHAEL PATRICK",H8MS03125,C00665752,I,True,False,False,C,132481,0.7073802353644733,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MS_4_D_JOHNNY_L_DUPREE,2022,House,MS-4,MS,4,D,JOHNNY L DUPREE,JOHNNY L DUPREE,"DUPREE, JOHNNY L.",H2MS04332,C00786491,C,False,True,False,C,42876,0.24604896188410288,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MS_4_R_MIKE_EZELL,2022,House,MS-4,MS,4,R,MIKE EZELL,MIKE EZELL,"EZELL, WALTER MICHAEL",H2MS04258,C00776393,C,False,True,False,C,127813,0.7334699124286976,high_confidence_automatic,85.75,last_exact+alternate_given_name_match+scope_same_race,2.0,8,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MT_1_D_MONICA_TRANEL,2022,House,MT-1,MT,1,D,MONICA TRANEL,MONICA TRANEL,"TRANEL, MONICA",H2MT02092,C00783696,C,False,True,False,C,115265,0.4648532021293757,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MT_1_R_RYAN_K_ZINKE,2022,House,MT-1,MT,1,R,RYAN K ZINKE,RYAN K ZINKE,,,,,False,False,False,,123102,0.4964591063074689,unmatched,0.0,last_name_mismatch+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MT_2_D_PENNY_RONNING,2022,House,MT-2,MT,2,D,PENNY RONNING,PENNY RONNING,"RONNING, PENNY",H2MT02134,C00795054,C,False,True,False,C,43480,0.20160243332467823,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_MT_2_R_MATTHEW_M_ROSENDALE,2022,House,MT-2,MT,2,R,"MATTHEW M ROSENDALE, SR","MATTHEW M ROSENDALE, SR","ROSENDALE, MATT MR.",H4MT00050,C00548289,I,True,False,False,C,121979,0.5655764308765162,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_NC_1_D_DON_DAVIS,2022,House,NC-1,NC,1,D,DON DAVIS,DON DAVIS,"DAVIS, DON",H2NC02287,C00795211,C,False,True,False,C,134996,0.5236949909999379,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
