candidate_uid,cycle,chamber,race_id,state,district,party_code,candidate_name_canonical,candidate_name_mit,candidate_name_fec,fec_candidate_id,principal_campaign_committee_id,incumbent_challenger_status,is_incumbent,is_challenger,is_open_seat_candidate,fec_candidate_status,candidate_vote_total,candidate_vote_share,match_method,match_score,match_reason,second_best_score,candidate_count_considered,source_results,source_candidate_identity
HOUSE_2016_FL_8_D_CORRY_WESTBROOK,2016,House,FL-8,FL,8,D,CORRY WESTBROOK,CORRY WESTBROOK,"WESTBROOK, CORRY",H4FL08077,C00543173,C,False,True,False,C,127127,0.3254984496659933,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_FL_8_R_BILL_POSEY,2016,House,FL-8,FL,8,R,BILL POSEY,BILL POSEY,"POSEY, BILL",H8FL15107,C00444968,I,True,False,False,C,246483,0.6310998794042416,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_FL_9_D_DARREN_SOTO,2016,House,FL-9,FL,9,D,DARREN SOTO,DARREN SOTO,"SOTO, DARREN",H6FL09179,C00581074,O,False,False,True,C,195311,0.574848202118548,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,8,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_FL_9_R_WAYNE_LIEBNITZKY,2016,House,FL-9,FL,9,R,WAYNE LIEBNITZKY,WAYNE LIEBNITZKY,"LIEBNITZKY, WAYNE",H6FL09195,C00582015,O,False,False,True,C,144450,0.42515179788145196,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_1_R_EARL_L_BUDDY_CARTER,2016,House,GA-1,GA,1,R,"EARL L \""BUDDY\"" CARTER","EARL L \""BUDDY\"" CARTER","CARTER, EARL LEROY",H4GA01039,C00543967,I,True,False,False,C,210243,0.9958837015423093,high_confidence_automatic,91.0,last_exact+first_match+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_10_R_JODY_B_HICE,2016,House,GA-10,GA,10,R,JODY B HICE,JODY B HICE,"HICE, JODY",H0GA07125,C00544445,I,True,False,False,C,243725,0.9955232598510748,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_11_D_DON_WILSON,2016,House,GA-11,GA,11,D,DON WILSON,DON WILSON,"WILSON, DONALD E JR",H4GA11111,C00623454,C,False,True,False,N,105383,0.3259422611793961,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_11_R_BARRY_LOUDERMILK,2016,House,GA-11,GA,11,R,BARRY LOUDERMILK,BARRY LOUDERMILK,"LOUDERMILK, BARRY",H4GA11061,C00543892,I,True,False,False,C,217935,0.6740577388206038,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_12_D_PATRICIA_C_MCCRACKEN,2016,House,GA-12,GA,12,D,PATRICIA C MCCRACKEN,PATRICIA C MCCRACKEN,"MCCRACKEN, TRICIA CARPENTER",H6GA12031,C00614255,C,False,True,False,C,99420,0.38399147200593253,review_required,48.0,last_exact+first_mismatch+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_12_R_RICK_W_ALLEN,2016,House,GA-12,GA,12,R,RICK W ALLEN,RICK W ALLEN,"ALLEN, RICHARD W",H2GA12121,C00504019,I,True,False,False,C,159492,0.6160085279940675,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_13_D_DAVID_SCOTT,2016,House,GA-13,GA,13,D,DAVID SCOTT,DAVID SCOTT,"SCOTT, DAVID ALBERT",H2GA13012,C00369801,I,True,False,False,C,252833,1.0,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_14_R_TOM_GRAVES,2016,House,GA-14,GA,14,R,TOM GRAVES,TOM GRAVES,"GRAVES, JOHN THOMAS MR. JR.",H0GA09030,C00462556,I,True,False,False,C,216743,1.0,high_confidence_automatic,85.75,last_exact+alternate_given_name_match+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_2_D_SANFORD_D_BISHOP,2016,House,GA-2,GA,2,D,SANFORD D BISHOP JR,SANFORD D BISHOP JR,"BISHOP, SANFORD D JR",H2GA02031,C00266940,I,True,False,False,C,148543,0.6122984843301086,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_2_R_GREG_DUKE,2016,House,GA-2,GA,2,R,GREG DUKE,GREG DUKE,"DUKE, GREGORY PAUL",H4GA02060,C00542480,C,False,True,False,C,94056,0.38770151566989147,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_3_D_ANGELA_PENDLEY,2016,House,GA-3,GA,3,D,ANGELA PENDLEY,ANGELA PENDLEY,"PENDLEY, ANGELA",H6GA03154,C00614685,O,False,False,True,N,95969,0.31653402025812455,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_3_R_DREW_FERGUSON,2016,House,GA-3,GA,3,R,DREW FERGUSON,DREW FERGUSON,"FERGUSON, ANDERSON DREW IV",H6GA03113,C00607838,O,False,False,True,C,207218,0.6834659797418755,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,9,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_4_D_HENRY_C_HANK_JOHNSON,2016,House,GA-4,GA,4,D,"HENRY C \""HANK\"" JOHNSON JR","HENRY C \""HANK\"" JOHNSON JR","JOHNSON, HENRY C 'HANK'",H6GA04129,C00418293,I,True,False,False,C,220146,0.7571945972160598,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_4_R_VICTOR_ARMENDARIZ,2016,House,GA-4,GA,4,R,VICTOR ARMENDARIZ,VICTOR ARMENDARIZ,"ARMENDARIZ, VICTOR",H0GA04106,C00615021,C,False,True,False,C,70593,0.24280540278394022,review_required,100.0,last_exact+first_match+token_overlap+scope_same_race,100.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_5_D_JOHN_LEWIS,2016,House,GA-5,GA,5,D,JOHN LEWIS,JOHN LEWIS,"LEWIS, JOHN R.",H6GA05217,C00202416,I,True,False,False,C,253781,0.8443914303491278,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_5_R_DOUGLAS_BELL,2016,House,GA-5,GA,5,R,DOUGLAS BELL,DOUGLAS BELL,"BELL, DOUGLAS ANTHONY",H6GA05290,C00599498,C,False,True,False,C,46768,0.15560856965087225,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_6_D_RODNEY_STOOKSBURY,2016,House,GA-6,GA,6,D,RODNEY STOOKSBURY,RODNEY STOOKSBURY,"STOOKSBURY, RODNEY",H6GA06124,C00619270,C,False,True,False,N,124917,0.38317510467630866,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_6_R_TOM_PRICE,2016,House,GA-6,GA,6,R,TOM PRICE,TOM PRICE,"PRICE, THOMAS EDMUNDS",H4GA06087,C00386755,I,True,False,False,C,201088,0.6168248953236913,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_7_D_RASHID_MALIK,2016,House,GA-7,GA,7,D,RASHID MALIK,RASHID MALIK,"MALIK, RASHID",H6GA07155,,C,False,True,False,N,114220,0.396183155798974,review_required,100.0,last_exact+first_match+token_overlap+scope_same_race,100.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_7_R_ROB_WOODALL,2016,House,GA-7,GA,7,R,ROB WOODALL,ROB WOODALL,"WOODALL, ROB REP.",H0GA07133,C00482307,I,True,False,False,C,174081,0.603816844201026,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_8_D_JAMES_NEAL_HARRIS,2016,House,GA-8,GA,8,D,JAMES NEAL HARRIS,JAMES NEAL HARRIS,"HARRIS, JAMES NEAL",H6GA08120,,C,False,True,False,N,83225,0.32357080650679604,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_8_R_AUSTIN_SCOTT,2016,House,GA-8,GA,8,R,AUSTIN SCOTT,AUSTIN SCOTT,"SCOTT, JAMES AUSTIN",H0GA08099,C00482737,I,True,False,False,C,173983,0.676429193493204,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_GA_9_R_DOUG_COLLINS,2016,House,GA-9,GA,9,R,DOUG COLLINS,DOUG COLLINS,"COLLINS, DOUGLAS ALLEN",H2GA09150,C00502039,I,True,False,False,C,256535,1.0,probable_automatic,70.75,last_exact+first_initial+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_HI_1_D_COLLEEN_WAKAKO_HANABUSA,2016,House,HI-1,HI,1,D,COLLEEN WAKAKO HANABUSA,COLLEEN WAKAKO HANABUSA,"HANABUSA, COLLEEN WAKAKO",H2HI02110,C00468413,O,False,False,True,C,145417,0.6810111880710529,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,10,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_HI_1_R_SHIRLENE_D_SHIRL_OSTROV,2016,House,HI-1,HI,1,R,"SHIRLENE D \""SHIRL\"" OSTROV","SHIRLENE D \""SHIRL\"" OSTROV","OSTROV, SHIRLENE D. (SHIRL)",H6HI01279,,O,False,False,True,N,45958,0.2152287021556589,review_required,96.25,last_exact+first_match+token_overlap+scope_same_race,90.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_HI_2_D_TULSI_GABBARD,2016,House,HI-2,HI,2,D,TULSI GABBARD,TULSI GABBARD,"GABBARD, TULSI",H2HI02508,C00497396,I,True,False,False,C,170848,0.7622616928341654,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_HI_2_R_ANGELA_AULANI_KAAIHUE,2016,House,HI-2,HI,2,R,ANGELA AULANI KAAIHUE,ANGELA AULANI KAAIHUE,"KAAIHUE, ANGELA AULANI",H6HI02400,,C,False,True,False,N,39668,0.17698420134473727,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IA_1_D_MONICA_VERNON,2016,House,IA-1,IA,1,D,MONICA VERNON,MONICA VERNON,"VERNON, MONICA W",H4IA01077,C00571562,C,False,True,False,C,177403,0.46081454216745416,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IA_1_R_ROD_BLUM,2016,House,IA-1,IA,1,R,ROD BLUM,ROD BLUM,"BLUM, RODNEY",H2IA01055,C00543926,I,True,False,False,C,206903,0.5374424965647299,probable_automatic,72.0,last_exact+first_initial+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IA_2_D_DAVID_LOEBSACK,2016,House,IA-2,IA,2,D,DAVID LOEBSACK,DAVID LOEBSACK,"LOEBSACK, DAVID WAYNE",H6IA02146,C00414318,I,True,False,False,C,198571,0.5366319669650192,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IA_2_R_CHRISTOPHER_PETERS,2016,House,IA-2,IA,2,R,CHRISTOPHER PETERS,CHRISTOPHER PETERS,"PETERS, CHRISTOPHER CARL",H6IA02161,C00613539,C,False,True,False,C,170933,0.4619411294158343,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IA_3_D_JIM_MOWRER,2016,House,IA-3,IA,3,D,JIM MOWRER,JIM MOWRER,"MOWRER, JIM",H4IA04113,C00546549,C,False,True,False,C,155002,0.3971487648832782,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IA_3_R_DAVID_YOUNG,2016,House,IA-3,IA,3,R,DAVID YOUNG,DAVID YOUNG,"YOUNG, DAVID",H4IA03115,C00545616,I,True,False,False,C,208598,0.5344733490995088,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IA_4_D_KIM_WEAVER,2016,House,IA-4,IA,4,D,KIM WEAVER,KIM WEAVER,"WEAVER, KIMBERLY",H6IA04134,C00584284,C,False,True,False,C,142993,0.3861972295069127,probable_automatic,72.0,last_exact+first_initial+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IA_4_R_STEVE_KING,2016,House,IA-4,IA,4,R,STEVE KING,STEVE KING,"KING, STEVE MR.",H2IA05072,C00373563,I,True,False,False,C,226719,0.6123254262556751,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_ID_1_D_JAMES_PIOTROWSKI,2016,House,ID-1,ID,1,D,JAMES PIOTROWSKI,JAMES PIOTROWSKI,"PIOTROWSKI, JAMES M",H6ID01250,C00611293,C,False,True,False,C,113052,0.31813640930106907,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_ID_1_R_RAUL_R_LABRADOR,2016,House,ID-1,ID,1,R,RAUL R LABRADOR,RAUL R LABRADOR,"LABRADOR, RAUL R. HON.",H0ID01253,C00470948,I,True,False,False,C,242252,0.6817144449103296,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_ID_2_D_JENNIFER_MARTINEZ,2016,House,ID-2,ID,2,D,JENNIFER MARTINEZ,JENNIFER MARTINEZ,"MARTINEZ, JENNIFER",H6ID02209,,C,False,True,False,N,95940,0.29408068367475176,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_ID_2_R_MICHAEL_K_SIMPSON,2016,House,ID-2,ID,2,R,MICHAEL K SIMPSON,MICHAEL K SIMPSON,"SIMPSON, MICHAEL",H8ID02064,C00331397,I,True,False,False,C,205292,0.629272584041663,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_1_D_BOBBY_L_RUSH,2016,House,IL-1,IL,1,D,BOBBY L RUSH,BOBBY L RUSH,"RUSH, BOBBY LEE",H2IL01042,C00257121,I,True,False,False,C,234037,0.7409469958399554,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_1_R_AUGUST_O_NEILL_DEUSER,2016,House,IL-1,IL,1,R,"AUGUST \""O'NEILL\"" DEUSER","AUGUST \""O'NEILL\"" DEUSER","DEUSER, AUGUST (O'NEILL)",H6IL01159,C00588384,C,False,True,False,C,81817,0.2590276766435975,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_10_D_BRAD_SCHNEIDER,2016,House,IL-10,IL,10,D,BRAD SCHNEIDER,BRAD SCHNEIDER,"SCHNEIDER, BRADLEY SCOTT",H2IL10068,C00495952,C,False,True,False,C,150435,0.5260038601938488,probable_automatic,70.75,last_exact+first_initial+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_10_R_ROBERT_J_DOLD,2016,House,IL-10,IL,10,R,ROBERT J DOLD,ROBERT J DOLD,"DOLD, ROBERT JAMES JR",H0IL10302,C00465971,I,True,False,False,C,135535,0.47390522944376845,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_11_D_BILL_FOSTER,2016,House,IL-11,IL,11,D,BILL FOSTER,BILL FOSTER,"FOSTER, G. WILLIAM (BILL)",H8IL14067,C00435099,I,True,False,False,C,166578,0.6044786680843188,high_confidence_automatic,85.75,last_exact+alternate_given_name_match+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_11_R_TONIA_KHOURI,2016,House,IL-11,IL,11,R,TONIA KHOURI,TONIA KHOURI,"KHOURI, TONIA",H6IL11117,C00575639,C,False,True,False,C,108995,0.3955213319156811,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_12_D_CHARLES_C_J_BARICEVIC,2016,House,IL-12,IL,12,D,"CHARLES \""C J\"" BARICEVIC","CHARLES \""C J\"" BARICEVIC","BARICEVIC, CHARLES JOHN",H6IL12099,C00576710,C,False,True,False,C,124246,0.3969495402585287,high_confidence_automatic,91.0,last_exact+first_match+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_12_R_MIKE_BOST,2016,House,IL-12,IL,12,R,MIKE BOST,MIKE BOST,"BOST, MICHAEL",H4IL12060,C00546499,I,True,False,False,C,169976,0.543050843125603,high_confidence_automatic,90.0,last_exact+first_match+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_13_D_MARK_D_WICKLUND,2016,House,IL-13,IL,13,D,MARK D WICKLUND,MARK D WICKLUND,"WICKLUND, MARK DAVID",H6IL13121,C00587287,C,False,True,False,C,126811,0.40335057284808234,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_13_R_RODNEY_DAVIS,2016,House,IL-13,IL,13,R,RODNEY DAVIS,RODNEY DAVIS,,,,,False,False,False,,187583,0.5966494271519177,unmatched,0.0,last_name_mismatch+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_14_D_JIM_WALZ,2016,House,IL-14,IL,14,D,JIM WALZ,JIM WALZ,"WALZ, JIM",H6IL14129,C00615260,C,False,True,False,C,137589,0.4069512595497742,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_14_R_RANDY_HULTGREN,2016,House,IL-14,IL,14,R,RANDY HULTGREN,RANDY HULTGREN,"HULTGREN, RANDY",H0IL14080,C00467522,I,True,False,False,C,200508,0.5930487404502258,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_15_R_JOHN_SHIMKUS,2016,House,IL-15,IL,15,R,JOHN SHIMKUS,JOHN SHIMKUS,"SHIMKUS, JOHN M",H2IL20042,C00258855,I,True,False,False,C,274554,1.0,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_16_R_ADAM_KINZINGER,2016,House,IL-16,IL,16,R,ADAM KINZINGER,ADAM KINZINGER,"KINZINGER, ADAM",H0IL11052,C00458877,I,True,False,False,C,259722,0.9994958688181395,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_17_D_CHERI_BUSTOS,2016,House,IL-17,IL,17,D,CHERI BUSTOS,CHERI BUSTOS,"BUSTOS, CHERI",H2IL17071,C00498568,I,True,False,False,C,173125,0.6030801064556133,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_17_R_PATRICK_HARLAN,2016,House,IL-17,IL,17,R,PATRICK HARLAN,PATRICK HARLAN,"HARLAN, PATRICK",H6IL17205,,C,False,True,False,N,113943,0.39691989354438667,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_18_D_JUNIUS_RODRIGUEZ,2016,House,IL-18,IL,18,D,JUNIUS RODRIGUEZ,JUNIUS RODRIGUEZ,"RODRIGUEZ, JUNIUS",H6IL18161,C00618728,C,False,True,False,C,96770,0.2786488253096178,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_18_R_DARIN_LAHOOD,2016,House,IL-18,IL,18,R,DARIN LAHOOD,DARIN LAHOOD,"LAHOOD, DARIN MCKAY",H6IL18088,C00575050,I,True,False,False,C,250506,0.721331018218571,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_2_D_ROBIN_L_KELLY,2016,House,IL-2,IL,2,D,ROBIN L KELLY,ROBIN L KELLY,"KELLY, ROBIN L.",H2IL02172,C00539866,I,True,False,False,C,235051,0.7980762048335948,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_2_R_JOHN_F_MORROW,2016,House,IL-2,IL,2,R,JOHN F MORROW,JOHN F MORROW,"MORROW, JOHN F.",H6IL02199,C00620237,C,False,True,False,N,59471,0.20192379516640524,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_3_D_DANIEL_LIPINSKI,2016,House,IL-3,IL,3,D,DANIEL LIPINSKI,DANIEL LIPINSKI,"LIPINSKI, DANIEL WILLIAM WILLIAM",H4IL03077,C00405431,I,True,False,False,C,225320,0.9995962929936871,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_4_D_LUIS_GUTIERREZ,2016,House,IL-4,IL,4,D,LUIS V GUTIERREZ,LUIS V GUTIERREZ,"GUTIERREZ, LUIS V",H2IL08039,C00254581,I,True,False,False,C,171297,1.0,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_5_D_MIKE_QUIGLEY,2016,House,IL-5,IL,5,D,MIKE QUIGLEY,MIKE QUIGLEY,"QUIGLEY, MIKE",H0IL05096,C00457556,I,True,False,False,C,212842,0.6784370975762135,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_5_R_VINCE_KOLBER,2016,House,IL-5,IL,5,R,VINCE KOLBER,VINCE KOLBER,"KOLBER, VINCE",H6IL05150,C00566307,C,False,True,False,C,86222,0.2748339304611697,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_6_D_AMANDA_HOWLAND,2016,House,IL-6,IL,6,D,AMANDA HOWLAND,AMANDA HOWLAND,"HOWLAND, AMANDA",H6IL06166,C00610923,C,False,True,False,C,143591,0.4077598496078331,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_6_R_PETER_J_ROSKAM,2016,House,IL-6,IL,6,R,PETER J ROSKAM,PETER J ROSKAM,"ROSKAM, PETER",H6IL06117,C00410969,I,True,False,False,C,208555,0.5922401503921669,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_7_D_DANNY_K_DAVIS,2016,House,IL-7,IL,7,D,DANNY K DAVIS,DANNY K DAVIS,"DAVIS, DANNY K. MR.",H4IL07037,C00172619,I,True,False,False,C,250584,0.8423954334276859,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_7_R_JEFFREY_A_LEEF,2016,House,IL-7,IL,7,R,JEFFREY A LEEF,JEFFREY A LEEF,"LEEF, JEFFREY A.",H6IL07305,,C,False,True,False,N,46882,0.15760456657231414,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_8_D_RAJA_KRISHNAMOORTHI,2016,House,IL-8,IL,8,D,RAJA KRISHNAMOORTHI,RAJA KRISHNAMOORTHI,"KRISHNAMOORTHI, S. RAJA",H6IL08147,C00575092,O,False,False,True,C,144954,0.5831492812918643,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_8_R_PETER_PETE_DICIANNI,2016,House,IL-8,IL,8,R,"PETER \""PETE\"" DICIANNI","PETER \""PETE\"" DICIANNI","DICIANNI, PETER",H6IL08170,C00589036,O,False,False,True,C,103617,0.4168507187081357,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_9_D_JANICE_D_SCHAKOWSKY,2016,House,IL-9,IL,9,D,JANICE D SCHAKOWSKY,JANICE D SCHAKOWSKY,"SCHAKOWSKY, JANICE D",H8IL09067,C00327023,I,True,False,False,C,217306,0.6646500360913662,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_IL_9_R_JOAN_MCCARTHY_LASONDE,2016,House,IL-9,IL,9,R,JOAN MCCARTHY LASONDE,JOAN MCCARTHY LASONDE,"LASONDE, JOAN MCCARTHY",H6IL09145,C00591149,C,False,True,False,C,109550,0.33506857359580117,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
