specification_id,baseline_type,baseline_label,environment_family,house_environment_multiplier,observations,mean_absolute_error,rmse,brier_score,winner_accuracy,mean_margin_error_dem_bias,absolute_margin_bias,actual_dem_seats,expected_dem_seats,expected_win_count_error,max_cycle_mae,mean_cycle_mae,max_cycle_rmse,max_cycle_absolute_bias,mean_cycle_seat_error,max_cycle_seat_error,mean_absolute_error_rank_pct,rmse_rank_pct,brier_score_rank_pct,absolute_margin_bias_rank_pct,expected_win_count_error_rank_pct,max_cycle_mae_rank_pct,max_cycle_absolute_bias_rank_pct,joint_performance_score
normalized_partisan_baseline_dem__production_composite__multiplier_1.05,normalized_partisan_baseline_dem,Normalized partisan baseline,production_composite,1.05,1545,6.122638396193276,8.16560768072012,0.044394529289608214,0.948220064724919,1.1050226617447318,1.1050226617447318,756.0,757.8392510356463,1.8392510356462708,8.768042371626956,6.210440524061043,10.956660631204983,4.300467636319437,8.963279983544766,12.042154204058733,0.5,0.5,0.044642857142857144,0.5,0.0625,0.5,0.5,0.37244897959183676
normalized_partisan_baseline_dem__production_composite__multiplier_0.52,normalized_partisan_baseline_dem,Normalized partisan baseline,production_composite,0.52,1545,6.022627931912795,8.101680630036638,0.04645851486247695,0.9372168284789644,-0.5508928722358502,0.5508928722358502,756.0,729.5658342030799,26.43416579692007,8.760559985192172,6.121504524823332,10.933879302735615,3.8559891944473272,10.607996874680026,20.41792228527575,0.35714285714285715,0.39285714285714285,0.6517857142857143,0.32142857142857145,0.5089285714285714,0.026785714285714284,0.4107142857142857,0.38137755102040816
normalized_partisan_baseline_dem__production_composite__multiplier_0.51,normalized_partisan_baseline_dem,Normalized partisan baseline,production_composite,0.51,1545,6.028464268793054,8.107537294501613,0.04653745544616299,0.9372168284789644,-0.5821365615562386,0.5821365615562386,756.0,729.0506498718883,26.949350128111746,8.76048172432261,6.127293561230575,10.933521020065438,3.9216891944473278,10.726258854679216,20.699214798591242,0.375,0.4107142857142857,0.7321428571428571,0.3392857142857143,0.5267857142857143,0.017857142857142856,0.42857142857142855,0.40433673469387754
normalized_partisan_baseline_dem__production_composite__multiplier_0.50,normalized_partisan_baseline_dem,Normalized partisan baseline,production_composite,0.5,1545,6.034499665417002,8.113651190368003,0.04661775021141336,0.9359223300970874,-0.613380250876627,0.613380250876627,756.0,728.5361154288414,27.463884571158587,8.760403463453043,6.133271575161034,10.933165392768705,3.9873891944473288,10.844359465723272,20.980138675519242,0.39285714285714285,0.42857142857142855,0.7946428571428571,0.35714285714285715,0.5446428571428571,0.008928571428571428,0.44642857142857145,0.42474489795918374
raw_presidential_margin_dem__production_composite__multiplier_0.50,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.5,1545,6.4949712030449644,8.649625344196453,0.04683587466471177,0.941747572815534,2.5195647329421433,2.5195647329421433,756.0,781.1745953706535,25.174595370653492,9.381422575533621,6.59407984709571,11.854299685597653,4.637336164582319,12.20092612813842,23.859229711973626,0.5089285714285714,0.5089285714285714,0.9107142857142857,0.5089285714285714,0.4642857142857143,0.5089285714285714,0.5089285714285714,0.5599489795918366
raw_presidential_margin_dem__production_composite__multiplier_0.51,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.51,1545,6.496576674164706,8.650949279292165,0.046798336081127025,0.941747572815534,2.5508084222625316,2.5508084222625316,756.0,781.7131270092,25.71312700919998,9.383034749446667,6.595531346690481,11.856413177118034,4.6427361645823195,12.189025793610881,23.88200380656116,0.5178571428571429,0.5178571428571429,0.9017857142857143,0.5178571428571429,0.48214285714285715,0.5178571428571429,0.5178571428571429,0.5676020408163265
raw_presidential_margin_dem__production_composite__multiplier_0.52,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.52,1545,6.498700652885741,8.652518187060204,0.04676237871374569,0.9423948220064725,2.5820521115829203,2.5820521115829203,756.0,782.2523550776698,26.25235507766979,9.38464692335971,6.597483948341649,11.858528750950331,4.648136164582318,12.177105979559286,23.90478030958323,0.5267857142857143,0.5267857142857143,0.8839285714285714,0.5267857142857143,0.5,0.5267857142857143,0.5267857142857143,0.5739795918367347
raw_presidential_margin_dem__production_composite__multiplier_0.53,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.53,1545,6.501039487837197,8.654331934270346,0.046728009082507065,0.9423948220064725,2.6132958009033085,2.6132958009033085,756.0,782.7922789124934,26.79227891249343,9.386259097272754,6.599645810705069,11.860646405980287,4.653536164582319,12.165167057234072,23.92755922092536,0.5357142857142857,0.5357142857142857,0.8660714285714286,0.5357142857142857,0.5178571428571429,0.5357142857142857,0.5357142857142857,0.5803571428571429
raw_presidential_margin_dem__production_composite__multiplier_0.54,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.54,1545,6.503453818607423,8.656390367021196,0.046695233672788564,0.9436893203883495,2.6445394902236967,2.6445394902236967,756.0,783.3329010858856,27.332901085885624,9.387871271185796,6.601880705253437,11.862766141093342,4.65893616458232,12.153208579719703,23.950340540471814,0.5446428571428571,0.5446428571428571,0.8482142857142857,0.5446428571428571,0.5357142857142857,0.5446428571428571,0.5446428571428571,0.586734693877551
raw_presidential_margin_dem__production_composite__multiplier_0.55,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.55,1545,6.506337944991889,8.658693310805342,0.046664058936189134,0.9436893203883495,2.675783179544085,2.675783179544085,756.0,783.8742226846363,27.874222684636266,9.38948344509884,6.604570832221842,11.864887955174636,4.664336164582318,12.141230462119452,23.973124268105863,0.5535714285714286,0.5535714285714286,0.8303571428571429,0.5535714285714286,0.5535714285714286,0.5535714285714286,0.5535714285714286,0.5931122448979593
raw_presidential_margin_dem__production_composite__multiplier_0.56,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.56,1545,6.509457510868912,8.661240570583113,0.04663449128943608,0.943042071197411,2.707026868864473,2.707026868864473,756.0,784.4162444992552,28.416244499255185,9.391095619011883,6.607489235853482,11.867011847109008,4.669736164582318,12.12923204466842,23.99591040370953,0.5625,0.5625,0.8125,0.5625,0.5625,0.5625,0.5625,0.5982142857142857
raw_presidential_margin_dem__production_composite__multiplier_0.57,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.57,1545,6.512813161767293,8.6640319308649,0.04660653711118054,0.943042071197411,2.7382705581848614,2.7382705581848614,756.0,784.9589646016624,28.958964601662387,9.392707792924929,6.610634476241444,11.869137815781022,4.675136164582319,12.117213825974254,24.018698947163813,0.5714285714285714,0.5714285714285714,0.7857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6020408163265305
raw_presidential_margin_dem__production_composite__multiplier_0.58,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.58,1545,6.5164953657025695,8.66706715580191,0.046580202742458256,0.943042071197411,2.7695142475052497,2.7695142475052497,756.0,785.5023850063974,29.50238500639739,9.39431996683797,6.614091577850694,11.87126586007493,4.6805361645823185,12.105176263081866,24.041489898348516,0.5803571428571429,0.5803571428571429,0.7678571428571429,0.5803571428571429,0.5803571428571429,0.5803571428571429,0.5803571428571429,0.6071428571428571
raw_presidential_margin_dem__production_composite__multiplier_0.59,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.59,1545,6.5203815998527315,8.670345989285304,0.04655549448622069,0.943042071197411,2.800757936825638,2.800757936825638,756.0,786.0465065087662,30.046506508766242,9.395932140751015,6.617743690552278,11.873395978874706,4.685936164582319,12.093119521748875,24.064283257142336,0.5892857142857143,0.5892857142857143,0.75,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.6122448979591837
raw_presidential_margin_dem__production_composite__multiplier_0.60,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.6,1545,6.524546503683151,8.673868155053617,0.0465324186060132,0.9436893203883495,2.8320016261460257,2.8320016261460257,756.0,786.5913310258941,30.59133102589408,9.397544314664056,6.621666536314122,11.875528171064037,4.691336164582318,12.081044061872866,24.087079023422916,0.5982142857142857,0.5982142857142857,0.7232142857142857,0.5982142857142857,0.5982142857142857,0.5982142857142857,0.5982142857142857,0.6160714285714286
raw_presidential_margin_dem__production_composite__multiplier_0.61,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.61,1545,6.529109104365352,8.677633356808334,0.046510981323419555,0.9436893203883495,2.8632453154664153,2.8632453154664153,756.0,787.1368568158541,31.136856815854117,9.399156488577102,6.625975874175442,11.87766243552632,4.69673616458232,12.068949442436342,24.109877197066652,0.6071428571428571,0.6071428571428571,0.7053571428571429,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6211734693877551
raw_presidential_margin_dem__production_composite__multiplier_0.62,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.62,1545,6.533855854028781,8.681641278337528,0.046491188818742854,0.9436893203883495,2.8944890047868035,2.8944890047868035,756.0,787.6830840981003,31.683084098100267,9.400768662490144,6.630463207359377,11.879798771144674,4.70213616458232,12.056835726776754,24.132677777948857,0.6160714285714286,0.6160714285714286,0.6875,0.6160714285714286,0.6160714285714286,0.6160714285714286,0.6160714285714286,0.6262755102040817
raw_presidential_margin_dem__production_composite__multiplier_0.63,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.63,1545,6.538863529768588,8.685891583647438,0.046473047229309734,0.944336569579288,2.9257326941071917,2.9257326941071917,756.0,788.230013043237,32.23001304323702,9.402380836403188,6.635204676768303,11.881937176801939,4.7075361645823195,12.044702980189122,24.155480765943764,0.625,0.625,0.6696428571428571,0.625,0.625,0.625,0.625,0.6313775510204083
raw_presidential_margin_dem__production_composite__multiplier_0.64,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.64,1545,6.544195427808719,8.69038391710186,0.04645656264845136,0.9449838187702265,2.9569763834275804,2.9569763834275804,756.0,788.7776435803505,32.777643580350514,9.403993010316231,6.640263015632251,11.88407765138067,4.712936164582319,12.032551317981145,24.178286160924415,0.6339285714285714,0.6339285714285714,0.6428571428571429,0.6339285714285714,0.6339285714285714,0.6339285714285714,0.6339285714285714,0.6352040816326529
raw_presidential_margin_dem__production_composite__multiplier_0.65,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.65,1545,6.549983075886388,8.695117903569214,0.0464417411249884,0.9449838187702265,2.988220072747968,2.988220072747968,756.0,789.3259735506315,33.32597355063149,9.405605184229275,6.645765005454882,11.886220193763155,4.718336164582318,12.020381366956315,24.201093962762798,0.6428571428571429,0.6428571428571429,0.625,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6403061224489797
raw_presidential_margin_dem__production_composite__multiplier_0.66,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.66,1545,6.55614630213493,8.700093148577148,0.046428588661402655,0.9449838187702265,3.019463762068357,3.019463762068357,756.0,789.8750010900675,33.875001090067485,9.407243916345218,6.651631620705895,11.888364802831399,4.72373616458232,12.00819366963097,24.223904171329707,0.6517857142857143,0.6517857142857143,0.6071428571428571,0.6517857142857143,0.6517857142857143,0.6517857142857143,0.6517857142857143,0.6454081632653061
raw_presidential_margin_dem__production_composite__multiplier_0.67,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.67,1545,6.562585536972306,8.705309238474538,0.046417111212008255,0.9449838187702265,3.050707451388745,3.050707451388745,756.0,790.4247271131792,34.42472711317919,9.408887394606086,6.657769322012512,11.890511477467149,4.729136164582319,11.995988063190573,24.246716786494858,0.6607142857142857,0.6607142857142857,0.5892857142857143,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6505102040816325
raw_presidential_margin_dem__production_composite__multiplier_0.68,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.68,1545,6.569314266216318,8.710765740600719,0.046407314682637334,0.9449838187702265,3.0819511407091333,3.0819511407091333,756.0,790.9751575833998,34.97515758339978,9.410530872866957,6.664186217342381,11.892660216551866,4.734536164582319,11.983763111787013,24.26953180812677,0.6696428571428571,0.6696428571428571,0.5714285714285714,0.6696428571428571,0.6696428571428571,0.6696428571428571,0.6696428571428571,0.6556122448979592
raw_presidential_margin_dem__production_composite__multiplier_0.69,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.69,1545,6.576145993892694,8.7164622034618,0.046399204929420734,0.945631067961165,3.1131948300295216,3.1131948300295216,756.0,791.5262889137092,35.52628891370921,9.412174351127826,6.670700987328947,11.894811018966756,4.739936164582319,11.971519300655821,24.292349236092946,0.6785714285714286,0.6785714285714286,0.5535714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6607142857142858
raw_presidential_margin_dem__production_composite__multiplier_0.70,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.7,1545,6.583235664023436,8.722398156913904,0.046392787758542685,0.945631067961165,3.14443851934991,3.14443851934991,756.0,792.0781203105428,36.07812031054277,9.413817829388696,6.677467079523694,11.896963883592756,4.745336164582319,11.959256558051052,24.315169070259657,0.6875,0.6875,0.5357142857142857,0.6875,0.6875,0.6875,0.6875,0.6658163265306122
raw_presidential_margin_dem__production_composite__multiplier_0.71,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.71,1545,6.590859234526998,8.728573112353125,0.046388068925455245,0.9462783171521035,3.175682208670298,3.175682208670298,756.0,792.6306476666955,36.630647666695495,9.415461307649565,6.684753649870514,11.899118809310542,4.75073616458232,11.946973999204857,24.33799131049213,0.6964285714285714,0.6964285714285714,0.5178571428571429,0.6964285714285714,0.6964285714285714,0.6964285714285714,0.6964285714285714,0.6709183673469387
raw_presidential_margin_dem__production_composite__multiplier_0.72,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.72,1545,6.5987724092583875,8.734986562912088,0.04638505413051287,0.946925566343042,3.206925897990687,3.206925897990687,756.0,793.1838745037894,37.18387450378941,9.417104785910436,6.692318389221978,11.901275795000526,4.756136164582321,11.93467266208934,24.360815956654392,0.7053571428571429,0.7053571428571429,0.5,0.7053571428571429,0.7053571428571429,0.7053571428571429,0.7053571428571429,0.6760204081632654
raw_presidential_margin_dem__production_composite__multiplier_0.73,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.73,1545,6.606851087809328,8.741637983662873,0.04638374902114893,0.946925566343042,3.2381695873110754,3.2381695873110754,756.0,793.737804350664,37.737804350663964,9.418748264171304,6.700045789770135,11.903434839542864,4.761536164582319,11.922353602156889,24.383643008609454,0.7142857142857143,0.7142857142857143,0.48214285714285715,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6811224489795918
raw_presidential_margin_dem__production_composite__multiplier_0.74,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.74,1545,6.615063536461755,8.748526831826155,0.04638415918977078,0.9475728155339805,3.2694132766314645,3.2694132766314645,756.0,794.2924321581403,38.292432158140286,9.420391742432173,6.707904662841701,11.90559594181746,4.766936164582319,11.910016977132791,24.40647246621907,0.7232142857142857,0.7232142857142857,0.49107142857142855,0.7232142857142857,0.7232142857142857,0.7232142857142857,0.7232142857142857,0.6900510204081632
raw_presidential_margin_dem__production_composite__multiplier_0.75,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.75,1545,6.623456700746545,8.755652546986363,0.04638629017209044,0.946925566343042,3.3006569659518523,3.3006569659518523,756.0,794.8477609062297,38.84776090622972,9.422035220693044,6.715938641346938,11.907759100703956,4.7723361645823195,11.897662018086905,24.42930432934392,0.7321428571428571,0.7321428571428571,0.5089285714285714,0.7321428571428571,0.7321428571428571,0.7321428571428571,0.7321428571428571,0.7002551020408162
raw_presidential_margin_dem__production_composite__multiplier_0.76,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.76,1545,6.632013436280526,8.763014551312658,0.04639014744695567,0.9462783171521035,3.3319006552722406,3.3319006552722406,756.0,795.4037906875215,39.40379068752145,9.423678698953912,6.724132352770724,11.909924315081746,4.777736164582319,11.88528866632111,24.4521385978436,0.7410714285714286,0.7410714285714286,0.5267857142857143,0.7410714285714286,0.7410714285714286,0.7410714285714286,0.7410714285714286,0.7104591836734695
raw_presidential_margin_dem__production_composite__multiplier_0.77,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.77,1545,6.640751853354959,8.770612249785524,0.046395736434165676,0.9462783171521035,3.363144344592629,3.363144344592629,756.0,795.9605194080648,39.96051940806478,9.425322177214783,6.73250280381505,11.912091583829973,4.783136164582319,11.872897398051833,24.474975271576568,0.75,0.75,0.5446428571428571,0.75,0.75,0.75,0.75,0.7206632653061226
raw_presidential_margin_dem__production_composite__multiplier_0.78,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.78,1545,6.649796422123892,8.778445030428815,0.04640306249438423,0.9462783171521035,3.394388033913017,3.394388033913017,756.0,796.5179464423335,40.51794644233348,9.426965655475652,6.741171767879527,11.914260905827534,4.788536164582319,11.860488310573238,24.497814350400063,0.7589285714285714,0.7589285714285714,0.5625,0.7589285714285714,0.7589285714285714,0.7589285714285714,0.7589285714285714,0.7308673469387754
raw_presidential_margin_dem__production_composite__multiplier_0.79,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.79,1545,6.659102849386027,8.786512264546994,0.0464121309279663,0.9462783171521035,3.4256317232334057,3.4256317232334057,756.0,797.0760697185785,41.07606971857854,9.428609133736522,6.750090241207522,11.916432279953083,4.809267636319439,11.848061156104201,24.520655834170384,0.7678571428571429,0.7678571428571429,0.5803571428571429,0.7678571428571429,0.7678571428571429,0.7678571428571429,0.7678571428571429,0.7410714285714287
raw_presidential_margin_dem__production_composite__multiplier_0.80,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.8,1545,6.669013141057224,8.794813306967413,0.04642294697284725,0.9462783171521035,3.456875412553794,3.456875412553794,756.0,797.6348888521127,41.63488885211268,9.43025261199739,6.759592289597237,11.918605705085026,4.870467636319439,11.835616125234473,24.543499722742467,0.7767857142857143,0.7767857142857143,0.5982142857142857,0.7767857142857143,0.7767857142857143,0.7767857142857143,0.7767857142857143,0.7512755102040817
raw_presidential_margin_dem__production_composite__multiplier_0.81,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.81,1545,6.679239975477935,8.803347496287385,0.04643551580446189,0.9462783171521035,3.4881191018741817,3.4881191018741817,756.0,798.1944064063309,42.19440640633093,9.431896090258261,6.769398569907402,11.920781180101528,4.931667636319438,11.823154162302792,24.56634601597034,0.7857142857142857,0.7857142857142857,0.6160714285714286,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7614795918367346
raw_presidential_margin_dem__production_composite__multiplier_0.82,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.82,1545,6.689745287083114,8.812114155125862,0.046449842533062516,0.9462783171521035,3.5193627911945704,3.5193627911945704,756.0,798.754619409727,42.754619409726956,9.43353956851913,6.779477768148636,11.922958703880521,4.9928676363194375,11.81067484477068,24.589194713706746,0.7946428571428571,0.7946428571428571,0.6339285714285714,0.7946428571428571,0.7946428571428571,0.7946428571428571,0.7946428571428571,0.7716836734693876
raw_presidential_margin_dem__production_composite__multiplier_0.83,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.83,1545,6.700537064684409,8.8211125903795,0.046465932204232,0.9462783171521035,3.550606480514958,3.550606480514958,756.0,799.315526788499,43.31552678849903,9.43518304678,6.78983661009658,11.925138275299695,5.054067636319437,11.798178241490689,24.612045815803413,0.8035714285714286,0.8035714285714286,0.6607142857142857,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.7831632653061226
raw_presidential_margin_dem__production_composite__multiplier_0.84,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.84,1545,6.711523008037159,8.830342093482892,0.0464837897977008,0.945631067961165,3.5818501698353464,3.5818501698353464,756.0,799.8771259419107,43.87712594191066,9.43682652504087,6.800386205411495,11.927319893236506,5.115267636319437,11.785664056660444,24.634899322110925,0.8125,0.8125,0.6785714285714286,0.8125,0.8125,0.8125,0.8125,0.7933673469387755
raw_presidential_margin_dem__production_composite__multiplier_0.85,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.85,1545,6.722714124658519,8.839801940672759,0.04650342022491443,0.945631067961165,3.613093859155735,3.613093859155735,756.0,800.4394165928396,44.43941659283962,9.438470003301738,6.811134849182968,11.929503556568175,5.176467636319437,11.77313259257027,24.65775523247865,0.8214285714285714,0.8214285714285714,0.6964285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8035714285714285
raw_presidential_margin_dem__production_composite__multiplier_0.86,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.86,1545,6.734107568412564,8.84949139325588,0.04652482832995694,0.945631067961165,3.644337548476124,3.644337548476124,756.0,801.0023941889278,45.00239418892784,9.440113481562609,6.822077382085503,11.931689264171702,5.237667636319436,11.760584100869835,24.680613546754955,0.8303571428571429,0.8303571428571429,0.7142857142857143,0.8303571428571429,0.8303571428571429,0.8303571428571429,0.8303571428571429,0.8137755102040817
raw_presidential_margin_dem__production_composite__multiplier_0.87,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.87,1545,6.7457279813471915,8.859409697880542,0.046548018884852646,0.945631067961165,3.6755812377965125,3.6755812377965125,756.0,801.5660613693162,45.56606136931623,9.441767414814782,6.833240233035953,11.93387701492385,5.298867636319437,11.74801894319318,24.70347426478699,0.8392857142857143,0.8392857142857143,0.7410714285714286,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.8252551020408163
raw_presidential_margin_dem__production_composite__multiplier_0.88,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.88,1545,6.757496067327773,8.869556086811317,0.04657299659169156,0.945631067961165,3.7068249271169003,3.7068249271169003,756.0,802.1304175428711,46.1304175428711,9.443442197423478,6.844546288240928,11.936066807701154,5.360067636319438,11.735437084952864,24.726337386420823,0.8482142857142857,0.8482142857142857,0.7589285714285714,0.8482142857142857,0.8482142857142857,0.8482142857142857,0.8482142857142857,0.8354591836734694
raw_presidential_margin_dem__production_composite__multiplier_0.89,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.89,1545,6.769375808041043,8.879929778206892,0.0465997660807012,0.945631067961165,3.738068616437289,3.738068616437289,756.0,802.6954614363071,46.69546143630714,9.445116980032173,6.8559595182426625,11.938258641379937,5.421267636319438,11.722838649349491,24.749202911501413,0.8571428571428571,0.8571428571428571,0.7767857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8456632653061222
raw_presidential_margin_dem__production_composite__multiplier_0.90,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.9,1545,6.781370037620331,8.890529976400803,0.04662833190892956,0.9449838187702265,3.7693123057576767,3.7693123057576767,756.0,803.2611917153107,47.2611917153107,9.44679176264087,6.867485045303987,11.940452514836288,5.482467636319438,11.815297928827682,24.772070839872555,0.8660714285714286,0.8660714285714286,0.8035714285714286,0.8660714285714286,0.8660714285714286,0.8660714285714286,0.8660714285714286,0.8571428571428573
raw_presidential_margin_dem__production_composite__multiplier_0.91,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.91,1545,6.793511591018389,8.901355872184807,0.04665869855912478,0.9449838187702265,3.800555995078066,3.800555995078066,756.0,803.8276069842154,47.827606984215436,9.448466545249566,6.879155365813149,11.942648426946082,5.543667636319438,11.956901746053866,24.794941171376934,0.875,0.875,0.8214285714285714,0.875,0.875,0.875,0.875,0.8673469387755102
raw_presidential_margin_dem__production_composite__multiplier_0.92,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.92,1545,6.805868116416448,8.912406643094702,0.04669087043899508,0.9449838187702265,3.831799684398454,3.831799684398454,756.0,804.394704571481,48.39470457148104,9.450141327858262,6.891036847750014,11.944846376584975,5.604867636319438,12.098676142870247,24.8178139058561,0.8839285714285714,0.8839285714285714,0.8392857142857143,0.8839285714285714,0.8839285714285714,0.8839285714285714,0.8839285714285714,0.8775510204081632
raw_presidential_margin_dem__production_composite__multiplier_0.93,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.93,1545,6.818422491352369,8.923681453698364,0.04672485187936302,0.9449838187702265,3.863043373718843,3.863043373718843,756.0,804.9624828723295,48.962482872329474,9.451816110466957,6.903110854092358,11.947046362628408,5.666067636319439,12.240620718082383,24.840688955073574,0.8928571428571429,0.8928571428571429,0.8571428571428571,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.8877551020408164
raw_presidential_margin_dem__production_composite__multiplier_0.94,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.94,1545,6.831302245951075,8.935179455885802,0.04676064713301889,0.9449838187702265,3.8942870630392306,3.8942870630392306,756.0,805.530941501535,49.53094150153504,9.453490893075653,6.915499429259469,11.94924838395161,5.7272676363194375,12.382735375383767,24.86356627897038,0.9017857142857143,0.9017857142857143,0.875,0.9017857142857143,0.9017857142857143,0.9017857142857143,0.9017857142857143,0.8979591836734695
raw_presidential_margin_dem__production_composite__multiplier_0.95,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.95,1545,6.844579377381495,8.946899789161,0.04679826037434393,0.9449838187702265,3.9255307523596183,3.9255307523596183,756.0,806.1000789429402,50.10007894294017,9.455165675684347,6.928273774525556,11.951452439429596,5.788467636319437,12.525019735735022,24.886446005554177,0.9107142857142857,0.9107142857142857,0.8928571428571429,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9081632653061223
raw_presidential_margin_dem__production_composite__multiplier_0.96,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.96,1545,6.8581762612792305,8.95884158093537,0.04683769569791792,0.944336569579288,3.956774441680008,3.956774441680008,756.0,806.6698934894277,50.66989348942775,9.456840458293044,6.941355665821543,11.953658527937174,5.849667636319437,12.667473372356952,24.909328134661877,0.9196428571428571,0.9196428571428571,0.9196428571428571,0.9196428571428571,0.9196428571428571,0.9196428571428571,0.9196428571428571,0.919642857142857
raw_presidential_margin_dem__production_composite__multiplier_0.97,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.97,1545,6.8722464408662844,8.971003946822558,0.046878957117385996,0.944336569579288,3.988018131000396,3.988018131000396,756.0,807.2403833708411,51.24038337084107,9.458515240901738,6.954900943145844,11.955866648348945,5.910867636319437,12.81009584271029,24.93221266612923,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714287
raw_presidential_margin_dem__production_composite__multiplier_0.98,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.98,1545,6.886463500160784,8.983385990934442,0.04692204856484914,0.944336569579288,4.019261820320785,4.019261820320785,756.0,807.8115452130701,51.811545213070076,9.46020923185826,6.96858822136937,11.958076799539302,5.972067636319437,12.952886303267512,24.955099599790884,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
raw_presidential_margin_dem__production_composite__multiplier_0.99,raw_presidential_margin_dem,Raw presidential margin,production_composite,0.99,1545,6.900827663733598,8.995986806178099,0.046966973888671375,0.9449838187702265,4.050505509641172,4.050505509641172,756.0,808.3833776008612,52.383377600861195,9.461915318814782,6.982418373059174,11.96028898038244,6.0332676363194375,13.095844400215292,24.97798893548034,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285713
raw_presidential_margin_dem__production_composite__multiplier_1.00,raw_presidential_margin_dem,Raw presidential margin,production_composite,1.0,1545,6.915364846685056,9.008805474553528,0.04701373685285751,0.9449838187702265,4.08174919896156,4.08174919896156,756.0,808.9558796608528,52.955879660852816,9.463621405771304,6.9964127231150695,11.962503189752347,6.094467636319439,13.238969915213197,25.000880673029997,0.9553571428571429,0.9553571428571429,0.9553571428571429,0.9553571428571429,0.9553571428571429,0.9553571428571429,0.9553571428571429,0.955357142857143
